reference_date,location,horizon,target,target_end_date,output_type,output_type_id,value
2024-03-16,01,-1,wk inc flu hosp,2024-03-09,quantile,0.01,11.916424868281627
2024-03-16,01,-1,wk inc flu hosp,2024-03-09,quantile,0.025,19.85150458085283
2024-03-16,01,-1,wk inc flu hosp,2024-03-09,quantile,0.05,28.382840550471848
2024-03-16,01,-1,wk inc flu hosp,2024-03-09,quantile,0.1,40.37924213492116
2024-03-16,01,-1,wk inc flu hosp,2024-03-09,quantile,0.15,51.86624541601094
2024-03-16,01,-1,wk inc flu hosp,2024-03-09,quantile,0.2,58.81492951420257
2024-03-16,01,-1,wk inc flu hosp,2024-03-09,quantile,0.25,63.93457719355847
2024-03-16,01,-1,wk inc flu hosp,2024-03-09,quantile,0.3,67.48478519974371
2024-03-16,01,-1,wk inc flu hosp,2024-03-09,quantile,0.35,71.07508976798565
2024-03-16,01,-1,wk inc flu hosp,2024-03-09,quantile,0.4,74.0178025655339
2024-03-16,01,-1,wk inc flu hosp,2024-03-09,quantile,0.45,76.82294002208701
2024-03-16,01,-1,wk inc flu hosp,2024-03-09,quantile,0.5,79.22187781221878
2024-03-16,01,-1,wk inc flu hosp,2024-03-09,quantile,0.55,81.17419252320819
2024-03-16,01,-1,wk inc flu hosp,2024-03-09,quantile,0.6,83.65782543926909
2024-03-16,01,-1,wk inc flu hosp,2024-03-09,quantile,0.65,86.0016693657737
2024-03-16,01,-1,wk inc flu hosp,2024-03-09,quantile,0.7,88.38116188381163
2024-03-16,01,-1,wk inc flu hosp,2024-03-09,quantile,0.75,91.43685631436855
2024-03-16,01,-1,wk inc flu hosp,2024-03-09,quantile,0.8,95.2505242502013
2024-03-16,01,-1,wk inc flu hosp,2024-03-09,quantile,0.85,100.57549487638472
2024-03-16,01,-1,wk inc flu hosp,2024-03-09,quantile,0.9,108.51952790592134
2024-03-16,01,-1,wk inc flu hosp,2024-03-09,quantile,0.95,123.01459123155931
2024-03-16,01,-1,wk inc flu hosp,2024-03-09,quantile,0.975,142.15328463357733
2024-03-16,01,-1,wk inc flu hosp,2024-03-09,quantile,0.99,173.32648042591418
2024-03-16,01,0,wk inc flu hosp,2024-03-16,quantile,0.01,9.23186539367423
2024-03-16,01,0,wk inc flu hosp,2024-03-16,quantile,0.025,21.2047981929683
2024-03-16,01,0,wk inc flu hosp,2024-03-16,quantile,0.05,27.94728462435098
2024-03-16,01,0,wk inc flu hosp,2024-03-16,quantile,0.1,40.10848048689759
2024-03-16,01,0,wk inc flu hosp,2024-03-16,quantile,0.15,48.109279086967234
2024-03-16,01,0,wk inc flu hosp,2024-03-16,quantile,0.2,53.70668947959105
2024-03-16,01,0,wk inc flu hosp,2024-03-16,quantile,0.25,58.43655147257773
2024-03-16,01,0,wk inc flu hosp,2024-03-16,quantile,0.3,62.62767925343136
2024-03-16,01,0,wk inc flu hosp,2024-03-16,quantile,0.35,66.34465198649552
2024-03-16,01,0,wk inc flu hosp,2024-03-16,quantile,0.4,69.76110488929969
2024-03-16,01,0,wk inc flu hosp,2024-03-16,quantile,0.45,72.21668813373306
2024-03-16,01,0,wk inc flu hosp,2024-03-16,quantile,0.5,75.71008293953601
2024-03-16,01,0,wk inc flu hosp,2024-03-16,quantile,0.55,79.20894108431327
2024-03-16,01,0,wk inc flu hosp,2024-03-16,quantile,0.6,82.8264969334903
2024-03-16,01,0,wk inc flu hosp,2024-03-16,quantile,0.65,86.50345658987852
2024-03-16,01,0,wk inc flu hosp,2024-03-16,quantile,0.7,90.60938246825654
2024-03-16,01,0,wk inc flu hosp,2024-03-16,quantile,0.75,94.87168149136153
2024-03-16,01,0,wk inc flu hosp,2024-03-16,quantile,0.8,100.16120916206067
2024-03-16,01,0,wk inc flu hosp,2024-03-16,quantile,0.85,106.5005034977724
2024-03-16,01,0,wk inc flu hosp,2024-03-16,quantile,0.9,115.48918768080452
2024-03-16,01,0,wk inc flu hosp,2024-03-16,quantile,0.95,132.6218824090287
