reference_date,location,horizon,target,target_end_date,output_type,output_type_id,value
2026-05-23,01,0,wk inc flu hosp,2026-05-23,quantile,0.01,0
2026-05-23,01,0,wk inc flu hosp,2026-05-23,quantile,0.025,0
2026-05-23,01,0,wk inc flu hosp,2026-05-23,quantile,0.05,3
2026-05-23,01,0,wk inc flu hosp,2026-05-23,quantile,0.1,7
2026-05-23,01,0,wk inc flu hosp,2026-05-23,quantile,0.15,9
2026-05-23,01,0,wk inc flu hosp,2026-05-23,quantile,0.2,10
2026-05-23,01,0,wk inc flu hosp,2026-05-23,quantile,0.25,12
2026-05-23,01,0,wk inc flu hosp,2026-05-23,quantile,0.3,13
2026-05-23,01,0,wk inc flu hosp,2026-05-23,quantile,0.35,14
2026-05-23,01,0,wk inc flu hosp,2026-05-23,quantile,0.4,15
2026-05-23,01,0,wk inc flu hosp,2026-05-23,quantile,0.45,16
2026-05-23,01,0,wk inc flu hosp,2026-05-23,quantile,0.5,18
2026-05-23,01,0,wk inc flu hosp,2026-05-23,quantile,0.55,19
2026-05-23,01,0,wk inc flu hosp,2026-05-23,quantile,0.6,20
2026-05-23,01,0,wk inc flu hosp,2026-05-23,quantile,0.65,21
2026-05-23,01,0,wk inc flu hosp,2026-05-23,quantile,0.7,23
2026-05-23,01,0,wk inc flu hosp,2026-05-23,quantile,0.75,25
2026-05-23,01,0,wk inc flu hosp,2026-05-23,quantile,0.8,28
2026-05-23,01,0,wk inc flu hosp,2026-05-23,quantile,0.85,32
2026-05-23,01,0,wk inc flu hosp,2026-05-23,quantile,0.9,37
2026-05-23,01,0,wk inc flu hosp,2026-05-23,quantile,0.95,45
2026-05-23,01,0,wk inc flu hosp,2026-05-23,quantile,0.975,53
2026-05-23,01,0,wk inc flu hosp,2026-05-23,quantile,0.99,65
2026-05-23,01,1,wk inc flu hosp,2026-05-30,quantile,0.01,0
2026-05-23,01,1,wk inc flu hosp,2026-05-30,quantile,0.025,0
2026-05-23,01,1,wk inc flu hosp,2026-05-30,quantile,0.05,0
2026-05-23,01,1,wk inc flu hosp,2026-05-30,quantile,0.1,4
2026-05-23,01,1,wk inc flu hosp,2026-05-30,quantile,0.15,6
2026-05-23,01,1,wk inc flu hosp,2026-05-30,quantile,0.2,8
