location_name,horizon,quantile_0.025_per100k,quantile_0.5_per100k,quantile_0.975_per100k,quantile_0.025_count,quantile_0.5_count,quantile_0.975_count,quantile_0.025_per100k_rounded,quantile_0.5_per100k_rounded,quantile_0.975_per100k_rounded,quantile_0.025_count_rounded,quantile_0.5_count_rounded,quantile_0.975_count_rounded,target_end_date,reference_date,target_end_date_formatted,reference_date_formatted,forecast_due_date,forecast_due_date_formatted,model
US,0,3.2226097319439915,5.383158608099529,8.336147605498406,10793,18029,27919,3.22,5.38,8.34,10793,18029,27919,2025-03-15,2025-03-15,"March 15, 2025","March 15, 2025",2025-03-12,"March 12, 2025",FluSight-ensemble
US,1,2.373438780619178,4.25749950595658,7.67747280992086,7949,14259,25713,2.37,4.26,7.68,7949,14259,25713,2025-03-22,2025-03-15,"March 22, 2025","March 15, 2025",2025-03-12,"March 12, 2025",FluSight-ensemble
US,2,1.625188990176146,3.519700131581189,7.950676544260595,5443,11788,26628,1.63,3.52,7.95,5443,11788,26628,2025-03-29,2025-03-15,"March 29, 2025","March 15, 2025",2025-03-12,"March 12, 2025",FluSight-ensemble
Alabama,0,2.3294655070757027,4.600204992964622,7.810560817842061,119,235,399,2.33,4.6,7.81,119,235,399,2025-03-15,2025-03-15,"March 15, 2025","March 15, 2025",2025-03-12,"March 12, 2025",FluSight-ensemble
Alabama,1,1.4094245084827781,3.8171913771408574,7.653958094677309,72,195,391,1.41,3.82,7.65,72,195,391,2025-03-22,2025-03-15,"March 22, 2025","March 15, 2025",2025-03-12,"March 12, 2025",FluSight-ensemble
Alabama,2,0.9200409985929247,3.112479122899468,7.3994786695345836,47,159,378,0.92,3.11,7.4,47,159,378,2025-03-29,2025-03-15,"March 29, 2025","March 15, 2025",2025-03-12,"March 12, 2025",FluSight-ensemble
Alaska,0,3.136052882032599,6.272105764065198,10.08990927262662,23,46,74,3.14,6.27,10.09,23,46,74,2025-03-15,2025-03-15,"March 15, 2025","March 15, 2025",2025-03-12,"March 12, 2025",FluSight-ensemble
Alaska,1,2.317952130198008,5.726705262842136,10.226259397932386,17,42,75,2.32,5.73,10.23,17,42,75,2025-03-22,2025-03-15,"March 22, 2025","March 15, 2025",2025-03-12,"March 12, 2025",FluSight-ensemble
Alaska,2,1.4998513783634166,5.04495463631331,9.408158646097796,11,37,69,1.5,5.04,9.41,11,37,69,2025-03-29,2025-03-15,"March 29, 2025","March 15, 2025",2025-03-12,"March 12, 2025",FluSight-ensemble
Arizona,0,2.2337816685649323,5.624823719639409,10.119300088920658,166,418,752,2.23,5.62,10.12,166,418,752,2025-03-15,2025-03-15,"March 15, 2025","March 15, 2025",2025-03-12,"March 12, 2025",FluSight-ensemble
