reference_date,horizon,target,target_end_date,location,output_type,output_type_id,value
2025-04-26,0,wk flu hosp rate change,2025-04-26,01,pmf,decrease,0.191
2025-04-26,0,wk flu hosp rate change,2025-04-26,01,pmf,increase,0.102
2025-04-26,0,wk flu hosp rate change,2025-04-26,01,pmf,large_decrease,0
2025-04-26,0,wk flu hosp rate change,2025-04-26,01,pmf,large_increase,0.054
2025-04-26,0,wk flu hosp rate change,2025-04-26,01,pmf,stable,0.653
2025-04-26,1,wk flu hosp rate change,2025-05-03,01,pmf,decrease,0.139
2025-04-26,1,wk flu hosp rate change,2025-05-03,01,pmf,increase,0.084
2025-04-26,1,wk flu hosp rate change,2025-05-03,01,pmf,large_decrease,0.036
2025-04-26,1,wk flu hosp rate change,2025-05-03,01,pmf,large_increase,0.054
2025-04-26,1,wk flu hosp rate change,2025-05-03,01,pmf,stable,0.687
2025-04-26,2,wk flu hosp rate change,2025-05-10,01,pmf,decrease,0.133
2025-04-26,2,wk flu hosp rate change,2025-05-10,01,pmf,increase,0.073
2025-04-26,2,wk flu hosp rate change,2025-05-10,01,pmf,large_decrease,0.03
2025-04-26,2,wk flu hosp rate change,2025-05-10,01,pmf,large_increase,0.049
2025-04-26,2,wk flu hosp rate change,2025-05-10,01,pmf,stable,0.715
2025-04-26,3,wk flu hosp rate change,2025-05-17,01,pmf,decrease,0.14
2025-04-26,3,wk flu hosp rate change,2025-05-17,01,pmf,increase,0.092
2025-04-26,3,wk flu hosp rate change,2025-05-17,01,pmf,large_decrease,0.024
2025-04-26,3,wk flu hosp rate change,2025-05-17,01,pmf,large_increase,0.037
2025-04-26,3,wk flu hosp rate change,2025-05-17,01,pmf,stable,0.707
2025-04-26,0,wk flu hosp rate change,2025-04-26,02,pmf,decrease,0.06
2025-04-26,0,wk flu hosp rate change,2025-04-26,02,pmf,increase,0.006
2025-04-26,0,wk flu hosp rate change,2025-04-26,02,pmf,large_decrease,0
2025-04-26,0,wk flu hosp rate change,2025-04-26,02,pmf,large_increase,0.042
2025-04-26,0,wk flu hosp rate change,2025-04-26,02,pmf,stable,0.892
2025-04-26,1,wk flu hosp rate change,2025-05-03,02,pmf,decrease,0.036
2025-04-26,1,wk flu hosp rate change,2025-05-03,02,pmf,increase,0.066
2025-04-26,1,wk flu hosp rate change,2025-05-03,02,pmf,large_decrease,0.042
2025-04-26,1,wk flu hosp rate change,2025-05-03,02,pmf,large_increase,0.018
2025-04-26,1,wk flu hosp rate change,2025-05-03,02,pmf,stable,0.838
2025-04-26,2,wk flu hosp rate change,2025-05-10,02,pmf,decrease,0.097
2025-04-26,2,wk flu hosp rate change,2025-05-10,02,pmf,increase,0.085
2025-04-26,2,wk flu hosp rate change,2025-05-10,02,pmf,large_decrease,0.03
2025-04-26,2,wk flu hosp rate change,2025-05-10,02,pmf,large_increase,0.03
2025-04-26,2,wk flu hosp rate change,2025-05-10,02,pmf,stable,0.758
2025-04-26,3,wk flu hosp rate change,2025-05-17,02,pmf,decrease,0.104
2025-04-26,3,wk flu hosp rate change,2025-05-17,02,pmf,increase,0.11
2025-04-26,3,wk flu hosp rate change,2025-05-17,02,pmf,large_decrease,0.024
2025-04-26,3,wk flu hosp rate change,2025-05-17,02,pmf,large_increase,0.024
