reference_date,horizon,target,target_end_date,location,output_type,output_type_id,value
2024-12-21,0,wk flu hosp rate change,2024-12-21,01,pmf,decrease,0.154
2024-12-21,0,wk flu hosp rate change,2024-12-21,01,pmf,increase,0.107
2024-12-21,0,wk flu hosp rate change,2024-12-21,01,pmf,large_decrease,0
2024-12-21,0,wk flu hosp rate change,2024-12-21,01,pmf,large_increase,0.034
2024-12-21,0,wk flu hosp rate change,2024-12-21,01,pmf,stable,0.705
2024-12-21,1,wk flu hosp rate change,2024-12-28,01,pmf,decrease,0.108
2024-12-21,1,wk flu hosp rate change,2024-12-28,01,pmf,increase,0.074
2024-12-21,1,wk flu hosp rate change,2024-12-28,01,pmf,large_decrease,0.014
2024-12-21,1,wk flu hosp rate change,2024-12-28,01,pmf,large_increase,0.034
2024-12-21,1,wk flu hosp rate change,2024-12-28,01,pmf,stable,0.77
2024-12-21,2,wk flu hosp rate change,2025-01-04,01,pmf,decrease,0.095
2024-12-21,2,wk flu hosp rate change,2025-01-04,01,pmf,increase,0.068
2024-12-21,2,wk flu hosp rate change,2025-01-04,01,pmf,large_decrease,0.014
2024-12-21,2,wk flu hosp rate change,2025-01-04,01,pmf,large_increase,0.027
2024-12-21,2,wk flu hosp rate change,2025-01-04,01,pmf,stable,0.796
2024-12-21,3,wk flu hosp rate change,2025-01-11,01,pmf,decrease,0.109
2024-12-21,3,wk flu hosp rate change,2025-01-11,01,pmf,increase,0.082
2024-12-21,3,wk flu hosp rate change,2025-01-11,01,pmf,large_decrease,0.007
2024-12-21,3,wk flu hosp rate change,2025-01-11,01,pmf,large_increase,0.014
2024-12-21,3,wk flu hosp rate change,2025-01-11,01,pmf,stable,0.788
2024-12-21,0,wk flu hosp rate change,2024-12-21,02,pmf,decrease,0.047
2024-12-21,0,wk flu hosp rate change,2024-12-21,02,pmf,increase,0.007
2024-12-21,0,wk flu hosp rate change,2024-12-21,02,pmf,large_decrease,0
2024-12-21,0,wk flu hosp rate change,2024-12-21,02,pmf,large_increase,0.027
2024-12-21,0,wk flu hosp rate change,2024-12-21,02,pmf,stable,0.919
2024-12-21,1,wk flu hosp rate change,2024-12-28,02,pmf,decrease,0.027
2024-12-21,1,wk flu hosp rate change,2024-12-28,02,pmf,increase,0.061
2024-12-21,1,wk flu hosp rate change,2024-12-28,02,pmf,large_decrease,0.027
2024-12-21,1,wk flu hosp rate change,2024-12-28,02,pmf,large_increase,0.007
2024-12-21,1,wk flu hosp rate change,2024-12-28,02,pmf,stable,0.878
2024-12-21,2,wk flu hosp rate change,2025-01-04,02,pmf,decrease,0.075
2024-12-21,2,wk flu hosp rate change,2025-01-04,02,pmf,increase,0.068
2024-12-21,2,wk flu hosp rate change,2025-01-04,02,pmf,large_decrease,0.02
2024-12-21,2,wk flu hosp rate change,2025-01-04,02,pmf,large_increase,0.021
2024-12-21,2,wk flu hosp rate change,2025-01-04,02,pmf,stable,0.816
2024-12-21,3,wk flu hosp rate change,2025-01-11,02,pmf,decrease,0.068
2024-12-21,3,wk flu hosp rate change,2025-01-11,02,pmf,increase,0.068
2024-12-21,3,wk flu hosp rate change,2025-01-11,02,pmf,large_decrease,0.021
2024-12-21,3,wk flu hosp rate change,2025-01-11,02,pmf,large_increase,0.021
2024-12-21,3,wk flu hosp rate change,2025-01-11,02,pmf,stable,0.822
2024-12-21,0,wk flu hosp rate change,2024-12-21,04,pmf,decrease,0.148
2024-12-21,0,wk flu hosp rate change,2024-12-21,04,pmf,increase,0.148
2024-12-21,0,wk flu hosp rate change,2024-12-21,04,pmf,large_decrease,0
2024-12-21,0,wk flu hosp rate change,2024-12-21,04,pmf,large_increase,0.067
2024-12-21,0,wk flu hosp rate change,2024-12-21,04,pmf,stable,0.637
2024-12-21,1,wk flu hosp rate change,2024-12-28,04,pmf,decrease,0.122
2024-12-21,1,wk flu hosp rate change,2024-12-28,04,pmf,increase,0.128
2024-12-21,1,wk flu hosp rate change,2024-12-28,04,pmf,large_decrease,0.047
2024-12-21,1,wk flu hosp rate change,2024-12-28,04,pmf,large_increase,0.074
2024-12-21,1,wk flu hosp rate change,2024-12-28,04,pmf,stable,0.629
2024-12-21,2,wk flu hosp rate change,2025-01-04,04,pmf,decrease,0.129
2024-12-21,2,wk flu hosp rate change,2025-01-04,04,pmf,increase,0.109
2024-12-21,2,wk flu hosp rate change,2025-01-04,04,pmf,large_decrease,0.048
2024-12-21,2,wk flu hosp rate change,2025-01-04,04,pmf,large_increase,0.068
2024-12-21,2,wk flu hosp rate change,2025-01-04,04,pmf,stable,0.646
2024-12-21,3,wk flu hosp rate change,2025-01-11,04,pmf,decrease,0.109
2024-12-21,3,wk flu hosp rate change,2025-01-11,04,pmf,increase,0.116
2024-12-21,3,wk flu hosp rate change,2025-01-11,04,pmf,large_decrease,0.062
2024-12-21,3,wk flu hosp rate change,2025-01-11,04,pmf,large_increase,0.062
2024-12-21,3,wk flu hosp rate change,2025-01-11,04,pmf,stable,0.651
2024-12-21,0,wk flu hosp rate change,2024-12-21,05,pmf,decrease,0.201
2024-12-21,0,wk flu hosp rate change,2024-12-21,05,pmf,increase,0.154
2024-12-21,0,wk flu hosp rate change,2024-12-21,05,pmf,large_decrease,0
2024-12-21,0,wk flu hosp rate change,2024-12-21,05,pmf,large_increase,0.034
2024-12-21,0,wk flu hosp rate change,2024-12-21,05,pmf,stable,0.611
2024-12-21,1,wk flu hosp rate change,2024-12-28,05,pmf,decrease,0.135
2024-12-21,1,wk flu hosp rate change,2024-12-28,05,pmf,increase,0.115
2024-12-21,1,wk flu hosp rate change,2024-12-28,05,pmf,large_decrease,0.04
2024-12-21,1,wk flu hosp rate change,2024-12-28,05,pmf,large_increase,0.034
2024-12-21,1,wk flu hosp rate change,2024-12-28,05,pmf,stable,0.676
2024-12-21,2,wk flu hosp rate change,2025-01-04,05,pmf,decrease,0.095
2024-12-21,2,wk flu hosp rate change,2025-01-04,05,pmf,increase,0.109
2024-12-21,2,wk flu hosp rate change,2025-01-04,05,pmf,large_decrease,0.048
2024-12-21,2,wk flu hosp rate change,2025-01-04,05,pmf,large_increase,0.054
2024-12-21,2,wk flu hosp rate change,2025-01-04,05,pmf,stable,0.694
2024-12-21,3,wk flu hosp rate change,2025-01-11,05,pmf,decrease,0.089
2024-12-21,3,wk flu hosp rate change,2025-01-11,05,pmf,increase,0.116
2024-12-21,3,wk flu hosp rate change,2025-01-11,05,pmf,large_decrease,0.048
2024-12-21,3,wk flu hosp rate change,2025-01-11,05,pmf,large_increase,0.048
2024-12-21,3,wk flu hosp rate change,2025-01-11,05,pmf,stable,0.699
2024-12-21,0,wk flu hosp rate change,2024-12-21,06,pmf,decrease,0.074
2024-12-21,0,wk flu hosp rate change,2024-12-21,06,pmf,increase,0.094
2024-12-21,0,wk flu hosp rate change,2024-12-21,06,pmf,large_decrease,0
2024-12-21,0,wk flu hosp rate change,2024-12-21,06,pmf,large_increase,0.013
2024-12-21,0,wk flu hosp rate change,2024-12-21,06,pmf,stable,0.819
2024-12-21,1,wk flu hosp rate change,2024-12-28,06,pmf,decrease,0.088
2024-12-21,1,wk flu hosp rate change,2024-12-28,06,pmf,increase,0.095
2024-12-21,1,wk flu hosp rate change,2024-12-28,06,pmf,large_decrease,0.007
2024-12-21,1,wk flu hosp rate change,2024-12-28,06,pmf,large_increase,0.013
2024-12-21,1,wk flu hosp rate change,2024-12-28,06,pmf,stable,0.797
2024-12-21,2,wk flu hosp rate change,2025-01-04,06,pmf,decrease,0.088
2024-12-21,2,wk flu hosp rate change,2025-01-04,06,pmf,increase,0.109
2024-12-21,2,wk flu hosp rate change,2025-01-04,06,pmf,large_decrease,0.007
2024-12-21,2,wk flu hosp rate change,2025-01-04,06,pmf,large_increase,0.014
2024-12-21,2,wk flu hosp rate change,2025-01-04,06,pmf,stable,0.782
2024-12-21,3,wk flu hosp rate change,2025-01-11,06,pmf,decrease,0.089
2024-12-21,3,wk flu hosp rate change,2025-01-11,06,pmf,increase,0.082
2024-12-21,3,wk flu hosp rate change,2025-01-11,06,pmf,large_decrease,0
2024-12-21,3,wk flu hosp rate change,2025-01-11,06,pmf,large_increase,0.014
2024-12-21,3,wk flu hosp rate change,2025-01-11,06,pmf,stable,0.815
2024-12-21,0,wk flu hosp rate change,2024-12-21,08,pmf,decrease,0.121
2024-12-21,0,wk flu hosp rate change,2024-12-21,08,pmf,increase,0.141
2024-12-21,0,wk flu hosp rate change,2024-12-21,08,pmf,large_decrease,0
2024-12-21,0,wk flu hosp rate change,2024-12-21,08,pmf,large_increase,0.013
2024-12-21,0,wk flu hosp rate change,2024-12-21,08,pmf,stable,0.725
2024-12-21,1,wk flu hosp rate change,2024-12-28,08,pmf,decrease,0.122
2024-12-21,1,wk flu hosp rate change,2024-12-28,08,pmf,increase,0.169
2024-12-21,1,wk flu hosp rate change,2024-12-28,08,pmf,large_decrease,0.013
2024-12-21,1,wk flu hosp rate change,2024-12-28,08,pmf,large_increase,0
2024-12-21,1,wk flu hosp rate change,2024-12-28,08,pmf,stable,0.696
2024-12-21,2,wk flu hosp rate change,2025-01-04,08,pmf,decrease,0.129
2024-12-21,2,wk flu hosp rate change,2025-01-04,08,pmf,increase,0.177
2024-12-21,2,wk flu hosp rate change,2025-01-04,08,pmf,large_decrease,0.014
2024-12-21,2,wk flu hosp rate change,2025-01-04,08,pmf,large_increase,0.007
2024-12-21,2,wk flu hosp rate change,2025-01-04,08,pmf,stable,0.673
2024-12-21,3,wk flu hosp rate change,2025-01-11,08,pmf,decrease,0.137
2024-12-21,3,wk flu hosp rate change,2025-01-11,08,pmf,increase,0.151
2024-12-21,3,wk flu hosp rate change,2025-01-11,08,pmf,large_decrease,0.007
2024-12-21,3,wk flu hosp rate change,2025-01-11,08,pmf,large_increase,0
2024-12-21,3,wk flu hosp rate change,2025-01-11,08,pmf,stable,0.705
2024-12-21,0,wk flu hosp rate change,2024-12-21,09,pmf,decrease,0.148
2024-12-21,0,wk flu hosp rate change,2024-12-21,09,pmf,increase,0.107
2024-12-21,0,wk flu hosp rate change,2024-12-21,09,pmf,large_decrease,0
2024-12-21,0,wk flu hosp rate change,2024-12-21,09,pmf,large_increase,0.02
2024-12-21,0,wk flu hosp rate change,2024-12-21,09,pmf,stable,0.725
2024-12-21,1,wk flu hosp rate change,2024-12-28,09,pmf,decrease,0.108
2024-12-21,1,wk flu hosp rate change,2024-12-28,09,pmf,increase,0.101
2024-12-21,1,wk flu hosp rate change,2024-12-28,09,pmf,large_decrease,0.034
2024-12-21,1,wk flu hosp rate change,2024-12-28,09,pmf,large_increase,0.02
2024-12-21,1,wk flu hosp rate change,2024-12-28,09,pmf,stable,0.737
2024-12-21,2,wk flu hosp rate change,2025-01-04,09,pmf,decrease,0.116
