reference_date,target,horizon,location,output_type,output_type_id,value,target_end_date
2025-12-06,wk inc flu hosp,-1,US,quantile,0.01,4011.0,2025-11-29
2025-12-06,wk inc flu hosp,-1,US,quantile,0.025,4102.0,2025-11-29
2025-12-06,wk inc flu hosp,-1,US,quantile,0.05,4151.0,2025-11-29
2025-12-06,wk inc flu hosp,-1,US,quantile,0.1,4228.0,2025-11-29
2025-12-06,wk inc flu hosp,-1,US,quantile,0.15,4289.95,2025-11-29
2025-12-06,wk inc flu hosp,-1,US,quantile,0.2,4340.0,2025-11-29
2025-12-06,wk inc flu hosp,-1,US,quantile,0.25,4382.0,2025-11-29
2025-12-06,wk inc flu hosp,-1,US,quantile,0.3,4428.900000000001,2025-11-29
2025-12-06,wk inc flu hosp,-1,US,quantile,0.35,4456.55,2025-11-29
2025-12-06,wk inc flu hosp,-1,US,quantile,0.4,4487.0,2025-11-29
2025-12-06,wk inc flu hosp,-1,US,quantile,0.45,4515.0,2025-11-29
2025-12-06,wk inc flu hosp,-1,US,quantile,0.5,4550.0,2025-11-29
2025-12-06,wk inc flu hosp,-1,US,quantile,0.55,4578.0,2025-11-29
2025-12-06,wk inc flu hosp,-1,US,quantile,0.6,4613.0,2025-11-29
2025-12-06,wk inc flu hosp,-1,US,quantile,0.65,4650.45,2025-11-29
2025-12-06,wk inc flu hosp,-1,US,quantile,0.7,4683.0,2025-11-29
2025-12-06,wk inc flu hosp,-1,US,quantile,0.75,4718.0,2025-11-29
2025-12-06,wk inc flu hosp,-1,US,quantile,0.8,4768.400000000001,2025-11-29
2025-12-06,wk inc flu hosp,-1,US,quantile,0.85,4823.0,2025-11-29
2025-12-06,wk inc flu hosp,-1,US,quantile,0.9,4879.0,2025-11-29
2025-12-06,wk inc flu hosp,-1,US,quantile,0.95,4984.0,2025-11-29
2025-12-06,wk inc flu hosp,-1,US,quantile,0.975,5054.0,2025-11-29
2025-12-06,wk inc flu hosp,-1,US,quantile,0.99,5138.28,2025-11-29
2025-12-06,wk inc flu hosp,0,US,quantile,0.01,4725.0,2025-12-06
2025-12-06,wk inc flu hosp,0,US,quantile,0.025,4857.650000000001,2025-12-06
2025-12-06,wk inc flu hosp,0,US,quantile,0.05,4970.0,2025-12-06
2025-12-06,wk inc flu hosp,0,US,quantile,0.1,5102.3,2025-12-06
2025-12-06,wk inc flu hosp,0,US,quantile,0.15,5215.0,2025-12-06
2025-12-06,wk inc flu hosp,0,US,quantile,0.2,5271.0,2025-12-06
2025-12-06,wk inc flu hosp,0,US,quantile,0.25,5348.0,2025-12-06
2025-12-06,wk inc flu hosp,0,US,quantile,0.3,5397.0,2025-12-06
2025-12-06,wk inc flu hosp,0,US,quantile,0.35,5446.0,2025-12-06
2025-12-06,wk inc flu hosp,0,US,quantile,0.4,5509.0,2025-12-06
2025-12-06,wk inc flu hosp,0,US,quantile,0.45,5551.0,2025-12-06
2025-12-06,wk inc flu hosp,0,US,quantile,0.5,5607.0,2025-12-06
2025-12-06,wk inc flu hosp,0,US,quantile,0.55,5656.0,2025-12-06
2025-12-06,wk inc flu hosp,0,US,quantile,0.6,5700.8,2025-12-06
2025-12-06,wk inc flu hosp,0,US,quantile,0.65,5747.0,2025-12-06
2025-12-06,wk inc flu hosp,0,US,quantile,0.7,5803.0,2025-12-06
2025-12-06,wk inc flu hosp,0,US,quantile,0.75,5866.0,2025-12-06
2025-12-06,wk inc flu hosp,0,US,quantile,0.8,5929.0,2025-12-06
2025-12-06,wk inc flu hosp,0,US,quantile,0.85,5985.0,2025-12-06
2025-12-06,wk inc flu hosp,0,US,quantile,0.9,6069.0,2025-12-06
2025-12-06,wk inc flu hosp,0,US,quantile,0.95,6216.349999999999,2025-12-06
2025-12-06,wk inc flu hosp,0,US,quantile,0.975,6356.0,2025-12-06
2025-12-06,wk inc flu hosp,0,US,quantile,0.99,6440.139999999999,2025-12-06
2025-12-06,wk inc flu hosp,1,US,quantile,0.01,5242.37,2025-12-13
2025-12-06,wk inc flu hosp,1,US,quantile,0.025,5439.0,2025-12-13
2025-12-06,wk inc flu hosp,1,US,quantile,0.05,5676.3,2025-12-13
2025-12-06,wk inc flu hosp,1,US,quantile,0.1,5922.0,2025-12-13
2025-12-06,wk inc flu hosp,1,US,quantile,0.15,6111.0,2025-12-13
2025-12-06,wk inc flu hosp,1,US,quantile,0.2,6235.599999999999,2025-12-13
2025-12-06,wk inc flu hosp,1,US,quantile,0.25,6377.0,2025-12-13
2025-12-06,wk inc flu hosp,1,US,quantile,0.3,6472.900000000001,2025-12-13
2025-12-06,wk inc flu hosp,1,US,quantile,0.35,6547.099999999999,2025-12-13
2025-12-06,wk inc flu hosp,1,US,quantile,0.4,6650.0,2025-12-13
2025-12-06,wk inc flu hosp,1,US,quantile,0.45,6727.0,2025-12-13
2025-12-06,wk inc flu hosp,1,US,quantile,0.5,6811.0,2025-12-13
2025-12-06,wk inc flu hosp,1,US,quantile,0.55,6898.150000000001,2025-12-13
2025-12-06,wk inc flu hosp,1,US,quantile,0.6,7007.0,2025-12-13
2025-12-06,wk inc flu hosp,1,US,quantile,0.65,7093.45,2025-12-13
2025-12-06,wk inc flu hosp,1,US,quantile,0.7,7184.099999999999,2025-12-13
2025-12-06,wk inc flu hosp,1,US,quantile,0.75,7301.0,2025-12-13
2025-12-06,wk inc flu hosp,1,US,quantile,0.8,7455.0,2025-12-13
2025-12-06,wk inc flu hosp,1,US,quantile,0.85,7582.050000000001,2025-12-13
2025-12-06,wk inc flu hosp,1,US,quantile,0.9,7764.400000000001,2025-12-13
2025-12-06,wk inc flu hosp,1,US,quantile,0.95,8064.349999999999,2025-12-13
2025-12-06,wk inc flu hosp,1,US,quantile,0.975,8358.699999999999,2025-12-13
