reference_date,target,horizon,location,output_type,output_type_id,value,target_end_date
2026-01-17,wk inc flu hosp,-1,US,quantile,0.01,23322.809999999998,2026-01-10
2026-01-17,wk inc flu hosp,-1,US,quantile,0.025,24346.0,2026-01-10
2026-01-17,wk inc flu hosp,-1,US,quantile,0.05,25133.149999999998,2026-01-10
2026-01-17,wk inc flu hosp,-1,US,quantile,0.1,26171.600000000002,2026-01-10
2026-01-17,wk inc flu hosp,-1,US,quantile,0.15,26903.8,2026-01-10
2026-01-17,wk inc flu hosp,-1,US,quantile,0.2,27532.399999999998,2026-01-10
2026-01-17,wk inc flu hosp,-1,US,quantile,0.25,28101.5,2026-01-10
2026-01-17,wk inc flu hosp,-1,US,quantile,0.3,28515.899999999998,2026-01-10
2026-01-17,wk inc flu hosp,-1,US,quantile,0.35,28949.549999999996,2026-01-10
2026-01-17,wk inc flu hosp,-1,US,quantile,0.4,29288.0,2026-01-10
2026-01-17,wk inc flu hosp,-1,US,quantile,0.45,29711.850000000002,2026-01-10
2026-01-17,wk inc flu hosp,-1,US,quantile,0.5,30058.0,2026-01-10
2026-01-17,wk inc flu hosp,-1,US,quantile,0.55,30429.0,2026-01-10
2026-01-17,wk inc flu hosp,-1,US,quantile,0.6,30858.799999999996,2026-01-10
2026-01-17,wk inc flu hosp,-1,US,quantile,0.65,31201.450000000004,2026-01-10
2026-01-17,wk inc flu hosp,-1,US,quantile,0.7,31633.0,2026-01-10
2026-01-17,wk inc flu hosp,-1,US,quantile,0.75,32068.75,2026-01-10
2026-01-17,wk inc flu hosp,-1,US,quantile,0.8,32704.0,2026-01-10
2026-01-17,wk inc flu hosp,-1,US,quantile,0.85,33314.049999999996,2026-01-10
2026-01-17,wk inc flu hosp,-1,US,quantile,0.9,34212.5,2026-01-10
2026-01-17,wk inc flu hosp,-1,US,quantile,0.95,35840.35,2026-01-10
2026-01-17,wk inc flu hosp,-1,US,quantile,0.975,36779.75,2026-01-10
2026-01-17,wk inc flu hosp,-1,US,quantile,0.99,37906.19,2026-01-10
2026-01-17,wk inc flu hosp,0,US,quantile,0.01,19907.86,2026-01-17
2026-01-17,wk inc flu hosp,0,US,quantile,0.025,20655.774999999998,2026-01-17
2026-01-17,wk inc flu hosp,0,US,quantile,0.05,21776.3,2026-01-17
2026-01-17,wk inc flu hosp,0,US,quantile,0.1,22607.2,2026-01-17
2026-01-17,wk inc flu hosp,0,US,quantile,0.15,23238.95,2026-01-17
2026-01-17,wk inc flu hosp,0,US,quantile,0.2,23833.600000000002,2026-01-17
2026-01-17,wk inc flu hosp,0,US,quantile,0.25,24253.25,2026-01-17
2026-01-17,wk inc flu hosp,0,US,quantile,0.3,24612.0,2026-01-17
2026-01-17,wk inc flu hosp,0,US,quantile,0.35,24987.55,2026-01-17
2026-01-17,wk inc flu hosp,0,US,quantile,0.4,25340.0,2026-01-17
2026-01-17,wk inc flu hosp,0,US,quantile,0.45,25837.7,2026-01-17
2026-01-17,wk inc flu hosp,0,US,quantile,0.5,26152.0,2026-01-17
2026-01-17,wk inc flu hosp,0,US,quantile,0.55,26532.450000000004,2026-01-17
2026-01-17,wk inc flu hosp,0,US,quantile,0.6,27041.0,2026-01-17
2026-01-17,wk inc flu hosp,0,US,quantile,0.65,27337.45,2026-01-17
2026-01-17,wk inc flu hosp,0,US,quantile,0.7,27853.0,2026-01-17
2026-01-17,wk inc flu hosp,0,US,quantile,0.75,28323.75,2026-01-17
2026-01-17,wk inc flu hosp,0,US,quantile,0.8,28816.200000000004,2026-01-17
2026-01-17,wk inc flu hosp,0,US,quantile,0.85,29543.149999999998,2026-01-17
2026-01-17,wk inc flu hosp,0,US,quantile,0.9,30212.0,2026-01-17
