reference_date,target,horizon,location,output_type,output_type_id,value,target_end_date
2025-12-20,wk inc flu hosp,-1,US,quantile,0.01,9337.86,2025-12-13
2025-12-20,wk inc flu hosp,-1,US,quantile,0.025,9484.300000000001,2025-12-13
2025-12-20,wk inc flu hosp,-1,US,quantile,0.05,9639.0,2025-12-13
2025-12-20,wk inc flu hosp,-1,US,quantile,0.1,9757.300000000001,2025-12-13
2025-12-20,wk inc flu hosp,-1,US,quantile,0.15,9842.0,2025-12-13
2025-12-20,wk inc flu hosp,-1,US,quantile,0.2,9903.6,2025-12-13
2025-12-20,wk inc flu hosp,-1,US,quantile,0.25,9980.25,2025-12-13
2025-12-20,wk inc flu hosp,-1,US,quantile,0.3,10045.0,2025-12-13
2025-12-20,wk inc flu hosp,-1,US,quantile,0.35,10094.0,2025-12-13
2025-12-20,wk inc flu hosp,-1,US,quantile,0.4,10150.0,2025-12-13
2025-12-20,wk inc flu hosp,-1,US,quantile,0.45,10192.0,2025-12-13
2025-12-20,wk inc flu hosp,-1,US,quantile,0.5,10241.0,2025-12-13
2025-12-20,wk inc flu hosp,-1,US,quantile,0.55,10290.0,2025-12-13
2025-12-20,wk inc flu hosp,-1,US,quantile,0.6,10320.800000000001,2025-12-13
2025-12-20,wk inc flu hosp,-1,US,quantile,0.65,10360.0,2025-12-13
2025-12-20,wk inc flu hosp,-1,US,quantile,0.7,10416.0,2025-12-13
2025-12-20,wk inc flu hosp,-1,US,quantile,0.75,10466.75,2025-12-13
2025-12-20,wk inc flu hosp,-1,US,quantile,0.8,10522.4,2025-12-13
2025-12-20,wk inc flu hosp,-1,US,quantile,0.85,10612.0,2025-12-13
2025-12-20,wk inc flu hosp,-1,US,quantile,0.9,10696.0,2025-12-13
2025-12-20,wk inc flu hosp,-1,US,quantile,0.95,10794.35,2025-12-13
2025-12-20,wk inc flu hosp,-1,US,quantile,0.975,11004.175000000001,2025-12-13
2025-12-20,wk inc flu hosp,-1,US,quantile,0.99,11095.07,2025-12-13
2025-12-20,wk inc flu hosp,0,US,quantile,0.01,13502.58,2025-12-20
2025-12-20,wk inc flu hosp,0,US,quantile,0.025,13838.824999999999,2025-12-20
2025-12-20,wk inc flu hosp,0,US,quantile,0.05,14062.300000000001,2025-12-20
2025-12-20,wk inc flu hosp,0,US,quantile,0.1,14454.300000000001,2025-12-20
2025-12-20,wk inc flu hosp,0,US,quantile,0.15,14714.0,2025-12-20
2025-12-20,wk inc flu hosp,0,US,quantile,0.2,14861.0,2025-12-20
2025-12-20,wk inc flu hosp,0,US,quantile,0.25,15034.25,2025-12-20
2025-12-20,wk inc flu hosp,0,US,quantile,0.3,15201.899999999998,2025-12-20
2025-12-20,wk inc flu hosp,0,US,quantile,0.35,15348.550000000001,2025-12-20
2025-12-20,wk inc flu hosp,0,US,quantile,0.4,15435.0,2025-12-20
2025-12-20,wk inc flu hosp,0,US,quantile,0.45,15603.699999999999,2025-12-20
2025-12-20,wk inc flu hosp,0,US,quantile,0.5,15729.0,2025-12-20
2025-12-20,wk inc flu hosp,0,US,quantile,0.55,15848.0,2025-12-20
2025-12-20,wk inc flu hosp,0,US,quantile,0.6,15988.0,2025-12-20
2025-12-20,wk inc flu hosp,0,US,quantile,0.65,16135.0,2025-12-20
2025-12-20,wk inc flu hosp,0,US,quantile,0.7,16289.0,2025-12-20
2025-12-20,wk inc flu hosp,0,US,quantile,0.75,16464.0,2025-12-20
2025-12-20,wk inc flu hosp,0,US,quantile,0.8,16646.0,2025-12-20
2025-12-20,wk inc flu hosp,0,US,quantile,0.85,16913.05,2025-12-20
2025-12-20,wk inc flu hosp,0,US,quantile,0.9,17200.399999999998,2025-12-20
2025-12-20,wk inc flu hosp,0,US,quantile,0.95,17962.7,2025-12-20
2025-12-20,wk inc flu hosp,0,US,quantile,0.975,18417.175,2025-12-20
2025-12-20,wk inc flu hosp,0,US,quantile,0.99,18872.21,2025-12-20
2025-12-20,wk inc flu hosp,1,US,quantile,0.01,18087.789999999997,2025-12-27
2025-12-20,wk inc flu hosp,1,US,quantile,0.025,19044.024999999998,2025-12-27
2025-12-20,wk inc flu hosp,1,US,quantile,0.05,19754.0,2025-12-27
2025-12-20,wk inc flu hosp,1,US,quantile,0.1,20647.899999999998,2025-12-27
