reference_date,target,horizon,location,output_type,output_type_id,value,target_end_date
2026-05-09,wk inc flu hosp,-1,US,quantile,0.01,896,2026-05-02
2026-05-09,wk inc flu hosp,-1,US,quantile,0.025,973,2026-05-02
2026-05-09,wk inc flu hosp,-1,US,quantile,0.05,1057,2026-05-02
2026-05-09,wk inc flu hosp,-1,US,quantile,0.1,1141,2026-05-02
2026-05-09,wk inc flu hosp,-1,US,quantile,0.15,1203,2026-05-02
2026-05-09,wk inc flu hosp,-1,US,quantile,0.2,1253,2026-05-02
2026-05-09,wk inc flu hosp,-1,US,quantile,0.25,1302,2026-05-02
2026-05-09,wk inc flu hosp,-1,US,quantile,0.3,1337,2026-05-02
2026-05-09,wk inc flu hosp,-1,US,quantile,0.35,1377,2026-05-02
2026-05-09,wk inc flu hosp,-1,US,quantile,0.4,1407,2026-05-02
2026-05-09,wk inc flu hosp,-1,US,quantile,0.45,1428,2026-05-02
2026-05-09,wk inc flu hosp,-1,US,quantile,0.5,1477,2026-05-02
2026-05-09,wk inc flu hosp,-1,US,quantile,0.55,1512,2026-05-02
2026-05-09,wk inc flu hosp,-1,US,quantile,0.6,1547,2026-05-02
2026-05-09,wk inc flu hosp,-1,US,quantile,0.65,1582,2026-05-02
2026-05-09,wk inc flu hosp,-1,US,quantile,0.7,1617,2026-05-02
2026-05-09,wk inc flu hosp,-1,US,quantile,0.75,1666,2026-05-02
2026-05-09,wk inc flu hosp,-1,US,quantile,0.8,1715,2026-05-02
2026-05-09,wk inc flu hosp,-1,US,quantile,0.85,1778,2026-05-02
2026-05-09,wk inc flu hosp,-1,US,quantile,0.9,1869,2026-05-02
2026-05-09,wk inc flu hosp,-1,US,quantile,0.95,2002,2026-05-02
2026-05-09,wk inc flu hosp,-1,US,quantile,0.975,2135,2026-05-02
2026-05-09,wk inc flu hosp,-1,US,quantile,0.99,2226,2026-05-02
2026-05-09,wk inc flu hosp,0,US,quantile,0.01,700,2026-05-09
2026-05-09,wk inc flu hosp,0,US,quantile,0.025,784,2026-05-09
2026-05-09,wk inc flu hosp,0,US,quantile,0.05,861,2026-05-09
