reference_date,target,horizon,location,output_type,output_type_id,value,target_end_date
2025-12-13,wk inc flu hosp,-1,US,quantile,0.01,5956.93,2025-12-06
2025-12-13,wk inc flu hosp,-1,US,quantile,0.025,6041.0,2025-12-06
2025-12-13,wk inc flu hosp,-1,US,quantile,0.05,6124.650000000001,2025-12-06
2025-12-13,wk inc flu hosp,-1,US,quantile,0.1,6215.3,2025-12-06
2025-12-13,wk inc flu hosp,-1,US,quantile,0.15,6284.95,2025-12-06
2025-12-13,wk inc flu hosp,-1,US,quantile,0.2,6347.599999999999,2025-12-06
2025-12-13,wk inc flu hosp,-1,US,quantile,0.25,6384.0,2025-12-06
2025-12-13,wk inc flu hosp,-1,US,quantile,0.3,6440.0,2025-12-06
2025-12-13,wk inc flu hosp,-1,US,quantile,0.35,6482.0,2025-12-06
2025-12-13,wk inc flu hosp,-1,US,quantile,0.4,6517.0,2025-12-06
2025-12-13,wk inc flu hosp,-1,US,quantile,0.45,6559.0,2025-12-06
2025-12-13,wk inc flu hosp,-1,US,quantile,0.5,6608.0,2025-12-06
2025-12-13,wk inc flu hosp,-1,US,quantile,0.55,6643.0,2025-12-06
2025-12-13,wk inc flu hosp,-1,US,quantile,0.6,6671.0,2025-12-06
2025-12-13,wk inc flu hosp,-1,US,quantile,0.65,6713.0,2025-12-06
2025-12-13,wk inc flu hosp,-1,US,quantile,0.7,6755.0,2025-12-06
2025-12-13,wk inc flu hosp,-1,US,quantile,0.75,6790.0,2025-12-06
2025-12-13,wk inc flu hosp,-1,US,quantile,0.8,6846.0,2025-12-06
2025-12-13,wk inc flu hosp,-1,US,quantile,0.85,6909.0,2025-12-06
2025-12-13,wk inc flu hosp,-1,US,quantile,0.9,6979.7,2025-12-06
2025-12-13,wk inc flu hosp,-1,US,quantile,0.95,7084.0,2025-12-06
2025-12-13,wk inc flu hosp,-1,US,quantile,0.975,7161.175,2025-12-06
2025-12-13,wk inc flu hosp,-1,US,quantile,0.99,7280.07,2025-12-06
2025-12-13,wk inc flu hosp,0,US,quantile,0.01,7209.93,2025-12-13
2025-12-13,wk inc flu hosp,0,US,quantile,0.025,7384.824999999999,2025-12-13
2025-12-13,wk inc flu hosp,0,US,quantile,0.05,7546.0,2025-12-13
2025-12-13,wk inc flu hosp,0,US,quantile,0.1,7776.300000000001,2025-12-13
