reference_date,target,horizon,location,output_type,output_type_id,value,target_end_date
2026-01-31,wk inc flu hosp,-1,US,quantile,0.01,9496.9,2026-01-24
2026-01-31,wk inc flu hosp,-1,US,quantile,0.025,10254.475,2026-01-24
2026-01-31,wk inc flu hosp,-1,US,quantile,0.05,10939.949999999999,2026-01-24
2026-01-31,wk inc flu hosp,-1,US,quantile,0.1,11561.199999999999,2026-01-24
2026-01-31,wk inc flu hosp,-1,US,quantile,0.15,12117.0,2026-01-24
2026-01-31,wk inc flu hosp,-1,US,quantile,0.2,12495.0,2026-01-24
2026-01-31,wk inc flu hosp,-1,US,quantile,0.25,12871.25,2026-01-24
2026-01-31,wk inc flu hosp,-1,US,quantile,0.3,13115.9,2026-01-24
2026-01-31,wk inc flu hosp,-1,US,quantile,0.35,13461.0,2026-01-24
2026-01-31,wk inc flu hosp,-1,US,quantile,0.4,13675.199999999999,2026-01-24
2026-01-31,wk inc flu hosp,-1,US,quantile,0.45,13928.25,2026-01-24
2026-01-31,wk inc flu hosp,-1,US,quantile,0.5,14231.0,2026-01-24
2026-01-31,wk inc flu hosp,-1,US,quantile,0.55,14567.0,2026-01-24
2026-01-31,wk inc flu hosp,-1,US,quantile,0.6,14826.0,2026-01-24
2026-01-31,wk inc flu hosp,-1,US,quantile,0.65,15131.899999999998,2026-01-24
2026-01-31,wk inc flu hosp,-1,US,quantile,0.7,15456.0,2026-01-24
2026-01-31,wk inc flu hosp,-1,US,quantile,0.75,15813.0,2026-01-24
2026-01-31,wk inc flu hosp,-1,US,quantile,0.8,16248.399999999998,2026-01-24
2026-01-31,wk inc flu hosp,-1,US,quantile,0.85,16707.25,2026-01-24
2026-01-31,wk inc flu hosp,-1,US,quantile,0.9,17462.200000000004,2026-01-24
2026-01-31,wk inc flu hosp,-1,US,quantile,0.95,18420.849999999995,2026-01-24
2026-01-31,wk inc flu hosp,-1,US,quantile,0.975,19446.350000000002,2026-01-24
2026-01-31,wk inc flu hosp,-1,US,quantile,0.99,20706.91,2026-01-24
2026-01-31,wk inc flu hosp,0,US,quantile,0.01,7083.37,2026-01-31
2026-01-31,wk inc flu hosp,0,US,quantile,0.025,7671.300000000001,2026-01-31
2026-01-31,wk inc flu hosp,0,US,quantile,0.05,8063.300000000001,2026-01-31
2026-01-31,wk inc flu hosp,0,US,quantile,0.1,8862.0,2026-01-31
2026-01-31,wk inc flu hosp,0,US,quantile,0.15,9219.0,2026-01-31
2026-01-31,wk inc flu hosp,0,US,quantile,0.2,9490.6,2026-01-31
2026-01-31,wk inc flu hosp,0,US,quantile,0.25,9765.0,2026-01-31
2026-01-31,wk inc flu hosp,0,US,quantile,0.3,9989.0,2026-01-31
2026-01-31,wk inc flu hosp,0,US,quantile,0.35,10273.550000000001,2026-01-31
2026-01-31,wk inc flu hosp,0,US,quantile,0.4,10518.199999999999,2026-01-31
2026-01-31,wk inc flu hosp,0,US,quantile,0.45,10762.85,2026-01-31
