reference_date,target,horizon,location,output_type,output_type_id,value,target_end_date
2026-04-11,wk inc flu hosp,-1,US,quantile,0.01,1743,2026-04-04
2026-04-11,wk inc flu hosp,-1,US,quantile,0.025,1834,2026-04-04
2026-04-11,wk inc flu hosp,-1,US,quantile,0.05,1995,2026-04-04
2026-04-11,wk inc flu hosp,-1,US,quantile,0.1,2169,2026-04-04
2026-04-11,wk inc flu hosp,-1,US,quantile,0.15,2275,2026-04-04
2026-04-11,wk inc flu hosp,-1,US,quantile,0.2,2344,2026-04-04
2026-04-11,wk inc flu hosp,-1,US,quantile,0.25,2422,2026-04-04
2026-04-11,wk inc flu hosp,-1,US,quantile,0.3,2492,2026-04-04
2026-04-11,wk inc flu hosp,-1,US,quantile,0.35,2553,2026-04-04
2026-04-11,wk inc flu hosp,-1,US,quantile,0.4,2604,2026-04-04
2026-04-11,wk inc flu hosp,-1,US,quantile,0.45,2653,2026-04-04
2026-04-11,wk inc flu hosp,-1,US,quantile,0.5,2709,2026-04-04
2026-04-11,wk inc flu hosp,-1,US,quantile,0.55,2765,2026-04-04
2026-04-11,wk inc flu hosp,-1,US,quantile,0.6,2814,2026-04-04
2026-04-11,wk inc flu hosp,-1,US,quantile,0.65,2877,2026-04-04
2026-04-11,wk inc flu hosp,-1,US,quantile,0.7,2947,2026-04-04
2026-04-11,wk inc flu hosp,-1,US,quantile,0.75,3005,2026-04-04
2026-04-11,wk inc flu hosp,-1,US,quantile,0.8,3088,2026-04-04
2026-04-11,wk inc flu hosp,-1,US,quantile,0.85,3192,2026-04-04
2026-04-11,wk inc flu hosp,-1,US,quantile,0.9,3361,2026-04-04
2026-04-11,wk inc flu hosp,-1,US,quantile,0.95,3591,2026-04-04
2026-04-11,wk inc flu hosp,-1,US,quantile,0.975,3780,2026-04-04
2026-04-11,wk inc flu hosp,-1,US,quantile,0.99,3948,2026-04-04
2026-04-11,wk inc flu hosp,0,US,quantile,0.01,1225,2026-04-11
2026-04-11,wk inc flu hosp,0,US,quantile,0.025,1351,2026-04-11
2026-04-11,wk inc flu hosp,0,US,quantile,0.05,1477,2026-04-11
2026-04-11,wk inc flu hosp,0,US,quantile,0.1,1652,2026-04-11
2026-04-11,wk inc flu hosp,0,US,quantile,0.15,1743,2026-04-11
2026-04-11,wk inc flu hosp,0,US,quantile,0.2,1799,2026-04-11
2026-04-11,wk inc flu hosp,0,US,quantile,0.25,1862,2026-04-11
2026-04-11,wk inc flu hosp,0,US,quantile,0.3,1918,2026-04-11
2026-04-11,wk inc flu hosp,0,US,quantile,0.35,1967,2026-04-11
2026-04-11,wk inc flu hosp,0,US,quantile,0.4,2016,2026-04-11
2026-04-11,wk inc flu hosp,0,US,quantile,0.45,2079,2026-04-11
2026-04-11,wk inc flu hosp,0,US,quantile,0.5,2135,2026-04-11
2026-04-11,wk inc flu hosp,0,US,quantile,0.55,2184,2026-04-11
2026-04-11,wk inc flu hosp,0,US,quantile,0.6,2240,2026-04-11
2026-04-11,wk inc flu hosp,0,US,quantile,0.65,2296,2026-04-11
2026-04-11,wk inc flu hosp,0,US,quantile,0.7,2375,2026-04-11
2026-04-11,wk inc flu hosp,0,US,quantile,0.75,2464,2026-04-11
2026-04-11,wk inc flu hosp,0,US,quantile,0.8,2534,2026-04-11
2026-04-11,wk inc flu hosp,0,US,quantile,0.85,2632,2026-04-11
2026-04-11,wk inc flu hosp,0,US,quantile,0.9,2766,2026-04-11
2026-04-11,wk inc flu hosp,0,US,quantile,0.95,2961,2026-04-11
2026-04-11,wk inc flu hosp,0,US,quantile,0.975,3206,2026-04-11
2026-04-11,wk inc flu hosp,0,US,quantile,0.99,3437,2026-04-11
2026-04-11,wk inc flu hosp,1,US,quantile,0.01,987,2026-04-18
2026-04-11,wk inc flu hosp,1,US,quantile,0.025,1085,2026-04-18
2026-04-11,wk inc flu hosp,1,US,quantile,0.05,1162,2026-04-18
2026-04-11,wk inc flu hosp,1,US,quantile,0.1,1274,2026-04-18
2026-04-11,wk inc flu hosp,1,US,quantile,0.15,1358,2026-04-18
2026-04-11,wk inc flu hosp,1,US,quantile,0.2,1428,2026-04-18
2026-04-11,wk inc flu hosp,1,US,quantile,0.25,1463,2026-04-18
2026-04-11,wk inc flu hosp,1,US,quantile,0.3,1512,2026-04-18
2026-04-11,wk inc flu hosp,1,US,quantile,0.35,1554,2026-04-18
2026-04-11,wk inc flu hosp,1,US,quantile,0.4,1603,2026-04-18
2026-04-11,wk inc flu hosp,1,US,quantile,0.45,1638,2026-04-18
2026-04-11,wk inc flu hosp,1,US,quantile,0.5,1694,2026-04-18
2026-04-11,wk inc flu hosp,1,US,quantile,0.55,1750,2026-04-18
2026-04-11,wk inc flu hosp,1,US,quantile,0.6,1792,2026-04-18
2026-04-11,wk inc flu hosp,1,US,quantile,0.65,1848,2026-04-18
2026-04-11,wk inc flu hosp,1,US,quantile,0.7,1890,2026-04-18
2026-04-11,wk inc flu hosp,1,US,quantile,0.75,1953,2026-04-18
2026-04-11,wk inc flu hosp,1,US,quantile,0.8,2002,2026-04-18
2026-04-11,wk inc flu hosp,1,US,quantile,0.85,2086,2026-04-18
2026-04-11,wk inc flu hosp,1,US,quantile,0.9,2171,2026-04-18
2026-04-11,wk inc flu hosp,1,US,quantile,0.95,2338,2026-04-18
2026-04-11,wk inc flu hosp,1,US,quantile,0.975,2478,2026-04-18
2026-04-11,wk inc flu hosp,1,US,quantile,0.99,2619,2026-04-18
2026-04-11,wk inc flu hosp,2,US,quantile,0.01,826,2026-04-25
2026-04-11,wk inc flu hosp,2,US,quantile,0.025,882,2026-04-25
2026-04-11,wk inc flu hosp,2,US,quantile,0.05,944,2026-04-25
2026-04-11,wk inc flu hosp,2,US,quantile,0.1,1043,2026-04-25
2026-04-11,wk inc flu hosp,2,US,quantile,0.15,1099,2026-04-25
2026-04-11,wk inc flu hosp,2,US,quantile,0.2,1134,2026-04-25
2026-04-11,wk inc flu hosp,2,US,quantile,0.25,1176,2026-04-25
2026-04-11,wk inc flu hosp,2,US,quantile,0.3,1211,2026-04-25
2026-04-11,wk inc flu hosp,2,US,quantile,0.35,1246,2026-04-25
2026-04-11,wk inc flu hosp,2,US,quantile,0.4,1281,2026-04-25
2026-04-11,wk inc flu hosp,2,US,quantile,0.45,1316,2026-04-25
2026-04-11,wk inc flu hosp,2,US,quantile,0.5,1344,2026-04-25
2026-04-11,wk inc flu hosp,2,US,quantile,0.55,1393,2026-04-25
2026-04-11,wk inc flu hosp,2,US,quantile,0.6,1428,2026-04-25
2026-04-11,wk inc flu hosp,2,US,quantile,0.65,1456,2026-04-25
2026-04-11,wk inc flu hosp,2,US,quantile,0.7,1512,2026-04-25
