reference_date,target,horizon,location,output_type,output_type_id,value,target_end_date
2026-04-18,wk inc flu hosp,-1,US,quantile,0.01,1295,2026-04-11
2026-04-18,wk inc flu hosp,-1,US,quantile,0.025,1379,2026-04-11
2026-04-18,wk inc flu hosp,-1,US,quantile,0.05,1491,2026-04-11
2026-04-18,wk inc flu hosp,-1,US,quantile,0.1,1603,2026-04-11
2026-04-18,wk inc flu hosp,-1,US,quantile,0.15,1679,2026-04-11
2026-04-18,wk inc flu hosp,-1,US,quantile,0.2,1749,2026-04-11
2026-04-18,wk inc flu hosp,-1,US,quantile,0.25,1792,2026-04-11
2026-04-18,wk inc flu hosp,-1,US,quantile,0.3,1848,2026-04-11
2026-04-18,wk inc flu hosp,-1,US,quantile,0.35,1904,2026-04-11
2026-04-18,wk inc flu hosp,-1,US,quantile,0.4,1953,2026-04-11
2026-04-18,wk inc flu hosp,-1,US,quantile,0.45,1995,2026-04-11
2026-04-18,wk inc flu hosp,-1,US,quantile,0.5,2037,2026-04-11
2026-04-18,wk inc flu hosp,-1,US,quantile,0.55,2079,2026-04-11
2026-04-18,wk inc flu hosp,-1,US,quantile,0.6,2135,2026-04-11
2026-04-18,wk inc flu hosp,-1,US,quantile,0.65,2177,2026-04-11
2026-04-18,wk inc flu hosp,-1,US,quantile,0.7,2226,2026-04-11
2026-04-18,wk inc flu hosp,-1,US,quantile,0.75,2275,2026-04-11
2026-04-18,wk inc flu hosp,-1,US,quantile,0.8,2338,2026-04-11
2026-04-18,wk inc flu hosp,-1,US,quantile,0.85,2401,2026-04-11
2026-04-18,wk inc flu hosp,-1,US,quantile,0.9,2500,2026-04-11
2026-04-18,wk inc flu hosp,-1,US,quantile,0.95,2730,2026-04-11
2026-04-18,wk inc flu hosp,-1,US,quantile,0.975,2842,2026-04-11
2026-04-18,wk inc flu hosp,-1,US,quantile,0.99,2996,2026-04-11
2026-04-18,wk inc flu hosp,0,US,quantile,0.01,1064,2026-04-18
2026-04-18,wk inc flu hosp,0,US,quantile,0.025,1113,2026-04-18
2026-04-18,wk inc flu hosp,0,US,quantile,0.05,1176,2026-04-18
