reference_date,target,horizon,location,output_type,output_type_id,value,target_end_date
2026-02-28,wk inc flu hosp,-1,US,quantile,0.01,9134.86,2026-02-21
2026-02-28,wk inc flu hosp,-1,US,quantile,0.025,10120.074999999999,2026-02-21
2026-02-28,wk inc flu hosp,-1,US,quantile,0.05,10827.949999999999,2026-02-21
2026-02-28,wk inc flu hosp,-1,US,quantile,0.1,11569.6,2026-02-21
2026-02-28,wk inc flu hosp,-1,US,quantile,0.15,12187.0,2026-02-21
2026-02-28,wk inc flu hosp,-1,US,quantile,0.2,12495.0,2026-02-21
2026-02-28,wk inc flu hosp,-1,US,quantile,0.25,12848.5,2026-02-21
2026-02-28,wk inc flu hosp,-1,US,quantile,0.3,13174.0,2026-02-21
2026-02-28,wk inc flu hosp,-1,US,quantile,0.35,13538.0,2026-02-21
2026-02-28,wk inc flu hosp,-1,US,quantile,0.4,13882.4,2026-02-21
2026-02-28,wk inc flu hosp,-1,US,quantile,0.45,14252.699999999999,2026-02-21
2026-02-28,wk inc flu hosp,-1,US,quantile,0.5,14591.5,2026-02-21
2026-02-28,wk inc flu hosp,-1,US,quantile,0.55,14910.0,2026-02-21
2026-02-28,wk inc flu hosp,-1,US,quantile,0.6,15150.800000000001,2026-02-21
2026-02-28,wk inc flu hosp,-1,US,quantile,0.65,15465.449999999999,2026-02-21
2026-02-28,wk inc flu hosp,-1,US,quantile,0.7,15836.100000000002,2026-02-21
2026-02-28,wk inc flu hosp,-1,US,quantile,0.75,16201.5,2026-02-21
2026-02-28,wk inc flu hosp,-1,US,quantile,0.8,16689.399999999998,2026-02-21
2026-02-28,wk inc flu hosp,-1,US,quantile,0.85,17163.299999999996,2026-02-21
2026-02-28,wk inc flu hosp,-1,US,quantile,0.9,17748.5,2026-02-21
2026-02-28,wk inc flu hosp,-1,US,quantile,0.95,18641.7,2026-02-21
2026-02-28,wk inc flu hosp,-1,US,quantile,0.975,19440.575,2026-02-21
2026-02-28,wk inc flu hosp,-1,US,quantile,0.99,20490.329999999998,2026-02-21
2026-02-28,wk inc flu hosp,0,US,quantile,0.01,8896.65,2026-02-28
2026-02-28,wk inc flu hosp,0,US,quantile,0.025,9420.25,2026-02-28
2026-02-28,wk inc flu hosp,0,US,quantile,0.05,9918.300000000001,2026-02-28
2026-02-28,wk inc flu hosp,0,US,quantile,0.1,10668.0,2026-02-28
2026-02-28,wk inc flu hosp,0,US,quantile,0.15,11156.949999999999,2026-02-28
2026-02-28,wk inc flu hosp,0,US,quantile,0.2,11501.0,2026-02-28
2026-02-28,wk inc flu hosp,0,US,quantile,0.25,11875.5,2026-02-28
2026-02-28,wk inc flu hosp,0,US,quantile,0.3,12187.699999999999,2026-02-28
2026-02-28,wk inc flu hosp,0,US,quantile,0.35,12429.550000000001,2026-02-28
2026-02-28,wk inc flu hosp,0,US,quantile,0.4,12719.0,2026-02-28
2026-02-28,wk inc flu hosp,0,US,quantile,0.45,12943.699999999999,2026-02-28
2026-02-28,wk inc flu hosp,0,US,quantile,0.5,13244.0,2026-02-28
2026-02-28,wk inc flu hosp,0,US,quantile,0.55,13608.0,2026-02-28
2026-02-28,wk inc flu hosp,0,US,quantile,0.6,13925.800000000001,2026-02-28
2026-02-28,wk inc flu hosp,0,US,quantile,0.65,14252.0,2026-02-28
2026-02-28,wk inc flu hosp,0,US,quantile,0.7,14560.0,2026-02-28
2026-02-28,wk inc flu hosp,0,US,quantile,0.75,14841.75,2026-02-28
2026-02-28,wk inc flu hosp,0,US,quantile,0.8,15337.0,2026-02-28
