reference_date,target,horizon,location,output_type,output_type_id,value,target_end_date
2026-05-16,wk inc flu hosp,-1,US,quantile,0.01,840,2026-05-09
2026-05-16,wk inc flu hosp,-1,US,quantile,0.025,931,2026-05-09
2026-05-16,wk inc flu hosp,-1,US,quantile,0.05,980,2026-05-09
2026-05-16,wk inc flu hosp,-1,US,quantile,0.1,1071,2026-05-09
2026-05-16,wk inc flu hosp,-1,US,quantile,0.15,1141,2026-05-09
2026-05-16,wk inc flu hosp,-1,US,quantile,0.2,1183,2026-05-09
2026-05-16,wk inc flu hosp,-1,US,quantile,0.25,1232,2026-05-09
2026-05-16,wk inc flu hosp,-1,US,quantile,0.3,1267,2026-05-09
2026-05-16,wk inc flu hosp,-1,US,quantile,0.35,1300,2026-05-09
2026-05-16,wk inc flu hosp,-1,US,quantile,0.4,1341,2026-05-09
2026-05-16,wk inc flu hosp,-1,US,quantile,0.45,1365,2026-05-09
2026-05-16,wk inc flu hosp,-1,US,quantile,0.5,1393,2026-05-09
2026-05-16,wk inc flu hosp,-1,US,quantile,0.55,1435,2026-05-09
2026-05-16,wk inc flu hosp,-1,US,quantile,0.6,1470,2026-05-09
2026-05-16,wk inc flu hosp,-1,US,quantile,0.65,1500,2026-05-09
2026-05-16,wk inc flu hosp,-1,US,quantile,0.7,1540,2026-05-09
2026-05-16,wk inc flu hosp,-1,US,quantile,0.75,1582,2026-05-09
2026-05-16,wk inc flu hosp,-1,US,quantile,0.8,1617,2026-05-09
2026-05-16,wk inc flu hosp,-1,US,quantile,0.85,1694,2026-05-09
2026-05-16,wk inc flu hosp,-1,US,quantile,0.9,1757,2026-05-09
2026-05-16,wk inc flu hosp,-1,US,quantile,0.95,1855,2026-05-09
2026-05-16,wk inc flu hosp,-1,US,quantile,0.975,1960,2026-05-09
2026-05-16,wk inc flu hosp,-1,US,quantile,0.99,2100,2026-05-09
2026-05-16,wk inc flu hosp,0,US,quantile,0.01,700,2026-05-16
2026-05-16,wk inc flu hosp,0,US,quantile,0.025,791,2026-05-16
2026-05-16,wk inc flu hosp,0,US,quantile,0.05,847,2026-05-16
2026-05-16,wk inc flu hosp,0,US,quantile,0.1,924,2026-05-16
2026-05-16,wk inc flu hosp,0,US,quantile,0.15,986,2026-05-16
2026-05-16,wk inc flu hosp,0,US,quantile,0.2,1029,2026-05-16
2026-05-16,wk inc flu hosp,0,US,quantile,0.25,1078,2026-05-16
2026-05-16,wk inc flu hosp,0,US,quantile,0.3,1106,2026-05-16
2026-05-16,wk inc flu hosp,0,US,quantile,0.35,1134,2026-05-16
2026-05-16,wk inc flu hosp,0,US,quantile,0.4,1166,2026-05-16
2026-05-16,wk inc flu hosp,0,US,quantile,0.45,1190,2026-05-16
2026-05-16,wk inc flu hosp,0,US,quantile,0.5,1214,2026-05-16
2026-05-16,wk inc flu hosp,0,US,quantile,0.55,1246,2026-05-16
2026-05-16,wk inc flu hosp,0,US,quantile,0.6,1281,2026-05-16
2026-05-16,wk inc flu hosp,0,US,quantile,0.65,1316,2026-05-16
2026-05-16,wk inc flu hosp,0,US,quantile,0.7,1351,2026-05-16
2026-05-16,wk inc flu hosp,0,US,quantile,0.75,1386,2026-05-16
2026-05-16,wk inc flu hosp,0,US,quantile,0.8,1429,2026-05-16
2026-05-16,wk inc flu hosp,0,US,quantile,0.85,1491,2026-05-16
2026-05-16,wk inc flu hosp,0,US,quantile,0.9,1562,2026-05-16
2026-05-16,wk inc flu hosp,0,US,quantile,0.95,1680,2026-05-16
2026-05-16,wk inc flu hosp,0,US,quantile,0.975,1764,2026-05-16
2026-05-16,wk inc flu hosp,0,US,quantile,0.99,1883,2026-05-16
2026-05-16,wk inc flu hosp,1,US,quantile,0.01,511,2026-05-23
2026-05-16,wk inc flu hosp,1,US,quantile,0.025,623,2026-05-23
2026-05-16,wk inc flu hosp,1,US,quantile,0.05,707,2026-05-23
2026-05-16,wk inc flu hosp,1,US,quantile,0.1,812,2026-05-23
2026-05-16,wk inc flu hosp,1,US,quantile,0.15,875,2026-05-23
2026-05-16,wk inc flu hosp,1,US,quantile,0.2,931,2026-05-23
2026-05-16,wk inc flu hosp,1,US,quantile,0.25,959,2026-05-23
2026-05-16,wk inc flu hosp,1,US,quantile,0.3,987,2026-05-23
2026-05-16,wk inc flu hosp,1,US,quantile,0.35,1015,2026-05-23
2026-05-16,wk inc flu hosp,1,US,quantile,0.4,1043,2026-05-23
2026-05-16,wk inc flu hosp,1,US,quantile,0.45,1064,2026-05-23
2026-05-16,wk inc flu hosp,1,US,quantile,0.5,1085,2026-05-23
2026-05-16,wk inc flu hosp,1,US,quantile,0.55,1113,2026-05-23
2026-05-16,wk inc flu hosp,1,US,quantile,0.6,1141,2026-05-23
2026-05-16,wk inc flu hosp,1,US,quantile,0.65,1169,2026-05-23
2026-05-16,wk inc flu hosp,1,US,quantile,0.7,1206,2026-05-23
2026-05-16,wk inc flu hosp,1,US,quantile,0.75,1246,2026-05-23
2026-05-16,wk inc flu hosp,1,US,quantile,0.8,1274,2026-05-23
2026-05-16,wk inc flu hosp,1,US,quantile,0.85,1330,2026-05-23
2026-05-16,wk inc flu hosp,1,US,quantile,0.9,1379,2026-05-23
2026-05-16,wk inc flu hosp,1,US,quantile,0.95,1470,2026-05-23
2026-05-16,wk inc flu hosp,1,US,quantile,0.975,1547,2026-05-23
2026-05-16,wk inc flu hosp,1,US,quantile,0.99,1603,2026-05-23
2026-05-16,wk inc flu hosp,2,US,quantile,0.01,399,2026-05-30
2026-05-16,wk inc flu hosp,2,US,quantile,0.025,510,2026-05-30
2026-05-16,wk inc flu hosp,2,US,quantile,0.05,616,2026-05-30
2026-05-16,wk inc flu hosp,2,US,quantile,0.1,700,2026-05-30
2026-05-16,wk inc flu hosp,2,US,quantile,0.15,756,2026-05-30
2026-05-16,wk inc flu hosp,2,US,quantile,0.2,805,2026-05-30
2026-05-16,wk inc flu hosp,2,US,quantile,0.25,833,2026-05-30
2026-05-16,wk inc flu hosp,2,US,quantile,0.3,861,2026-05-30
2026-05-16,wk inc flu hosp,2,US,quantile,0.35,889,2026-05-30
2026-05-16,wk inc flu hosp,2,US,quantile,0.4,917,2026-05-30
2026-05-16,wk inc flu hosp,2,US,quantile,0.45,945,2026-05-30
2026-05-16,wk inc flu hosp,2,US,quantile,0.5,966,2026-05-30
2026-05-16,wk inc flu hosp,2,US,quantile,0.55,994,2026-05-30
2026-05-16,wk inc flu hosp,2,US,quantile,0.6,1015,2026-05-30
2026-05-16,wk inc flu hosp,2,US,quantile,0.65,1050,2026-05-30
2026-05-16,wk inc flu hosp,2,US,quantile,0.7,1080,2026-05-30
2026-05-16,wk inc flu hosp,2,US,quantile,0.75,1120,2026-05-30
2026-05-16,wk inc flu hosp,2,US,quantile,0.8,1155,2026-05-30
2026-05-16,wk inc flu hosp,2,US,quantile,0.85,1190,2026-05-30
2026-05-16,wk inc flu hosp,2,US,quantile,0.9,1233,2026-05-30
2026-05-16,wk inc flu hosp,2,US,quantile,0.95,1323,2026-05-30
2026-05-16,wk inc flu hosp,2,US,quantile,0.975,1379,2026-05-30
2026-05-16,wk inc flu hosp,2,US,quantile,0.99,1435,2026-05-30
2026-05-16,wk inc flu hosp,3,US,quantile,0.01,315,2026-06-06
2026-05-16,wk inc flu hosp,3,US,quantile,0.025,413,2026-06-06
2026-05-16,wk inc flu hosp,3,US,quantile,0.05,525,2026-06-06
2026-05-16,wk inc flu hosp,3,US,quantile,0.1,602,2026-06-06
2026-05-16,wk inc flu hosp,3,US,quantile,0.15,657,2026-06-06
