reference_date,target,horizon,location,output_type,output_type_id,value,target_end_date
2026-05-23,wk inc flu hosp,-1,US,quantile,0.01,805,2026-05-16
2026-05-23,wk inc flu hosp,-1,US,quantile,0.025,854,2026-05-16
2026-05-23,wk inc flu hosp,-1,US,quantile,0.05,910,2026-05-16
2026-05-23,wk inc flu hosp,-1,US,quantile,0.1,980,2026-05-16
2026-05-23,wk inc flu hosp,-1,US,quantile,0.15,1042,2026-05-16
2026-05-23,wk inc flu hosp,-1,US,quantile,0.2,1078,2026-05-16
2026-05-23,wk inc flu hosp,-1,US,quantile,0.25,1120,2026-05-16
2026-05-23,wk inc flu hosp,-1,US,quantile,0.3,1148,2026-05-16
2026-05-23,wk inc flu hosp,-1,US,quantile,0.35,1176,2026-05-16
2026-05-23,wk inc flu hosp,-1,US,quantile,0.4,1204,2026-05-16
2026-05-23,wk inc flu hosp,-1,US,quantile,0.45,1239,2026-05-16
2026-05-23,wk inc flu hosp,-1,US,quantile,0.5,1267,2026-05-16
2026-05-23,wk inc flu hosp,-1,US,quantile,0.55,1295,2026-05-16
2026-05-23,wk inc flu hosp,-1,US,quantile,0.6,1323,2026-05-16
2026-05-23,wk inc flu hosp,-1,US,quantile,0.65,1351,2026-05-16
2026-05-23,wk inc flu hosp,-1,US,quantile,0.7,1379,2026-05-16
2026-05-23,wk inc flu hosp,-1,US,quantile,0.75,1414,2026-05-16
2026-05-23,wk inc flu hosp,-1,US,quantile,0.8,1449,2026-05-16
2026-05-23,wk inc flu hosp,-1,US,quantile,0.85,1498,2026-05-16
2026-05-23,wk inc flu hosp,-1,US,quantile,0.9,1561,2026-05-16
2026-05-23,wk inc flu hosp,-1,US,quantile,0.95,1652,2026-05-16
2026-05-23,wk inc flu hosp,-1,US,quantile,0.975,1743,2026-05-16
2026-05-23,wk inc flu hosp,-1,US,quantile,0.99,1827,2026-05-16
2026-05-23,wk inc flu hosp,0,US,quantile,0.01,714,2026-05-23
2026-05-23,wk inc flu hosp,0,US,quantile,0.025,749,2026-05-23
2026-05-23,wk inc flu hosp,0,US,quantile,0.05,805,2026-05-23
2026-05-23,wk inc flu hosp,0,US,quantile,0.1,875,2026-05-23
2026-05-23,wk inc flu hosp,0,US,quantile,0.15,917,2026-05-23
2026-05-23,wk inc flu hosp,0,US,quantile,0.2,945,2026-05-23
2026-05-23,wk inc flu hosp,0,US,quantile,0.25,973,2026-05-23
2026-05-23,wk inc flu hosp,0,US,quantile,0.3,1008,2026-05-23
2026-05-23,wk inc flu hosp,0,US,quantile,0.35,1029,2026-05-23
2026-05-23,wk inc flu hosp,0,US,quantile,0.4,1061,2026-05-23
2026-05-23,wk inc flu hosp,0,US,quantile,0.45,1085,2026-05-23
2026-05-23,wk inc flu hosp,0,US,quantile,0.5,1113,2026-05-23
2026-05-23,wk inc flu hosp,0,US,quantile,0.55,1148,2026-05-23
