reference_date,target,horizon,location,output_type,output_type_id,value,target_end_date
2026-02-21,wk inc flu hosp,-1,US,quantile,0.01,9833.32,2026-02-14
2026-02-21,wk inc flu hosp,-1,US,quantile,0.025,10897.6,2026-02-14
2026-02-21,wk inc flu hosp,-1,US,quantile,0.05,11420.5,2026-02-14
2026-02-21,wk inc flu hosp,-1,US,quantile,0.1,12564.300000000001,2026-02-14
2026-02-21,wk inc flu hosp,-1,US,quantile,0.15,12964.0,2026-02-14
2026-02-21,wk inc flu hosp,-1,US,quantile,0.2,13340.6,2026-02-14
2026-02-21,wk inc flu hosp,-1,US,quantile,0.25,13639.5,2026-02-14
2026-02-21,wk inc flu hosp,-1,US,quantile,0.3,13986.0,2026-02-14
2026-02-21,wk inc flu hosp,-1,US,quantile,0.35,14319.550000000001,2026-02-14
2026-02-21,wk inc flu hosp,-1,US,quantile,0.4,14624.399999999998,2026-02-14
2026-02-21,wk inc flu hosp,-1,US,quantile,0.45,14994.699999999999,2026-02-14
2026-02-21,wk inc flu hosp,-1,US,quantile,0.5,15305.5,2026-02-14
2026-02-21,wk inc flu hosp,-1,US,quantile,0.55,15676.149999999998,2026-02-14
2026-02-21,wk inc flu hosp,-1,US,quantile,0.6,15965.600000000002,2026-02-14
2026-02-21,wk inc flu hosp,-1,US,quantile,0.65,16270.449999999999,2026-02-14
2026-02-21,wk inc flu hosp,-1,US,quantile,0.7,16739.100000000002,2026-02-14
2026-02-21,wk inc flu hosp,-1,US,quantile,0.75,17185.0,2026-02-14
2026-02-21,wk inc flu hosp,-1,US,quantile,0.8,17647.0,2026-02-14
2026-02-21,wk inc flu hosp,-1,US,quantile,0.85,18138.05,2026-02-14
2026-02-21,wk inc flu hosp,-1,US,quantile,0.9,18776.100000000002,2026-02-14
2026-02-21,wk inc flu hosp,-1,US,quantile,0.95,19726.7,2026-02-14
2026-02-21,wk inc flu hosp,-1,US,quantile,0.975,20839.524999999998,2026-02-14
2026-02-21,wk inc flu hosp,-1,US,quantile,0.99,21827.75,2026-02-14
2026-02-21,wk inc flu hosp,0,US,quantile,0.01,7678.860000000001,2026-02-21
2026-02-21,wk inc flu hosp,0,US,quantile,0.025,8362.9,2026-02-21
2026-02-21,wk inc flu hosp,0,US,quantile,0.05,8867.949999999999,2026-02-21
2026-02-21,wk inc flu hosp,0,US,quantile,0.1,9420.6,2026-02-21
2026-02-21,wk inc flu hosp,0,US,quantile,0.15,9982.0,2026-02-21
2026-02-21,wk inc flu hosp,0,US,quantile,0.2,10451.0,2026-02-21
2026-02-21,wk inc flu hosp,0,US,quantile,0.25,10790.5,2026-02-21
2026-02-21,wk inc flu hosp,0,US,quantile,0.3,11109.0,2026-02-21
2026-02-21,wk inc flu hosp,0,US,quantile,0.35,11547.550000000001,2026-02-21
2026-02-21,wk inc flu hosp,0,US,quantile,0.4,11893.0,2026-02-21
2026-02-21,wk inc flu hosp,0,US,quantile,0.45,12239.85,2026-02-21
2026-02-21,wk inc flu hosp,0,US,quantile,0.5,12638.5,2026-02-21
2026-02-21,wk inc flu hosp,0,US,quantile,0.55,12999.0,2026-02-21
2026-02-21,wk inc flu hosp,0,US,quantile,0.6,13421.800000000001,2026-02-21
2026-02-21,wk inc flu hosp,0,US,quantile,0.65,13766.9,2026-02-21
2026-02-21,wk inc flu hosp,0,US,quantile,0.7,14226.1,2026-02-21
2026-02-21,wk inc flu hosp,0,US,quantile,0.75,14658.0,2026-02-21
2026-02-21,wk inc flu hosp,0,US,quantile,0.8,15219.399999999998,2026-02-21
2026-02-21,wk inc flu hosp,0,US,quantile,0.85,15844.5,2026-02-21
2026-02-21,wk inc flu hosp,0,US,quantile,0.9,17088.399999999998,2026-02-21
2026-02-21,wk inc flu hosp,0,US,quantile,0.95,18649.399999999998,2026-02-21
2026-02-21,wk inc flu hosp,0,US,quantile,0.975,19825.75,2026-02-21
2026-02-21,wk inc flu hosp,0,US,quantile,0.99,20665.26,2026-02-21
2026-02-21,wk inc flu hosp,1,US,quantile,0.01,5277.72,2026-02-28
2026-02-21,wk inc flu hosp,1,US,quantile,0.025,5739.474999999999,2026-02-28
2026-02-21,wk inc flu hosp,1,US,quantile,0.05,6369.3,2026-02-28
2026-02-21,wk inc flu hosp,1,US,quantile,0.1,7063.0,2026-02-28
2026-02-21,wk inc flu hosp,1,US,quantile,0.15,7556.849999999999,2026-02-28
2026-02-21,wk inc flu hosp,1,US,quantile,0.2,7987.0,2026-02-28
2026-02-21,wk inc flu hosp,1,US,quantile,0.25,8503.25,2026-02-28
2026-02-21,wk inc flu hosp,1,US,quantile,0.3,8918.0,2026-02-28
2026-02-21,wk inc flu hosp,1,US,quantile,0.35,9177.0,2026-02-28
2026-02-21,wk inc flu hosp,1,US,quantile,0.4,9580.199999999999,2026-02-28
2026-02-21,wk inc flu hosp,1,US,quantile,0.45,9964.85,2026-02-28
2026-02-21,wk inc flu hosp,1,US,quantile,0.5,10332.0,2026-02-28
2026-02-21,wk inc flu hosp,1,US,quantile,0.55,10745.0,2026-02-28
2026-02-21,wk inc flu hosp,1,US,quantile,0.6,11250.399999999998,2026-02-28
2026-02-21,wk inc flu hosp,1,US,quantile,0.65,11732.0,2026-02-28
2026-02-21,wk inc flu hosp,1,US,quantile,0.7,12201.0,2026-02-28
2026-02-21,wk inc flu hosp,1,US,quantile,0.75,12797.75,2026-02-28
2026-02-21,wk inc flu hosp,1,US,quantile,0.8,13480.600000000002,2026-02-28
2026-02-21,wk inc flu hosp,1,US,quantile,0.85,14242.199999999999,2026-02-28
2026-02-21,wk inc flu hosp,1,US,quantile,0.9,15357.300000000001,2026-02-28
2026-02-21,wk inc flu hosp,1,US,quantile,0.95,17599.399999999998,2026-02-28
2026-02-21,wk inc flu hosp,1,US,quantile,0.975,19343.1,2026-02-28
2026-02-21,wk inc flu hosp,1,US,quantile,0.99,22232.07,2026-02-28
2026-02-21,wk inc flu hosp,2,US,quantile,0.01,4206.58,2026-03-07
2026-02-21,wk inc flu hosp,2,US,quantile,0.025,4577.825,2026-03-07
2026-02-21,wk inc flu hosp,2,US,quantile,0.05,5088.3,2026-03-07
2026-02-21,wk inc flu hosp,2,US,quantile,0.1,5656.0,2026-03-07
2026-02-21,wk inc flu hosp,2,US,quantile,0.15,6069.0,2026-03-07
2026-02-21,wk inc flu hosp,2,US,quantile,0.2,6515.599999999999,2026-03-07
2026-02-21,wk inc flu hosp,2,US,quantile,0.25,6825.0,2026-03-07
