reference_date,target,horizon,location,output_type,output_type_id,value,target_end_date
2026-04-04,wk inc flu hosp,-1,US,quantile,0.01,2380,2026-03-28
2026-04-04,wk inc flu hosp,-1,US,quantile,0.025,2485,2026-03-28
2026-04-04,wk inc flu hosp,-1,US,quantile,0.05,2618,2026-03-28
2026-04-04,wk inc flu hosp,-1,US,quantile,0.1,2814,2026-03-28
2026-04-04,wk inc flu hosp,-1,US,quantile,0.15,2919,2026-03-28
2026-04-04,wk inc flu hosp,-1,US,quantile,0.2,3051,2026-03-28
2026-04-04,wk inc flu hosp,-1,US,quantile,0.25,3157,2026-03-28
2026-04-04,wk inc flu hosp,-1,US,quantile,0.3,3241,2026-03-28
2026-04-04,wk inc flu hosp,-1,US,quantile,0.35,3311,2026-03-28
2026-04-04,wk inc flu hosp,-1,US,quantile,0.4,3402,2026-03-28
2026-04-04,wk inc flu hosp,-1,US,quantile,0.45,3479,2026-03-28
2026-04-04,wk inc flu hosp,-1,US,quantile,0.5,3542,2026-03-28
2026-04-04,wk inc flu hosp,-1,US,quantile,0.55,3633,2026-03-28
2026-04-04,wk inc flu hosp,-1,US,quantile,0.6,3696,2026-03-28
2026-04-04,wk inc flu hosp,-1,US,quantile,0.65,3759,2026-03-28
2026-04-04,wk inc flu hosp,-1,US,quantile,0.7,3857,2026-03-28
2026-04-04,wk inc flu hosp,-1,US,quantile,0.75,3955,2026-03-28
2026-04-04,wk inc flu hosp,-1,US,quantile,0.8,4032,2026-03-28
2026-04-04,wk inc flu hosp,-1,US,quantile,0.85,4144,2026-03-28
2026-04-04,wk inc flu hosp,-1,US,quantile,0.9,4375,2026-03-28
2026-04-04,wk inc flu hosp,-1,US,quantile,0.95,4669,2026-03-28
2026-04-04,wk inc flu hosp,-1,US,quantile,0.975,4781,2026-03-28
2026-04-04,wk inc flu hosp,-1,US,quantile,0.99,5019,2026-03-28
2026-04-04,wk inc flu hosp,0,US,quantile,0.01,1288,2026-04-04
2026-04-04,wk inc flu hosp,0,US,quantile,0.025,1393,2026-04-04
2026-04-04,wk inc flu hosp,0,US,quantile,0.05,1498,2026-04-04
2026-04-04,wk inc flu hosp,0,US,quantile,0.1,1659,2026-04-04
2026-04-04,wk inc flu hosp,0,US,quantile,0.15,1763,2026-04-04
2026-04-04,wk inc flu hosp,0,US,quantile,0.2,1882,2026-04-04
2026-04-04,wk inc flu hosp,0,US,quantile,0.25,1981,2026-04-04
2026-04-04,wk inc flu hosp,0,US,quantile,0.3,2079,2026-04-04
2026-04-04,wk inc flu hosp,0,US,quantile,0.35,2154,2026-04-04
2026-04-04,wk inc flu hosp,0,US,quantile,0.4,2261,2026-04-04
2026-04-04,wk inc flu hosp,0,US,quantile,0.45,2338,2026-04-04
2026-04-04,wk inc flu hosp,0,US,quantile,0.5,2415,2026-04-04
