reference_date,target,horizon,location,output_type,output_type_id,value,target_end_date
2026-03-28,wk inc flu hosp,-1,US,quantile,0.01,3878,2026-03-21
2026-03-28,wk inc flu hosp,-1,US,quantile,0.025,4151,2026-03-21
2026-03-28,wk inc flu hosp,-1,US,quantile,0.05,4367,2026-03-21
2026-03-28,wk inc flu hosp,-1,US,quantile,0.1,4669,2026-03-21
2026-03-28,wk inc flu hosp,-1,US,quantile,0.15,4900,2026-03-21
2026-03-28,wk inc flu hosp,-1,US,quantile,0.2,5124,2026-03-21
2026-03-28,wk inc flu hosp,-1,US,quantile,0.25,5292,2026-03-21
2026-03-28,wk inc flu hosp,-1,US,quantile,0.3,5404,2026-03-21
2026-03-28,wk inc flu hosp,-1,US,quantile,0.35,5558,2026-03-21
2026-03-28,wk inc flu hosp,-1,US,quantile,0.4,5677,2026-03-21
2026-03-28,wk inc flu hosp,-1,US,quantile,0.45,5803,2026-03-21
2026-03-28,wk inc flu hosp,-1,US,quantile,0.5,5936,2026-03-21
2026-03-28,wk inc flu hosp,-1,US,quantile,0.55,6076,2026-03-21
2026-03-28,wk inc flu hosp,-1,US,quantile,0.6,6223,2026-03-21
2026-03-28,wk inc flu hosp,-1,US,quantile,0.65,6365,2026-03-21
2026-03-28,wk inc flu hosp,-1,US,quantile,0.7,6517,2026-03-21
2026-03-28,wk inc flu hosp,-1,US,quantile,0.75,6638,2026-03-21
2026-03-28,wk inc flu hosp,-1,US,quantile,0.8,6842,2026-03-21
2026-03-28,wk inc flu hosp,-1,US,quantile,0.85,7014,2026-03-21
2026-03-28,wk inc flu hosp,-1,US,quantile,0.9,7273,2026-03-21
2026-03-28,wk inc flu hosp,-1,US,quantile,0.95,7749,2026-03-21
2026-03-28,wk inc flu hosp,-1,US,quantile,0.975,8050,2026-03-21
2026-03-28,wk inc flu hosp,-1,US,quantile,0.99,8548,2026-03-21
2026-03-28,wk inc flu hosp,0,US,quantile,0.01,2877,2026-03-28
2026-03-28,wk inc flu hosp,0,US,quantile,0.025,3240,2026-03-28
2026-03-28,wk inc flu hosp,0,US,quantile,0.05,3479,2026-03-28
2026-03-28,wk inc flu hosp,0,US,quantile,0.1,3716,2026-03-28
2026-03-28,wk inc flu hosp,0,US,quantile,0.15,3877,2026-03-28
2026-03-28,wk inc flu hosp,0,US,quantile,0.2,4024,2026-03-28
2026-03-28,wk inc flu hosp,0,US,quantile,0.25,4116,2026-03-28
2026-03-28,wk inc flu hosp,0,US,quantile,0.3,4207,2026-03-28
2026-03-28,wk inc flu hosp,0,US,quantile,0.35,4345,2026-03-28
2026-03-28,wk inc flu hosp,0,US,quantile,0.4,4466,2026-03-28
2026-03-28,wk inc flu hosp,0,US,quantile,0.45,4557,2026-03-28
2026-03-28,wk inc flu hosp,0,US,quantile,0.5,4669,2026-03-28
2026-03-28,wk inc flu hosp,0,US,quantile,0.55,4749,2026-03-28
2026-03-28,wk inc flu hosp,0,US,quantile,0.6,4858,2026-03-28
2026-03-28,wk inc flu hosp,0,US,quantile,0.65,4991,2026-03-28
2026-03-28,wk inc flu hosp,0,US,quantile,0.7,5147,2026-03-28
2026-03-28,wk inc flu hosp,0,US,quantile,0.75,5280,2026-03-28
2026-03-28,wk inc flu hosp,0,US,quantile,0.8,5412,2026-03-28
2026-03-28,wk inc flu hosp,0,US,quantile,0.85,5600,2026-03-28
2026-03-28,wk inc flu hosp,0,US,quantile,0.9,5783,2026-03-28
2026-03-28,wk inc flu hosp,0,US,quantile,0.95,6265,2026-03-28
2026-03-28,wk inc flu hosp,0,US,quantile,0.975,6657,2026-03-28
2026-03-28,wk inc flu hosp,0,US,quantile,0.99,7105,2026-03-28
2026-03-28,wk inc flu hosp,1,US,quantile,0.01,1946,2026-04-04
2026-03-28,wk inc flu hosp,1,US,quantile,0.025,2114,2026-04-04
2026-03-28,wk inc flu hosp,1,US,quantile,0.05,2373,2026-04-04
2026-03-28,wk inc flu hosp,1,US,quantile,0.1,2596,2026-04-04
2026-03-28,wk inc flu hosp,1,US,quantile,0.15,2778,2026-04-04
2026-03-28,wk inc flu hosp,1,US,quantile,0.2,2974,2026-04-04
2026-03-28,wk inc flu hosp,1,US,quantile,0.25,3108,2026-04-04
2026-03-28,wk inc flu hosp,1,US,quantile,0.3,3262,2026-04-04
2026-03-28,wk inc flu hosp,1,US,quantile,0.35,3409,2026-04-04
2026-03-28,wk inc flu hosp,1,US,quantile,0.4,3514,2026-04-04
2026-03-28,wk inc flu hosp,1,US,quantile,0.45,3675,2026-04-04
2026-03-28,wk inc flu hosp,1,US,quantile,0.5,3801,2026-04-04
2026-03-28,wk inc flu hosp,1,US,quantile,0.55,3934,2026-04-04
2026-03-28,wk inc flu hosp,1,US,quantile,0.6,4091,2026-04-04
2026-03-28,wk inc flu hosp,1,US,quantile,0.65,4265,2026-04-04
2026-03-28,wk inc flu hosp,1,US,quantile,0.7,4468,2026-04-04
2026-03-28,wk inc flu hosp,1,US,quantile,0.75,4669,2026-04-04
2026-03-28,wk inc flu hosp,1,US,quantile,0.8,4928,2026-04-04
2026-03-28,wk inc flu hosp,1,US,quantile,0.85,5139,2026-04-04
2026-03-28,wk inc flu hosp,1,US,quantile,0.9,5512,2026-04-04
2026-03-28,wk inc flu hosp,1,US,quantile,0.95,6027,2026-04-04
2026-03-28,wk inc flu hosp,1,US,quantile,0.975,6483,2026-04-04
2026-03-28,wk inc flu hosp,1,US,quantile,0.99,6862,2026-04-04
2026-03-28,wk inc flu hosp,2,US,quantile,0.01,896,2026-04-11
2026-03-28,wk inc flu hosp,2,US,quantile,0.025,1245,2026-04-11
2026-03-28,wk inc flu hosp,2,US,quantile,0.05,1393,2026-04-11
2026-03-28,wk inc flu hosp,2,US,quantile,0.1,1637,2026-04-11
2026-03-28,wk inc flu hosp,2,US,quantile,0.15,1854,2026-04-11
2026-03-28,wk inc flu hosp,2,US,quantile,0.2,2016,2026-04-11
2026-03-28,wk inc flu hosp,2,US,quantile,0.25,2210,2026-04-11
2026-03-28,wk inc flu hosp,2,US,quantile,0.3,2343,2026-04-11
2026-03-28,wk inc flu hosp,2,US,quantile,0.35,2506,2026-04-11
2026-03-28,wk inc flu hosp,2,US,quantile,0.4,2716,2026-04-11
2026-03-28,wk inc flu hosp,2,US,quantile,0.45,2899,2026-04-11
2026-03-28,wk inc flu hosp,2,US,quantile,0.5,3146,2026-04-11
2026-03-28,wk inc flu hosp,2,US,quantile,0.55,3367,2026-04-11
2026-03-28,wk inc flu hosp,2,US,quantile,0.6,3601,2026-04-11
2026-03-28,wk inc flu hosp,2,US,quantile,0.65,3850,2026-04-11
2026-03-28,wk inc flu hosp,2,US,quantile,0.7,4130,2026-04-11
2026-03-28,wk inc flu hosp,2,US,quantile,0.75,4462,2026-04-11
2026-03-28,wk inc flu hosp,2,US,quantile,0.8,4795,2026-04-11
2026-03-28,wk inc flu hosp,2,US,quantile,0.85,5194,2026-04-11
2026-03-28,wk inc flu hosp,2,US,quantile,0.9,5909,2026-04-11
2026-03-28,wk inc flu hosp,2,US,quantile,0.95,7000,2026-04-11
2026-03-28,wk inc flu hosp,2,US,quantile,0.975,7940,2026-04-11
2026-03-28,wk inc flu hosp,2,US,quantile,0.99,9457,2026-04-11
2026-03-28,wk inc flu hosp,3,US,quantile,0.01,714,2026-04-18
2026-03-28,wk inc flu hosp,3,US,quantile,0.025,909,2026-04-18
2026-03-28,wk inc flu hosp,3,US,quantile,0.05,1071,2026-04-18
2026-03-28,wk inc flu hosp,3,US,quantile,0.1,1273,2026-04-18
2026-03-28,wk inc flu hosp,3,US,quantile,0.15,1427,2026-04-18
2026-03-28,wk inc flu hosp,3,US,quantile,0.2,1575,2026-04-18
2026-03-28,wk inc flu hosp,3,US,quantile,0.25,1713,2026-04-18
2026-03-28,wk inc flu hosp,3,US,quantile,0.3,1897,2026-04-18
2026-03-28,wk inc flu hosp,3,US,quantile,0.35,2049,2026-04-18
2026-03-28,wk inc flu hosp,3,US,quantile,0.4,2240,2026-04-18
2026-03-28,wk inc flu hosp,3,US,quantile,0.45,2401,2026-04-18
2026-03-28,wk inc flu hosp,3,US,quantile,0.5,2569,2026-04-18
2026-03-28,wk inc flu hosp,3,US,quantile,0.55,2733,2026-04-18
2026-03-28,wk inc flu hosp,3,US,quantile,0.6,2950,2026-04-18
2026-03-28,wk inc flu hosp,3,US,quantile,0.65,3227,2026-04-18
2026-03-28,wk inc flu hosp,3,US,quantile,0.7,3509,2026-04-18
2026-03-28,wk inc flu hosp,3,US,quantile,0.75,3822,2026-04-18
2026-03-28,wk inc flu hosp,3,US,quantile,0.8,4124,2026-04-18
2026-03-28,wk inc flu hosp,3,US,quantile,0.85,4487,2026-04-18
2026-03-28,wk inc flu hosp,3,US,quantile,0.9,5078,2026-04-18
2026-03-28,wk inc flu hosp,3,US,quantile,0.95,6422,2026-04-18
2026-03-28,wk inc flu hosp,3,US,quantile,0.975,7462,2026-04-18
2026-03-28,wk inc flu hosp,3,US,quantile,0.99,8759,2026-04-18
2026-03-28,wk inc flu hosp,-1,01,quantile,0.01,42,2026-03-21
2026-03-28,wk inc flu hosp,-1,01,quantile,0.025,49,2026-03-21
2026-03-28,wk inc flu hosp,-1,01,quantile,0.05,49,2026-03-21
2026-03-28,wk inc flu hosp,-1,01,quantile,0.1,63,2026-03-21
2026-03-28,wk inc flu hosp,-1,01,quantile,0.15,70,2026-03-21
2026-03-28,wk inc flu hosp,-1,01,quantile,0.2,77,2026-03-21
2026-03-28,wk inc flu hosp,-1,01,quantile,0.25,84,2026-03-21
2026-03-28,wk inc flu hosp,-1,01,quantile,0.3,91,2026-03-21
2026-03-28,wk inc flu hosp,-1,01,quantile,0.35,91,2026-03-21
2026-03-28,wk inc flu hosp,-1,01,quantile,0.4,98,2026-03-21
2026-03-28,wk inc flu hosp,-1,01,quantile,0.45,98,2026-03-21
2026-03-28,wk inc flu hosp,-1,01,quantile,0.5,105,2026-03-21
2026-03-28,wk inc flu hosp,-1,01,quantile,0.55,112,2026-03-21
2026-03-28,wk inc flu hosp,-1,01,quantile,0.6,112,2026-03-21
2026-03-28,wk inc flu hosp,-1,01,quantile,0.65,119,2026-03-21
2026-03-28,wk inc flu hosp,-1,01,quantile,0.7,126,2026-03-21
2026-03-28,wk inc flu hosp,-1,01,quantile,0.75,133,2026-03-21
2026-03-28,wk inc flu hosp,-1,01,quantile,0.8,140,2026-03-21
2026-03-28,wk inc flu hosp,-1,01,quantile,0.85,147,2026-03-21
2026-03-28,wk inc flu hosp,-1,01,quantile,0.9,154,2026-03-21
2026-03-28,wk inc flu hosp,-1,01,quantile,0.95,175,2026-03-21
2026-03-28,wk inc flu hosp,-1,01,quantile,0.975,189,2026-03-21
2026-03-28,wk inc flu hosp,-1,01,quantile,0.99,203,2026-03-21
2026-03-28,wk inc flu hosp,0,01,quantile,0.01,21,2026-03-28
2026-03-28,wk inc flu hosp,0,01,quantile,0.025,28,2026-03-28
2026-03-28,wk inc flu hosp,0,01,quantile,0.05,35,2026-03-28
