reference_date,target,horizon,location,output_type,output_type_id,value,target_end_date
2026-02-07,wk inc flu hosp,-1,US,quantile,0.01,9735.67,2026-01-31
2026-02-07,wk inc flu hosp,-1,US,quantile,0.025,10499.300000000001,2026-01-31
2026-02-07,wk inc flu hosp,-1,US,quantile,0.05,11164.65,2026-01-31
2026-02-07,wk inc flu hosp,-1,US,quantile,0.1,11976.300000000001,2026-01-31
2026-02-07,wk inc flu hosp,-1,US,quantile,0.15,12477.85,2026-01-31
2026-02-07,wk inc flu hosp,-1,US,quantile,0.2,12913.6,2026-01-31
2026-02-07,wk inc flu hosp,-1,US,quantile,0.25,13251.0,2026-01-31
2026-02-07,wk inc flu hosp,-1,US,quantile,0.3,13545.0,2026-01-31
2026-02-07,wk inc flu hosp,-1,US,quantile,0.35,13981.1,2026-01-31
2026-02-07,wk inc flu hosp,-1,US,quantile,0.4,14341.600000000002,2026-01-31
2026-02-07,wk inc flu hosp,-1,US,quantile,0.45,14623.699999999999,2026-01-31
2026-02-07,wk inc flu hosp,-1,US,quantile,0.5,14903.0,2026-01-31
2026-02-07,wk inc flu hosp,-1,US,quantile,0.55,15242.149999999998,2026-01-31
2026-02-07,wk inc flu hosp,-1,US,quantile,0.6,15559.600000000002,2026-01-31
2026-02-07,wk inc flu hosp,-1,US,quantile,0.65,15983.449999999999,2026-01-31
2026-02-07,wk inc flu hosp,-1,US,quantile,0.7,16361.100000000002,2026-01-31
2026-02-07,wk inc flu hosp,-1,US,quantile,0.75,16651.25,2026-01-31
2026-02-07,wk inc flu hosp,-1,US,quantile,0.8,17131.8,2026-01-31
2026-02-07,wk inc flu hosp,-1,US,quantile,0.85,17669.05,2026-01-31
2026-02-07,wk inc flu hosp,-1,US,quantile,0.9,18291.7,2026-01-31
2026-02-07,wk inc flu hosp,-1,US,quantile,0.95,19145.350000000002,2026-01-31
2026-02-07,wk inc flu hosp,-1,US,quantile,0.975,20279.0,2026-01-31
2026-02-07,wk inc flu hosp,-1,US,quantile,0.99,20958.63,2026-01-31
2026-02-07,wk inc flu hosp,0,US,quantile,0.01,11364.85,2026-02-07
2026-02-07,wk inc flu hosp,0,US,quantile,0.025,12102.824999999999,2026-02-07
2026-02-07,wk inc flu hosp,0,US,quantile,0.05,12578.300000000001,2026-02-07
2026-02-07,wk inc flu hosp,0,US,quantile,0.1,13517.0,2026-02-07
2026-02-07,wk inc flu hosp,0,US,quantile,0.15,14123.9,2026-02-07
2026-02-07,wk inc flu hosp,0,US,quantile,0.2,14693.0,2026-02-07
2026-02-07,wk inc flu hosp,0,US,quantile,0.25,15237.25,2026-02-07
2026-02-07,wk inc flu hosp,0,US,quantile,0.3,15638.0,2026-02-07
2026-02-07,wk inc flu hosp,0,US,quantile,0.35,16046.100000000002,2026-02-07
2026-02-07,wk inc flu hosp,0,US,quantile,0.4,16395.399999999998,2026-02-07
2026-02-07,wk inc flu hosp,0,US,quantile,0.45,16762.55,2026-02-07
2026-02-07,wk inc flu hosp,0,US,quantile,0.5,17115.0,2026-02-07
2026-02-07,wk inc flu hosp,0,US,quantile,0.55,17418.450000000004,2026-02-07
2026-02-07,wk inc flu hosp,0,US,quantile,0.6,17738.0,2026-02-07
2026-02-07,wk inc flu hosp,0,US,quantile,0.65,18216.45,2026-02-07
2026-02-07,wk inc flu hosp,0,US,quantile,0.7,18613.0,2026-02-07
2026-02-07,wk inc flu hosp,0,US,quantile,0.75,19215.0,2026-02-07
2026-02-07,wk inc flu hosp,0,US,quantile,0.8,19782.0,2026-02-07
2026-02-07,wk inc flu hosp,0,US,quantile,0.85,20427.05,2026-02-07
2026-02-07,wk inc flu hosp,0,US,quantile,0.9,21393.399999999998,2026-02-07
2026-02-07,wk inc flu hosp,0,US,quantile,0.95,22730.75,2026-02-07
2026-02-07,wk inc flu hosp,0,US,quantile,0.975,24031.175,2026-02-07
2026-02-07,wk inc flu hosp,0,US,quantile,0.99,25230.59,2026-02-07
2026-02-07,wk inc flu hosp,1,US,quantile,0.01,10303.51,2026-02-14
2026-02-07,wk inc flu hosp,1,US,quantile,0.025,11268.425000000001,2026-02-14
2026-02-07,wk inc flu hosp,1,US,quantile,0.05,11982.6,2026-02-14
2026-02-07,wk inc flu hosp,1,US,quantile,0.1,13230.0,2026-02-14
2026-02-07,wk inc flu hosp,1,US,quantile,0.15,13920.9,2026-02-14
2026-02-07,wk inc flu hosp,1,US,quantile,0.2,14441.0,2026-02-14
2026-02-07,wk inc flu hosp,1,US,quantile,0.25,14978.25,2026-02-14
2026-02-07,wk inc flu hosp,1,US,quantile,0.3,15456.0,2026-02-14
2026-02-07,wk inc flu hosp,1,US,quantile,0.35,15901.550000000001,2026-02-14
2026-02-07,wk inc flu hosp,1,US,quantile,0.4,16468.2,2026-02-14
2026-02-07,wk inc flu hosp,1,US,quantile,0.45,16895.55,2026-02-14
2026-02-07,wk inc flu hosp,1,US,quantile,0.5,17409.0,2026-02-14
2026-02-07,wk inc flu hosp,1,US,quantile,0.55,17916.149999999998,2026-02-14
2026-02-07,wk inc flu hosp,1,US,quantile,0.6,18338.600000000002,2026-02-14
2026-02-07,wk inc flu hosp,1,US,quantile,0.65,18956.350000000002,2026-02-14
2026-02-07,wk inc flu hosp,1,US,quantile,0.7,19439.0,2026-02-14
2026-02-07,wk inc flu hosp,1,US,quantile,0.75,20016.5,2026-02-14
2026-02-07,wk inc flu hosp,1,US,quantile,0.8,20657.0,2026-02-14
2026-02-07,wk inc flu hosp,1,US,quantile,0.85,21494.2,2026-02-14
2026-02-07,wk inc flu hosp,1,US,quantile,0.9,22411.200000000004,2026-02-14
2026-02-07,wk inc flu hosp,1,US,quantile,0.95,24024.7,2026-02-14
2026-02-07,wk inc flu hosp,1,US,quantile,0.975,25286.975,2026-02-14
2026-02-07,wk inc flu hosp,1,US,quantile,0.99,28792.329999999998,2026-02-14
2026-02-07,wk inc flu hosp,2,US,quantile,0.01,5703.95,2026-02-21
2026-02-07,wk inc flu hosp,2,US,quantile,0.025,6734.0,2026-02-21
2026-02-07,wk inc flu hosp,2,US,quantile,0.05,7630.0,2026-02-21
2026-02-07,wk inc flu hosp,2,US,quantile,0.1,9028.6,2026-02-21
2026-02-07,wk inc flu hosp,2,US,quantile,0.15,10098.9,2026-02-21
2026-02-07,wk inc flu hosp,2,US,quantile,0.2,10833.199999999999,2026-02-21
2026-02-07,wk inc flu hosp,2,US,quantile,0.25,11578.0,2026-02-21
2026-02-07,wk inc flu hosp,2,US,quantile,0.3,12213.6,2026-02-21
2026-02-07,wk inc flu hosp,2,US,quantile,0.35,12616.1,2026-02-21
2026-02-07,wk inc flu hosp,2,US,quantile,0.4,13234.199999999999,2026-02-21
2026-02-07,wk inc flu hosp,2,US,quantile,0.45,13772.85,2026-02-21
