location_name,horizon,quantile_0.025_per100k,quantile_0.5_per100k,quantile_0.975_per100k,quantile_0.025_count,quantile_0.5_count,quantile_0.975_count,quantile_0.025_per100k_rounded,quantile_0.5_per100k_rounded,quantile_0.975_per100k_rounded,quantile_0.025_count_rounded,quantile_0.5_count_rounded,quantile_0.975_count_rounded,target_end_date,reference_date,target_end_date_formatted,reference_date_formatted,forecast_due_date,forecast_due_date_formatted,model
US,0,2.345670532210877,4.185540926747973,6.236509725851399,7856,14018,20887,2.35,4.19,6.24,7856,14018,20887,2025-03-22,2025-03-22,"March 22, 2025","March 22, 2025",2025-03-19,"March 19, 2025",FluSight-ensemble
US,1,1.5472587446431727,3.3017343107418378,6.183959062196981,5182,11058,20711,1.55,3.3,6.18,5182,11058,20711,2025-03-29,2025-03-22,"March 29, 2025","March 22, 2025",2025-03-19,"March 19, 2025",FluSight-ensemble
US,2,1.0841560211886068,2.8093704222978797,6.0334730708229625,3631,9409,20207,1.08,2.81,6.03,3631,9409,20207,2025-04-05,2025-03-22,"April 05, 2025","March 22, 2025",2025-03-19,"March 19, 2025",FluSight-ensemble
Alabama,0,2.1532874435153553,4.169547504261551,6.831793798062354,110,213,349,2.15,4.17,6.83,110,213,349,2025-03-22,2025-03-22,"March 22, 2025","March 22, 2025",2025-03-19,"March 19, 2025",FluSight-ensemble
Alabama,1,1.272397125713619,3.3865338884377856,7.047122542413891,65,173,360,1.27,3.39,7.05,65,173,360,2025-03-29,2025-03-22,"March 29, 2025","March 22, 2025",2025-03-19,"March 19, 2025",FluSight-ensemble
Alabama,2,0.7634382754281714,2.8775750381523384,6.81221845766676,39,147,348,0.76,2.88,6.81,39,147,348,2025-04-05,2025-03-22,"April 05, 2025","March 22, 2025",2025-03-19,"March 19, 2025",FluSight-ensemble
Alaska,0,1.636201503669182,4.090503759172955,6.953856390594022,12,30,51,1.64,4.09,6.95,12,30,51,2025-03-22,2025-03-22,"March 22, 2025","March 22, 2025",2025-03-19,"March 19, 2025",FluSight-ensemble
Alaska,1,1.0908010024461212,3.272403007338364,6.953856390594022,8,24,51,1.09,3.27,6.95,8,24,51,2025-03-29,2025-03-22,"March 29, 2025","March 22, 2025",2025-03-19,"March 19, 2025",FluSight-ensemble
Alaska,2,0.6817506265288258,2.863352631421068,7.090206515899789,5,21,52,0.68,2.86,7.09,5,21,52,2025-04-05,2025-03-22,"April 05, 2025","March 22, 2025",2025-03-19,"March 19, 2025",FluSight-ensemble
Arizona,0,1.8166296702184694,4.131150435237556,7.589475066690494,135,307,564,1.82,4.13,7.59,135,307,564,2025-03-22,2025-03-22,"March 22, 2025","March 22, 2025",2025-03-19,"March 19, 2025",FluSight-ensemble
Arizona,1,1.184173414660928,3.606346308285554,8.033540097188341,88,268,597,1.18,3.61,8.03,88,268,597,2025-03-29,2025-03-22,"March 29, 2025","March 22, 2025",2025-03-19,"March 19, 2025",FluSight-ensemble
Arizona,2,0.6324562555575411,3.068085665257859,8.491061643761881,47,228,631,0.63,3.07,8.49,47,228,631,2025-04-05,2025-03-22,"April 05, 2025","March 22, 2025",2025-03-19,"March 19, 2025",FluSight-ensemble
Arkansas,0,2.3144133842200034,4.726618883266204,8.084148158965647,71,145,248,2.31,4.73,8.08,71,145,248,2025-03-22,2025-03-22,"March 22, 2025","March 22, 2025",2025-03-19,"March 19, 2025",FluSight-ensemble
Arkansas,1,1.4342843507842276,4.074671451091556,7.8559665577045195,44,125,241,1.43,4.07,7.86,44,125,241,2025-03-29,2025-03-22,"March 29, 2025","March 22, 2025",2025-03-19,"March 19, 2025",FluSight-ensemble
Arkansas,2,0.8149342902183112,3.2271397892645117,7.758174442878321,25,99,238,0.81,3.23,7.76,25,99,238,2025-04-05,2025-03-22,"April 05, 2025","March 22, 2025",2025-03-19,"March 19, 2025",FluSight-ensemble
California,0,1.0393891799791677,1.8452365935926458,3.2336552266018543,405,719,1260,1.04,1.85,3.23,405,719,1260,2025-03-22,2025-03-22,"March 22, 2025","March 22, 2025",2025-03-19,"March 19, 2025",FluSight-ensemble
California,1,0.5877040054697021,1.478242389303705,3.390205201857976,229,576,1321,0.59,1.48,3.39,229,576,1321,2025-03-29,2025-03-22,"March 29, 2025","March 22, 2025",2025-03-19,"March 19, 2025",FluSight-ensemble
California,2,0.3079671644382719,1.272930946344857,3.423568311338789,120,496,1334,0.31,1.27,3.42,120,496,1334,2025-04-05,2025-03-22,"April 05, 2025","March 22, 2025",2025-03-19,"March 19, 2025",FluSight-ensemble
Colorado,0,1.5992895071295987,2.9603869600058528,5.002033139320234,94,174,294,1.6,2.96,5,94,174,294,2025-03-22,2025-03-22,"March 22, 2025","March 22, 2025",2025-03-19,"March 19, 2025",FluSight-ensemble
Colorado,1,1.0208230896571906,2.3478931062115382,5.189184039090719,60,138,305,1.02,2.35,5.19,60,138,305,2025-03-29,2025-03-22,"March 29, 2025","March 22, 2025",2025-03-19,"March 19, 2025",FluSight-ensemble
Colorado,2,0.6975624445990802,1.9906050248315215,5.104115448285953,41,117,300,0.7,1.99,5.1,41,117,300,2025-04-05,2025-03-22,"April 05, 2025","March 22, 2025",2025-03-19,"March 19, 2025",FluSight-ensemble
Connecticut,0,1.631106697600559,3.2898592714316366,5.750342255947734,59,119,208,1.63,3.29,5.75,59,119,208,2025-03-22,2025-03-22,"March 22, 2025","March 22, 2025",2025-03-19,"March 19, 2025",FluSight-ensemble
Connecticut,1,0.8570221631460566,2.7092958705907595,5.9438633895613595,31,98,215,0.86,2.71,5.94,31,98,215,2025-03-29,2025-03-22,"March 29, 2025","March 22, 2025",2025-03-19,"March 19, 2025",FluSight-ensemble
Connecticut,2,0.552917524610359,2.3775453558245436,6.413843285480165,20,86,232,0.55,2.38,6.41,20,86,232,2025-04-05,2025-03-22,"April 05, 2025","March 22, 2025",2025-03-19,"March 19, 2025",FluSight-ensemble
Delaware,0,1.356733760381436,3.5856535095795095,7.268216573471979,14,37,75,1.36,3.59,7.27,14,37,75,2025-03-22,2025-03-22,"March 22, 2025","March 22, 2025",2025-03-19,"March 19, 2025",FluSight-ensemble
Delaware,1,0.7752764345036777,3.1011057380147107,7.4620356820978975,8,32,77,0.78,3.1,7.46,8,32,77,2025-03-29,2025-03-22,"March 29, 2025","March 22, 2025",2025-03-19,"March 19, 2025",FluSight-ensemble
Delaware,2,0.5814573258777582,2.6165579664499123,7.365126127784939,6,27,76,0.58,2.62,7.37,6,27,76,2025-04-05,2025-03-22,"April 05, 2025","March 22, 2025",2025-03-19,"March 19, 2025",FluSight-ensemble
District of Columbia,0,5.1548517464637715,11.193392363749904,17.821058894917613,35,76,121,5.15,11.19,17.82,35,76,121,2025-03-22,2025-03-22,"March 22, 2025","March 22, 2025",2025-03-19,"March 19, 2025",FluSight-ensemble
District of Columbia,1,2.9456295694078696,9.573296100575577,18.115621851858396,20,65,123,2.95,9.57,18.12,20,65,123,2025-03-29,2025-03-22,"March 29, 2025","March 22, 2025",2025-03-19,"March 19, 2025",FluSight-ensemble
District of Columbia,2,1.9146592201151154,8.247762794342034,18.26290333032879,13,56,124,1.91,8.25,18.26,13,56,124,2025-04-05,2025-03-22,"April 05, 2025","March 22, 2025",2025-03-19,"March 19, 2025",FluSight-ensemble
Florida,0,2.096350201227506,3.6177520350297465,5.669875438763001,474,818,1282,2.1,3.62,5.67,474,818,1282,2025-03-22,2025-03-22,"March 22, 2025","March 22, 2025",2025-03-19,"March 19, 2025",FluSight-ensemble
Florida,1,1.3798760818206368,2.8658964776274765,5.576999164025073,312,648,1261,1.38,2.87,5.58,312,648,1261,2025-03-29,2025-03-22,"March 29, 2025","March 22, 2025",2025-03-19,"March 19, 2025",FluSight-ensemble
Florida,2,0.9862575841218013,2.7155253661470224,5.669875438763001,223,614,1282,0.99,2.72,5.67,223,614,1282,2025-04-05,2025-03-22,"April 05, 2025","March 22, 2025",2025-03-19,"March 19, 2025",FluSight-ensemble
Georgia,0,1.2149536862374852,2.3573728240428817,3.8805983411167437,134,260,428,1.21,2.36,3.88,134,260,428,2025-03-22,2025-03-22,"March 22, 2025","March 22, 2025",2025-03-19,"March 19, 2025",FluSight-ensemble
Georgia,1,0.6981450286588534,1.9856332633284273,4.0891351678589984,77,219,451,0.7,1.99,4.09,77,219,451,2025-03-29,2025-03-22,"March 29, 2025","March 22, 2025",2025-03-19,"March 19, 2025",FluSight-ensemble
Georgia,2,0.4261404720385209,1.6954950696000723,4.170736534845098,47,187,460,0.43,1.7,4.17,47,187,460,2025-04-05,2025-03-22,"April 05, 2025","March 22, 2025",2025-03-19,"March 19, 2025",FluSight-ensemble
Hawaii,0,1.811672466341216,3.205266671219074,5.086618847804183,26,46,73,1.81,3.21,5.09,26,46,73,2025-03-22,2025-03-22,"March 22, 2025","March 22, 2025",2025-03-19,"March 19, 2025",FluSight-ensemble
Hawaii,1,1.2542347843900727,2.8568681199996098,5.504697109267541,18,41,79,1.25,2.86,5.5,18,41,79,2025-03-29,2025-03-22,"March 29, 2025","March 22, 2025",2025-03-19,"March 19, 2025",FluSight-ensemble
Hawaii,2,0.7664768126828221,2.438789858536252,5.504697109267541,11,35,79,0.77,2.44,5.5,11,35,79,2025-04-05,2025-03-22,"April 05, 2025","March 22, 2025",2025-03-19,"March 19, 2025",FluSight-ensemble
Idaho,0,1.8832142497223532,4.173609958844135,7.074777857065057,37,82,139,1.88,4.17,7.07,37,82,139,2025-03-22,2025-03-22,"March 22, 2025","March 22, 2025",2025-03-19,"March 19, 2025",FluSight-ensemble
Idaho,1,1.2724420606232114,3.5628377697449927,7.380163951614628,25,70,145,1.27,3.56,7.38,25,70,145,2025-03-29,2025-03-22,"March 29, 2025","March 22, 2025",2025-03-19,"March 19, 2025",FluSight-ensemble
Idaho,2,0.763465236373927,3.002963263070779,7.3292662691896995,15,59,144,0.76,3,7.33,15,59,144,2025-04-05,2025-03-22,"April 05, 2025","March 22, 2025",2025-03-19,"March 19, 2025",FluSight-ensemble
Illinois,0,2.5100223599166482,4.151497300052615,6.613709710256565,315,521,830,2.51,4.15,6.61,315,521,830,2025-03-22,2025-03-22,"March 22, 2025","March 22, 2025",2025-03-19,"March 19, 2025",FluSight-ensemble
Illinois,1,1.2669636673864986,3.1554566810380718,7.179460781856824,159,396,901,1.27,3.16,7.18,159,396,901,2025-03-29,2025-03-22,"March 29, 2025","March 22, 2025",2025-03-19,"March 19, 2025",FluSight-ensemble
Illinois,2,0.6454343211214237,2.525959009820881,6.279040062267678,81,317,788,0.65,2.53,6.28,81,317,788,2025-04-05,2025-03-22,"April 05, 2025","March 22, 2025",2025-03-19,"March 19, 2025",FluSight-ensemble
Indiana,0,3.3371226920117003,6.164204797908075,10.477690897626257,229,423,719,3.34,6.16,10.48,229,423,719,2025-03-22,2025-03-22,"March 22, 2025","March 22, 2025",2025-03-19,"March 19, 2025",FluSight-ensemble
Indiana,1,1.8361461100151715,4.459211981465416,10.331965015879021,126,306,709,1.84,4.46,10.33,126,306,709,2025-03-29,2025-03-22,"March 29, 2025","March 22, 2025",2025-03-19,"March 19, 2025",FluSight-ensemble
Indiana,2,0.947218231357033,3.3954130447105952,9.195303138250582,65,233,631,0.95,3.4,9.2,65,233,631,2025-04-05,2025-03-22,"April 05, 2025","March 22, 2025",2025-03-19,"March 19, 2025",FluSight-ensemble
Iowa,0,2.463358324467322,4.552535637623152,7.70189248282821,79,146,247,2.46,4.55,7.7,79,146,247,2025-03-22,2025-03-22,"March 22, 2025","March 22, 2025",2025-03-19,"March 19, 2025",FluSight-ensemble
Iowa,1,1.4031787924180947,3.3988108527460517,7.265347969631469,45,109,233,1.4,3.4,7.27,45,109,233,2025-03-29,2025-03-22,"March 29, 2025","March 22, 2025",2025-03-19,"March 19, 2025",FluSight-ensemble
Iowa,2,0.7795437735656083,2.743994082950941,7.265347969631469,25,88,233,0.78,2.74,7.27,25,88,233,2025-04-05,2025-03-22,"April 05, 2025","March 22, 2025",2025-03-19,"March 19, 2025",FluSight-ensemble
Kansas,0,2.176466547369094,4.012860196711768,6.291348613488788,64,118,185,2.18,4.01,6.29,64,118,185,2025-03-22,2025-03-22,"March 22, 2025","March 22, 2025",2025-03-19,"March 19, 2025",FluSight-ensemble
Kansas,1,1.1562478532898313,3.026648792435146,6.461385062501998,34,89,190,1.16,3.03,6.46,34,89,190,2025-03-29,2025-03-22,"March 29, 2025","March 22, 2025",2025-03-19,"March 19, 2025",FluSight-ensemble
Kansas,2,0.6461385062501999,2.4485248657902305,6.2233340338835035,19,72,183,0.65,2.45,6.22,19,72,183,2025-04-05,2025-03-22,"April 05, 2025","March 22, 2025",2025-03-19,"March 19, 2025",FluSight-ensemble
Kentucky,0,4.087355401517492,7.975866486204402,12.173690952627771,185,361,551,4.09,7.98,12.17,185,361,551,2025-03-22,2025-03-22,"March 22, 2025","March 22, 2025",2025-03-19,"March 19, 2025",FluSight-ensemble
Kentucky,1,2.540788492835197,6.2083614477103515,12.615567212251284,115,281,571,2.54,6.21,12.62,115,281,571,2025-03-29,2025-03-22,"March 29, 2025","March 22, 2025",2025-03-19,"March 19, 2025",FluSight-ensemble
Kentucky,2,1.3256287788705376,5.103670798651571,12.615567212251284,60,231,571,1.33,5.1,12.62,60,231,571,2025-04-05,2025-03-22,"April 05, 2025","March 22, 2025",2025-03-19,"March 19, 2025",FluSight-ensemble
Louisiana,0,2.3394375161382928,4.285324795916873,7.105768156494814,107,196,325,2.34,4.29,7.11,107,196,325,2025-03-22,2025-03-22,"March 22, 2025","March 22, 2025",2025-03-19,"March 19, 2025",FluSight-ensemble
Louisiana,1,1.6616565535187875,3.585679931277383,6.996448646394894,76,164,320,1.66,3.59,7,76,164,320,2025-03-29,2025-03-22,"March 29, 2025","March 22, 2025",2025-03-19,"March 19, 2025",FluSight-ensemble
Louisiana,2,1.0494672969592342,3.060946282797766,7.433726686794575,48,140,340,1.05,3.06,7.43,48,140,340,2025-04-05,2025-03-22,"April 05, 2025","March 22, 2025",2025-03-19,"March 19, 2025",FluSight-ensemble
Maine,0,3.3674327695629933,6.734865539125987,11.32030590619049,47,94,158,3.37,6.73,11.32,47,94,158,2025-03-22,2025-03-22,"March 22, 2025","March 22, 2025",2025-03-19,"March 19, 2025",FluSight-ensemble
Maine,1,1.9344826548553367,5.731800458830627,11.535248423396636,27,80,161,1.93,5.73,11.54,27,80,161,2025-03-29,2025-03-22,"March 29, 2025","March 22, 2025",2025-03-19,"March 19, 2025",FluSight-ensemble
Maine,2,1.4329501147076567,4.728735378535267,12.1084284692797,20,66,169,1.43,4.73,12.11,20,66,169,2025-04-05,2025-03-22,"April 05, 2025","March 22, 2025",2025-03-19,"March 19, 2025",FluSight-ensemble
Maryland,0,1.6342373038773657,3.0095855299127723,5.242503826299667,101,186,324,1.63,3.01,5.24,101,186,324,2025-03-22,2025-03-22,"March 22, 2025","March 22, 2025",2025-03-19,"March 19, 2025",FluSight-ensemble
Maryland,1,0.7604866661607542,2.135834892196161,5.291045528395035,47,132,327,0.76,2.14,5.29,47,132,327,2025-03-29,2025-03-22,"March 29, 2025","March 22, 2025",2025-03-19,"March 19, 2025",FluSight-ensemble
Maryland,2,0.46923645358855054,1.6180567365122431,5.1939621242043,29,100,321,0.47,1.62,5.19,29,100,321,2025-04-05,2025-03-22,"April 05, 2025","March 22, 2025",2025-03-19,"March 19, 2025",FluSight-ensemble
Massachusetts,0,2.1138632436174545,4.170595048218221,7.384238492906917,148,292,517,2.11,4.17,7.38,148,292,517,2025-03-22,2025-03-22,"March 22, 2025","March 22, 2025",2025-03-19,"March 19, 2025",FluSight-ensemble
Massachusetts,1,1.1140630608254152,3.0993805666553214,6.884338401510898,78,217,482,1.11,3.1,6.88,78,217,482,2025-03-29,2025-03-22,"March 29, 2025","March 22, 2025",2025-03-19,"March 19, 2025",FluSight-ensemble
Massachusetts,2,0.6855772682002554,2.4852175972259256,7.298541334381886,48,174,511,0.69,2.49,7.3,48,174,511,2025-04-05,2025-03-22,"April 05, 2025","March 22, 2025",2025-03-19,"March 19, 2025",FluSight-ensemble
Michigan,0,3.4371926763685834,5.638988564709038,8.847035062653047,345,566,888,3.44,5.64,8.85,345,566,888,2025-03-22,2025-03-22,"March 22, 2025","March 22, 2025",2025-03-19,"March 19, 2025",FluSight-ensemble
Michigan,1,2.171907256372032,4.523146304554599,8.956626713203931,218,454,899,2.17,4.52,8.96,218,454,899,2025-03-29,2025-03-22,"March 29, 2025","March 22, 2025",2025-03-19,"March 19, 2025",FluSight-ensemble
Michigan,2,1.4246914571614706,3.536821449596658,9.026366854463584,143,355,906,1.42,3.54,9.03,143,355,906,2025-04-05,2025-03-22,"April 05, 2025","March 22, 2025",2025-03-19,"March 19, 2025",FluSight-ensemble
Minnesota,0,0.9236804658138017,2.2307754646069173,4.008424662965554,53,128,230,0.92,2.23,4.01,53,128,230,2025-03-22,2025-03-22,"March 22, 2025","March 22, 2025",2025-03-19,"March 19, 2025",FluSight-ensemble
Minnesota,1,0.47055419956552164,1.6905095317724297,4.252415729406936,27,97,244,0.47,1.69,4.25,27,97,244,2025-03-29,2025-03-22,"March 29, 2025","March 22, 2025",2025-03-19,"March 19, 2025",FluSight-ensemble
Minnesota,2,0.26141899975862315,1.3768067320620818,4.391839195944868,15,79,252,0.26,1.38,4.39,15,79,252,2025-04-05,2025-03-22,"April 05, 2025","March 22, 2025",2025-03-19,"March 19, 2025",FluSight-ensemble
Mississippi,0,2.4832550370957485,5.136596035636411,8.062074572488935,73,151,237,2.48,5.14,8.06,73,151,237,2025-03-22,2025-03-22,"March 22, 2025","March 22, 2025",2025-03-19,"March 19, 2025",FluSight-ensemble
Mississippi,1,1.8029111913160911,4.728389728168616,8.436263687667747,53,139,248,1.8,4.73,8.44,53,139,248,2025-03-29,2025-03-22,"March 29, 2025","March 22, 2025",2025-03-19,"March 19, 2025",FluSight-ensemble
Mississippi,2,1.1565845378254171,4.116080266966925,8.980538764291472,34,121,264,1.16,4.12,8.98,34,121,264,2025-04-05,2025-03-22,"April 05, 2025","March 22, 2025",2025-03-19,"March 19, 2025",FluSight-ensemble
