"reference_date","location","horizon","target","target_end_date","output_type","output_type_id","value"
"2026-03-28","08",0,"wk inc flu prop ed visits","2026-03-28","quantile",0.01,0.00666679093828417
"2026-03-28","08",0,"wk inc flu prop ed visits","2026-03-28","quantile",0.025,0.00835806738953182
"2026-03-28","08",0,"wk inc flu prop ed visits","2026-03-28","quantile",0.05,0.0101520524504714
"2026-03-28","08",0,"wk inc flu prop ed visits","2026-03-28","quantile",0.1,0.0118011366400255
"2026-03-28","08",0,"wk inc flu prop ed visits","2026-03-28","quantile",0.15,0.0126443455988526
"2026-03-28","08",0,"wk inc flu prop ed visits","2026-03-28","quantile",0.2,0.0133500034887276
"2026-03-28","08",0,"wk inc flu prop ed visits","2026-03-28","quantile",0.25,0.0140641127218847
"2026-03-28","08",0,"wk inc flu prop ed visits","2026-03-28","quantile",0.3,0.0148004558023919
"2026-03-28","08",0,"wk inc flu prop ed visits","2026-03-28","quantile",0.35,0.0155161787142429
"2026-03-28","08",0,"wk inc flu prop ed visits","2026-03-28","quantile",0.4,0.0162405093020191
"2026-03-28","08",0,"wk inc flu prop ed visits","2026-03-28","quantile",0.45,0.0170072184597964
"2026-03-28","08",0,"wk inc flu prop ed visits","2026-03-28","quantile",0.5,0.0178734054603695
"2026-03-28","08",0,"wk inc flu prop ed visits","2026-03-28","quantile",0.55,0.0188968672399019
"2026-03-28","08",0,"wk inc flu prop ed visits","2026-03-28","quantile",0.6,0.0200699454700764
"2026-03-28","08",0,"wk inc flu prop ed visits","2026-03-28","quantile",0.65,0.0213974493538505
"2026-03-28","08",0,"wk inc flu prop ed visits","2026-03-28","quantile",0.7,0.0228263643962713
"2026-03-28","08",0,"wk inc flu prop ed visits","2026-03-28","quantile",0.75,0.0242453292463616
"2026-03-28","08",0,"wk inc flu prop ed visits","2026-03-28","quantile",0.8,0.0256109786836888
"2026-03-28","08",0,"wk inc flu prop ed visits","2026-03-28","quantile",0.85,0.0270367911284328
"2026-03-28","08",0,"wk inc flu prop ed visits","2026-03-28","quantile",0.9,0.0287136873752506
"2026-03-28","08",0,"wk inc flu prop ed visits","2026-03-28","quantile",0.95,0.0315355541397047
"2026-03-28","08",0,"wk inc flu prop ed visits","2026-03-28","quantile",0.975,0.0346981526405458
"2026-03-28","08",0,"wk inc flu prop ed visits","2026-03-28","quantile",0.99,0.0387762597595008
"2026-03-28","08",1,"wk inc flu prop ed visits","2026-04-04","quantile",0.01,0.00402812213726473
"2026-03-28","08",1,"wk inc flu prop ed visits","2026-04-04","quantile",0.025,0.00536523796867721
"2026-03-28","08",1,"wk inc flu prop ed visits","2026-04-04","quantile",0.05,0.00686521473076667
"2026-03-28","08",1,"wk inc flu prop ed visits","2026-04-04","quantile",0.1,0.00872740413796828
"2026-03-28","08",1,"wk inc flu prop ed visits","2026-04-04","quantile",0.15,0.00961919302094284
"2026-03-28","08",1,"wk inc flu prop ed visits","2026-04-04","quantile",0.2,0.0103482309813997
"2026-03-28","08",1,"wk inc flu prop ed visits","2026-04-04","quantile",0.25,0.0110435411701305
"2026-03-28","08",1,"wk inc flu prop ed visits","2026-04-04","quantile",0.3,0.0116904235328541
"2026-03-28","08",1,"wk inc flu prop ed visits","2026-04-04","quantile",0.35,0.012282875775708
"2026-03-28","08",1,"wk inc flu prop ed visits","2026-04-04","quantile",0.4,0.0128701703012443
"2026-03-28","08",1,"wk inc flu prop ed visits","2026-04-04","quantile",0.45,0.0134978228017031
"2026-03-28","08",1,"wk inc flu prop ed visits","2026-04-04","quantile",0.5,0.0142600338331105
"2026-03-28","08",1,"wk inc flu prop ed visits","2026-04-04","quantile",0.55,0.0152696203720867
"2026-03-28","08",1,"wk inc flu prop ed visits","2026-04-04","quantile",0.6,0.0165294716138888
"2026-03-28","08",1,"wk inc flu prop ed visits","2026-04-04","quantile",0.65,0.0181670284502813
"2026-03-28","08",1,"wk inc flu prop ed visits","2026-04-04","quantile",0.7,0.0201621254563174
"2026-03-28","08",1,"wk inc flu prop ed visits","2026-04-04","quantile",0.75,0.022067568009036
"2026-03-28","08",1,"wk inc flu prop ed visits","2026-04-04","quantile",0.8,0.0237758015084459
"2026-03-28","08",1,"wk inc flu prop ed visits","2026-04-04","quantile",0.85,0.0255768830572535
"2026-03-28","08",1,"wk inc flu prop ed visits","2026-04-04","quantile",0.9,0.0277163469549919
"2026-03-28","08",1,"wk inc flu prop ed visits","2026-04-04","quantile",0.95,0.0314536967689888
"2026-03-28","08",1,"wk inc flu prop ed visits","2026-04-04","quantile",0.975,0.0352637736643615
"2026-03-28","08",1,"wk inc flu prop ed visits","2026-04-04","quantile",0.99,0.0402778132239701
"2026-03-28","08",2,"wk inc flu prop ed visits","2026-04-11","quantile",0.01,0.00219343728992673
"2026-03-28","08",2,"wk inc flu prop ed visits","2026-04-11","quantile",0.025,0.00328719251998006
"2026-03-28","08",2,"wk inc flu prop ed visits","2026-04-11","quantile",0.05,0.00465518304135732
"2026-03-28","08",2,"wk inc flu prop ed visits","2026-04-11","quantile",0.1,0.00632254638481916
"2026-03-28","08",2,"wk inc flu prop ed visits","2026-04-11","quantile",0.15,0.00719743138061244
"2026-03-28","08",2,"wk inc flu prop ed visits","2026-04-11","quantile",0.2,0.00792139130254654
"2026-03-28","08",2,"wk inc flu prop ed visits","2026-04-11","quantile",0.25,0.008604619074547
"2026-03-28","08",2,"wk inc flu prop ed visits","2026-04-11","quantile",0.3,0.00922918858912429
"2026-03-28","08",2,"wk inc flu prop ed visits","2026-04-11","quantile",0.35,0.00979729991651081
"2026-03-28","08",2,"wk inc flu prop ed visits","2026-04-11","quantile",0.4,0.0103592420195562
"2026-03-28","08",2,"wk inc flu prop ed visits","2026-04-11","quantile",0.45,0.0109602955828948
"2026-03-28","08",2,"wk inc flu prop ed visits","2026-04-11","quantile",0.5,0.011696259461727
"2026-03-28","08",2,"wk inc flu prop ed visits","2026-04-11","quantile",0.55,0.0126803464207288
"2026-03-28","08",2,"wk inc flu prop ed visits","2026-04-11","quantile",0.6,0.0139055872579785
"2026-03-28","08",2,"wk inc flu prop ed visits","2026-04-11","quantile",0.65,0.0155132497745467
"2026-03-28","08",2,"wk inc flu prop ed visits","2026-04-11","quantile",0.7,0.0175609989798634
"2026-03-28","08",2,"wk inc flu prop ed visits","2026-04-11","quantile",0.75,0.019605552529724
"2026-03-28","08",2,"wk inc flu prop ed visits","2026-04-11","quantile",0.8,0.0215170726619291
"2026-03-28","08",2,"wk inc flu prop ed visits","2026-04-11","quantile",0.85,0.0236426604350509
"2026-03-28","08",2,"wk inc flu prop ed visits","2026-04-11","quantile",0.9,0.0261962507384257
"2026-03-28","08",2,"wk inc flu prop ed visits","2026-04-11","quantile",0.95,0.0305856040865778
"2026-03-28","08",2,"wk inc flu prop ed visits","2026-04-11","quantile",0.975,0.0348664100442464
"2026-03-28","08",2,"wk inc flu prop ed visits","2026-04-11","quantile",0.99,0.0406026473867224
"2026-03-28","08",3,"wk inc flu prop ed visits","2026-04-18","quantile",0.01,0.00160125722337075
"2026-03-28","08",3,"wk inc flu prop ed visits","2026-04-18","quantile",0.025,0.00235310593109556
