location_name,abbreviation,horizon,reference_date,target_end_date,model,quantile_0.025,quantile_0.25,quantile_0.5,quantile_0.75,quantile_0.975,quantile_0.025_rounded,quantile_0.25_rounded,quantile_0.5_rounded,quantile_0.75_rounded,quantile_0.975_rounded,forecast_team,model_full_name,forecast_due_date,forecast_due_date_formatted
US,US,0,2026-02-21,2026-02-21,CEPH-Rtrend_fluH,8983,11664,13492,15596,20075,8983,11664,13492,15596,20075,CEPH Lab at Indiana University,Rtrend FluH,2026-02-18,"February 18, 2026"
US,US,1,2026-02-21,2026-02-28,CEPH-Rtrend_fluH,4829,8288,11131,14781,24112,4829,8288,11131,14781,24112,CEPH Lab at Indiana University,Rtrend FluH,2026-02-18,"February 18, 2026"
US,US,2,2026-02-21,2026-03-07,CEPH-Rtrend_fluH,2416,5395,8267,12372,24297,2416,5395,8267,12372,24297,CEPH Lab at Indiana University,Rtrend FluH,2026-02-18,"February 18, 2026"
US,US,0,2026-02-21,2026-02-21,CFA_Pyrenew-Pyrenew_HE_Flu,13829.925000000001,15304,16049.5,16832.75,18664.125,13830,15304,16050,16833,18664,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,Pyrenew_Hospital_Admissions_ED_Visits_Influenza,2026-02-18,"February 18, 2026"
US,US,1,2026-02-21,2026-02-28,CFA_Pyrenew-Pyrenew_HE_Flu,10988.95,13560,15033,16908.5,21016.199999999997,10989,13560,15033,16908,21016,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,Pyrenew_Hospital_Admissions_ED_Visits_Influenza,2026-02-18,"February 18, 2026"
US,US,0,2026-02-21,2026-02-21,CMU-TimeSeries,8541.664794765778,12528.596263903723,14189.595810112127,16252.019175715574,23074.457247800736,8542,12529,14190,16252,23074,Carnegie Mellon Delphi Group,AR ensemble with auxiliary data,2026-02-18,"February 18, 2026"
US,US,1,2026-02-21,2026-02-28,CMU-TimeSeries,4569.222462005546,9805.781561057263,12491.43235128484,15682.904276568797,26697.89568477054,4569,9806,12491,15683,26698,Carnegie Mellon Delphi Group,AR ensemble with auxiliary data,2026-02-18,"February 18, 2026"
US,US,2,2026-02-21,2026-03-07,CMU-TimeSeries,2618.352465117803,7740.1879075047855,10834.784370899593,14765.70108124901,31436.009458306868,2618,7740,10835,14766,31436,Carnegie Mellon Delphi Group,AR ensemble with auxiliary data,2026-02-18,"February 18, 2026"
US,US,0,2026-02-21,2026-02-21,CU-ensemble,7160,11207,13325,15448,20200,7160,11207,13325,15448,20200,Columbia University,Ensemble,2026-02-18,"February 18, 2026"
US,US,1,2026-02-21,2026-02-28,CU-ensemble,4715,9162,11885,14737,21035,4715,9162,11885,14737,21035,Columbia University,Ensemble,2026-02-18,"February 18, 2026"
