location_name,horizon,quantile_0.025_per100k,quantile_0.5_per100k,quantile_0.975_per100k,quantile_0.025_count,quantile_0.5_count,quantile_0.975_count,quantile_0.025_per100k_rounded,quantile_0.5_per100k_rounded,quantile_0.975_per100k_rounded,quantile_0.025_count_rounded,quantile_0.5_count_rounded,quantile_0.975_count_rounded,target_end_date,reference_date,target_end_date_formatted,reference_date_formatted,forecast_due_date,forecast_due_date_formatted,model
US,0,2.3803994242020785,3.969880561459543,5.749593717918929,8096,13502,19555,2.38,3.97,5.75,8096,13502,19555,2026-02-21,2026-02-21,"February 21, 2026","February 21, 2026",2026-02-18,"February 18, 2026",FluSight-ensemble
US,1,1.5627251654686323,3.6308735782449935,6.209737628353247,5315,12349,21120,1.56,3.63,6.21,5315,12349,21120,2026-02-28,2026-02-21,"February 28, 2026","February 21, 2026",2026-02-18,"February 18, 2026",FluSight-ensemble
US,2,1.0972888650101478,3.070468279019553,6.455833764476907,3732,10443,21957,1.1,3.07,6.46,3732,10443,21957,2026-03-07,2026-02-21,"March 07, 2026","February 21, 2026",2026-02-18,"February 18, 2026",FluSight-ensemble
Alabama,0,0.07755396350194146,0.8724820893968415,3.392985903209939,4,45,175,0.08,0.87,3.39,4,45,175,2026-02-21,2026-02-21,"February 21, 2026","February 21, 2026",2026-02-18,"February 18, 2026",FluSight-ensemble
Alabama,1,0.0581654726264561,0.9888130346497536,4.110360065602898,3,51,212,0.06,0.99,4.11,3,51,212,2026-02-28,2026-02-21,"February 28, 2026","February 21, 2026",2026-02-18,"February 18, 2026",FluSight-ensemble
Alabama,2,0.03877698175097073,0.7561511441439294,3.5287053393383365,2,39,182,0.04,0.76,3.53,2,39,182,2026-03-07,2026-02-21,"March 07, 2026","February 21, 2026",2026-02-18,"February 18, 2026",FluSight-ensemble
Alaska,0,0.13511085169827586,0.9457759618879309,2.9724387373620687,1,7,22,0.14,0.95,2.97,1,7,22,2026-02-21,2026-02-21,"February 21, 2026","February 21, 2026",2026-02-18,"February 18, 2026",FluSight-ensemble
Alaska,1,0,0.8106651101896551,3.512882144155172,0,6,26,0,0.81,3.51,0,6,26,2026-02-28,2026-02-21,"February 28, 2026","February 21, 2026",2026-02-18,"February 18, 2026",FluSight-ensemble
Alaska,2,0,0.8106651101896551,3.377771292456896,0,6,25,0,0.81,3.38,0,6,25,2026-03-07,2026-02-21,"March 07, 2026","February 21, 2026",2026-02-18,"February 18, 2026",FluSight-ensemble
Arizona,0,3.2047968026942453,5.499589574993828,8.532936342976035,243,417,647,3.2,5.5,8.53,243,417,647,2026-02-21,2026-02-21,"February 21, 2026","February 21, 2026",2026-02-18,"February 18, 2026",FluSight-ensemble
Arizona,1,2.136531201796163,5.156689505569752,9.495694230205169,162,391,720,2.14,5.16,9.5,162,391,720,2026-02-28,2026-02-21,"February 28, 2026","February 21, 2026",2026-02-18,"February 18, 2026",FluSight-ensemble
Arizona,2,1.661746490285905,4.695093258268112,10.748598330023908,126,356,815,1.66,4.7,10.75,126,356,815,2026-03-07,2026-02-21,"March 07, 2026","February 21, 2026",2026-02-18,"February 18, 2026",FluSight-ensemble
Arkansas,0,3.011312822299516,5.504550320332449,9.843431161065086,93,170,304,3.01,5.5,9.84,93,170,304,2026-02-21,2026-02-21,"February 21, 2026","February 21, 2026",2026-02-18,"February 18, 2026",FluSight-ensemble
Arkansas,1,2.234199835899641,5.245512658199157,10.555784731931638,69,162,326,2.23,5.25,10.56,69,162,326,2026-02-28,2026-02-21,"February 28, 2026","February 21, 2026",2026-02-18,"February 18, 2026",FluSight-ensemble
Arkansas,2,1.457086849499766,4.824576457232558,10.62054414746496,45,149,328,1.46,4.82,10.62,45,149,328,2026-03-07,2026-02-21,"March 07, 2026","February 21, 2026",2026-02-18,"February 18, 2026",FluSight-ensemble
California,0,2.548739055099503,4.03233343045593,6.03581985187743,1005,1590,2380,2.55,4.03,6.04,1005,1590,2380,2026-02-21,2026-02-21,"February 21, 2026","February 21, 2026",2026-02-18,"February 18, 2026",FluSight-ensemble
California,1,1.8538589545052107,3.7102539677717146,6.568392191748968,731,1463,2590,1.85,3.71,6.57,731,1463,2590,2026-02-28,2026-02-21,"February 28, 2026","February 21, 2026",2026-02-18,"February 18, 2026",FluSight-ensemble
California,2,1.4227289650853943,3.4262153865068945,6.95387312346551,561,1351,2742,1.42,3.43,6.95,561,1351,2742,2026-03-07,2026-02-21,"March 07, 2026","February 21, 2026",2026-02-18,"February 18, 2026",FluSight-ensemble
Colorado,0,0.8224936227369466,1.879985423398735,3.592115005422583,49,112,214,0.82,1.88,3.59,49,112,214,2026-02-21,2026-02-21,"February 21, 2026","February 21, 2026",2026-02-18,"February 18, 2026",FluSight-ensemble
Colorado,1,0.46999635584968374,1.712129582023848,4.045325777134778,28,102,241,0.47,1.71,4.05,28,102,241,2026-02-28,2026-02-21,"February 28, 2026","February 21, 2026",2026-02-18,"February 18, 2026",FluSight-ensemble
Colorado,2,0.23499817792484187,1.594630493061427,4.414608628159529,14,95,263,0.23,1.59,4.41,14,95,263,2026-03-07,2026-02-21,"March 07, 2026","February 21, 2026",2026-02-18,"February 18, 2026",FluSight-ensemble
Connecticut,0,0.2448933611858716,0.8435215774180023,2.312881744533232,9,31,85,0.24,0.84,2.31,9,31,85,2026-02-21,2026-02-21,"February 21, 2026","February 21, 2026",2026-02-18,"February 18, 2026",FluSight-ensemble
Connecticut,1,0.1088414938603874,0.6258385896972274,2.857089213835169,4,23,105,0.11,0.63,2.86,4,23,105,2026-02-28,2026-02-21,"February 28, 2026","February 21, 2026",2026-02-18,"February 18, 2026",FluSight-ensemble
Connecticut,2,0.02721037346509685,0.5714178427670338,3.4557174300672995,1,21,127,0.03,0.57,3.46,1,21,127,2026-03-07,2026-02-21,"March 07, 2026","February 21, 2026",2026-02-18,"February 18, 2026",FluSight-ensemble
Delaware,0,0.7605162764742845,2.3766133639821394,5.608807538997849,8,25,59,0.76,2.38,5.61,8,25,59,2026-02-21,2026-02-21,"February 21, 2026","February 21, 2026",2026-02-18,"February 18, 2026",FluSight-ensemble
Delaware,1,0.3802581382371423,1.9012906911857113,5.513743004438563,4,20,58,0.38,1.9,5.51,4,20,58,2026-02-28,2026-02-21,"February 28, 2026","February 21, 2026",2026-02-18,"February 18, 2026",FluSight-ensemble
Delaware,2,0.09506453455928557,1.4259680183892836,5.894001142675705,1,15,62,0.1,1.43,5.89,1,15,62,2026-03-07,2026-02-21,"March 07, 2026","February 21, 2026",2026-02-18,"February 18, 2026",FluSight-ensemble
District of Columbia,0,0,0.7119971520113919,3.4175863296546813,0,5,24,0,0.71,3.42,0,5,24,2026-02-21,2026-02-21,"February 21, 2026","February 21, 2026",2026-02-18,"February 18, 2026",FluSight-ensemble
District of Columbia,1,0,0.5695977216091135,4.271982912068352,0,4,30,0,0.57,4.27,0,4,30,2026-02-28,2026-02-21,"February 28, 2026","February 21, 2026",2026-02-18,"February 18, 2026",FluSight-ensemble
District of Columbia,2,0,0.5695977216091135,5.1263794944820225,0,4,36,0,0.57,5.13,0,4,36,2026-03-07,2026-02-21,"March 07, 2026","February 21, 2026",2026-02-18,"February 18, 2026",FluSight-ensemble
Florida,0,6.071311597980765,9.066320842932516,12.044215749341687,1419,2119,2815,6.07,9.07,12.04,1419,2119,2815,2026-02-21,2026-02-21,"February 21, 2026","February 21, 2026",2026-02-18,"February 18, 2026",FluSight-ensemble
Florida,1,4.4625637749781095,8.39030447050055,13.152369169973834,1043,1961,3074,4.46,8.39,13.15,1043,1961,3074,2026-02-28,2026-02-21,"February 28, 2026","February 21, 2026",2026-02-18,"February 18, 2026",FluSight-ensemble
Florida,2,3.559782416856939,7.632994989991321,14.12360788226533,832,1784,3301,3.56,7.63,14.12,832,1784,3301,2026-03-07,2026-02-21,"March 07, 2026","February 21, 2026",2026-02-18,"February 18, 2026",FluSight-ensemble
Georgia,0,1.8424313367876837,3.631199624931065,5.849272302228859,206,406,654,1.84,3.63,5.85,206,406,654,2026-02-21,2026-02-21,"February 21, 2026","February 21, 2026",2026-02-18,"February 18, 2026",FluSight-ensemble
Georgia,1,1.2789693260225181,3.2466144429802384,6.698937239096965,143,363,749,1.28,3.25,6.7,143,363,749,2026-02-28,2026-02-21,"February 28, 2026","February 21, 2026",2026-02-18,"February 18, 2026",FluSight-ensemble
Georgia,2,1.0017102413602939,3.0140745655215984,7.110353945369943,112,337,795,1,3.01,7.11,112,337,795,2026-03-07,2026-02-21,"March 07, 2026","February 21, 2026",2026-02-18,"February 18, 2026",FluSight-ensemble
Hawaii,0,0.4840451793940584,1.4521355381821752,3.180868321732384,7,21,46,0.48,1.45,3.18,7,21,46,2026-02-21,2026-02-21,"February 21, 2026","February 21, 2026",2026-02-18,"February 18, 2026",FluSight-ensemble
Hawaii,1,0.2765972453680334,1.3138369154981586,3.526614878442426,4,19,51,0.28,1.31,3.53,4,19,51,2026-02-28,2026-02-21,"February 28, 2026","February 21, 2026",2026-02-18,"February 18, 2026",FluSight-ensemble
Hawaii,2,0.20744793402602502,1.24468760415615,3.6649135011264424,3,18,53,0.21,1.24,3.66,3,18,53,2026-03-07,2026-02-21,"March 07, 2026","February 21, 2026",2026-02-18,"February 18, 2026",FluSight-ensemble
Idaho,0,2.7977352333286203,4.846077100587075,7.89361012260575,56,97,158,2.8,4.85,7.89,56,97,158,2026-02-21,2026-02-21,"February 21, 2026","February 21, 2026",2026-02-18,"February 18, 2026",FluSight-ensemble
Idaho,1,1.7485845208303878,4.246562407730941,8.393205699985861,35,85,168,1.75,4.25,8.39,35,85,168,2026-02-28,2026-02-21,"February 28, 2026","February 21, 2026",2026-02-18,"February 18, 2026",FluSight-ensemble
Idaho,2,1.248988943450277,3.9967646190408868,8.892801277365972,25,80,178,1.25,4,8.89,25,80,178,2026-03-07,2026-02-21,"March 07, 2026","February 21, 2026",2026-02-18,"February 18, 2026",FluSight-ensemble
Illinois,0,2.0534756530957368,4.044009523721106,6.67969666466774,261,514,849,2.05,4.04,6.68,261,514,849,2026-02-21,2026-02-21,"February 21, 2026","February 21, 2026",2026-02-18,"February 18, 2026",FluSight-ensemble
Illinois,1,1.4633964424360422,3.6584911060901053,7.411394885885762,186,465,942,1.46,3.66,7.41,186,465,942,2026-02-28,2026-02-21,"February 28, 2026","February 21, 2026",2026-02-18,"February 18, 2026",FluSight-ensemble
Illinois,2,1.1172166388490214,3.2257663516063295,7.655294292958436,142,410,973,1.12,3.23,7.66,142,410,973,2026-03-07,2026-02-21,"March 07, 2026","February 21, 2026",2026-02-18,"February 18, 2026",FluSight-ensemble
Indiana,0,1.7619173126428398,3.7693476934408294,6.65773673056024,122,261,461,1.76,3.77,6.66,122,261,461,2026-02-21,2026-02-21,"February 21, 2026","February 21, 2026",2026-02-18,"February 18, 2026",FluSight-ensemble
Indiana,1,1.1842395052189578,3.27832155713053,6.874365908344195,82,227,476,1.18,3.28,6.87,82,227,476,2026-02-28,2026-02-21,"February 28, 2026","February 21, 2026",2026-02-18,"February 18, 2026",FluSight-ensemble
Indiana,2,0.7076553140942554,2.8306212563770217,7.379833989840091,49,196,511,0.71,2.83,7.38,49,196,511,2026-03-07,2026-02-21,"March 07, 2026","February 21, 2026",2026-02-18,"February 18, 2026",FluSight-ensemble
Iowa,0,3.054152907553568,5.645555374568716,9.008208575814564,99,183,292,3.05,5.65,9.01,99,183,292,2026-02-21,2026-02-21,"February 21, 2026","February 21, 2026",2026-02-18,"February 18, 2026",FluSight-ensemble
Iowa,1,2.0978019971075015,4.966854728445702,8.76140834086074,68,161,284,2.1,4.97,8.76,68,161,284,2026-02-28,2026-02-21,"February 28, 2026","February 21, 2026",2026-02-18,"February 18, 2026",FluSight-ensemble
Iowa,2,1.480801409722942,4.257304052953458,8.792258370229968,48,138,285,1.48,4.26,8.79,48,138,285,2026-03-07,2026-02-21,"March 07, 2026","February 21, 2026",2026-02-18,"February 18, 2026",FluSight-ensemble
Kansas,0,2.928695357108954,5.891053879242148,9.055391391520788,87,175,269,2.93,5.89,9.06,87,175,269,2026-02-21,2026-02-21,"February 21, 2026","February 21, 2026",2026-02-18,"February 18, 2026",FluSight-ensemble
Kansas,1,2.053453066478691,5.116801083684608,9.055391391520788,61,152,269,2.05,5.12,9.06,61,152,269,2026-02-28,2026-02-21,"February 28, 2026","February 21, 2026",2026-02-18,"February 18, 2026",FluSight-ensemble
Kansas,2,1.312863435945393,4.275221958078587,9.526675701860158,39,127,283,1.31,4.28,9.53,39,127,283,2026-03-07,2026-02-21,"March 07, 2026","February 21, 2026",2026-02-18,"February 18, 2026",FluSight-ensemble
Kentucky,0,1.8307146848599025,3.835783149230272,6.734414733591784,84,176,309,1.83,3.84,6.73,84,176,309,2026-02-21,2026-02-21,"February 21, 2026","February 21, 2026",2026-02-18,"February 18, 2026",FluSight-ensemble
Kentucky,1,1.1332995668180348,3.4652813677705296,7.1920934048067595,52,159,330,1.13,3.47,7.19,52,159,330,2026-02-28,2026-02-21,"February 28, 2026","February 21, 2026",2026-02-18,"February 18, 2026",FluSight-ensemble
Kentucky,2,0.719209340480676,3.0511911414331707,7.998479635042668,33,140,367,0.72,3.05,8,33,140,367,2026-03-07,2026-02-21,"March 07, 2026","February 21, 2026",2026-02-18,"February 18, 2026",FluSight-ensemble
Louisiana,0,3.3929713293922665,5.872450377794308,8.917424647761727,156,270,410,3.39,5.87,8.92,156,270,410,2026-02-21,2026-02-21,"February 21, 2026","February 21, 2026",2026-02-18,"February 18, 2026",FluSight-ensemble
Louisiana,1,2.435979415973935,5.219955891372718,9.200172258544416,112,240,423,2.44,5.22,9.2,112,240,423,2026-02-28,2026-02-21,"February 28, 2026","February 21, 2026",2026-02-18,"February 18, 2026",FluSight-ensemble
Louisiana,2,1.7617351133382924,4.828459199519764,9.939666009822217,81,222,457,1.76,4.83,9.94,81,222,457,2026-03-07,2026-02-21,"March 07, 2026","February 21, 2026",2026-02-18,"February 18, 2026",FluSight-ensemble
Maine,0,0.9252590013466077,2.7757770040398233,5.622727777414001,13,39,79,0.93,2.78,5.62,13,39,79,2026-02-21,2026-02-21,"February 21, 2026","February 21, 2026",2026-02-18,"February 18, 2026",FluSight-ensemble
Maine,1,0.4982163853404811,2.348734388033696,5.9074228547514185,7,33,83,0.5,2.35,5.91,7,33,83,2026-02-28,2026-02-21,"February 28, 2026","February 21, 2026",2026-02-18,"February 18, 2026",FluSight-ensemble
Maine,2,0.21352130800306332,1.8505180026932153,5.978596624085773,3,26,84,0.21,1.85,5.98,3,26,84,2026-03-07,2026-02-21,"March 07, 2026","February 21, 2026",2026-02-18,"February 18, 2026",FluSight-ensemble
Maryland,0,0.49495307525522014,1.0697372916806371,2.2352719527655105,31,67,140,0.49,1.07,2.24,31,67,140,2026-02-21,2026-02-21,"February 21, 2026","February 21, 2026",2026-02-18,"February 18, 2026",FluSight-ensemble
Maryland,1,0.2873921082127085,0.9579736940423617,2.7302250280207305,18,60,171,0.29,0.96,2.73,18,60,171,2026-02-28,2026-02-21,"February 28, 2026","February 21, 2026",2026-02-18,"February 18, 2026",FluSight-ensemble
Maryland,2,0.12772982587231488,0.798311411701968,3.3050092444461474,8,50,207,0.13,0.8,3.31,8,50,207,2026-03-07,2026-02-21,"March 07, 2026","February 21, 2026",2026-02-18,"February 18, 2026",FluSight-ensemble
Massachusetts,0,0.3503279279602465,0.9809181982886901,2.4242692614849055,25,70,173,0.35,0.98,2.42,25,70,173,2026-02-21,2026-02-21,"February 21, 2026","February 21, 2026",2026-02-18,"February 18, 2026",FluSight-ensemble
Massachusetts,1,0.1401311711840986,0.8688132613414113,2.774597189445152,10,62,198,0.14,0.87,2.77,10,62,198,2026-02-28,2026-02-21,"February 28, 2026","February 21, 2026",2026-02-18,"February 18, 2026",FluSight-ensemble
Massachusetts,2,0.0700655855920493,0.6726296216836732,3.180977585879038,5,48,227,0.07,0.67,3.18,5,48,227,2026-03-07,2026-02-21,"March 07, 2026","February 21, 2026",2026-02-18,"February 18, 2026",FluSight-ensemble
Michigan,0,1.1735168989884974,2.356895284523117,4.398222999570335,119,239,446,1.17,2.36,4.4,119,239,446,2026-02-21,2026-02-21,"February 21, 2026","February 21, 2026",2026-02-18,"February 18, 2026",FluSight-ensemble
Michigan,1,0.739611490959137,2.218834472877411,5.058942598160498,75,225,513,0.74,2.22,5.06,75,225,513,2026-02-28,2026-02-21,"February 28, 2026","February 21, 2026",2026-02-18,"February 18, 2026",FluSight-ensemble
Michigan,2,0.4141824349371167,1.9821587957704874,5.266033815629056,42,201,534,0.41,1.98,5.27,42,201,534,2026-03-07,2026-02-21,"March 07, 2026","February 21, 2026",2026-02-18,"February 18, 2026",FluSight-ensemble
Minnesota,0,1.1392763627255702,3.020808537529921,5.558287709055055,66,175,322,1.14,3.02,5.56,66,175,322,2026-02-21,2026-02-21,"February 21, 2026","February 21, 2026",2026-02-18,"February 18, 2026",FluSight-ensemble
Minnesota,1,0.7077322859355815,2.6583115130263306,6.093402364274641,41,154,353,0.71,2.66,6.09,41,154,353,2026-02-28,2026-02-21,"February 28, 2026","February 21, 2026",2026-02-18,"February 18, 2026",FluSight-ensemble
Minnesota,2,0.3797587875751901,2.2785527254511404,6.749349360995423,22,132,391,0.38,2.28,6.75,22,132,391,2026-03-07,2026-02-21,"March 07, 2026","February 21, 2026",2026-02-18,"February 18, 2026",FluSight-ensemble
Mississippi,0,4.247301689236828,7.067510010890082,10.431372948765649,125,208,307,4.25,7.07,10.43,125,208,307,2026-02-21,2026-02-21,"February 21, 2026","February 21, 2026",2026-02-18,"February 18, 2026",FluSight-ensemble
Mississippi,1,3.058057216250516,6.455898567639978,11.348790113640804,90,190,334,3.06,6.46,11.35,90,190,334,2026-02-28,2026-02-21,"February 28, 2026","February 21, 2026",2026-02-18,"February 18, 2026",FluSight-ensemble
Mississippi,2,2.140640051375361,5.742351883848191,11.552660594724172,63,169,340,2.14,5.74,11.55,63,169,340,2026-03-07,2026-02-21,"March 07, 2026","February 21, 2026",2026-02-18,"February 18, 2026",FluSight-ensemble
Missouri,0,3.2023230932647784,5.732158336943953,9.959224820053459,200,358,622,3.2,5.73,9.96,200,358,622,2026-02-21,2026-02-21,"February 21, 2026","February 21, 2026",2026-02-18,"February 18, 2026",FluSight-ensemble
Missouri,1,2.0975216260884295,5.091693718290997,10.775817208835978,131,318,673,2.1,5.09,10.78,131,318,673,2026-02-28,2026-02-21,"February 28, 2026","February 21, 2026",2026-02-18,"February 18, 2026",FluSight-ensemble
Missouri,2,1.4090221610365024,4.627356869767604,10.567666207773767,88,289,660,1.41,4.63,10.57,88,289,660,2026-03-07,2026-02-21,"March 07, 2026","February 21, 2026",2026-02-18,"February 18, 2026",FluSight-ensemble
Montana,0,2.550049110428558,5.539761860586177,10.112263713768419,29,63,115,2.55,5.54,10.11,29,63,115,2026-02-21,2026-02-21,"February 21, 2026","February 21, 2026",2026-02-18,"February 18, 2026",FluSight-ensemble
Montana,1,1.7586545589162468,4.748367309073866,10.112263713768419,20,54,115,1.76,4.75,10.11,20,54,115,2026-02-28,2026-02-21,"February 28, 2026","February 21, 2026",2026-02-18,"February 18, 2026",FluSight-ensemble
Montana,2,0.9672600074039356,4.220770941398992,10.991590993226541,11,48,125,0.97,4.22,10.99,11,48,125,2026-03-07,2026-02-21,"March 07, 2026","February 21, 2026",2026-02-18,"February 18, 2026",FluSight-ensemble
Nebraska,0,4.038963532148404,6.781469634224481,10.421523187889093,81,136,209,4.04,6.78,10.42,81,136,209,2026-02-21,2026-02-21,"February 21, 2026","February 21, 2026",2026-02-18,"February 18, 2026",FluSight-ensemble
Nebraska,1,2.4931873655237067,5.983649677256896,11.368934386788101,50,120,228,2.49,5.98,11.37,50,120,228,2026-02-28,2026-02-21,"February 28, 2026","February 21, 2026",2026-02-18,"February 18, 2026",FluSight-ensemble
Nebraska,2,1.7950949031770687,5.335420962220732,11.169479397546205,36,107,224,1.8,5.34,11.17,36,107,224,2026-03-07,2026-02-21,"March 07, 2026","February 21, 2026",2026-02-18,"February 18, 2026",FluSight-ensemble
Nevada,0,1.71386581716051,3.3665221408510018,5.508854412301639,56,110,180,1.71,3.37,5.51,56,110,180,2026-02-21,2026-02-21,"February 21, 2026","February 21, 2026",2026-02-18,"February 18, 2026",FluSight-ensemble
Nevada,1,1.193585122665355,3.1522889137059384,6.059739853531803,39,103,198,1.19,3.15,6.06,39,103,198,2026-02-28,2026-02-21,"February 28, 2026","February 21, 2026",2026-02-18,"February 18, 2026",FluSight-ensemble
