"reference_date","horizon","target","target_end_date","location","output_type","output_type_id","value"
2023-12-16,0,"wk flu hosp rate change",2023-12-16,"02","pmf","large_increase",0.00000480988185902476
2023-12-16,0,"wk flu hosp rate change",2023-12-16,"01","pmf","large_increase",0.0412305515444727
2023-12-16,0,"wk flu hosp rate change",2023-12-16,"05","pmf","large_increase",0.000699515902761627
2023-12-16,0,"wk flu hosp rate change",2023-12-16,"04","pmf","large_increase",0.000747335106055735
2023-12-16,0,"wk flu hosp rate change",2023-12-16,"06","pmf","large_increase",0.000000000000000111022302462516
2023-12-16,0,"wk flu hosp rate change",2023-12-16,"08","pmf","large_increase",0.000000000491303220329087
2023-12-16,0,"wk flu hosp rate change",2023-12-16,"09","pmf","large_increase",0.000000000105135233852138
2023-12-16,0,"wk flu hosp rate change",2023-12-16,"11","pmf","large_increase",0.0000000000000236477504245158
2023-12-16,0,"wk flu hosp rate change",2023-12-16,"10","pmf","large_increase",0.00130253067764263
2023-12-16,0,"wk flu hosp rate change",2023-12-16,"12","pmf","large_increase",0.00000402603503835142
2023-12-16,0,"wk flu hosp rate change",2023-12-16,"13","pmf","large_increase",0
2023-12-16,0,"wk flu hosp rate change",2023-12-16,"15","pmf","large_increase",0.00193737859538823
2023-12-16,0,"wk flu hosp rate change",2023-12-16,"19","pmf","large_increase",0.00000000635986407981903
2023-12-16,0,"wk flu hosp rate change",2023-12-16,"16","pmf","large_increase",0.0000000000000268673971959288
2023-12-16,0,"wk flu hosp rate change",2023-12-16,"17","pmf","large_increase",0.0000660063649283726
2023-12-16,0,"wk flu hosp rate change",2023-12-16,"18","pmf","large_increase",0.00000000525182575206173
2023-12-16,0,"wk flu hosp rate change",2023-12-16,"20","pmf","large_increase",0.0000000038956926573519
2023-12-16,0,"wk flu hosp rate change",2023-12-16,"21","pmf","large_increase",0.000175587754587592
2023-12-16,0,"wk flu hosp rate change",2023-12-16,"22","pmf","large_increase",0.00130447454596117
2023-12-16,0,"wk flu hosp rate change",2023-12-16,"25","pmf","large_increase",0.00231885017840272
2023-12-16,0,"wk flu hosp rate change",2023-12-16,"24","pmf","large_increase",0.000000000000028199664825479
2023-12-16,0,"wk flu hosp rate change",2023-12-16,"23","pmf","large_increase",0
2023-12-16,0,"wk flu hosp rate change",2023-12-16,"26","pmf","large_increase",0.000000000312553649628455
2023-12-16,0,"wk flu hosp rate change",2023-12-16,"27","pmf","large_increase",0.000000000000200950367457153
2023-12-16,0,"wk flu hosp rate change",2023-12-16,"29","pmf","large_increase",0.000527976214726666
2023-12-16,0,"wk flu hosp rate change",2023-12-16,"28","pmf","large_increase",0.000000329796624676248
2023-12-16,0,"wk flu hosp rate change",2023-12-16,"30","pmf","large_increase",0.000469355003038352
2023-12-16,0,"wk flu hosp rate change",2023-12-16,"37","pmf","large_increase",0.000307226631269475
2023-12-16,0,"wk flu hosp rate change",2023-12-16,"38","pmf","large_increase",0.00000566620498598791
2023-12-16,0,"wk flu hosp rate change",2023-12-16,"31","pmf","large_increase",0.000000000224280150007417
2023-12-16,0,"wk flu hosp rate change",2023-12-16,"33","pmf","large_increase",0.000000000109403819337217
2023-12-16,0,"wk flu hosp rate change",2023-12-16,"34","pmf","large_increase",0.0000714775992244343
2023-12-16,0,"wk flu hosp rate change",2023-12-16,"35","pmf","large_increase",0
2023-12-16,0,"wk flu hosp rate change",2023-12-16,"32","pmf","large_increase",0
2023-12-16,0,"wk flu hosp rate change",2023-12-16,"36","pmf","large_increase",0.000972580449568938
2023-12-16,0,"wk flu hosp rate change",2023-12-16,"39","pmf","large_increase",0.0000000000000149880108324396
2023-12-16,0,"wk flu hosp rate change",2023-12-16,"40","pmf","large_increase",0.000302397197267323
2023-12-16,0,"wk flu hosp rate change",2023-12-16,"41","pmf","large_increase",0.00000000028786129036007
2023-12-16,0,"wk flu hosp rate change",2023-12-16,"42","pmf","large_increase",0.000000000000100253139123652
2023-12-16,0,"wk flu hosp rate change",2023-12-16,"72","pmf","large_increase",0.0000000000292127433354494
2023-12-16,0,"wk flu hosp rate change",2023-12-16,"44","pmf","large_increase",0.000000975309598860719
2023-12-16,0,"wk flu hosp rate change",2023-12-16,"45","pmf","large_increase",0.0000111852559613324
2023-12-16,0,"wk flu hosp rate change",2023-12-16,"46","pmf","large_increase",0.000119632431228589
2023-12-16,0,"wk flu hosp rate change",2023-12-16,"47","pmf","large_increase",0.00000315307259790565
2023-12-16,0,"wk flu hosp rate change",2023-12-16,"48","pmf","large_increase",0.0000000000205557793009348
2023-12-16,0,"wk flu hosp rate change",2023-12-16,"US","pmf","large_increase",0.000855836151174572
2023-12-16,0,"wk flu hosp rate change",2023-12-16,"49","pmf","large_increase",0.0000000101238197824927
2023-12-16,0,"wk flu hosp rate change",2023-12-16,"51","pmf","large_increase",0.000000163180472911861
2023-12-16,0,"wk flu hosp rate change",2023-12-16,"50","pmf","large_increase",0.000790593949202667
2023-12-16,0,"wk flu hosp rate change",2023-12-16,"53","pmf","large_increase",0.0000000056472730936008
2023-12-16,0,"wk flu hosp rate change",2023-12-16,"55","pmf","large_increase",0.00803035683289477
2023-12-16,0,"wk flu hosp rate change",2023-12-16,"54","pmf","large_increase",0.00312341087111534
2023-12-16,0,"wk flu hosp rate change",2023-12-16,"56","pmf","large_increase",0.0000000000000155431223447522
2023-12-16,1,"wk flu hosp rate change",2023-12-23,"02","pmf","large_increase",0.00390741234173941
2023-12-16,1,"wk flu hosp rate change",2023-12-23,"01","pmf","large_increase",0.0379531925913139
2023-12-16,1,"wk flu hosp rate change",2023-12-23,"05","pmf","large_increase",0.12385775251587
2023-12-16,1,"wk flu hosp rate change",2023-12-23,"04","pmf","large_increase",0.0000590624193960165
2023-12-16,1,"wk flu hosp rate change",2023-12-23,"06","pmf","large_increase",0.00768541481757989
2023-12-16,1,"wk flu hosp rate change",2023-12-23,"08","pmf","large_increase",0.0990802018582353
2023-12-16,1,"wk flu hosp rate change",2023-12-23,"09","pmf","large_increase",0.00666880525659608
2023-12-16,1,"wk flu hosp rate change",2023-12-23,"11","pmf","large_increase",0.0000463845876377267
