"reference_date","horizon","target","target_end_date","location","output_type","output_type_id","value"
2026-05-30,0,"wk flu hosp rate change",2026-05-30,"US","pmf","large_increase",0
2026-05-30,0,"wk flu hosp rate change",2026-05-30,"08","pmf","large_increase",6.44128084203999e-11
2026-05-30,0,"wk flu hosp rate change",2026-05-30,"17","pmf","large_increase",2.74957834278666e-12
2026-05-30,0,"wk flu hosp rate change",2026-05-30,"45","pmf","large_increase",1.99782119736369e-08
2026-05-30,0,"wk flu hosp rate change",2026-05-30,"50","pmf","large_increase",2.15202795583735e-08
2026-05-30,0,"wk flu hosp rate change",2026-05-30,"05","pmf","large_increase",4.86473090810513e-07
2026-05-30,0,"wk flu hosp rate change",2026-05-30,"04","pmf","large_increase",0.000527160481701539
2026-05-30,0,"wk flu hosp rate change",2026-05-30,"06","pmf","large_increase",0
2026-05-30,0,"wk flu hosp rate change",2026-05-30,"13","pmf","large_increase",1.64023050697182e-09
2026-05-30,0,"wk flu hosp rate change",2026-05-30,"38","pmf","large_increase",0.000269671762076817
2026-05-30,0,"wk flu hosp rate change",2026-05-30,"32","pmf","large_increase",7.34619874865894e-05
2026-05-30,0,"wk flu hosp rate change",2026-05-30,"36","pmf","large_increase",6.77236045021345e-15
2026-05-30,0,"wk flu hosp rate change",2026-05-30,"18","pmf","large_increase",5.91400262095476e-11
2026-05-30,0,"wk flu hosp rate change",2026-05-30,"41","pmf","large_increase",1.24846111226873e-08
2026-05-30,0,"wk flu hosp rate change",2026-05-30,"42","pmf","large_increase",8.65859829892734e-05
2026-05-30,0,"wk flu hosp rate change",2026-05-30,"49","pmf","large_increase",0
2026-05-30,0,"wk flu hosp rate change",2026-05-30,"26","pmf","large_increase",1.28785870856518e-14
2026-05-30,0,"wk flu hosp rate change",2026-05-30,"11","pmf","large_increase",0.00017578092342585
2026-05-30,0,"wk flu hosp rate change",2026-05-30,"19","pmf","large_increase",5.06926722820822e-11
2026-05-30,0,"wk flu hosp rate change",2026-05-30,"27","pmf","large_increase",2.58023047372546e-10
2026-05-30,0,"wk flu hosp rate change",2026-05-30,"30","pmf","large_increase",1.06136447097782e-06
2026-05-30,0,"wk flu hosp rate change",2026-05-30,"35","pmf","large_increase",0.000209336649414915
2026-05-30,0,"wk flu hosp rate change",2026-05-30,"55","pmf","large_increase",0
2026-05-30,0,"wk flu hosp rate change",2026-05-30,"09","pmf","large_increase",0
2026-05-30,0,"wk flu hosp rate change",2026-05-30,"29","pmf","large_increase",1.98309365972982e-06
2026-05-30,0,"wk flu hosp rate change",2026-05-30,"48","pmf","large_increase",1.1119607457033e-09
2026-05-30,0,"wk flu hosp rate change",2026-05-30,"33","pmf","large_increase",4.03915868174565e-06
2026-05-30,0,"wk flu hosp rate change",2026-05-30,"72","pmf","large_increase",0.034539072039072
2026-05-30,0,"wk flu hosp rate change",2026-05-30,"44","pmf","large_increase",1.04082473041389e-05
2026-05-30,0,"wk flu hosp rate change",2026-05-30,"20","pmf","large_increase",7.17558339413671e-08
2026-05-30,0,"wk flu hosp rate change",2026-05-30,"47","pmf","large_increase",7.30456066744267e-08
2026-05-30,0,"wk flu hosp rate change",2026-05-30,"12","pmf","large_increase",7.74158515071122e-11
2026-05-30,0,"wk flu hosp rate change",2026-05-30,"23","pmf","large_increase",3.8916142752754e-08
2026-05-30,0,"wk flu hosp rate change",2026-05-30,"54","pmf","large_increase",7.96079128899674e-05
2026-05-30,0,"wk flu hosp rate change",2026-05-30,"16","pmf","large_increase",4.38854259487975e-07
2026-05-30,0,"wk flu hosp rate change",2026-05-30,"39","pmf","large_increase",6.38242336092887e-07
2026-05-30,0,"wk flu hosp rate change",2026-05-30,"40","pmf","large_increase",2.85971488001024e-06
2026-05-30,0,"wk flu hosp rate change",2026-05-30,"02","pmf","large_increase",5.98473306467895e-08
2026-05-30,0,"wk flu hosp rate change",2026-05-30,"01","pmf","large_increase",5.01535365460271e-07
2026-05-30,0,"wk flu hosp rate change",2026-05-30,"25","pmf","large_increase",0
2026-05-30,0,"wk flu hosp rate change",2026-05-30,"37","pmf","large_increase",6.63299259295869e-07
2026-05-30,0,"wk flu hosp rate change",2026-05-30,"46","pmf","large_increase",4.97899869821294e-05
2026-05-30,0,"wk flu hosp rate change",2026-05-30,"28","pmf","large_increase",2.03463995016584e-05
2026-05-30,0,"wk flu hosp rate change",2026-05-30,"34","pmf","large_increase",1.9713967602808e-06
2026-05-30,0,"wk flu hosp rate change",2026-05-30,"51","pmf","large_increase",1.82249770830367e-11
2026-05-30,0,"wk flu hosp rate change",2026-05-30,"15","pmf","large_increase",0.00041595314571008
2026-05-30,0,"wk flu hosp rate change",2026-05-30,"21","pmf","large_increase",2.91920775330468e-07
2026-05-30,0,"wk flu hosp rate change",2026-05-30,"24","pmf","large_increase",1.39110944985532e-13
2026-05-30,0,"wk flu hosp rate change",2026-05-30,"31","pmf","large_increase",3.11972669919669e-14
2026-05-30,0,"wk flu hosp rate change",2026-05-30,"53","pmf","large_increase",1.0991207943789e-14
2026-05-30,0,"wk flu hosp rate change",2026-05-30,"10","pmf","large_increase",8.65797237392663e-06
2026-05-30,0,"wk flu hosp rate change",2026-05-30,"22","pmf","large_increase",9.60040295008291e-05
2026-05-30,0,"wk flu hosp rate change",2026-05-30,"56","pmf","large_increase",0.00599324204370888
2026-05-30,1,"wk flu hosp rate change",2026-06-06,"US","pmf","large_increase",0
2026-05-30,1,"wk flu hosp rate change",2026-06-06,"08","pmf","large_increase",0
2026-05-30,1,"wk flu hosp rate change",2026-06-06,"17","pmf","large_increase",1.07802655691103e-12
2026-05-30,1,"wk flu hosp rate change",2026-06-06,"45","pmf","large_increase",2.25175433854474e-12
2026-05-30,1,"wk flu hosp rate change",2026-06-06,"50","pmf","large_increase",0
2026-05-30,1,"wk flu hosp rate change",2026-06-06,"05","pmf","large_increase",8.0146549397142e-09
2026-05-30,1,"wk flu hosp rate change",2026-06-06,"04","pmf","large_increase",3.98422597769343e-06
2026-05-30,1,"wk flu hosp rate change",2026-06-06,"06","pmf","large_increase",0
2026-05-30,1,"wk flu hosp rate change",2026-06-06,"13","pmf","large_increase",1.2756462552943e-13
2026-05-30,1,"wk flu hosp rate change",2026-06-06,"38","pmf","large_increase",1.01411828823395e-07
2026-05-30,1,"wk flu hosp rate change",2026-06-06,"32","pmf","large_increase",4.62585525440318e-11
