location_name,horizon,quantile_0.025_per100k,quantile_0.5_per100k,quantile_0.975_per100k,quantile_0.025_count,quantile_0.5_count,quantile_0.975_count,quantile_0.025_per100k_rounded,quantile_0.5_per100k_rounded,quantile_0.975_per100k_rounded,quantile_0.025_count_rounded,quantile_0.5_count_rounded,quantile_0.975_count_rounded,target_end_date,reference_date,target_end_date_formatted,reference_date_formatted,forecast_due_date,forecast_due_date_formatted,model
US,0,0.8064735371055981,1.178508349113586,1.8667428929967418,2701,3947,6252,0.81,1.18,1.87,2701,3947,6252,2024-11-30,2024-11-30,"November 30, 2024","November 30, 2024",2024-11-27,"November 27, 2024",FluSight-ensemble
US,1,0.6097071317177458,1.4114033357638514,2.4940664403713666,2042,4727,8353,0.61,1.41,2.49,2042,4727,8353,2024-12-07,2024-11-30,"December 07, 2024","November 30, 2024",2024-11-27,"November 27, 2024",FluSight-ensemble
US,2,0.717495708872548,1.6168286573220338,3.202007483124929,2403,5415,10724,0.72,1.62,3.2,2403,5415,10724,2024-12-14,2024-11-30,"December 14, 2024","November 30, 2024",2024-11-27,"November 27, 2024",FluSight-ensemble
Alabama,0,0.48938350988985346,1.13536974294446,1.7617806356034726,25,58,90,0.49,1.14,1.76,25,58,90,2024-11-30,2024-11-30,"November 30, 2024","November 30, 2024",2024-11-27,"November 27, 2024",FluSight-ensemble
Alabama,1,0.48938350988985346,1.3311231469004015,2.7209723149875855,25,68,139,0.49,1.33,2.72,25,68,139,2024-12-07,2024-11-30,"December 07, 2024","November 30, 2024",2024-11-27,"November 27, 2024",FluSight-ensemble
Alabama,2,0.46980816949425935,1.5268765508563429,3.347383207646598,24,78,171,0.47,1.53,3.35,24,78,171,2024-12-14,2024-11-30,"December 14, 2024","November 30, 2024",2024-11-27,"November 27, 2024",FluSight-ensemble
Alaska,0,0.13635012530576515,0.954450877140356,1.908901754280712,1,7,14,0.14,0.95,1.91,1,7,14,2024-11-30,2024-11-30,"November 30, 2024","November 30, 2024",2024-11-27,"November 27, 2024",FluSight-ensemble
Alaska,1,0.13635012530576515,0.954450877140356,2.590652380809538,1,7,19,0.14,0.95,2.59,1,7,19,2024-12-07,2024-11-30,"December 07, 2024","November 30, 2024",2024-11-27,"November 27, 2024",FluSight-ensemble
Alaska,2,0,0.954450877140356,3.272403007338364,0,7,24,0,0.95,3.27,0,7,24,2024-12-14,2024-11-30,"December 14, 2024","November 30, 2024",2024-11-27,"November 27, 2024",FluSight-ensemble
Arizona,0,4.790519722946482,7.939344484658495,10.159669637147735,356,590,755,4.79,7.94,10.16,356,590,755,2024-11-30,2024-11-30,"November 30, 2024","November 30, 2024",2024-11-27,"November 27, 2024",FluSight-ensemble
Arizona,1,4.4406503049784805,8.679452868821574,13.71218988113052,330,645,1019,4.44,8.68,13.71,330,645,1019,2024-12-07,2024-11-30,"December 07, 2024","November 30, 2024",2024-11-27,"November 27, 2024",FluSight-ensemble
Arizona,2,3.9293026941021703,8.9889527385625,15.152037101229604,292,668,1126,3.93,8.99,15.15,292,668,1126,2024-12-14,2024-11-30,"December 14, 2024","November 30, 2024",2024-11-27,"November 27, 2024",FluSight-ensemble
Arkansas,0,0.032597371608732446,0.3585710876960569,1.0105185198707058,1,11,31,0.03,0.36,1.01,1,11,31,2024-11-30,2024-11-30,"November 30, 2024","November 30, 2024",2024-11-27,"November 27, 2024",FluSight-ensemble
