location_name,abbreviation,horizon,reference_date,target_end_date,model,quantile_0.025,quantile_0.25,quantile_0.5,quantile_0.75,quantile_0.975,quantile_0.025_rounded,quantile_0.25_rounded,quantile_0.5_rounded,quantile_0.75_rounded,quantile_0.975_rounded,forecast_team,model_full_name,forecast_due_date,forecast_due_date_formatted
US,US,0,2024-11-30,2024-11-30,CEPH-Rtrend_fluH,3152,3816,4251,4728,5734,3152,3816,4251,4728,5734,CEPH Lab at Indiana University,Rtrend FluH,2024-11-27,"November 27, 2024"
US,US,1,2024-11-30,2024-12-07,CEPH-Rtrend_fluH,2989,4417,5491,6828,10128,2989,4417,5491,6828,10128,CEPH Lab at Indiana University,Rtrend FluH,2024-11-27,"November 27, 2024"
US,US,2,2024-11-30,2024-12-14,CEPH-Rtrend_fluH,2824,4982,6863,9499,17059,2824,4982,6863,9499,17059,CEPH Lab at Indiana University,Rtrend FluH,2024-11-27,"November 27, 2024"
US,US,0,2024-11-30,2024-11-30,CMU-TimeSeries,1521.7550136461946,3462.165557989956,4237.91217229899,7892.807877639626,24238.127336930396,1522,3462,4238,7893,24238,Carnegie Mellon Delphi Group,AR ensemble with auxiliary data,2024-11-27,"November 27, 2024"
US,US,1,2024-11-30,2024-12-07,CMU-TimeSeries,1474.5834805651036,3745.9131456506916,5164.7554153314595,11737.318679733506,26290.38681817446,1475,3746,5165,11737,26290,Carnegie Mellon Delphi Group,AR ensemble with auxiliary data,2024-11-27,"November 27, 2024"
US,US,2,2024-11-30,2024-12-14,CMU-TimeSeries,1447.7234044918403,4013.073306598209,6454.772360092304,15746.706082969922,27193.698498230995,1448,4013,6455,15747,27194,Carnegie Mellon Delphi Group,AR ensemble with auxiliary data,2024-11-27,"November 27, 2024"
US,US,0,2024-11-30,2024-11-30,CU-ensemble,1802,3546,4342,5119,7427,1802,3546,4342,5119,7427,Columbia University,Ensemble,2024-11-27,"November 27, 2024"
US,US,1,2024-11-30,2024-12-07,CU-ensemble,1821,3974,5348,6760,10529,1821,3974,5348,6760,10529,Columbia University,Ensemble,2024-11-27,"November 27, 2024"
US,US,2,2024-11-30,2024-12-14,CU-ensemble,1728,4116,6341,8584,14482,1728,4116,6341,8584,14482,Columbia University,Ensemble,2024-11-27,"November 27, 2024"
US,US,0,2024-11-30,2024-11-30,FluSight-baseline,0,3150,3406,3662,8825,0,3150,3406,3662,8825,FluSight-baseline,Baseline model using reported weekly admissions,2024-11-27,"November 27, 2024"
US,US,1,2024-11-30,2024-12-07,FluSight-baseline,0,2611,3406,4235,10028,0,2611,3406,4235,10028,FluSight-baseline,Baseline model using reported weekly admissions,2024-11-27,"November 27, 2024"
US,US,2,2024-11-30,2024-12-14,FluSight-baseline,0,1995,3406,4858,10750,0,1995,3406,4858,10750,FluSight-baseline,Baseline model using reported weekly admissions,2024-11-27,"November 27, 2024"
US,US,0,2024-11-30,2024-11-30,FluSight-ensemble,2701,3576,3947,4579,6252,2701,3576,3947,4579,6252,FluSight-ensemble,Ensemble models using FluSight forecast submissions,2024-11-27,"November 27, 2024"
