location_name,horizon,quantile_0.025_per100k,quantile_0.5_per100k,quantile_0.975_per100k,quantile_0.025_count,quantile_0.5_count,quantile_0.975_count,quantile_0.025_per100k_rounded,quantile_0.5_per100k_rounded,quantile_0.975_per100k_rounded,quantile_0.025_count_rounded,quantile_0.5_count_rounded,quantile_0.975_count_rounded,target_end_date,reference_date,target_end_date_formatted,reference_date_formatted,forecast_due_date,forecast_due_date_formatted,model
US,0,1.599477873969776,2.582686331792374,3.693206171862933,5440,8784,12561,1.6,2.58,3.69,5440,8784,12561,2025-12-13,2025-12-13,"December 13, 2025","December 13, 2025",2025-12-10,"December 10, 2025",FluSight-ensemble
US,1,1.5295007169835981,3.4291747139907165,5.740479046210645,5202,11663,19524,1.53,3.43,5.74,5202,11663,19524,2025-12-20,2025-12-13,"December 20, 2025","December 13, 2025",2025-12-10,"December 10, 2025",FluSight-ensemble
US,2,1.5791903788771449,4.208332134214964,7.885955157673413,5371,14313,26821,1.58,4.21,7.89,5371,14313,26821,2025-12-27,2025-12-13,"December 27, 2025","December 13, 2025",2025-12-10,"December 10, 2025",FluSight-ensemble
Alabama,0,0.6785971806419878,1.4541368156614025,3.102158540077659,35,75,160,0.68,1.45,3.1,35,75,160,2025-12-13,2025-12-13,"December 13, 2025","December 13, 2025",2025-12-10,"December 10, 2025",FluSight-ensemble
Alabama,1,0.7367626532684439,1.9776260692995071,4.575683846614546,38,102,236,0.74,1.98,4.58,38,102,236,2025-12-20,2025-12-13,"December 20, 2025","December 13, 2025",2025-12-10,"December 10, 2025",FluSight-ensemble
Alabama,2,0.6592086897665025,2.442949850311156,6.6114753885405095,34,126,341,0.66,2.44,6.61,34,126,341,2025-12-27,2025-12-13,"December 27, 2025","December 13, 2025",2025-12-10,"December 10, 2025",FluSight-ensemble
Alaska,0,0.2702217033965517,1.2159976652844826,3.377771292456896,2,9,25,0.27,1.22,3.38,2,9,25,2025-12-13,2025-12-13,"December 13, 2025","December 13, 2025",2025-12-10,"December 10, 2025",FluSight-ensemble
Alaska,1,0.2702217033965517,1.6213302203793103,5.53954491962931,2,12,41,0.27,1.62,5.54,2,12,41,2025-12-20,2025-12-13,"December 20, 2025","December 13, 2025",2025-12-10,"December 10, 2025",FluSight-ensemble
Alaska,2,0.2702217033965517,1.6213302203793103,7.160875140008621,2,12,53,0.27,1.62,7.16,2,12,53,2025-12-27,2025-12-13,"December 27, 2025","December 13, 2025",2025-12-10,"December 10, 2025",FluSight-ensemble
Arizona,0,0.25058081996374754,0.764930924099861,1.7804426681634693,19,58,135,0.25,0.76,1.78,19,58,135,2025-12-13,2025-12-13,"December 13, 2025","December 13, 2025",2025-12-10,"December 10, 2025",FluSight-ensemble
Arizona,1,0.27695774838098414,0.9759463514377537,2.7432005553926047,21,74,208,0.28,0.98,2.74,21,74,208,2025-12-20,2025-12-13,"December 20, 2025","December 13, 2025",2025-12-10,"December 10, 2025",FluSight-ensemble
Arizona,2,0.29014621258960244,1.2924694924445925,4.536831687764693,22,98,344,0.29,1.29,4.54,22,98,344,2025-12-27,2025-12-13,"December 27, 2025","December 13, 2025",2025-12-10,"December 10, 2025",FluSight-ensemble
Arkansas,0,0.7771129863998751,2.3313389591996256,4.630298210632589,24,72,143,0.78,2.33,4.63,24,72,143,2025-12-13,2025-12-13,"December 13, 2025","December 13, 2025",2025-12-10,"December 10, 2025",FluSight-ensemble
Arkansas,1,0.8094926941665366,3.011312822299516,7.5120922018654595,25,93,232,0.81,3.01,7.51,25,93,232,2025-12-20,2025-12-13,"December 20, 2025","December 13, 2025",2025-12-10,"December 10, 2025",FluSight-ensemble
Arkansas,2,0.7123535708665523,3.9179446397660374,10.717683270764946,22,121,331,0.71,3.92,10.72,22,121,331,2025-12-27,2025-12-13,"December 27, 2025","December 13, 2025",2025-12-10,"December 10, 2025",FluSight-ensemble
California,0,0.42098575437464425,0.7329209820136879,1.1944836765690208,166,289,471,0.42,0.73,1.19,166,289,471,2025-12-13,2025-12-13,"December 13, 2025","December 13, 2025",2025-12-10,"December 10, 2025",FluSight-ensemble
California,1,0.43873816570369556,0.9205893303493728,1.9451570699117602,173,363,767,0.44,0.92,1.95,173,363,767,2025-12-20,2025-12-13,"December 20, 2025","December 13, 2025",2025-12-10,"December 10, 2025",FluSight-ensemble
California,2,0.4336660481811095,1.1133297962076436,2.873354576545012,171,439,1133,0.43,1.11,2.87,171,439,1133,2025-12-27,2025-12-13,"December 27, 2025","December 13, 2025",2025-12-10,"December 10, 2025",FluSight-ensemble
Colorado,0,2.5178376206233057,4.5824644695344166,7.40244260463252,150,273,441,2.52,4.58,7.4,150,273,441,2025-12-13,2025-12-13,"December 13, 2025","December 13, 2025",2025-12-10,"December 10, 2025",FluSight-ensemble
Colorado,1,2.047841264773622,5.57281393364625,10.558132422480394,122,332,629,2.05,5.57,10.56,122,332,629,2025-12-20,2025-12-13,"December 20, 2025","December 13, 2025",2025-12-10,"December 10, 2025",FluSight-ensemble
Colorado,2,2.098198017186088,6.277808467420776,13.99917717066558,125,374,834,2.1,6.28,14,125,374,834,2025-12-27,2025-12-13,"December 27, 2025","December 13, 2025",2025-12-10,"December 10, 2025",FluSight-ensemble
Connecticut,0,0.4897867223717432,1.3877290467199392,3.1836136954163305,18,51,117,0.49,1.39,3.18,18,51,117,2025-12-13,2025-12-13,"December 13, 2025","December 13, 2025",2025-12-10,"December 10, 2025",FluSight-ensemble
Connecticut,1,0.38094522851135587,1.8775157690916824,4.952287970647626,14,69,182,0.38,1.88,4.95,14,69,182,2025-12-20,2025-12-13,"December 20, 2025","December 13, 2025",2025-12-10,"December 10, 2025",FluSight-ensemble
Connecticut,2,0.4897867223717432,2.421723238393619,7.3195904621110515,18,89,269,0.49,2.42,7.32,18,89,269,2025-12-27,2025-12-13,"December 27, 2025","December 13, 2025",2025-12-10,"December 10, 2025",FluSight-ensemble
Delaware,0,0.19012906911857114,0.8555808110335702,2.5667424331007105,2,9,27,0.19,0.86,2.57,2,9,27,2025-12-13,2025-12-13,"December 13, 2025","December 13, 2025",2025-12-10,"December 10, 2025",FluSight-ensemble
Delaware,1,0.19012906911857114,1.140774414711427,4.277904055167851,2,12,45,0.19,1.14,4.28,2,12,45,2025-12-20,2025-12-13,"December 20, 2025","December 13, 2025",2025-12-10,"December 10, 2025",FluSight-ensemble
Delaware,2,0.19012906911857114,1.6160970875078549,6.65451741914999,2,17,70,0.19,1.62,6.65,2,17,70,2025-12-27,2025-12-13,"December 27, 2025","December 13, 2025",2025-12-10,"December 10, 2025",FluSight-ensemble
District of Columbia,0,0.9967960128159488,3.4175863296546813,8.116767532929869,7,24,57,1,3.42,8.12,7,24,57,2025-12-13,2025-12-13,"December 13, 2025","December 13, 2025",2025-12-10,"December 10, 2025",FluSight-ensemble
District of Columbia,1,0.8543965824136703,3.987184051263795,12.815948736205055,6,28,90,0.85,3.99,12.82,6,28,90,2025-12-20,2025-12-13,"December 20, 2025","December 13, 2025",2025-12-10,"December 10, 2025",FluSight-ensemble
District of Columbia,2,0.8543965824136703,4.556781772872908,17.087931648273408,6,32,120,0.85,4.56,17.09,6,32,120,2025-12-27,2025-12-13,"December 27, 2025","December 13, 2025",2025-12-10,"December 10, 2025",FluSight-ensemble
Florida,0,2.4216789037752733,3.966247957243248,5.776089258121234,566,927,1350,2.42,3.97,5.78,566,927,1350,2025-12-13,2025-12-13,"December 13, 2025","December 13, 2025",2025-12-10,"December 10, 2025",FluSight-ensemble
Florida,1,2.4430718269535,4.894700823178291,7.641552159262611,571,1144,1786,2.44,4.89,7.64,571,1144,1786,2025-12-20,2025-12-13,"December 20, 2025","December 13, 2025",2025-12-10,"December 10, 2025",FluSight-ensemble
Florida,2,2.182078164179133,5.3653451330992805,9.382936105970272,510,1254,2193,2.18,5.37,9.38,510,1254,2193,2025-12-27,2025-12-13,"December 27, 2025","December 13, 2025",2025-12-10,"December 10, 2025",FluSight-ensemble
Georgia,0,0.796001888223805,1.681442190854779,3.2018952357766537,89,188,358,0.8,1.68,3.2,89,188,358,2025-12-13,2025-12-13,"December 13, 2025","December 13, 2025",2025-12-10,"December 10, 2025",FluSight-ensemble
Georgia,1,0.8407210954273895,2.2270165187385103,4.838618219427849,94,249,541,0.84,2.23,4.84,94,249,541,2025-12-20,2025-12-13,"December 20, 2025","December 13, 2025",2025-12-10,"December 10, 2025",FluSight-ensemble
Georgia,2,0.7602265224609374,2.7189277979779405,6.25174516706112,85,304,699,0.76,2.72,6.25,85,304,699,2025-12-27,2025-12-13,"December 27, 2025","December 13, 2025",2025-12-10,"December 10, 2025",FluSight-ensemble
Hawaii,0,1.382986226840167,3.250017633074392,6.361736643464768,20,47,92,1.38,3.25,6.36,20,47,92,2025-12-13,2025-12-13,"December 13, 2025","December 13, 2025",2025-12-10,"December 10, 2025",FluSight-ensemble
Hawaii,1,1.24468760415615,3.6649135011264424,8.712813229093051,18,53,126,1.24,3.66,8.71,18,53,126,2025-12-20,2025-12-13,"December 20, 2025","December 13, 2025",2025-12-10,"December 10, 2025",FluSight-ensemble
Hawaii,2,1.24468760415615,4.010660057836485,10.164948767275227,18,58,147,1.24,4.01,10.16,18,58,147,2025-12-27,2025-12-13,"December 27, 2025","December 13, 2025",2025-12-10,"December 10, 2025",FluSight-ensemble
