location_name,horizon,quantile_0.025_per100k,quantile_0.5_per100k,quantile_0.975_per100k,quantile_0.025_count,quantile_0.5_count,quantile_0.975_count,quantile_0.025_per100k_rounded,quantile_0.5_per100k_rounded,quantile_0.975_per100k_rounded,quantile_0.025_count_rounded,quantile_0.5_count_rounded,quantile_0.975_count_rounded,target_end_date,reference_date,target_end_date_formatted,reference_date_formatted,forecast_due_date,forecast_due_date_formatted,model
US,0,0.37546567004768455,0.7653384018278174,1.2110752505296887,1277,2603,4119,0.38,0.77,1.21,1277,2603,4119,2025-11-22,2025-11-22,"November 22, 2025","November 22, 2025",2025-11-19,"November 19, 2025",FluSight-ensemble
US,1,0.4301537002973865,0.9358709692731244,1.817053908296547,1463,3183,6180,0.43,0.94,1.82,1463,3183,6180,2025-11-29,2025-11-22,"November 29, 2025","November 22, 2025",2025-11-19,"November 19, 2025",FluSight-ensemble
US,2,0.47249282049070407,1.1146361434226877,2.6747151138792375,1607,3791,9097,0.47,1.11,2.67,1607,3791,9097,2025-12-06,2025-11-22,"December 06, 2025","November 22, 2025",2025-11-19,"November 19, 2025",FluSight-ensemble
Alabama,0,0.17449641787936832,0.5622662353890756,1.221474925155578,9,29,63,0.17,0.56,1.22,9,29,63,2025-11-22,2025-11-22,"November 22, 2025","November 22, 2025",2025-11-19,"November 19, 2025",FluSight-ensemble
Alabama,1,0.19388490875485367,0.6592086897665025,1.744964178793683,10,34,90,0.19,0.66,1.74,10,34,90,2025-11-29,2025-11-22,"November 29, 2025","November 22, 2025",2025-11-19,"November 19, 2025",FluSight-ensemble
Alabama,2,0.17449641787936832,0.8337051076458708,2.3460073959337295,9,43,121,0.17,0.83,2.35,9,43,121,2025-12-06,2025-11-22,"December 06, 2025","November 22, 2025",2025-11-19,"November 19, 2025",FluSight-ensemble
Alaska,0,0,0.13511085169827586,1.0808868135862069,0,1,8,0,0.14,1.08,0,1,8,2025-11-22,2025-11-22,"November 22, 2025","November 22, 2025",2025-11-19,"November 19, 2025",FluSight-ensemble
Alaska,1,0,0.13511085169827586,1.4862193686810343,0,1,11,0,0.14,1.49,0,1,11,2025-11-29,2025-11-22,"November 29, 2025","November 22, 2025",2025-11-19,"November 19, 2025",FluSight-ensemble
Alaska,2,0,0.2702217033965517,2.0266627754741378,0,2,15,0,0.27,2.03,0,2,15,2025-12-06,2025-11-22,"December 06, 2025","November 22, 2025",2025-11-19,"November 19, 2025",FluSight-ensemble
Arizona,0,0.06594232104309146,0.27695774838098414,0.9100040303946622,5,21,69,0.07,0.28,0.91,5,21,69,2025-11-22,2025-11-22,"November 22, 2025","November 22, 2025",2025-11-19,"November 19, 2025",FluSight-ensemble
