location_name,abbreviation,horizon,reference_date,target_end_date,model,quantile_0.025,quantile_0.25,quantile_0.5,quantile_0.75,quantile_0.975,quantile_0.025_rounded,quantile_0.25_rounded,quantile_0.5_rounded,quantile_0.75_rounded,quantile_0.975_rounded,forecast_team,model_full_name,forecast_due_date,forecast_due_date_formatted
US,US,0,2024-11-23,2024-11-23,CEPH-Rtrend_fluH,2755,3333,3697,4093,4921,2755,3333,3697,4093,4921,CEPH Lab at Indiana University,Rtrend FluH,2024-11-20,"November 20, 2024"
US,US,1,2024-11-23,2024-11-30,CEPH-Rtrend_fluH,2782,4074,5034,6209,9041,2782,4074,5034,6209,9041,CEPH Lab at Indiana University,Rtrend FluH,2024-11-20,"November 20, 2024"
US,US,2,2024-11-23,2024-12-07,CEPH-Rtrend_fluH,2813,4880,6654,9042,15642,2813,4880,6654,9042,15642,CEPH Lab at Indiana University,Rtrend FluH,2024-11-20,"November 20, 2024"
US,US,0,2024-11-23,2024-11-23,CMU-TimeSeries,1897.4307787040898,2905.684502509203,4580.603617214845,7416.996669861181,15799.847387088616,1897,2906,4581,7417,15800,Carnegie Mellon Delphi Group,AR ensemble with auxiliary data,2024-11-20,"November 20, 2024"
US,US,1,2024-11-23,2024-11-30,CMU-TimeSeries,2128.934699458893,3291.830895110815,5739.136503450143,10480.871275530926,16512.843651187035,2129,3292,5739,10481,16513,Carnegie Mellon Delphi Group,AR ensemble with auxiliary data,2024-11-20,"November 20, 2024"
US,US,2,2024-11-23,2024-12-07,CMU-TimeSeries,2385.2131093973244,3833.1721892045043,7196.982717584345,11776.303941528988,17045.90523551106,2385,3833,7197,11776,17046,Carnegie Mellon Delphi Group,AR ensemble with auxiliary data,2024-11-20,"November 20, 2024"
US,US,0,2024-11-23,2024-11-23,CU-ensemble,1845,3038,3474,3934,5603,1845,3038,3474,3934,5603,Columbia University,Ensemble,2024-11-20,"November 20, 2024"
US,US,1,2024-11-23,2024-11-30,CU-ensemble,2097,3650,4370,5079,7276,2097,3650,4370,5079,7276,Columbia University,Ensemble,2024-11-20,"November 20, 2024"
US,US,2,2024-11-23,2024-12-07,CU-ensemble,2367,4396,5401,6539,9348,2367,4396,5401,6539,9348,Columbia University,Ensemble,2024-11-20,"November 20, 2024"
US,US,0,2024-11-23,2024-11-23,FluSight-baseline,0,2631,2886,3141,8307,0,2631,2886,3141,8307,FluSight-baseline,Baseline model using reported weekly admissions,2024-11-20,"November 20, 2024"
US,US,1,2024-11-23,2024-11-30,FluSight-baseline,0,2075,2886,3729,9526,0,2075,2886,3729,9526,FluSight-baseline,Baseline model using reported weekly admissions,2024-11-20,"November 20, 2024"
US,US,2,2024-11-23,2024-12-07,FluSight-baseline,0,1464,2886,4343,10277,0,1464,2886,4343,10277,FluSight-baseline,Baseline model using reported weekly admissions,2024-11-20,"November 20, 2024"
US,US,0,2024-11-23,2024-11-23,FluSight-ensemble,2331,3038,3697,4269,5448,2331,3038,3697,4269,5448,FluSight-ensemble,Ensemble models using FluSight forecast submissions,2024-11-20,"November 20, 2024"
US,US,1,2024-11-23,2024-11-30,FluSight-ensemble,2239,3541,4571,6005,7276,2239,3541,4571,6005,7276,FluSight-ensemble,Ensemble models using FluSight forecast submissions,2024-11-20,"November 20, 2024"
