location_name,horizon,quantile_0.025_per100k,quantile_0.5_per100k,quantile_0.975_per100k,quantile_0.025_count,quantile_0.5_count,quantile_0.975_count,quantile_0.025_per100k_rounded,quantile_0.5_per100k_rounded,quantile_0.975_per100k_rounded,quantile_0.025_count_rounded,quantile_0.5_count_rounded,quantile_0.975_count_rounded,target_end_date,reference_date,target_end_date_formatted,reference_date_formatted,forecast_due_date,forecast_due_date_formatted,model
US,0,0.2245346537961532,0.43682739162735656,0.7584016231944536,752,1463,2540,0.22,0.44,0.76,752,1463,2540,2025-05-31,2025-05-31,"May 31, 2025","May 31, 2025",2025-05-28,"May 28, 2025",FluSight-ensemble
US,1,0.205723904874401,0.3771107283836988,0.7467568738619403,689,1263,2501,0.21,0.38,0.75,689,1263,2501,2025-06-07,2025-05-31,"June 07, 2025","May 31, 2025",2025-05-28,"May 28, 2025",FluSight-ensemble
US,2,0.11405882679538633,0.3281430645238994,0.8124452034299638,382,1099,2721,0.11,0.33,0.81,382,1099,2721,2025-06-14,2025-05-31,"June 14, 2025","May 31, 2025",2025-05-28,"May 28, 2025",FluSight-ensemble
Alabama,0,0.15660272316475313,0.4502328290986652,1.0374930409664893,8,23,53,0.16,0.45,1.04,8,23,53,2025-05-31,2025-05-31,"May 31, 2025","May 31, 2025",2025-05-28,"May 28, 2025",FluSight-ensemble
Alabama,1,0.09787670197797069,0.39150680791188275,1.1940957641312424,5,20,61,0.1,0.39,1.19,5,20,61,2025-06-07,2025-05-31,"June 07, 2025","May 31, 2025",2025-05-28,"May 28, 2025",FluSight-ensemble
Alabama,2,0.03915068079118828,0.35235612712069453,1.13536974294446,2,18,58,0.04,0.35,1.14,2,18,58,2025-06-14,2025-05-31,"June 14, 2025","May 31, 2025",2025-05-28,"May 28, 2025",FluSight-ensemble
Alaska,0,0.13635012530576515,0.818100751834591,2.0452518795864774,1,6,15,0.14,0.82,2.05,1,6,15,2025-05-31,2025-05-31,"May 31, 2025","May 31, 2025",2025-05-28,"May 28, 2025",FluSight-ensemble
Alaska,1,0,0.818100751834591,2.317952130198008,0,6,17,0,0.82,2.32,0,6,17,2025-06-07,2025-05-31,"June 07, 2025","May 31, 2025",2025-05-28,"May 28, 2025",FluSight-ensemble
Alaska,2,0,0.818100751834591,2.1816020048922424,0,6,16,0,0.82,2.18,0,6,16,2025-06-14,2025-05-31,"June 14, 2025","May 31, 2025",2025-05-28,"May 28, 2025",FluSight-ensemble
Arizona,0,0.148021676832616,0.47097806264923275,1.2110864468123128,11,35,90,0.15,0.47,1.21,11,35,90,2025-05-31,2025-05-31,"May 31, 2025","May 31, 2025",2025-05-28,"May 28, 2025",FluSight-ensemble
Arizona,1,0.12110864468123128,0.4575215465735404,1.2783690271907746,9,34,95,0.12,0.46,1.28,9,34,95,2025-06-07,2025-05-31,"June 07, 2025","May 31, 2025",2025-05-28,"May 28, 2025",FluSight-ensemble
Arizona,2,0.04036954822707709,0.36332593404369384,1.2783690271907746,3,27,95,0.04,0.36,1.28,3,27,95,2025-06-14,2025-05-31,"June 14, 2025","May 31, 2025",2025-05-28,"May 28, 2025",FluSight-ensemble
