reference_date,horizon,target,target_end_date,location,output_type,output_type_id,value
2024-03-09,0,wk inc flu hosp,2024-03-09,01,quantile,0.01,16.845701262290238
2024-03-09,0,wk inc flu hosp,2024-03-09,01,quantile,0.025,38.55878138893617
2024-03-09,0,wk inc flu hosp,2024-03-09,01,quantile,0.05,45.674801441432294
2024-03-09,0,wk inc flu hosp,2024-03-09,01,quantile,0.1,56.419394855102446
2024-03-09,0,wk inc flu hosp,2024-03-09,01,quantile,0.15,57.609632302220504
2024-03-09,0,wk inc flu hosp,2024-03-09,01,quantile,0.2,59.87575362956474
2024-03-09,0,wk inc flu hosp,2024-03-09,01,quantile,0.25,62.346227931346455
2024-03-09,0,wk inc flu hosp,2024-03-09,01,quantile,0.3,62.386628057279566
2024-03-09,0,wk inc flu hosp,2024-03-09,01,quantile,0.35,63.092899473547924
2024-03-09,0,wk inc flu hosp,2024-03-09,01,quantile,0.4,69.60652643175797
2024-03-09,0,wk inc flu hosp,2024-03-09,01,quantile,0.45,70.15943593673228
2024-03-09,0,wk inc flu hosp,2024-03-09,01,quantile,0.5,70.15943593673228
2024-03-09,0,wk inc flu hosp,2024-03-09,01,quantile,0.55,71.93402861494678
2024-03-09,0,wk inc flu hosp,2024-03-09,01,quantile,0.6,71.93402861494678
2024-03-09,0,wk inc flu hosp,2024-03-09,01,quantile,0.65,71.93402861494678
2024-03-09,0,wk inc flu hosp,2024-03-09,01,quantile,0.7,75.28746901534203
2024-03-09,0,wk inc flu hosp,2024-03-09,01,quantile,0.75,76.95950776694517
2024-03-09,0,wk inc flu hosp,2024-03-09,01,quantile,0.8,91.13629138956004
2024-03-09,0,wk inc flu hosp,2024-03-09,01,quantile,0.85,91.13629138956004
2024-03-09,0,wk inc flu hosp,2024-03-09,01,quantile,0.9,91.13629138956004
2024-03-09,0,wk inc flu hosp,2024-03-09,01,quantile,0.95,104.05413367357734
2024-03-09,0,wk inc flu hosp,2024-03-09,01,quantile,0.975,115.3985147964502
2024-03-09,0,wk inc flu hosp,2024-03-09,01,quantile,0.99,153.95840008765902
2024-03-09,0,wk inc flu hosp,2024-03-09,02,quantile,0.01,2.3936700432750566
2024-03-09,0,wk inc flu hosp,2024-03-09,02,quantile,0.025,2.9047353195429975
2024-03-09,0,wk inc flu hosp,2024-03-09,02,quantile,0.05,4.09837485280456
2024-03-09,0,wk inc flu hosp,2024-03-09,02,quantile,0.1,4.991696713831305
2024-03-09,0,wk inc flu hosp,2024-03-09,02,quantile,0.15,5.3281269561177425
2024-03-09,0,wk inc flu hosp,2024-03-09,02,quantile,0.2,5.9827821830387045
2024-03-09,0,wk inc flu hosp,2024-03-09,02,quantile,0.25,5.9827821830387045
2024-03-09,0,wk inc flu hosp,2024-03-09,02,quantile,0.3,6.811696217272338
2024-03-09,0,wk inc flu hosp,2024-03-09,02,quantile,0.35,6.893839855029159
2024-03-09,0,wk inc flu hosp,2024-03-09,02,quantile,0.4,6.893839855029159
2024-03-09,0,wk inc flu hosp,2024-03-09,02,quantile,0.45,7.415661893934365
2024-03-09,0,wk inc flu hosp,2024-03-09,02,quantile,0.5,7.708422187208733
2024-03-09,0,wk inc flu hosp,2024-03-09,02,quantile,0.55,7.892154078425417
2024-03-09,0,wk inc flu hosp,2024-03-09,02,quantile,0.6,7.892154078425417
2024-03-09,0,wk inc flu hosp,2024-03-09,02,quantile,0.65,7.9842174779152835
2024-03-09,0,wk inc flu hosp,2024-03-09,02,quantile,0.7,7.9842174779152835
2024-03-09,0,wk inc flu hosp,2024-03-09,02,quantile,0.75,8.556491550908074
2024-03-09,0,wk inc flu hosp,2024-03-09,02,quantile,0.8,8.92743331555156
2024-03-09,0,wk inc flu hosp,2024-03-09,02,quantile,0.85,9.8065560782558
2024-03-09,0,wk inc flu hosp,2024-03-09,02,quantile,0.9,10.326238011327415
2024-03-09,0,wk inc flu hosp,2024-03-09,02,quantile,0.95,15.362429413444026
2024-03-09,0,wk inc flu hosp,2024-03-09,02,quantile,0.975,26.574227614995177
2024-03-09,0,wk inc flu hosp,2024-03-09,02,quantile,0.99,66.41810415924895
2024-03-09,0,wk inc flu hosp,2024-03-09,04,quantile,0.01,17.689080653350217
2024-03-09,0,wk inc flu hosp,2024-03-09,04,quantile,0.025,49.389093009547665
2024-03-09,0,wk inc flu hosp,2024-03-09,04,quantile,0.05,94.13680979081617
2024-03-09,0,wk inc flu hosp,2024-03-09,04,quantile,0.1,101.80452574718201
2024-03-09,0,wk inc flu hosp,2024-03-09,04,quantile,0.15,111.51175031347506
2024-03-09,0,wk inc flu hosp,2024-03-09,04,quantile,0.2,112.39601977653427
2024-03-09,0,wk inc flu hosp,2024-03-09,04,quantile,0.25,115.81892736586106
2024-03-09,0,wk inc flu hosp,2024-03-09,04,quantile,0.3,119.9913114864267
2024-03-09,0,wk inc flu hosp,2024-03-09,04,quantile,0.35,124.82115988659847
2024-03-09,0,wk inc flu hosp,2024-03-09,04,quantile,0.4,124.82115988659847
2024-03-09,0,wk inc flu hosp,2024-03-09,04,quantile,0.45,124.82115988659847
2024-03-09,0,wk inc flu hosp,2024-03-09,04,quantile,0.5,129.9633778163395
2024-03-09,0,wk inc flu hosp,2024-03-09,04,quantile,0.55,130.1828606961433
2024-03-09,0,wk inc flu hosp,2024-03-09,04,quantile,0.6,130.1828606961433
2024-03-09,0,wk inc flu hosp,2024-03-09,04,quantile,0.65,130.1828606961433
2024-03-09,0,wk inc flu hosp,2024-03-09,04,quantile,0.7,130.1828606961433
2024-03-09,0,wk inc flu hosp,2024-03-09,04,quantile,0.75,133.87292452256463
2024-03-09,0,wk inc flu hosp,2024-03-09,04,quantile,0.8,133.87292452256463
2024-03-09,0,wk inc flu hosp,2024-03-09,04,quantile,0.85,133.87292452256463
2024-03-09,0,wk inc flu hosp,2024-03-09,04,quantile,0.9,149.50182855762216
2024-03-09,0,wk inc flu hosp,2024-03-09,04,quantile,0.95,181.23258186390075
2024-03-09,0,wk inc flu hosp,2024-03-09,04,quantile,0.975,219.3964597644086
2024-03-09,0,wk inc flu hosp,2024-03-09,04,quantile,0.99,255.24155120063034
2024-03-09,0,wk inc flu hosp,2024-03-09,05,quantile,0.01,17.070402106860037
2024-03-09,0,wk inc flu hosp,2024-03-09,05,quantile,0.025,49.77239357186661
2024-03-09,0,wk inc flu hosp,2024-03-09,05,quantile,0.05,121.0525588508952
2024-03-09,0,wk inc flu hosp,2024-03-09,05,quantile,0.1,163.2612291124943
2024-03-09,0,wk inc flu hosp,2024-03-09,05,quantile,0.15,181.3324744773198
2024-03-09,0,wk inc flu hosp,2024-03-09,05,quantile,0.2,181.3324744773198
2024-03-09,0,wk inc flu hosp,2024-03-09,05,quantile,0.25,195.0470655682393
2024-03-09,0,wk inc flu hosp,2024-03-09,05,quantile,0.3,198.29697091699373
2024-03-09,0,wk inc flu hosp,2024-03-09,05,quantile,0.35,198.29697091699373
2024-03-09,0,wk inc flu hosp,2024-03-09,05,quantile,0.4,203.39845219575744
2024-03-09,0,wk inc flu hosp,2024-03-09,05,quantile,0.45,203.39845219575744
2024-03-09,0,wk inc flu hosp,2024-03-09,05,quantile,0.5,209.55221196765055
2024-03-09,0,wk inc flu hosp,2024-03-09,05,quantile,0.55,209.74155847298232
2024-03-09,0,wk inc flu hosp,2024-03-09,05,quantile,0.6,210.46894386116819
2024-03-09,0,wk inc flu hosp,2024-03-09,05,quantile,0.65,210.46894386116819
2024-03-09,0,wk inc flu hosp,2024-03-09,05,quantile,0.7,210.46894386116819
2024-03-09,0,wk inc flu hosp,2024-03-09,05,quantile,0.75,210.46894386116819
2024-03-09,0,wk inc flu hosp,2024-03-09,05,quantile,0.8,210.46894386116819
2024-03-09,0,wk inc flu hosp,2024-03-09,05,quantile,0.85,210.46894386116819
2024-03-09,0,wk inc flu hosp,2024-03-09,05,quantile,0.9,210.46894386116819
