location_name,abbreviation,horizon,reference_date,target_end_date,model,quantile_0.025,quantile_0.25,quantile_0.5,quantile_0.75,quantile_0.975,quantile_0.025_rounded,quantile_0.25_rounded,quantile_0.5_rounded,quantile_0.75_rounded,quantile_0.975_rounded,forecast_team,model_full_name,forecast_due_date,forecast_due_date_formatted
US,US,0,2025-05-10,2025-05-10,CEPH-Rtrend_fluH,953,1492,1905,2428,3711,953,1492,1905,2428,3711,CEPH Lab at Indiana University,Rtrend FluH,2025-05-07,"May 07, 2025"
US,US,1,2025-05-10,2025-05-17,CEPH-Rtrend_fluH,313,821,1363,2217,5061,313,821,1363,2217,5061,CEPH Lab at Indiana University,Rtrend FluH,2025-05-07,"May 07, 2025"
US,US,2,2025-05-10,2025-05-24,CEPH-Rtrend_fluH,96,444,941,1908,5925,96,444,941,1908,5925,CEPH Lab at Indiana University,Rtrend FluH,2025-05-07,"May 07, 2025"
US,US,0,2025-05-10,2025-05-10,CFA_Pyrenew-Pyrenew_HE_Flu,1599.9,1958,2154.5,2351.25,2825.05,1600,1958,2154,2351,2825,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,Pyrenew_Hospital_Admissions_ED_Visits_Influenza,2025-05-07,"May 07, 2025"
US,US,1,2025-05-10,2025-05-17,CFA_Pyrenew-Pyrenew_HE_Flu,1017,1458.5,1776,2219.25,3543.0249999999996,1017,1458,1776,2219,3543,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,Pyrenew_Hospital_Admissions_ED_Visits_Influenza,2025-05-07,"May 07, 2025"
US,US,0,2025-05-10,2025-05-10,CMU-TimeSeries,274.9876827393034,908.7441699940075,1533.1856972823116,2338.759512272832,4615.350178039955,275,909,1533,2339,4615,Carnegie Mellon Delphi Group,AR ensemble with auxiliary data,2025-05-07,"May 07, 2025"
US,US,1,2025-05-10,2025-05-17,CMU-TimeSeries,138.35400719248355,599.5415057228618,958.3506597554465,1901.8484405873369,4716.755147684057,138,600,958,1902,4717,Carnegie Mellon Delphi Group,AR ensemble with auxiliary data,2025-05-07,"May 07, 2025"
US,US,2,2025-05-10,2025-05-24,CMU-TimeSeries,117.92923378297756,494.86857673559877,808.0783140175997,1490.1040513051607,4736.718613483452,118,495,808,1490,4737,Carnegie Mellon Delphi Group,AR ensemble with auxiliary data,2025-05-07,"May 07, 2025"
US,US,0,2025-05-10,2025-05-10,FluSight-baseline,0,1748,2249,2750,10241,0,1748,2249,2750,10241,FluSight-baseline,Baseline model using reported weekly admissions,2025-05-07,"May 07, 2025"
US,US,1,2025-05-10,2025-05-17,FluSight-baseline,0,638,2249,4172,12203,0,638,2249,4172,12203,FluSight-baseline,Baseline model using reported weekly admissions,2025-05-07,"May 07, 2025"
US,US,2,2025-05-10,2025-05-24,FluSight-baseline,0,7,2249,4980,13731,0,7,2249,4980,13731,FluSight-baseline,Baseline model using reported weekly admissions,2025-05-07,"May 07, 2025"
US,US,0,2025-05-10,2025-05-10,FluSight-ensemble,844,1414,1847,2339,3413,844,1414,1847,2339,3413,FluSight-ensemble,Ensemble models using FluSight forecast submissions,2025-05-07,"May 07, 2025"
US,US,1,2025-05-10,2025-05-17,FluSight-ensemble,378,1054,1548,2180,3962,378,1054,1548,2180,3962,FluSight-ensemble,Ensemble models using FluSight forecast submissions,2025-05-07,"May 07, 2025"
US,US,2,2025-05-10,2025-05-24,FluSight-ensemble,232,788,1242,2035,4201,232,788,1242,2035,4201,FluSight-ensemble,Ensemble models using FluSight forecast submissions,2025-05-07,"May 07, 2025"
US,US,0,2025-05-10,2025-05-10,FluSight-lop_norm,22,1384,1839,2378,5424,22,1384,1839,2378,5424,FluSight-lop_norm,Linear opinion pool ensemble of FluSight forecast submissions,2025-05-07,"May 07, 2025"
US,US,1,2025-05-10,2025-05-17,FluSight-lop_norm,0,1020,1565,2210,5680,0,1020,1565,2210,5680,FluSight-lop_norm,Linear opinion pool ensemble of FluSight forecast submissions,2025-05-07,"May 07, 2025"
US,US,2,2025-05-10,2025-05-24,FluSight-lop_norm,0,785,1357,2072,6019,0,785,1357,2072,6019,FluSight-lop_norm,Linear opinion pool ensemble of FluSight forecast submissions,2025-05-07,"May 07, 2025"
US,US,0,2025-05-10,2025-05-10,FluSight-trained_mean,871.646260426663,1357.6970983379056,1814.8324658598276,2359.8920982375744,4202.71284943712,872,1358,1815,2360,4203,FluSight-trained_mean,Ensemble models using 6 weeks of FluSight forecast submissions,2025-05-07,"May 07, 2025"
US,US,1,2025-05-10,2025-05-17,FluSight-trained_mean,351.6430868276009,921.3492301835785,1392.1759518525778,2161.650365396691,5089.63610597925,352,921,1392,2162,5090,FluSight-trained_mean,Ensemble models using 6 weeks of FluSight forecast submissions,2025-05-07,"May 07, 2025"
US,US,2,2025-05-10,2025-05-24,FluSight-trained_mean,162.5706038137952,656.7054991261076,1089.766710174123,1928.247411711652,5827.222124763391,163,657,1090,1928,5827,FluSight-trained_mean,Ensemble models using 6 weeks of FluSight forecast submissions,2025-05-07,"May 07, 2025"
US,US,0,2025-05-10,2025-05-10,FluSight-trained_med,610.9649999999999,1381.4450000000002,1755.165,2691.1205,4448.130089019977,611,1381,1755,2691,4448,FluSight-trained_med,Ensemble models using 6 weeks of FluSight forecast submissions,2025-05-07,"May 07, 2025"
US,US,1,2025-05-10,2025-05-17,FluSight-trained_med,211.17700359624178,893.625,1390,2611,4905.5,211,894,1390,2611,4906,FluSight-trained_med,Ensemble models using 6 weeks of FluSight forecast submissions,2025-05-07,"May 07, 2025"
US,US,2,2025-05-10,2025-05-24,FluSight-trained_med,106.96461689148879,614.2192883677994,1129.885,2166,4897.359306741726,107,614,1130,2166,4897,FluSight-trained_med,Ensemble models using 6 weeks of FluSight forecast submissions,2025-05-07,"May 07, 2025"
US,US,0,2025-05-10,2025-05-10,Google_SAI-FluBoostQR,1542.210498424726,1735.8792106931176,1837.52651035881,1944.5671492844258,2165.291571788201,1542,1736,1838,1945,2165,Google Science AI,FluBoostQR,2025-05-07,"May 07, 2025"
US,US,1,2025-05-10,2025-05-17,Google_SAI-FluBoostQR,1256.9221762179898,1438.4224750010867,1547.6917454732188,1672.136718327782,1945.1471436192628,1257,1438,1548,1672,1945,Google Science AI,FluBoostQR,2025-05-07,"May 07, 2025"
US,US,2,2025-05-10,2025-05-24,Google_SAI-FluBoostQR,984.753454476087,1167.294282330575,1287.5680228037058,1433.4815498122107,1760.0327310932876,985,1167,1288,1433,1760,Google Science AI,FluBoostQR,2025-05-07,"May 07, 2025"
US,US,0,2025-05-10,2025-05-10,ISU_NiemiLab-GPE,302.515471988833,930.773258873179,1546.14378576058,2339.31405769357,4575.20183272569,303,931,1546,2339,4575,ISU_NiemiLab,Gibbs posterior optimal linear pool ensemble,2025-05-07,"May 07, 2025"
US,US,1,2025-05-10,2025-05-17,ISU_NiemiLab-GPE,156.129986165069,617.714231469841,977.920754073516,1910.24368775745,4692.74699775436,156,618,978,1910,4693,ISU_NiemiLab,Gibbs posterior optimal linear pool ensemble,2025-05-07,"May 07, 2025"
US,US,2,2025-05-10,2025-05-24,ISU_NiemiLab-GPE,130.025696265522,507.642961515284,823.183812567627,1504.04044396494,4723.20096601763,130,508,823,1504,4723,ISU_NiemiLab,Gibbs posterior optimal linear pool ensemble,2025-05-07,"May 07, 2025"
US,US,0,2025-05-10,2025-05-10,JHUAPL-DMD,0,0,1422.45284,5047.395301,20372.16221,0,0,1422,5047,20372,Johns Hopkins University Applied Physics Laboratory,Dynamic mode decomposition,2025-05-07,"May 07, 2025"
US,US,1,2025-05-10,2025-05-17,JHUAPL-DMD,0,0,1272.671008,5751.945231,27423.10171,0,0,1273,5752,27423,Johns Hopkins University Applied Physics Laboratory,Dynamic mode decomposition,2025-05-07,"May 07, 2025"
US,US,2,2025-05-10,2025-05-24,JHUAPL-DMD,0,0,1052.358365,5309.031171,40366.99344,0,0,1052,5309,40367,Johns Hopkins University Applied Physics Laboratory,Dynamic mode decomposition,2025-05-07,"May 07, 2025"
US,US,0,2025-05-10,2025-05-10,JHU_CSSE-CSSE_Ensemble,571.0786666666668,1414.7266666666667,1955,2507.2400000000002,3597.7639999999997,571,1415,1955,2507,3598,The Center for Systems Science and Engineering at Johns Hopkins University,CSSE Ensemble,2025-05-07,"May 07, 2025"
US,US,1,2025-05-10,2025-05-17,JHU_CSSE-CSSE_Ensemble,70.01249999999996,857.3958333333334,1800.3333333333333,2819.9583333333335,4900.355208333333,70,857,1800,2820,4900,The Center for Systems Science and Engineering at Johns Hopkins University,CSSE Ensemble,2025-05-07,"May 07, 2025"
US,US,2,2025-05-10,2025-05-24,JHU_CSSE-CSSE_Ensemble,0,529.3499999999999,1628.9166666666665,2954.7833333333338,5725.983333333334,0,529,1629,2955,5726,The Center for Systems Science and Engineering at Johns Hopkins University,CSSE Ensemble,2025-05-07,"May 07, 2025"
US,US,0,2025-05-10,2025-05-10,LUcompUncertLab-chimera,578,951,1264,1710,3259,578,951,1264,1710,3259,LUcompUncertLab,chimera,2025-05-07,"May 07, 2025"
US,US,1,2025-05-10,2025-05-17,LUcompUncertLab-chimera,378,655,878,1213,2390,378,655,878,1213,2390,LUcompUncertLab,chimera,2025-05-07,"May 07, 2025"
US,US,0,2025-05-10,2025-05-10,LosAlamos_NAU-CModel_Flu,962,1941,2706,3720.25,6855.049999999996,962,1941,2706,3720,6855,Los Alamos National Lab and Northern Arizona University,Compartmental Model with Bayesian Inference,2025-05-07,"May 07, 2025"
US,US,1,2025-05-10,2025-05-17,LosAlamos_NAU-CModel_Flu,747,1534,2161,3005,5640.024999999998,747,1534,2161,3005,5640,Los Alamos National Lab and Northern Arizona University,Compartmental Model with Bayesian Inference,2025-05-07,"May 07, 2025"
US,US,2,2025-05-10,2025-05-24,LosAlamos_NAU-CModel_Flu,579,1216,1727,2424,4638.074999999993,579,1216,1727,2424,4638,Los Alamos National Lab and Northern Arizona University,Compartmental Model with Bayesian Inference,2025-05-07,"May 07, 2025"
