location_name,horizon,quantile_0.025,quantile_0.5,quantile_0.975,quantile_0.025_rounded,quantile_0.5_rounded,quantile_0.975_rounded,target_end_date,reference_date,target_end_date_formatted,reference_date_formatted,forecast_due_date,forecast_due_date_formatted,model
US,0,0.03349878971759774,0.05631661750645662,0.08863556460768243,0.0335,0.0563,0.0886,2026-01-10,2026-01-10,"January 10, 2026","January 10, 2026",2026-01-07,"January 07, 2026",FluSight-ensemble
US,1,0.02106832442500089,0.053742300335279,0.10453384326131825,0.0211,0.0537,0.1045,2026-01-17,2026-01-10,"January 17, 2026","January 10, 2026",2026-01-07,"January 07, 2026",FluSight-ensemble
US,2,0.01460536546881,0.05654562879521259,0.1282479616079845,0.0146,0.0565,0.1282,2026-01-24,2026-01-10,"January 24, 2026","January 10, 2026",2026-01-07,"January 07, 2026",FluSight-ensemble
Alabama,0,0.03419495023239766,0.05821451326124572,0.09412233115844149,0.0342,0.0582,0.0941,2026-01-10,2026-01-10,"January 10, 2026","January 10, 2026",2026-01-07,"January 07, 2026",FluSight-ensemble
Alabama,1,0.02180392811123036,0.05730370897469027,0.11050108971093596,0.0218,0.0573,0.1105,2026-01-17,2026-01-10,"January 17, 2026","January 10, 2026",2026-01-07,"January 07, 2026",FluSight-ensemble
Alabama,2,0.0074510579813799,0.0485961369187624,0.1264829149300093,0.0075,0.0486,0.1265,2026-01-24,2026-01-10,"January 24, 2026","January 10, 2026",2026-01-07,"January 07, 2026",FluSight-ensemble
Alaska,0,0.04290444154179231,0.0790211395765256,0.1384863185237992,0.0429,0.079,0.1385,2026-01-10,2026-01-10,"January 10, 2026","January 10, 2026",2026-01-07,"January 07, 2026",FluSight-ensemble
Alaska,1,0.0265907508322698,0.0740228284001154,0.1642700060708719,0.0266,0.074,0.1643,2026-01-17,2026-01-10,"January 17, 2026","January 10, 2026",2026-01-07,"January 07, 2026",FluSight-ensemble
Alaska,2,0.021085747271815,0.07260078179386809,0.182295593802359,0.0211,0.0726,0.1823,2026-01-24,2026-01-10,"January 24, 2026","January 10, 2026",2026-01-07,"January 07, 2026",FluSight-ensemble
Arizona,0,0.01652197022945802,0.02564785482016147,0.04427974262196449,0.0165,0.0256,0.0443,2026-01-10,2026-01-10,"January 10, 2026","January 10, 2026",2026-01-07,"January 07, 2026",FluSight-ensemble
