location_name,horizon,quantile_0.025_per100k,quantile_0.5_per100k,quantile_0.975_per100k,quantile_0.025_count,quantile_0.5_count,quantile_0.975_count,quantile_0.025_per100k_rounded,quantile_0.5_per100k_rounded,quantile_0.975_per100k_rounded,quantile_0.025_count_rounded,quantile_0.5_count_rounded,quantile_0.975_count_rounded,target_end_date,reference_date,target_end_date_formatted,reference_date_formatted,forecast_due_date,forecast_due_date_formatted,model
US,0,4.548021072636976,7.394415826145923,10.507445481037802,15232,24765,35191,4.55,7.39,10.51,15232,24765,35191,2025-03-08,2025-03-08,"March 08, 2025","March 08, 2025",2025-03-05,"March 05, 2025",FluSight-ensemble
US,1,2.602750767474824,6.048700819950096,10.551635811838109,8717,20258,35339,2.6,6.05,10.55,8717,20258,35339,2025-03-15,2025-03-08,"March 15, 2025","March 08, 2025",2025-03-05,"March 05, 2025",FluSight-ensemble
US,2,2.173387958752924,4.952900049428975,9.760688607175862,7279,16588,32690,2.17,4.95,9.76,7279,16588,32690,2025-03-22,2025-03-08,"March 22, 2025","March 08, 2025",2025-03-05,"March 05, 2025",FluSight-ensemble
Alabama,0,2.662246293800803,5.402793949183982,8.906779879995332,136,276,455,2.66,5.4,8.91,136,276,455,2025-03-08,2025-03-08,"March 08, 2025","March 08, 2025",2025-03-05,"March 05, 2025",FluSight-ensemble
Alabama,1,1.4485751892739662,4.384876248613088,9.024231922368898,74,224,461,1.45,4.38,9.02,74,224,461,2025-03-15,2025-03-08,"March 15, 2025","March 08, 2025",2025-03-05,"March 05, 2025",FluSight-ensemble
Alabama,2,0.9396163389885187,3.797616036745263,8.78932783762177,48,194,449,0.94,3.8,8.79,48,194,449,2025-03-22,2025-03-08,"March 22, 2025","March 08, 2025",2025-03-05,"March 05, 2025",FluSight-ensemble
Alaska,0,2.590652380809538,5.590355137536371,9.271808520792032,19,41,68,2.59,5.59,9.27,19,41,68,2025-03-08,2025-03-08,"March 08, 2025","March 08, 2025",2025-03-05,"March 05, 2025",FluSight-ensemble
Alaska,1,1.7725516289749472,5.04495463631331,9.135458395486264,13,37,67,1.77,5.04,9.14,13,37,67,2025-03-15,2025-03-08,"March 15, 2025","March 08, 2025",2025-03-05,"March 05, 2025",FluSight-ensemble
Alaska,2,1.2271511277518863,4.49955413509025,8.9991082701805,9,33,66,1.23,4.5,9,9,33,66,2025-03-22,2025-03-08,"March 22, 2025","March 08, 2025",2025-03-05,"March 05, 2025",FluSight-ensemble
Arizona,0,3.1084552134849366,7.27997519694957,11.976299307366205,231,541,890,3.11,7.28,11.98,231,541,890,2025-03-08,2025-03-08,"March 08, 2025","March 08, 2025",2025-03-05,"March 05, 2025",FluSight-ensemble
Arizona,1,2.072303475656624,6.297649523424027,11.693712469776665,154,468,869,2.07,6.3,11.69,154,468,869,2025-03-15,2025-03-08,"March 15, 2025","March 08, 2025",2025-03-05,"March 05, 2025",FluSight-ensemble
Arizona,2,1.5609558647803143,5.288410817747099,12.191603564577282,116,393,906,1.56,5.29,12.19,116,393,906,2025-03-22,2025-03-08,"March 22, 2025","March 08, 2025",2025-03-05,"March 05, 2025",FluSight-ensemble
Arkansas,0,5.085189970962261,9.290250908488748,13.658298704058893,156,285,419,5.09,9.29,13.66,156,285,419,2025-03-08,2025-03-08,"March 08, 2025","March 08, 2025",2025-03-05,"March 05, 2025",FluSight-ensemble
Arkansas,1,3.520516133743104,8.768692962749027,14.92959619679946,108,269,458,3.52,8.77,14.93,108,269,458,2025-03-15,2025-03-08,"March 15, 2025","March 08, 2025",2025-03-05,"March 05, 2025",FluSight-ensemble
Arkansas,2,2.3796081274374687,7.367005983573533,14.277648764624812,73,226,438,2.38,7.37,14.28,73,226,438,2025-03-22,2025-03-08,"March 22, 2025","March 08, 2025",2025-03-05,"March 05, 2025",FluSight-ensemble
California,0,1.4885079614516474,2.6818807236499507,4.614374680500107,580,1045,1798,1.49,2.68,4.61,580,1045,1798,2025-03-08,2025-03-08,"March 08, 2025","March 08, 2025",2025-03-05,"March 05, 2025",FluSight-ensemble
California,1,0.8623080604271613,2.0890439321062777,4.853049232939767,336,814,1891,0.86,2.09,4.85,336,814,1891,2025-03-15,2025-03-08,"March 15, 2025","March 08, 2025",2025-03-05,"March 05, 2025",FluSight-ensemble
