reference_date,horizon,target,target_end_date,location,output_type,output_type_id,value
2024-02-17,0,wk flu hosp rate change,2024-02-17,01,pmf,large_increase,6.424243520641859e-4
2024-02-17,1,wk flu hosp rate change,2024-02-24,01,pmf,large_increase,0.003792710579127001
2024-02-17,2,wk flu hosp rate change,2024-03-02,01,pmf,large_increase,0.003102932575811068
2024-02-17,3,wk flu hosp rate change,2024-03-09,01,pmf,large_increase,0.0021375432582803056
2024-02-17,0,wk flu hosp rate change,2024-02-17,02,pmf,large_increase,0.08999401801619
2024-02-17,1,wk flu hosp rate change,2024-02-24,02,pmf,large_increase,0.12422073933065148
2024-02-17,2,wk flu hosp rate change,2024-03-02,02,pmf,large_increase,0.10401025841791811
2024-02-17,3,wk flu hosp rate change,2024-03-09,02,pmf,large_increase,0.08236117437604695
2024-02-17,0,wk flu hosp rate change,2024-02-17,04,pmf,large_increase,0.028695463450074565
2024-02-17,1,wk flu hosp rate change,2024-02-24,04,pmf,large_increase,0.03635534135313112
2024-02-17,2,wk flu hosp rate change,2024-03-02,04,pmf,large_increase,0.02438896181199579
2024-02-17,3,wk flu hosp rate change,2024-03-09,04,pmf,large_increase,0.015906483149162876
2024-02-17,0,wk flu hosp rate change,2024-02-17,05,pmf,large_increase,0.2631079344536198
2024-02-17,1,wk flu hosp rate change,2024-02-24,05,pmf,large_increase,0.30809025614790453
2024-02-17,2,wk flu hosp rate change,2024-03-02,05,pmf,large_increase,0.30226353819795704
2024-02-17,3,wk flu hosp rate change,2024-03-09,05,pmf,large_increase,0.2990346991592485
2024-02-17,0,wk flu hosp rate change,2024-02-17,06,pmf,large_increase,1.1102230246251565e-16
2024-02-17,1,wk flu hosp rate change,2024-02-24,06,pmf,large_increase,5.899725152858082e-12
2024-02-17,2,wk flu hosp rate change,2024-03-02,06,pmf,large_increase,8.818501484597618e-13
2024-02-17,3,wk flu hosp rate change,2024-03-09,06,pmf,large_increase,2.5424107263916085e-14
2024-02-17,0,wk flu hosp rate change,2024-02-17,08,pmf,large_increase,0.016119330930800424
2024-02-17,1,wk flu hosp rate change,2024-02-24,08,pmf,large_increase,0.029879955926807034
2024-02-17,2,wk flu hosp rate change,2024-03-02,08,pmf,large_increase,0.024579482870151992
2024-02-17,3,wk flu hosp rate change,2024-03-09,08,pmf,large_increase,0.017592970557655963
2024-02-17,0,wk flu hosp rate change,2024-02-17,09,pmf,large_increase,0.13249773171422274
2024-02-17,1,wk flu hosp rate change,2024-02-24,09,pmf,large_increase,0.19139586917470797
2024-02-17,2,wk flu hosp rate change,2024-03-02,09,pmf,large_increase,0.1876997054119477
2024-02-17,3,wk flu hosp rate change,2024-03-09,09,pmf,large_increase,0.17690118533624022
2024-02-17,0,wk flu hosp rate change,2024-02-17,10,pmf,large_increase,0.04959404184072824
2024-02-17,1,wk flu hosp rate change,2024-02-24,10,pmf,large_increase,0.0689011270242541
2024-02-17,2,wk flu hosp rate change,2024-03-02,10,pmf,large_increase,0.05305149502967332
2024-02-17,3,wk flu hosp rate change,2024-03-09,10,pmf,large_increase,0.04073061394165556
2024-02-17,0,wk flu hosp rate change,2024-02-17,11,pmf,large_increase,0.12770917522898306
2024-02-17,1,wk flu hosp rate change,2024-02-24,11,pmf,large_increase,0.16982558211696086
2024-02-17,2,wk flu hosp rate change,2024-03-02,11,pmf,large_increase,0.16371765500016622
2024-02-17,3,wk flu hosp rate change,2024-03-09,11,pmf,large_increase,0.15334309077888175
2024-02-17,0,wk flu hosp rate change,2024-02-17,12,pmf,large_increase,7.2956699025406024e-6
2024-02-17,1,wk flu hosp rate change,2024-02-24,12,pmf,large_increase,2.500590039073991e-4
2024-02-17,2,wk flu hosp rate change,2024-03-02,12,pmf,large_increase,3.0239131536058395e-4
2024-02-17,3,wk flu hosp rate change,2024-03-09,12,pmf,large_increase,2.3814782965958514e-4
2024-02-17,0,wk flu hosp rate change,2024-02-17,13,pmf,large_increase,5.3292585002751025e-5
2024-02-17,1,wk flu hosp rate change,2024-02-24,13,pmf,large_increase,9.002547076477629e-4
2024-02-17,2,wk flu hosp rate change,2024-03-02,13,pmf,large_increase,3.0779345010878423e-4
2024-02-17,3,wk flu hosp rate change,2024-03-09,13,pmf,large_increase,3.238740068423063e-5
2024-02-17,0,wk flu hosp rate change,2024-02-17,15,pmf,large_increase,0.024867176830436155
2024-02-17,1,wk flu hosp rate change,2024-02-24,15,pmf,large_increase,0.05185174935020753
