"reference_date","horizon","target","target_end_date","location","output_type","output_type_id","value"
2024-02-10,-1,"wk flu hosp rate change",2024-02-03,"01","pmf","decrease",0
2024-02-10,-1,"wk flu hosp rate change",2024-02-03,"01","pmf","increase",0
2024-02-10,-1,"wk flu hosp rate change",2024-02-03,"01","pmf","large_decrease",0
2024-02-10,-1,"wk flu hosp rate change",2024-02-03,"01","pmf","large_increase",0.204083333333333
2024-02-10,-1,"wk flu hosp rate change",2024-02-03,"01","pmf","stable",0.795916666666667
2024-02-10,-1,"wk flu hosp rate change",2024-02-03,"02","pmf","decrease",0
2024-02-10,-1,"wk flu hosp rate change",2024-02-03,"02","pmf","increase",0
2024-02-10,-1,"wk flu hosp rate change",2024-02-03,"02","pmf","large_decrease",0
2024-02-10,-1,"wk flu hosp rate change",2024-02-03,"02","pmf","large_increase",0.0178333333333333
2024-02-10,-1,"wk flu hosp rate change",2024-02-03,"02","pmf","stable",0.982166666666667
2024-02-10,-1,"wk flu hosp rate change",2024-02-03,"04","pmf","decrease",0
2024-02-10,-1,"wk flu hosp rate change",2024-02-03,"04","pmf","increase",0
2024-02-10,-1,"wk flu hosp rate change",2024-02-03,"04","pmf","large_decrease",0
2024-02-10,-1,"wk flu hosp rate change",2024-02-03,"04","pmf","large_increase",0.217583333333334
2024-02-10,-1,"wk flu hosp rate change",2024-02-03,"04","pmf","stable",0.782416666666667
2024-02-10,-1,"wk flu hosp rate change",2024-02-03,"05","pmf","decrease",0
2024-02-10,-1,"wk flu hosp rate change",2024-02-03,"05","pmf","increase",0
2024-02-10,-1,"wk flu hosp rate change",2024-02-03,"05","pmf","large_decrease",0
2024-02-10,-1,"wk flu hosp rate change",2024-02-03,"05","pmf","large_increase",0.28325
2024-02-10,-1,"wk flu hosp rate change",2024-02-03,"05","pmf","stable",0.71675
2024-02-10,-1,"wk flu hosp rate change",2024-02-03,"06","pmf","decrease",0
2024-02-10,-1,"wk flu hosp rate change",2024-02-03,"06","pmf","increase",0
2024-02-10,-1,"wk flu hosp rate change",2024-02-03,"06","pmf","large_decrease",0
2024-02-10,-1,"wk flu hosp rate change",2024-02-03,"06","pmf","large_increase",0.155833333333333
2024-02-10,-1,"wk flu hosp rate change",2024-02-03,"06","pmf","stable",0.844166666666667
2024-02-10,-1,"wk flu hosp rate change",2024-02-03,"08","pmf","decrease",0
2024-02-10,-1,"wk flu hosp rate change",2024-02-03,"08","pmf","increase",0
2024-02-10,-1,"wk flu hosp rate change",2024-02-03,"08","pmf","large_decrease",0
2024-02-10,-1,"wk flu hosp rate change",2024-02-03,"08","pmf","large_increase",0.166333333333333
2024-02-10,-1,"wk flu hosp rate change",2024-02-03,"08","pmf","stable",0.833666666666667
2024-02-10,-1,"wk flu hosp rate change",2024-02-03,"09","pmf","decrease",0
2024-02-10,-1,"wk flu hosp rate change",2024-02-03,"09","pmf","increase",0
2024-02-10,-1,"wk flu hosp rate change",2024-02-03,"09","pmf","large_decrease",0
2024-02-10,-1,"wk flu hosp rate change",2024-02-03,"09","pmf","large_increase",0.0263333333333333
2024-02-10,-1,"wk flu hosp rate change",2024-02-03,"09","pmf","stable",0.973666666666666
2024-02-10,-1,"wk flu hosp rate change",2024-02-03,"10","pmf","decrease",0
2024-02-10,-1,"wk flu hosp rate change",2024-02-03,"10","pmf","increase",0
2024-02-10,-1,"wk flu hosp rate change",2024-02-03,"10","pmf","large_decrease",0
2024-02-10,-1,"wk flu hosp rate change",2024-02-03,"10","pmf","large_increase",0.0488333333333333
2024-02-10,-1,"wk flu hosp rate change",2024-02-03,"10","pmf","stable",0.951166666666666
2024-02-10,-1,"wk flu hosp rate change",2024-02-03,"11","pmf","decrease",0
2024-02-10,-1,"wk flu hosp rate change",2024-02-03,"11","pmf","increase",0
2024-02-10,-1,"wk flu hosp rate change",2024-02-03,"11","pmf","large_decrease",0
