"reference_date","horizon","target","target_end_date","location","output_type","output_type_id","value"
"2024-02-17",-1,"wk flu hosp rate change","2024-02-10","02","pmf","decrease",0
"2024-02-17",-1,"wk flu hosp rate change","2024-02-10","02","pmf","increase",0
"2024-02-17",-1,"wk flu hosp rate change","2024-02-10","02","pmf","large_decrease",0
"2024-02-17",-1,"wk flu hosp rate change","2024-02-10","02","pmf","large_increase",0.007375
"2024-02-17",-1,"wk flu hosp rate change","2024-02-10","02","pmf","stable",0.992625
"2024-02-17",0,"wk flu hosp rate change","2024-02-17","02","pmf","decrease",0
"2024-02-17",0,"wk flu hosp rate change","2024-02-17","02","pmf","increase",0
"2024-02-17",0,"wk flu hosp rate change","2024-02-17","02","pmf","large_decrease",0
"2024-02-17",0,"wk flu hosp rate change","2024-02-17","02","pmf","large_increase",0.005625
"2024-02-17",0,"wk flu hosp rate change","2024-02-17","02","pmf","stable",0.994375
"2024-02-17",1,"wk flu hosp rate change","2024-02-24","02","pmf","decrease",0
"2024-02-17",1,"wk flu hosp rate change","2024-02-24","02","pmf","increase",0
"2024-02-17",1,"wk flu hosp rate change","2024-02-24","02","pmf","large_decrease",0
"2024-02-17",1,"wk flu hosp rate change","2024-02-24","02","pmf","large_increase",0.004
"2024-02-17",1,"wk flu hosp rate change","2024-02-24","02","pmf","stable",0.996
"2024-02-17",2,"wk flu hosp rate change","2024-03-02","02","pmf","decrease",0
"2024-02-17",2,"wk flu hosp rate change","2024-03-02","02","pmf","increase",0
"2024-02-17",2,"wk flu hosp rate change","2024-03-02","02","pmf","large_decrease",0
"2024-02-17",2,"wk flu hosp rate change","2024-03-02","02","pmf","large_increase",0.003875
"2024-02-17",2,"wk flu hosp rate change","2024-03-02","02","pmf","stable",0.996125
"2024-02-17",3,"wk flu hosp rate change","2024-03-09","02","pmf","decrease",0
"2024-02-17",3,"wk flu hosp rate change","2024-03-09","02","pmf","increase",0
"2024-02-17",3,"wk flu hosp rate change","2024-03-09","02","pmf","large_decrease",0
"2024-02-17",3,"wk flu hosp rate change","2024-03-09","02","pmf","large_increase",0.002375
"2024-02-17",3,"wk flu hosp rate change","2024-03-09","02","pmf","stable",0.997625
"2024-02-17",-1,"wk inc flu hosp","2024-02-10","02","quantile","0.01",0
"2024-02-17",-1,"wk inc flu hosp","2024-02-10","02","quantile","0.025",0
"2024-02-17",-1,"wk inc flu hosp","2024-02-10","02","quantile","0.05",0
"2024-02-17",-1,"wk inc flu hosp","2024-02-10","02","quantile","0.1",0
"2024-02-17",-1,"wk inc flu hosp","2024-02-10","02","quantile","0.15",0
"2024-02-17",-1,"wk inc flu hosp","2024-02-10","02","quantile","0.2",0
"2024-02-17",-1,"wk inc flu hosp","2024-02-10","02","quantile","0.25",0.5713275
"2024-02-17",-1,"wk inc flu hosp","2024-02-10","02","quantile","0.3",1.46523
"2024-02-17",-1,"wk inc flu hosp","2024-02-10","02","quantile","0.35",2.2929615
"2024-02-17",-1,"wk inc flu hosp","2024-02-10","02","quantile","0.4",3.109168
"2024-02-17",-1,"wk inc flu hosp","2024-02-10","02","quantile","0.45",3.930959
"2024-02-17",-1,"wk inc flu hosp","2024-02-10","02","quantile","0.5",4.683655
"2024-02-17",-1,"wk inc flu hosp","2024-02-10","02","quantile","0.55",5.3958505
"2024-02-17",-1,"wk inc flu hosp","2024-02-10","02","quantile","0.6",6.13698
"2024-02-17",-1,"wk inc flu hosp","2024-02-10","02","quantile","0.65",6.9526025
