reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2023-10-28,wk inc flu hosp,-1,2023-10-21,01,quantile,0.01,23.752726779117605
2023-10-28,wk inc flu hosp,-1,2023-10-21,01,quantile,0.025,29.92425135737756
2023-10-28,wk inc flu hosp,-1,2023-10-21,01,quantile,0.05,36.361766930477934
2023-10-28,wk inc flu hosp,-1,2023-10-21,01,quantile,0.1,44.80900672803035
2023-10-28,wk inc flu hosp,-1,2023-10-21,01,quantile,0.15,51.228581702654004
2023-10-28,wk inc flu hosp,-1,2023-10-21,01,quantile,0.2,56.827389057611526
2023-10-28,wk inc flu hosp,-1,2023-10-21,01,quantile,0.25,61.13453219062364
2023-10-28,wk inc flu hosp,-1,2023-10-21,01,quantile,0.3,65.28099538127803
2023-10-28,wk inc flu hosp,-1,2023-10-21,01,quantile,0.35,69.71080097249636
2023-10-28,wk inc flu hosp,-1,2023-10-21,01,quantile,0.4,73.33220648809609
2023-10-28,wk inc flu hosp,-1,2023-10-21,01,quantile,0.45,76.88626369791403
2023-10-28,wk inc flu hosp,-1,2023-10-21,01,quantile,0.5,80.41296342869384
2023-10-28,wk inc flu hosp,-1,2023-10-21,01,quantile,0.55,84.1635644869701
2023-10-28,wk inc flu hosp,-1,2023-10-21,01,quantile,0.6,88.14555316504742
2023-10-28,wk inc flu hosp,-1,2023-10-21,01,quantile,0.65,91.8864921099883
2023-10-28,wk inc flu hosp,-1,2023-10-21,01,quantile,0.7,96.13879370265457
2023-10-28,wk inc flu hosp,-1,2023-10-21,01,quantile,0.75,100.87937008687265
2023-10-28,wk inc flu hosp,-1,2023-10-21,01,quantile,0.8,105.8836945507403
2023-10-28,wk inc flu hosp,-1,2023-10-21,01,quantile,0.85,111.57231877720012
2023-10-28,wk inc flu hosp,-1,2023-10-21,01,quantile,0.9,119.30794033187858
2023-10-28,wk inc flu hosp,-1,2023-10-21,01,quantile,0.95,129.36389573860475
2023-10-28,wk inc flu hosp,-1,2023-10-21,01,quantile,0.975,137.38967030917644
2023-10-28,wk inc flu hosp,-1,2023-10-21,01,quantile,0.99,147.6011926529353
2023-10-28,wk inc flu hosp,0,2023-10-28,01,quantile,0.01,36.60816212066671
2023-10-28,wk inc flu hosp,0,2023-10-28,01,quantile,0.025,43.95784492891022
2023-10-28,wk inc flu hosp,0,2023-10-28,01,quantile,0.05,51.83819616754894
2023-10-28,wk inc flu hosp,0,2023-10-28,01,quantile,0.1,60.871311644805495
2023-10-28,wk inc flu hosp,0,2023-10-28,01,quantile,0.15,67.02592236839337
2023-10-28,wk inc flu hosp,0,2023-10-28,01,quantile,0.2,72.13653353695572
2023-10-28,wk inc flu hosp,0,2023-10-28,01,quantile,0.25,76.27964641332733
2023-10-28,wk inc flu hosp,0,2023-10-28,01,quantile,0.3,80.1335236609673
2023-10-28,wk inc flu hosp,0,2023-10-28,01,quantile,0.35,83.921170551203
2023-10-28,wk inc flu hosp,0,2023-10-28,01,quantile,0.4,87.08187868790914
2023-10-28,wk inc flu hosp,0,2023-10-28,01,quantile,0.45,90.02980146108656
2023-10-28,wk inc flu hosp,0,2023-10-28,01,quantile,0.5,93.50765333986662
2023-10-28,wk inc flu hosp,0,2023-10-28,01,quantile,0.55,96.78542177180617
2023-10-28,wk inc flu hosp,0,2023-10-28,01,quantile,0.6,99.88073796954205
2023-10-28,wk inc flu hosp,0,2023-10-28,01,quantile,0.65,103.15314175395501
2023-10-28,wk inc flu hosp,0,2023-10-28,01,quantile,0.7,106.51880383626454
2023-10-28,wk inc flu hosp,0,2023-10-28,01,quantile,0.75,109.84026475747662
2023-10-28,wk inc flu hosp,0,2023-10-28,01,quantile,0.8,113.71667658594944
2023-10-28,wk inc flu hosp,0,2023-10-28,01,quantile,0.85,118.46695624264623
2023-10-28,wk inc flu hosp,0,2023-10-28,01,quantile,0.9,124.37996855673296
2023-10-28,wk inc flu hosp,0,2023-10-28,01,quantile,0.95,132.9632555132831
2023-10-28,wk inc flu hosp,0,2023-10-28,01,quantile,0.975,140.83497443145998
2023-10-28,wk inc flu hosp,0,2023-10-28,01,quantile,0.99,149.53339791377374
2023-10-28,wk inc flu hosp,1,2023-11-04,01,quantile,0.01,48.189456287687285
2023-10-28,wk inc flu hosp,1,2023-11-04,01,quantile,0.025,55.573097186479956
2023-10-28,wk inc flu hosp,1,2023-11-04,01,quantile,0.05,62.73170851246276
2023-10-28,wk inc flu hosp,1,2023-11-04,01,quantile,0.1,70.65263427751364
2023-10-28,wk inc flu hosp,1,2023-11-04,01,quantile,0.15,76.37693883760886
2023-10-28,wk inc flu hosp,1,2023-11-04,01,quantile,0.2,80.79414141014762
2023-10-28,wk inc flu hosp,1,2023-11-04,01,quantile,0.25,84.61723561270207
2023-10-28,wk inc flu hosp,1,2023-11-04,01,quantile,0.3,87.84396764783547
2023-10-28,wk inc flu hosp,1,2023-11-04,01,quantile,0.35,91.17253050698501
2023-10-28,wk inc flu hosp,1,2023-11-04,01,quantile,0.4,94.48612845707433
2023-10-28,wk inc flu hosp,1,2023-11-04,01,quantile,0.45,97.67098328748723
2023-10-28,wk inc flu hosp,1,2023-11-04,01,quantile,0.5,100.75666624095466
2023-10-28,wk inc flu hosp,1,2023-11-04,01,quantile,0.55,103.65939888216617
2023-10-28,wk inc flu hosp,1,2023-11-04,01,quantile,0.6,106.6719907168001
2023-10-28,wk inc flu hosp,1,2023-11-04,01,quantile,0.65,109.83716436722878
2023-10-28,wk inc flu hosp,1,2023-11-04,01,quantile,0.7,113.46458802765483
2023-10-28,wk inc flu hosp,1,2023-11-04,01,quantile,0.75,117.08140610351876
2023-10-28,wk inc flu hosp,1,2023-11-04,01,quantile,0.8,121.19157975898979
2023-10-28,wk inc flu hosp,1,2023-11-04,01,quantile,0.85,125.71595716521736
2023-10-28,wk inc flu hosp,1,2023-11-04,01,quantile,0.9,131.8898092446877
2023-10-28,wk inc flu hosp,1,2023-11-04,01,quantile,0.95,140.58054745509068
2023-10-28,wk inc flu hosp,1,2023-11-04,01,quantile,0.975,147.930150638305
2023-10-28,wk inc flu hosp,1,2023-11-04,01,quantile,0.99,155.3726066269056
2023-10-28,wk inc flu hosp,2,2023-11-11,01,quantile,0.01,51.08828216184035
2023-10-28,wk inc flu hosp,2,2023-11-11,01,quantile,0.025,58.85620772845031
2023-10-28,wk inc flu hosp,2,2023-11-11,01,quantile,0.05,65.12315156705763
2023-10-28,wk inc flu hosp,2,2023-11-11,01,quantile,0.1,72.9302137519247
2023-10-28,wk inc flu hosp,2,2023-11-11,01,quantile,0.15,77.82401431144231
2023-10-28,wk inc flu hosp,2,2023-11-11,01,quantile,0.2,81.82242915615417
2023-10-28,wk inc flu hosp,2,2023-11-11,01,quantile,0.25,85.17653803355348
2023-10-28,wk inc flu hosp,2,2023-11-11,01,quantile,0.3,88.51344310394083
2023-10-28,wk inc flu hosp,2,2023-11-11,01,quantile,0.35,91.55881226129999
2023-10-28,wk inc flu hosp,2,2023-11-11,01,quantile,0.4,94.58504467241417
2023-10-28,wk inc flu hosp,2,2023-11-11,01,quantile,0.45,97.27324128979895
2023-10-28,wk inc flu hosp,2,2023-11-11,01,quantile,0.5,99.90188935071167
2023-10-28,wk inc flu hosp,2,2023-11-11,01,quantile,0.55,102.76730500594735
2023-10-28,wk inc flu hosp,2,2023-11-11,01,quantile,0.6,105.66596510757212
2023-10-28,wk inc flu hosp,2,2023-11-11,01,quantile,0.65,108.5386837323292
2023-10-28,wk inc flu hosp,2,2023-11-11,01,quantile,0.7,111.57266191983372
2023-10-28,wk inc flu hosp,2,2023-11-11,01,quantile,0.75,114.85674557867848
2023-10-28,wk inc flu hosp,2,2023-11-11,01,quantile,0.8,118.43902333049799
2023-10-28,wk inc flu hosp,2,2023-11-11,01,quantile,0.85,122.86561224193167
2023-10-28,wk inc flu hosp,2,2023-11-11,01,quantile,0.9,128.31546221402203
2023-10-28,wk inc flu hosp,2,2023-11-11,01,quantile,0.95,136.3704294889314
2023-10-28,wk inc flu hosp,2,2023-11-11,01,quantile,0.975,143.33153508952407
2023-10-28,wk inc flu hosp,2,2023-11-11,01,quantile,0.99,151.79122911878233
2023-10-28,wk inc flu hosp,-1,2023-10-21,02,quantile,0.01,0.7178493739054831
2023-10-28,wk inc flu hosp,-1,2023-10-21,02,quantile,0.025,1.282823278670593
