output_type,output_type_id,value,reference_date,target,horizon,target_end_date,location
quantile,0.01,0,2025-05-24,wk inc flu hosp,0,2025-05-24,02
quantile,0.025,1,2025-05-24,wk inc flu hosp,0,2025-05-24,02
quantile,0.05,1,2025-05-24,wk inc flu hosp,0,2025-05-24,02
quantile,0.1,2,2025-05-24,wk inc flu hosp,0,2025-05-24,02
quantile,0.15,2,2025-05-24,wk inc flu hosp,0,2025-05-24,02
quantile,0.2,2,2025-05-24,wk inc flu hosp,0,2025-05-24,02
quantile,0.25,3,2025-05-24,wk inc flu hosp,0,2025-05-24,02
quantile,0.3,3,2025-05-24,wk inc flu hosp,0,2025-05-24,02
quantile,0.35,3,2025-05-24,wk inc flu hosp,0,2025-05-24,02
quantile,0.4,4,2025-05-24,wk inc flu hosp,0,2025-05-24,02
quantile,0.45,4,2025-05-24,wk inc flu hosp,0,2025-05-24,02
quantile,0.5,4,2025-05-24,wk inc flu hosp,0,2025-05-24,02
quantile,0.55,5,2025-05-24,wk inc flu hosp,0,2025-05-24,02
quantile,0.6,5,2025-05-24,wk inc flu hosp,0,2025-05-24,02
quantile,0.65,5,2025-05-24,wk inc flu hosp,0,2025-05-24,02
quantile,0.7,6,2025-05-24,wk inc flu hosp,0,2025-05-24,02
quantile,0.75,6,2025-05-24,wk inc flu hosp,0,2025-05-24,02
quantile,0.8,7,2025-05-24,wk inc flu hosp,0,2025-05-24,02
quantile,0.85,7,2025-05-24,wk inc flu hosp,0,2025-05-24,02
quantile,0.9,8,2025-05-24,wk inc flu hosp,0,2025-05-24,02
quantile,0.95,9,2025-05-24,wk inc flu hosp,0,2025-05-24,02
quantile,0.975,11,2025-05-24,wk inc flu hosp,0,2025-05-24,02
quantile,0.99,13,2025-05-24,wk inc flu hosp,0,2025-05-24,02
quantile,0.01,0,2025-05-24,wk inc flu hosp,1,2025-05-31,02
quantile,0.025,0,2025-05-24,wk inc flu hosp,1,2025-05-31,02
quantile,0.05,1,2025-05-24,wk inc flu hosp,1,2025-05-31,02
quantile,0.1,1,2025-05-24,wk inc flu hosp,1,2025-05-31,02
quantile,0.15,2,2025-05-24,wk inc flu hosp,1,2025-05-31,02
quantile,0.2,2,2025-05-24,wk inc flu hosp,1,2025-05-31,02
quantile,0.25,3,2025-05-24,wk inc flu hosp,1,2025-05-31,02
quantile,0.3,3,2025-05-24,wk inc flu hosp,1,2025-05-31,02
quantile,0.35,4,2025-05-24,wk inc flu hosp,1,2025-05-31,02
quantile,0.4,4,2025-05-24,wk inc flu hosp,1,2025-05-31,02
quantile,0.45,4,2025-05-24,wk inc flu hosp,1,2025-05-31,02
quantile,0.5,5,2025-05-24,wk inc flu hosp,1,2025-05-31,02
quantile,0.55,5,2025-05-24,wk inc flu hosp,1,2025-05-31,02
quantile,0.6,6,2025-05-24,wk inc flu hosp,1,2025-05-31,02
quantile,0.65,6,2025-05-24,wk inc flu hosp,1,2025-05-31,02
quantile,0.7,7,2025-05-24,wk inc flu hosp,1,2025-05-31,02
quantile,0.75,8,2025-05-24,wk inc flu hosp,1,2025-05-31,02
quantile,0.8,9,2025-05-24,wk inc flu hosp,1,2025-05-31,02
quantile,0.85,10,2025-05-24,wk inc flu hosp,1,2025-05-31,02
quantile,0.9,11,2025-05-24,wk inc flu hosp,1,2025-05-31,02
quantile,0.95,15,2025-05-24,wk inc flu hosp,1,2025-05-31,02
quantile,0.975,19,2025-05-24,wk inc flu hosp,1,2025-05-31,02
quantile,0.99,25,2025-05-24,wk inc flu hosp,1,2025-05-31,02
quantile,0.01,6.990000000000002,2025-05-24,wk inc flu hosp,0,2025-05-24,01
quantile,0.025,8,2025-05-24,wk inc flu hosp,0,2025-05-24,01
quantile,0.05,8,2025-05-24,wk inc flu hosp,0,2025-05-24,01
quantile,0.1,10,2025-05-24,wk inc flu hosp,0,2025-05-24,01
quantile,0.15,11,2025-05-24,wk inc flu hosp,0,2025-05-24,01
quantile,0.2,12,2025-05-24,wk inc flu hosp,0,2025-05-24,01
quantile,0.25,12,2025-05-24,wk inc flu hosp,0,2025-05-24,01
quantile,0.3,13,2025-05-24,wk inc flu hosp,0,2025-05-24,01
quantile,0.35,14,2025-05-24,wk inc flu hosp,0,2025-05-24,01
quantile,0.4,14,2025-05-24,wk inc flu hosp,0,2025-05-24,01
quantile,0.45,15,2025-05-24,wk inc flu hosp,0,2025-05-24,01
quantile,0.5,16,2025-05-24,wk inc flu hosp,0,2025-05-24,01
quantile,0.55,16,2025-05-24,wk inc flu hosp,0,2025-05-24,01
quantile,0.6,17,2025-05-24,wk inc flu hosp,0,2025-05-24,01
quantile,0.65,17,2025-05-24,wk inc flu hosp,0,2025-05-24,01
quantile,0.7,18,2025-05-24,wk inc flu hosp,0,2025-05-24,01
quantile,0.75,19,2025-05-24,wk inc flu hosp,0,2025-05-24,01
quantile,0.8,20,2025-05-24,wk inc flu hosp,0,2025-05-24,01
quantile,0.85,21,2025-05-24,wk inc flu hosp,0,2025-05-24,01
quantile,0.9,22,2025-05-24,wk inc flu hosp,0,2025-05-24,01
quantile,0.95,24,2025-05-24,wk inc flu hosp,0,2025-05-24,01
quantile,0.975,26,2025-05-24,wk inc flu hosp,0,2025-05-24,01
quantile,0.99,29,2025-05-24,wk inc flu hosp,0,2025-05-24,01
quantile,0.01,1,2025-05-24,wk inc flu hosp,1,2025-05-31,01
quantile,0.025,2,2025-05-24,wk inc flu hosp,1,2025-05-31,01
quantile,0.05,3,2025-05-24,wk inc flu hosp,1,2025-05-31,01
quantile,0.1,4,2025-05-24,wk inc flu hosp,1,2025-05-31,01
quantile,0.15,4,2025-05-24,wk inc flu hosp,1,2025-05-31,01
quantile,0.2,5,2025-05-24,wk inc flu hosp,1,2025-05-31,01
quantile,0.25,6,2025-05-24,wk inc flu hosp,1,2025-05-31,01
quantile,0.3,6,2025-05-24,wk inc flu hosp,1,2025-05-31,01
quantile,0.35,7,2025-05-24,wk inc flu hosp,1,2025-05-31,01
quantile,0.4,7,2025-05-24,wk inc flu hosp,1,2025-05-31,01
quantile,0.45,8,2025-05-24,wk inc flu hosp,1,2025-05-31,01
quantile,0.5,8,2025-05-24,wk inc flu hosp,1,2025-05-31,01
quantile,0.55,9,2025-05-24,wk inc flu hosp,1,2025-05-31,01
quantile,0.6,9,2025-05-24,wk inc flu hosp,1,2025-05-31,01
quantile,0.65,10,2025-05-24,wk inc flu hosp,1,2025-05-31,01
quantile,0.7,11,2025-05-24,wk inc flu hosp,1,2025-05-31,01
quantile,0.75,11,2025-05-24,wk inc flu hosp,1,2025-05-31,01
quantile,0.8,12,2025-05-24,wk inc flu hosp,1,2025-05-31,01
quantile,0.85,14,2025-05-24,wk inc flu hosp,1,2025-05-31,01
quantile,0.9,15,2025-05-24,wk inc flu hosp,1,2025-05-31,01
quantile,0.95,18,2025-05-24,wk inc flu hosp,1,2025-05-31,01
quantile,0.975,21,2025-05-24,wk inc flu hosp,1,2025-05-31,01
quantile,0.99,26,2025-05-24,wk inc flu hosp,1,2025-05-31,01
quantile,0.01,0,2025-05-24,wk inc flu hosp,0,2025-05-24,05
quantile,0.025,0,2025-05-24,wk inc flu hosp,0,2025-05-24,05
quantile,0.05,1,2025-05-24,wk inc flu hosp,0,2025-05-24,05
quantile,0.1,1,2025-05-24,wk inc flu hosp,0,2025-05-24,05
quantile,0.15,2,2025-05-24,wk inc flu hosp,0,2025-05-24,05
quantile,0.2,2,2025-05-24,wk inc flu hosp,0,2025-05-24,05
quantile,0.25,3,2025-05-24,wk inc flu hosp,0,2025-05-24,05
quantile,0.3,3,2025-05-24,wk inc flu hosp,0,2025-05-24,05
quantile,0.35,3,2025-05-24,wk inc flu hosp,0,2025-05-24,05
quantile,0.4,4,2025-05-24,wk inc flu hosp,0,2025-05-24,05
quantile,0.45,4,2025-05-24,wk inc flu hosp,0,2025-05-24,05
quantile,0.5,4,2025-05-24,wk inc flu hosp,0,2025-05-24,05
quantile,0.55,4,2025-05-24,wk inc flu hosp,0,2025-05-24,05
quantile,0.6,5,2025-05-24,wk inc flu hosp,0,2025-05-24,05
quantile,0.65,5,2025-05-24,wk inc flu hosp,0,2025-05-24,05
quantile,0.7,6,2025-05-24,wk inc flu hosp,0,2025-05-24,05
quantile,0.75,6,2025-05-24,wk inc flu hosp,0,2025-05-24,05
quantile,0.8,7,2025-05-24,wk inc flu hosp,0,2025-05-24,05
quantile,0.85,8,2025-05-24,wk inc flu hosp,0,2025-05-24,05
quantile,0.9,8,2025-05-24,wk inc flu hosp,0,2025-05-24,05
quantile,0.95,10,2025-05-24,wk inc flu hosp,0,2025-05-24,05
quantile,0.975,12,2025-05-24,wk inc flu hosp,0,2025-05-24,05
quantile,0.99,14,2025-05-24,wk inc flu hosp,0,2025-05-24,05
quantile,0.01,0,2025-05-24,wk inc flu hosp,1,2025-05-31,05
quantile,0.025,0,2025-05-24,wk inc flu hosp,1,2025-05-31,05
