output_type,output_type_id,value,reference_date,target,horizon,target_end_date,location
quantile,0.01,112.99000000000001,2025-12-06,wk inc flu hosp,0,2025-12-06,39
quantile,0.025,129,2025-12-06,wk inc flu hosp,0,2025-12-06,39
quantile,0.05,144,2025-12-06,wk inc flu hosp,0,2025-12-06,39
quantile,0.1,161,2025-12-06,wk inc flu hosp,0,2025-12-06,39
quantile,0.15,170,2025-12-06,wk inc flu hosp,0,2025-12-06,39
quantile,0.2,177,2025-12-06,wk inc flu hosp,0,2025-12-06,39
quantile,0.25,183,2025-12-06,wk inc flu hosp,0,2025-12-06,39
quantile,0.3,188,2025-12-06,wk inc flu hosp,0,2025-12-06,39
quantile,0.35,192,2025-12-06,wk inc flu hosp,0,2025-12-06,39
quantile,0.4,196,2025-12-06,wk inc flu hosp,0,2025-12-06,39
quantile,0.45,200,2025-12-06,wk inc flu hosp,0,2025-12-06,39
quantile,0.5,204,2025-12-06,wk inc flu hosp,0,2025-12-06,39
quantile,0.55,208,2025-12-06,wk inc flu hosp,0,2025-12-06,39
quantile,0.6,212,2025-12-06,wk inc flu hosp,0,2025-12-06,39
quantile,0.65,216,2025-12-06,wk inc flu hosp,0,2025-12-06,39
quantile,0.7,221,2025-12-06,wk inc flu hosp,0,2025-12-06,39
quantile,0.75,226,2025-12-06,wk inc flu hosp,0,2025-12-06,39
quantile,0.8,232.20000000000005,2025-12-06,wk inc flu hosp,0,2025-12-06,39
quantile,0.85,241,2025-12-06,wk inc flu hosp,0,2025-12-06,39
quantile,0.9,252,2025-12-06,wk inc flu hosp,0,2025-12-06,39
quantile,0.95,275,2025-12-06,wk inc flu hosp,0,2025-12-06,39
quantile,0.975,295,2025-12-06,wk inc flu hosp,0,2025-12-06,39
quantile,0.99,320.01,2025-12-06,wk inc flu hosp,0,2025-12-06,39
quantile,0.01,0.007263648953486005,2025-12-06,wk inc flu prop ed visits,0,2025-12-06,39
quantile,0.025,0.007531595927206679,2025-12-06,wk inc flu prop ed visits,0,2025-12-06,39
quantile,0.05,0.007814909662148458,2025-12-06,wk inc flu prop ed visits,0,2025-12-06,39
quantile,0.1,0.008137967009145498,2025-12-06,wk inc flu prop ed visits,0,2025-12-06,39
quantile,0.15,0.008366237518888372,2025-12-06,wk inc flu prop ed visits,0,2025-12-06,39
quantile,0.2,0.008542666264187983,2025-12-06,wk inc flu prop ed visits,0,2025-12-06,39
quantile,0.25,0.008669234820672875,2025-12-06,wk inc flu prop ed visits,0,2025-12-06,39
