output_type,output_type_id,value,reference_date,target,horizon,target_end_date,location
quantile,0.01,0.0011290325717658591,2026-05-09,wk inc flu prop ed visits,0,2026-05-09,02
quantile,0.025,0.0013932317456752975,2026-05-09,wk inc flu prop ed visits,0,2026-05-09,02
quantile,0.05,0.0016449102270368688,2026-05-09,wk inc flu prop ed visits,0,2026-05-09,02
quantile,0.1,0.0019828757429182103,2026-05-09,wk inc flu prop ed visits,0,2026-05-09,02
quantile,0.15,0.0022078792726513735,2026-05-09,wk inc flu prop ed visits,0,2026-05-09,02
quantile,0.2,0.0024033423165755914,2026-05-09,wk inc flu prop ed visits,0,2026-05-09,02
quantile,0.25,0.0025406928074976007,2026-05-09,wk inc flu prop ed visits,0,2026-05-09,02
quantile,0.3,0.0026555469867662056,2026-05-09,wk inc flu prop ed visits,0,2026-05-09,02
quantile,0.35,0.002811677814450095,2026-05-09,wk inc flu prop ed visits,0,2026-05-09,02
quantile,0.4,0.002938058989072018,2026-05-09,wk inc flu prop ed visits,0,2026-05-09,02
quantile,0.45,0.003063369336268807,2026-05-09,wk inc flu prop ed visits,0,2026-05-09,02
quantile,0.5,0.00320572723820214,2026-05-09,wk inc flu prop ed visits,0,2026-05-09,02
quantile,0.55,0.0033388978350940455,2026-05-09,wk inc flu prop ed visits,0,2026-05-09,02
quantile,0.6,0.0034798310726979337,2026-05-09,wk inc flu prop ed visits,0,2026-05-09,02
quantile,0.65,0.003650298629480182,2026-05-09,wk inc flu prop ed visits,0,2026-05-09,02
quantile,0.7,0.0038084495152973545,2026-05-09,wk inc flu prop ed visits,0,2026-05-09,02
quantile,0.75,0.004000342039720415,2026-05-09,wk inc flu prop ed visits,0,2026-05-09,02
quantile,0.8,0.0041756407391931255,2026-05-09,wk inc flu prop ed visits,0,2026-05-09,02
quantile,0.85,0.004459914485108434,2026-05-09,wk inc flu prop ed visits,0,2026-05-09,02
quantile,0.9,0.00480547801539941,2026-05-09,wk inc flu prop ed visits,0,2026-05-09,02
quantile,0.95,0.00526843837771266,2026-05-09,wk inc flu prop ed visits,0,2026-05-09,02
quantile,0.975,0.005666095620600585,2026-05-09,wk inc flu prop ed visits,0,2026-05-09,02
quantile,0.99,0.006417202517868968,2026-05-09,wk inc flu prop ed visits,0,2026-05-09,02
quantile,0.01,0.0012923818682630942,2026-05-09,wk inc flu prop ed visits,0,2026-05-09,01
quantile,0.025,0.0014106115510792495,2026-05-09,wk inc flu prop ed visits,0,2026-05-09,01
quantile,0.05,0.0015291953599219305,2026-05-09,wk inc flu prop ed visits,0,2026-05-09,01
quantile,0.1,0.0016839924624421434,2026-05-09,wk inc flu prop ed visits,0,2026-05-09,01
quantile,0.15,0.0017879843166250732,2026-05-09,wk inc flu prop ed visits,0,2026-05-09,01
quantile,0.2,0.0019035804213756538,2026-05-09,wk inc flu prop ed visits,0,2026-05-09,01
quantile,0.25,0.0019897866837557806,2026-05-09,wk inc flu prop ed visits,0,2026-05-09,01
quantile,0.3,0.0020755358149232685,2026-05-09,wk inc flu prop ed visits,0,2026-05-09,01
quantile,0.35,0.002153061502186376,2026-05-09,wk inc flu prop ed visits,0,2026-05-09,01
quantile,0.4,0.002228937945751183,2026-05-09,wk inc flu prop ed visits,0,2026-05-09,01
quantile,0.45,0.0022984284380592438,2026-05-09,wk inc flu prop ed visits,0,2026-05-09,01
quantile,0.5,0.0023882567951115014,2026-05-09,wk inc flu prop ed visits,0,2026-05-09,01
quantile,0.55,0.002475086172173624,2026-05-09,wk inc flu prop ed visits,0,2026-05-09,01
quantile,0.6,0.0025651034101606286,2026-05-09,wk inc flu prop ed visits,0,2026-05-09,01
quantile,0.65,0.002653671172413585,2026-05-09,wk inc flu prop ed visits,0,2026-05-09,01
quantile,0.7,0.0027496712240487834,2026-05-09,wk inc flu prop ed visits,0,2026-05-09,01
quantile,0.75,0.0028534217363428024,2026-05-09,wk inc flu prop ed visits,0,2026-05-09,01
quantile,0.8,0.0029698610408490076,2026-05-09,wk inc flu prop ed visits,0,2026-05-09,01
quantile,0.85,0.003114729553201225,2026-05-09,wk inc flu prop ed visits,0,2026-05-09,01
quantile,0.9,0.0033193590459398964,2026-05-09,wk inc flu prop ed visits,0,2026-05-09,01
quantile,0.95,0.0036820906554333125,2026-05-09,wk inc flu prop ed visits,0,2026-05-09,01
quantile,0.975,0.003951505849073962,2026-05-09,wk inc flu prop ed visits,0,2026-05-09,01
quantile,0.99,0.004336347036695786,2026-05-09,wk inc flu prop ed visits,0,2026-05-09,01
quantile,0.01,3.627840114672658e-4,2026-05-09,wk inc flu prop ed visits,0,2026-05-09,05
quantile,0.025,4.552184634082838e-4,2026-05-09,wk inc flu prop ed visits,0,2026-05-09,05
quantile,0.05,5.568636988735622e-4,2026-05-09,wk inc flu prop ed visits,0,2026-05-09,05
quantile,0.1,6.807673427653883e-4,2026-05-09,wk inc flu prop ed visits,0,2026-05-09,05
quantile,0.15,7.685474755354447e-4,2026-05-09,wk inc flu prop ed visits,0,2026-05-09,05
quantile,0.2,8.47296133292394e-4,2026-05-09,wk inc flu prop ed visits,0,2026-05-09,05
quantile,0.25,9.241577131220526e-4,2026-05-09,wk inc flu prop ed visits,0,2026-05-09,05
quantile,0.3,9.945566373839006e-4,2026-05-09,wk inc flu prop ed visits,0,2026-05-09,05
quantile,0.35,0.0010598905047850648,2026-05-09,wk inc flu prop ed visits,0,2026-05-09,05
quantile,0.4,0.001127766880938674,2026-05-09,wk inc flu prop ed visits,0,2026-05-09,05
quantile,0.45,0.001183735549865378,2026-05-09,wk inc flu prop ed visits,0,2026-05-09,05
quantile,0.5,0.0012425753698238175,2026-05-09,wk inc flu prop ed visits,0,2026-05-09,05
quantile,0.55,0.0013219616397182104,2026-05-09,wk inc flu prop ed visits,0,2026-05-09,05
quantile,0.6,0.0013845281970318846,2026-05-09,wk inc flu prop ed visits,0,2026-05-09,05
quantile,0.65,0.0014648723851668492,2026-05-09,wk inc flu prop ed visits,0,2026-05-09,05
quantile,0.7,0.0015497140833613935,2026-05-09,wk inc flu prop ed visits,0,2026-05-09,05
quantile,0.75,0.0016376310443806756,2026-05-09,wk inc flu prop ed visits,0,2026-05-09,05
quantile,0.8,0.0017728369392959087,2026-05-09,wk inc flu prop ed visits,0,2026-05-09,05
quantile,0.85,0.0018991772900322907,2026-05-09,wk inc flu prop ed visits,0,2026-05-09,05
quantile,0.9,0.0020781757769433636,2026-05-09,wk inc flu prop ed visits,0,2026-05-09,05
quantile,0.95,0.0024372404283513273,2026-05-09,wk inc flu prop ed visits,0,2026-05-09,05
quantile,0.975,0.0026836278788265897,2026-05-09,wk inc flu prop ed visits,0,2026-05-09,05
quantile,0.99,0.003153169956549804,2026-05-09,wk inc flu prop ed visits,0,2026-05-09,05
