output_type,output_type_id,value,reference_date,target,horizon,target_end_date,location
quantile,0.01,1.4409598572293758e-4,2026-05-16,wk inc flu prop ed visits,0,2026-05-16,02
quantile,0.025,2.807439078636218e-4,2026-05-16,wk inc flu prop ed visits,0,2026-05-16,02
quantile,0.05,4.178472541693964e-4,2026-05-16,wk inc flu prop ed visits,0,2026-05-16,02
quantile,0.1,5.526340773050218e-4,2026-05-16,wk inc flu prop ed visits,0,2026-05-16,02
quantile,0.15,5.799680376232439e-4,2026-05-16,wk inc flu prop ed visits,0,2026-05-16,02
quantile,0.2,7.073345397694828e-4,2026-05-16,wk inc flu prop ed visits,0,2026-05-16,02
quantile,0.25,7.374579784813222e-4,2026-05-16,wk inc flu prop ed visits,0,2026-05-16,02
quantile,0.3,8.50924081546156e-4,2026-05-16,wk inc flu prop ed visits,0,2026-05-16,02
quantile,0.35,8.885303603883023e-4,2026-05-16,wk inc flu prop ed visits,0,2026-05-16,02
quantile,0.4,9.932746314051228e-4,2026-05-16,wk inc flu prop ed visits,0,2026-05-16,02
quantile,0.45,0.0010226719024558416,2026-05-16,wk inc flu prop ed visits,0,2026-05-16,02
quantile,0.5,0.0011343443633310105,2026-05-16,wk inc flu prop ed visits,0,2026-05-16,02
quantile,0.55,0.0012071787044395936,2026-05-16,wk inc flu prop ed visits,0,2026-05-16,02
quantile,0.6,0.0012833786895501639,2026-05-16,wk inc flu prop ed visits,0,2026-05-16,02
quantile,0.65,0.0013992117818788148,2026-05-16,wk inc flu prop ed visits,0,2026-05-16,02
quantile,0.7,0.0014577425377322,2026-05-16,wk inc flu prop ed visits,0,2026-05-16,02
quantile,0.75,0.0015680268714335017,2026-05-16,wk inc flu prop ed visits,0,2026-05-16,02
quantile,0.8,0.001702770411912265,2026-05-16,wk inc flu prop ed visits,0,2026-05-16,02
quantile,0.85,0.0018346298866426718,2026-05-16,wk inc flu prop ed visits,0,2026-05-16,02
quantile,0.9,0.002013975022912404,2026-05-16,wk inc flu prop ed visits,0,2026-05-16,02
quantile,0.95,0.002267830552190891,2026-05-16,wk inc flu prop ed visits,0,2026-05-16,02
quantile,0.975,0.002545774922315187,2026-05-16,wk inc flu prop ed visits,0,2026-05-16,02
quantile,0.99,0.0028884950080610263,2026-05-16,wk inc flu prop ed visits,0,2026-05-16,02
quantile,0.01,0.0012567705966131844,2026-05-16,wk inc flu prop ed visits,0,2026-05-16,01
quantile,0.025,0.0013787512887241237,2026-05-16,wk inc flu prop ed visits,0,2026-05-16,01
quantile,0.05,0.0014932968456022866,2026-05-16,wk inc flu prop ed visits,0,2026-05-16,01
quantile,0.1,0.0016535853206584151,2026-05-16,wk inc flu prop ed visits,0,2026-05-16,01
quantile,0.15,0.00177604461916985,2026-05-16,wk inc flu prop ed visits,0,2026-05-16,01
quantile,0.2,0.001877699462129982,2026-05-16,wk inc flu prop ed visits,0,2026-05-16,01
quantile,0.25,0.0019579434620437923,2026-05-16,wk inc flu prop ed visits,0,2026-05-16,01
quantile,0.3,0.0020418509659340545,2026-05-16,wk inc flu prop ed visits,0,2026-05-16,01
quantile,0.35,0.002109062579359692,2026-05-16,wk inc flu prop ed visits,0,2026-05-16,01
quantile,0.4,0.002191590225838993,2026-05-16,wk inc flu prop ed visits,0,2026-05-16,01
quantile,0.45,0.0022553772942128336,2026-05-16,wk inc flu prop ed visits,0,2026-05-16,01
quantile,0.5,0.002330474218831733,2026-05-16,wk inc flu prop ed visits,0,2026-05-16,01
quantile,0.55,0.0024057925158513234,2026-05-16,wk inc flu prop ed visits,0,2026-05-16,01
quantile,0.6,0.002499381082743831,2026-05-16,wk inc flu prop ed visits,0,2026-05-16,01
quantile,0.65,0.0025907587360890823,2026-05-16,wk inc flu prop ed visits,0,2026-05-16,01
quantile,0.7,0.0026892877479167145,2026-05-16,wk inc flu prop ed visits,0,2026-05-16,01
quantile,0.75,0.0028013108305183043,2026-05-16,wk inc flu prop ed visits,0,2026-05-16,01
quantile,0.8,0.0029283788543119542,2026-05-16,wk inc flu prop ed visits,0,2026-05-16,01
quantile,0.85,0.0030984186490476844,2026-05-16,wk inc flu prop ed visits,0,2026-05-16,01
quantile,0.9,0.0032538791874129128,2026-05-16,wk inc flu prop ed visits,0,2026-05-16,01
quantile,0.95,0.003575262907466256,2026-05-16,wk inc flu prop ed visits,0,2026-05-16,01
quantile,0.975,0.0038885231324143565,2026-05-16,wk inc flu prop ed visits,0,2026-05-16,01
quantile,0.99,0.004272156339469423,2026-05-16,wk inc flu prop ed visits,0,2026-05-16,01
quantile,0.01,2.675137042247897e-4,2026-05-16,wk inc flu prop ed visits,0,2026-05-16,05
quantile,0.025,3.8306355470512255e-4,2026-05-16,wk inc flu prop ed visits,0,2026-05-16,05
quantile,0.05,4.596239142765752e-4,2026-05-16,wk inc flu prop ed visits,0,2026-05-16,05
quantile,0.1,5.542714388866761e-4,2026-05-16,wk inc flu prop ed visits,0,2026-05-16,05
quantile,0.15,6.398582647195551e-4,2026-05-16,wk inc flu prop ed visits,0,2026-05-16,05
quantile,0.2,7.077120633244278e-4,2026-05-16,wk inc flu prop ed visits,0,2026-05-16,05
quantile,0.25,7.793698378389847e-4,2026-05-16,wk inc flu prop ed visits,0,2026-05-16,05
quantile,0.3,8.305101007227626e-4,2026-05-16,wk inc flu prop ed visits,0,2026-05-16,05
quantile,0.35,8.933207822366221e-4,2026-05-16,wk inc flu prop ed visits,0,2026-05-16,05
quantile,0.4,9.48646066762592e-4,2026-05-16,wk inc flu prop ed visits,0,2026-05-16,05
quantile,0.45,9.950610697437e-4,2026-05-16,wk inc flu prop ed visits,0,2026-05-16,05
quantile,0.5,0.0010547786385984022,2026-05-16,wk inc flu prop ed visits,0,2026-05-16,05
quantile,0.55,0.0011178646645903236,2026-05-16,wk inc flu prop ed visits,0,2026-05-16,05
quantile,0.6,0.0011835520841997178,2026-05-16,wk inc flu prop ed visits,0,2026-05-16,05
quantile,0.65,0.0012480703016782184,2026-05-16,wk inc flu prop ed visits,0,2026-05-16,05
quantile,0.7,0.0013242909855744665,2026-05-16,wk inc flu prop ed visits,0,2026-05-16,05
quantile,0.75,0.001398276810904478,2026-05-16,wk inc flu prop ed visits,0,2026-05-16,05
quantile,0.8,0.001488731686578555,2026-05-16,wk inc flu prop ed visits,0,2026-05-16,05
quantile,0.85,0.0016037815390410402,2026-05-16,wk inc flu prop ed visits,0,2026-05-16,05
quantile,0.9,0.0017852155503461586,2026-05-16,wk inc flu prop ed visits,0,2026-05-16,05
quantile,0.95,0.0020634007915591294,2026-05-16,wk inc flu prop ed visits,0,2026-05-16,05
quantile,0.975,0.0023223138840458343,2026-05-16,wk inc flu prop ed visits,0,2026-05-16,05
quantile,0.99,0.002699751331815391,2026-05-16,wk inc flu prop ed visits,0,2026-05-16,05
quantile,0.01,0.004252011410941236,2026-05-16,wk inc flu prop ed visits,0,2026-05-16,04
quantile,0.025,0.004432688332479844,2026-05-16,wk inc flu prop ed visits,0,2026-05-16,04
quantile,0.05,0.004711627493483833,2026-05-16,wk inc flu prop ed visits,0,2026-05-16,04
quantile,0.1,0.004960739026263881,2026-05-16,wk inc flu prop ed visits,0,2026-05-16,04
quantile,0.15,0.005147698590733243,2026-05-16,wk inc flu prop ed visits,0,2026-05-16,04
quantile,0.2,0.0052780439254419415,2026-05-16,wk inc flu prop ed visits,0,2026-05-16,04
quantile,0.25,0.005397454791641611,2026-05-16,wk inc flu prop ed visits,0,2026-05-16,04
quantile,0.3,0.00551879813238288,2026-05-16,wk inc flu prop ed visits,0,2026-05-16,04
quantile,0.35,0.005651501178656768,2026-05-16,wk inc flu prop ed visits,0,2026-05-16,04
quantile,0.4,0.005757350290835619,2026-05-16,wk inc flu prop ed visits,0,2026-05-16,04
quantile,0.45,0.005888209589935429,2026-05-16,wk inc flu prop ed visits,0,2026-05-16,04
quantile,0.5,0.00600866234672522,2026-05-16,wk inc flu prop ed visits,0,2026-05-16,04
quantile,0.55,0.006116660533550004,2026-05-16,wk inc flu prop ed visits,0,2026-05-16,04
quantile,0.6,0.006259177599953886,2026-05-16,wk inc flu prop ed visits,0,2026-05-16,04
quantile,0.65,0.006356097179270173,2026-05-16,wk inc flu prop ed visits,0,2026-05-16,04
quantile,0.7,0.006504300332076629,2026-05-16,wk inc flu prop ed visits,0,2026-05-16,04
quantile,0.75,0.006649293718086211,2026-05-16,wk inc flu prop ed visits,0,2026-05-16,04
quantile,0.8,0.006804420155015263,2026-05-16,wk inc flu prop ed visits,0,2026-05-16,04
quantile,0.85,0.006995795218584753,2026-05-16,wk inc flu prop ed visits,0,2026-05-16,04
quantile,0.9,0.0072410043953137675,2026-05-16,wk inc flu prop ed visits,0,2026-05-16,04
quantile,0.95,0.0077123248624283314,2026-05-16,wk inc flu prop ed visits,0,2026-05-16,04
quantile,0.975,0.008175160844513533,2026-05-16,wk inc flu prop ed visits,0,2026-05-16,04
quantile,0.99,0.008703395165617933,2026-05-16,wk inc flu prop ed visits,0,2026-05-16,04
quantile,0.01,0.0031953851423130843,2026-05-16,wk inc flu prop ed visits,0,2026-05-16,06
quantile,0.025,0.0033538153626781844,2026-05-16,wk inc flu prop ed visits,0,2026-05-16,06
quantile,0.05,0.0034646700603016166,2026-05-16,wk inc flu prop ed visits,0,2026-05-16,06
quantile,0.1,0.003628121155949473,2026-05-16,wk inc flu prop ed visits,0,2026-05-16,06
quantile,0.15,0.003768707135204875,2026-05-16,wk inc flu prop ed visits,0,2026-05-16,06
