location_name,horizon,quantile_0.025_per100k,quantile_0.5_per100k,quantile_0.975_per100k,quantile_0.025_count,quantile_0.5_count,quantile_0.975_count,quantile_0.025_per100k_rounded,quantile_0.5_per100k_rounded,quantile_0.975_per100k_rounded,quantile_0.025_count_rounded,quantile_0.5_count_rounded,quantile_0.975_count_rounded,target_end_date,reference_date,target_end_date_formatted,reference_date_formatted,forecast_due_date,forecast_due_date_formatted,model
US,0,1.0520095281367388,1.7870636981596137,2.8208438828797853,3578,6078,9594,1.05,1.79,2.82,3578,6078,9594,2026-03-21,2026-03-21,"March 21, 2026","March 21, 2026",2026-03-18,"March 18, 2026",FluSight-ensemble
US,1,0.6436134312720293,1.5271485436395251,2.931690051719235,2189,5194,9971,0.64,1.53,2.93,2189,5194,9971,2026-03-28,2026-03-21,"March 28, 2026","March 21, 2026",2026-03-18,"March 18, 2026",FluSight-ensemble
US,2,0.4560276070821917,1.2963415342523423,2.8884688665218894,1551,4409,9824,0.46,1.3,2.89,1551,4409,9824,2026-04-04,2026-03-21,"April 04, 2026","March 21, 2026",2026-03-18,"March 18, 2026",FluSight-ensemble
Alabama,0,0.5622662353890756,1.2990288886575194,2.7725541951944077,29,67,143,0.56,1.3,2.77,29,67,143,2026-03-21,2026-03-21,"March 21, 2026","March 21, 2026",2026-03-18,"March 18, 2026",FluSight-ensemble
Alabama,1,0.31021585400776586,1.0275900164007246,2.9276621221982904,16,53,151,0.31,1.03,2.93,16,53,151,2026-03-28,2026-03-21,"March 28, 2026","March 21, 2026",2026-03-18,"March 18, 2026",FluSight-ensemble
Alabama,2,0.17449641787936832,0.8143166167703854,3.063381558326688,9,42,158,0.17,0.81,3.06,9,42,158,2026-04-04,2026-03-21,"April 04, 2026","March 21, 2026",2026-03-18,"March 18, 2026",FluSight-ensemble
Alaska,0,0.13511085169827586,0.9457759618879309,2.7022170339655167,1,7,20,0.14,0.95,2.7,1,7,20,2026-03-21,2026-03-21,"March 21, 2026","March 21, 2026",2026-03-18,"March 18, 2026",FluSight-ensemble
Alaska,1,0,0.9457759618879309,3.2426604407586206,0,7,24,0,0.95,3.24,0,7,24,2026-03-28,2026-03-21,"March 28, 2026","March 21, 2026",2026-03-18,"March 18, 2026",FluSight-ensemble
Alaska,2,0,0.8106651101896551,3.512882144155172,0,6,26,0,0.81,3.51,0,6,26,2026-04-04,2026-03-21,"April 04, 2026","March 21, 2026",2026-03-18,"March 18, 2026",FluSight-ensemble
Arizona,0,1.0287002082722267,2.2684158438823463,4.154366225714762,78,172,315,1.03,2.27,4.15,78,172,315,2026-03-21,2026-03-21,"March 21, 2026","March 21, 2026",2026-03-18,"March 18, 2026",FluSight-ensemble
