location_name,horizon,quantile_0.025_per100k,quantile_0.5_per100k,quantile_0.975_per100k,quantile_0.025_count,quantile_0.5_count,quantile_0.975_count,quantile_0.025_per100k_rounded,quantile_0.5_per100k_rounded,quantile_0.975_per100k_rounded,quantile_0.025_count_rounded,quantile_0.5_count_rounded,quantile_0.975_count_rounded,target_end_date,reference_date,target_end_date_formatted,reference_date_formatted,forecast_due_date,forecast_due_date_formatted,model
US,0,4.23391201933176,7.446980807335752,10.06641984762927,14400,25328,34237,4.23,7.45,10.07,14400,25328,34237,2026-01-17,2026-01-17,"January 17, 2026","January 17, 2026",2026-01-14,"January 14, 2026",FluSight-ensemble
US,1,2.9252215750230333,6.9694896184888915,10.597422980053793,9949,23704,36043,2.93,6.97,10.6,9949,23704,36043,2026-01-24,2026-01-17,"January 24, 2026","January 17, 2026",2026-01-14,"January 14, 2026",FluSight-ensemble
US,2,2.2998374871675713,6.649888065362946,12.759658326593083,7822,22617,43397,2.3,6.65,12.76,7822,22617,43397,2026-01-31,2026-01-17,"January 31, 2026","January 17, 2026",2026-01-14,"January 14, 2026",FluSight-ensemble
Alabama,0,3.063381558326688,5.835935753521095,9.674856946867198,158,301,499,3.06,5.84,9.67,158,301,499,2026-01-17,2026-01-17,"January 17, 2026","January 17, 2026",2026-01-14,"January 14, 2026",FluSight-ensemble
Alabama,1,2.055180032801449,5.738993299143669,11.613706034415735,106,296,599,2.06,5.74,11.61,106,296,599,2026-01-24,2026-01-17,"January 24, 2026","January 17, 2026",2026-01-14,"January 14, 2026",FluSight-ensemble
Alabama,2,1.648021724416256,5.331834990758476,12.815792468695827,85,275,661,1.65,5.33,12.82,85,275,661,2026-01-31,2026-01-17,"January 31, 2026","January 17, 2026",2026-01-14,"January 14, 2026",FluSight-ensemble
Alaska,0,1.756441072077586,5.134212364534482,10.40353558076724,13,38,77,1.76,5.13,10.4,13,38,77,2026-01-17,2026-01-17,"January 17, 2026","January 17, 2026",2026-01-14,"January 14, 2026",FluSight-ensemble
Alaska,1,1.0808868135862069,4.593768957741379,12.159976652844827,8,34,90,1.08,4.59,12.16,8,34,90,2026-01-24,2026-01-17,"January 24, 2026","January 17, 2026",2026-01-14,"January 14, 2026",FluSight-ensemble
Alaska,2,0.6755542584913792,4.3235472543448275,12.835530911336205,5,32,95,0.68,4.32,12.84,5,32,95,2026-01-31,2026-01-17,"January 31, 2026","January 17, 2026",2026-01-14,"January 14, 2026",FluSight-ensemble
Arizona,0,1.1078309935239365,3.1520429458597716,6.2513320348850705,84,239,474,1.11,3.15,6.25,84,239,474,2026-01-17,2026-01-17,"January 17, 2026","January 17, 2026",2026-01-14,"January 14, 2026",FluSight-ensemble
Arizona,1,0.8308732451429525,3.020158303773589,7.227278386322824,63,229,548,0.83,3.02,7.23,63,229,548,2026-01-24,2026-01-17,"January 24, 2026","January 17, 2026",2026-01-14,"January 14, 2026",FluSight-ensemble
Arizona,2,0.6858001388481512,2.9937813753563525,8.598878664019127,52,227,652,0.69,2.99,8.6,52,227,652,2026-01-31,2026-01-17,"January 31, 2026","January 17, 2026",2026-01-14,"January 14, 2026",FluSight-ensemble
Arkansas,0,2.0399215892996723,4.921715580532543,9.390115252331825,63,152,290,2.04,4.92,9.39,63,152,290,2026-01-17,2026-01-17,"January 17, 2026","January 17, 2026",2026-01-14,"January 14, 2026",FluSight-ensemble
Arkansas,1,1.683744803866396,5.180753242665834,10.588164439698298,52,160,327,1.68,5.18,10.59,52,160,327,2026-01-24,2026-01-17,"January 24, 2026","January 17, 2026",2026-01-14,"January 14, 2026",FluSight-ensemble
Arkansas,2,1.5218462650330888,5.180753242665834,11.980491873664743,47,160,370,1.52,5.18,11.98,47,160,370,2026-01-31,2026-01-17,"January 31, 2026","January 17, 2026",2026-01-14,"January 14, 2026",FluSight-ensemble
California,0,1.8335704844148664,3.476936561732755,5.536216275902702,723,1371,2183,1.83,3.48,5.54,723,1371,2183,2026-01-17,2026-01-17,"January 17, 2026","January 17, 2026",2026-01-14,"January 14, 2026",FluSight-ensemble
California,1,1.5723564320016834,3.7203982028168867,6.761132657607239,620,1467,2666,1.57,3.72,6.76,620,1467,2666,2026-01-24,2026-01-17,"January 24, 2026","January 17, 2026",2026-01-14,"January 14, 2026",FluSight-ensemble
California,2,1.270565439407812,3.750830907952403,8.749402726460982,501,1479,3450,1.27,3.75,8.75,501,1479,3450,2026-01-31,2026-01-17,"January 31, 2026","January 17, 2026",2026-01-14,"January 14, 2026",FluSight-ensemble
Colorado,0,3.0885474812979217,6.496021061208128,10.776345016267749,184,387,642,3.09,6.5,10.78,184,387,642,2026-01-17,2026-01-17,"January 17, 2026","January 17, 2026",2026-01-14,"January 14, 2026",FluSight-ensemble
Colorado,1,2.098198017186088,5.774240943296115,10.574918006617883,125,344,630,2.1,5.77,10.57,125,344,630,2026-01-24,2026-01-17,"January 24, 2026","January 17, 2026",2026-01-14,"January 14, 2026",FluSight-ensemble
Colorado,2,1.6617728296113818,5.119603161934055,12.303833172779221,99,305,733,1.66,5.12,12.3,99,305,733,2026-01-31,2026-01-17,"January 31, 2026","January 17, 2026",2026-01-14,"January 14, 2026",FluSight-ensemble
Connecticut,0,5.306022825693884,10.612045651387769,18.36700208894037,195,390,675,5.31,10.61,18.37,195,390,675,2026-01-17,2026-01-17,"January 17, 2026","January 17, 2026",2026-01-14,"January 14, 2026",FluSight-ensemble
Connecticut,1,3.401296683137106,8.979423243481959,17.387428644196884,125,330,639,3.4,8.98,17.39,125,330,639,2026-01-24,2026-01-17,"January 24, 2026","January 17, 2026",2026-01-14,"January 14, 2026",FluSight-ensemble
Connecticut,2,2.666616599579491,7.891008304878086,19.04726142556779,98,290,700,2.67,7.89,19.05,98,290,700,2026-01-31,2026-01-17,"January 31, 2026","January 17, 2026",2026-01-14,"January 14, 2026",FluSight-ensemble
Delaware,0,5.989065677234991,12.64358309638498,22.815488294228537,63,133,240,5.99,12.64,22.82,63,133,240,2026-01-17,2026-01-17,"January 17, 2026","January 17, 2026",2026-01-14,"January 14, 2026",FluSight-ensemble
Delaware,1,3.7075168478121374,12.073195889029266,23.480940036143537,39,127,247,3.71,12.07,23.48,39,127,247,2026-01-24,2026-01-17,"January 24, 2026","January 17, 2026",2026-01-14,"January 14, 2026",FluSight-ensemble
Delaware,2,3.042065105897138,12.45345402726641,25.09703712365139,32,131,264,3.04,12.45,25.1,32,131,264,2026-01-31,2026-01-17,"January 31, 2026","January 17, 2026",2026-01-14,"January 14, 2026",FluSight-ensemble
