location_name,abbreviation,horizon,reference_date,target_end_date,model,quantile_0.025,quantile_0.25,quantile_0.5,quantile_0.75,quantile_0.975,quantile_0.025_rounded,quantile_0.25_rounded,quantile_0.5_rounded,quantile_0.75_rounded,quantile_0.975_rounded,forecast_team,model_full_name,forecast_due_date,forecast_due_date_formatted
US,US,0,2026-01-17,2026-01-17,CEPH-Rtrend_fluH,14067,18379,21322,24663,31912,14067,18379,21322,24663,31912,CEPH Lab at Indiana University,Rtrend FluH,2026-01-14,"January 14, 2026"
US,US,1,2026-01-17,2026-01-24,CEPH-Rtrend_fluH,5637,10066,13716,18475,30895,5637,10066,13716,18475,30895,CEPH Lab at Indiana University,Rtrend FluH,2026-01-14,"January 14, 2026"
US,US,2,2026-01-17,2026-01-31,CEPH-Rtrend_fluH,2145,5338,8517,13243,27804,2145,5338,8517,13243,27804,CEPH Lab at Indiana University,Rtrend FluH,2026-01-14,"January 14, 2026"
US,US,0,2026-01-17,2026-01-17,CFA_Pyrenew-Pyrenew_HE_Flu,17233.425000000003,19548.75,21002.5,22863.5,27748.299999999992,17233,19549,21002,22864,27748,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,Pyrenew_Hospital_Admissions_ED_Visits_Influenza,2026-01-14,"January 14, 2026"
US,US,1,2026-01-17,2026-01-24,CFA_Pyrenew-Pyrenew_HE_Flu,11241.724999999999,13875,15614.5,17700.5,22521.849999999995,11242,13875,15614,17700,22522,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,Pyrenew_Hospital_Admissions_ED_Visits_Influenza,2026-01-14,"January 14, 2026"
US,US,0,2026-01-17,2026-01-17,CMU-TimeSeries,6422.5203808452015,15232.505436023459,21653.93695027947,28483.59502150305,48332.971174643026,6423,15233,21654,28484,48333,Carnegie Mellon Delphi Group,AR ensemble with auxiliary data,2026-01-14,"January 14, 2026"
US,US,1,2026-01-17,2026-01-24,CMU-TimeSeries,2960.469281079975,10507.724635475566,16504.951295093513,24120.910628198497,52660.99145115535,2960,10508,16505,24121,52661,Carnegie Mellon Delphi Group,AR ensemble with auxiliary data,2026-01-14,"January 14, 2026"
US,US,2,2026-01-17,2026-01-31,CMU-TimeSeries,1737.982472395456,6849.168481551864,11861.074563952157,18388.559544914453,49819.66914899506,1738,6849,11861,18389,49820,Carnegie Mellon Delphi Group,AR ensemble with auxiliary data,2026-01-14,"January 14, 2026"
US,US,0,2026-01-17,2026-01-17,CU-ensemble,13728,22718,26026,29750,38428,13728,22718,26026,29750,38428,Columbia University,Ensemble,2026-01-14,"January 14, 2026"
US,US,1,2026-01-17,2026-01-24,CU-ensemble,9949,20313,25470,30718,43397,9949,20313,25470,30718,43397,Columbia University,Ensemble,2026-01-14,"January 14, 2026"
US,US,2,2026-01-17,2026-01-31,CU-ensemble,7564,17602,25194,31296,47840,7564,17602,25194,31296,47840,Columbia University,Ensemble,2026-01-14,"January 14, 2026"
US,US,0,2026-01-17,2026-01-17,Cornell_JHU-hierarchSIR,20655.774999999998,24253.25,26152,28323.75,32480.174999999996,20656,24253,26152,28324,32480,Cornell_JHU,hierarchSIR,2026-01-14,"January 14, 2026"
US,US,1,2026-01-17,2026-01-24,Cornell_JHU-hierarchSIR,17446.100000000002,21962.5,24286.5,27440,35448.174999999996,17446,21962,24286,27440,35448,Cornell_JHU,hierarchSIR,2026-01-14,"January 14, 2026"
US,US,2,2026-01-17,2026-01-31,Cornell_JHU-hierarchSIR,15231.300000000001,19859,22673,26059.25,38403.4,15231,19859,22673,26059,38403,Cornell_JHU,hierarchSIR,2026-01-14,"January 14, 2026"
US,US,0,2026-01-17,2026-01-17,FluSight-baseline,18765,26551,26903,27255,35041,18765,26551,26903,27255,35041,FluSight-baseline,Baseline model using reported weekly admissions,2026-01-14,"January 14, 2026"
US,US,1,2026-01-17,2026-01-24,FluSight-baseline,15860,25419,26903,28385,37977,15860,25419,26903,28385,37977,FluSight-baseline,Baseline model using reported weekly admissions,2026-01-14,"January 14, 2026"
US,US,2,2026-01-17,2026-01-31,FluSight-baseline,13958,24470,26903,29321,39990,13958,24470,26903,29321,39990,FluSight-baseline,Baseline model using reported weekly admissions,2026-01-14,"January 14, 2026"
US,US,0,2026-01-17,2026-01-17,FluSight-ensemble,14400,19642,25328,28821,34237,14400,19642,25328,28821,34237,FluSight-ensemble,Ensemble models using FluSight forecast submissions,2026-01-14,"January 14, 2026"
US,US,1,2026-01-17,2026-01-24,FluSight-ensemble,9949,17211,23704,28392,36043,9949,17211,23704,28392,36043,FluSight-ensemble,Ensemble models using FluSight forecast submissions,2026-01-14,"January 14, 2026"
US,US,2,2026-01-17,2026-01-31,FluSight-ensemble,7822,16255,22617,30809,43397,7822,16255,22617,30809,43397,FluSight-ensemble,Ensemble models using FluSight forecast submissions,2026-01-14,"January 14, 2026"
US,US,0,2026-01-17,2026-01-17,FluSight-lop_norm,9142,19595,24209,29667,54053,9142,19595,24209,29667,54053,FluSight-lop_norm,Linear opinion pool ensemble of FluSight forecast submissions,2026-01-14,"January 14, 2026"
US,US,1,2026-01-17,2026-01-24,FluSight-lop_norm,3983,15619,22935,29525,62251,3983,15619,22935,29525,62251,FluSight-lop_norm,Linear opinion pool ensemble of FluSight forecast submissions,2026-01-14,"January 14, 2026"
US,US,2,2026-01-17,2026-01-31,FluSight-lop_norm,413,13223,22318,31304,72893,413,13223,22318,31304,72893,FluSight-lop_norm,Linear opinion pool ensemble of FluSight forecast submissions,2026-01-14,"January 14, 2026"
