reference_date,horizon,target,target_end_date,location,output_type,output_type_id,value
2024-12-21,0,wk inc flu hosp,2024-12-21,01,quantile,0.01,85.00047302246094
2024-12-21,0,wk inc flu hosp,2024-12-21,01,quantile,0.025,85.00047302246094
2024-12-21,0,wk inc flu hosp,2024-12-21,01,quantile,0.05,85.00047302246094
2024-12-21,0,wk inc flu hosp,2024-12-21,01,quantile,0.1,85.1036146194458
2024-12-21,0,wk inc flu hosp,2024-12-21,01,quantile,0.15,85.29077605667113
2024-12-21,0,wk inc flu hosp,2024-12-21,01,quantile,0.2,86.78144473915098
2024-12-21,0,wk inc flu hosp,2024-12-21,01,quantile,0.25,103.98787036657332
2024-12-21,0,wk inc flu hosp,2024-12-21,01,quantile,0.3,104.42122238845826
2024-12-21,0,wk inc flu hosp,2024-12-21,01,quantile,0.35,105.02739715771672
2024-12-21,0,wk inc flu hosp,2024-12-21,01,quantile,0.4,105.68145934580564
2024-12-21,0,wk inc flu hosp,2024-12-21,01,quantile,0.45,106.2656489590644
2024-12-21,0,wk inc flu hosp,2024-12-21,01,quantile,0.5,114.20276713371275
2024-12-21,0,wk inc flu hosp,2024-12-21,01,quantile,0.55,116.02298629484186
2024-12-21,0,wk inc flu hosp,2024-12-21,01,quantile,0.6,116.6071759081006
2024-12-21,0,wk inc flu hosp,2024-12-21,01,quantile,0.65,117.26123809618952
2024-12-21,0,wk inc flu hosp,2024-12-21,01,quantile,0.7,117.867412865448
2024-12-21,0,wk inc flu hosp,2024-12-21,01,quantile,0.75,118.30076488733292
2024-12-21,0,wk inc flu hosp,2024-12-21,01,quantile,0.8,135.50719051475525
2024-12-21,0,wk inc flu hosp,2024-12-21,01,quantile,0.85,136.9978591972351
2024-12-21,0,wk inc flu hosp,2024-12-21,01,quantile,0.9,137.18502063446044
2024-12-21,0,wk inc flu hosp,2024-12-21,01,quantile,0.95,137.2881622314453
2024-12-21,0,wk inc flu hosp,2024-12-21,01,quantile,0.975,137.2881622314453
2024-12-21,0,wk inc flu hosp,2024-12-21,01,quantile,0.99,137.2881622314453
2024-12-21,0,wk flu hosp rate change,2024-12-21,01,pmf,decrease,0.1049244659088952
2024-12-21,0,wk flu hosp rate change,2024-12-21,01,pmf,increase,0.1907398998399589
2024-12-21,0,wk flu hosp rate change,2024-12-21,01,pmf,large_decrease,9.831488149994247e-11
2024-12-21,0,wk flu hosp rate change,2024-12-21,01,pmf,large_increase,1.0810035089292567e-09
2024-12-21,0,wk flu hosp rate change,2024-12-21,01,pmf,stable,0.7043356330718273
2024-12-21,0,wk inc flu hosp,2024-12-21,02,quantile,0.01,10.516741752624512
2024-12-21,0,wk inc flu hosp,2024-12-21,02,quantile,0.025,10.516741752624512
2024-12-21,0,wk inc flu hosp,2024-12-21,02,quantile,0.05,10.516741752624512
2024-12-21,0,wk inc flu hosp,2024-12-21,02,quantile,0.1,13.206957156181332
2024-12-21,0,wk inc flu hosp,2024-12-21,02,quantile,0.15,13.559639328193668
2024-12-21,0,wk inc flu hosp,2024-12-21,02,quantile,0.2,14.63513306760787
2024-12-21,0,wk inc flu hosp,2024-12-21,02,quantile,0.25,15.29130646431446
2024-12-21,0,wk inc flu hosp,2024-12-21,02,quantile,0.3,16.230009022439187
2024-12-21,0,wk inc flu hosp,2024-12-21,02,quantile,0.35,16.23592834026516
2024-12-21,0,wk inc flu hosp,2024-12-21,02,quantile,0.4,16.54062297160625
2024-12-21,0,wk inc flu hosp,2024-12-21,02,quantile,0.45,16.6208036308527
2024-12-21,0,wk inc flu hosp,2024-12-21,02,quantile,0.5,17.92525291442871
2024-12-21,0,wk inc flu hosp,2024-12-21,02,quantile,0.55,17.951431476569176
2024-12-21,0,wk inc flu hosp,2024-12-21,02,quantile,0.6,18.031612135815624
2024-12-21,0,wk inc flu hosp,2024-12-21,02,quantile,0.65,18.336306767156714
2024-12-21,0,wk inc flu hosp,2024-12-21,02,quantile,0.7,18.342226084982688
2024-12-21,0,wk inc flu hosp,2024-12-21,02,quantile,0.75,19.280928643107416
2024-12-21,0,wk inc flu hosp,2024-12-21,02,quantile,0.8,19.937102039814004
2024-12-21,0,wk inc flu hosp,2024-12-21,02,quantile,0.85,21.012595779228207
2024-12-21,0,wk inc flu hosp,2024-12-21,02,quantile,0.9,21.365277951240543
2024-12-21,0,wk inc flu hosp,2024-12-21,02,quantile,0.95,24.055493354797363
2024-12-21,0,wk inc flu hosp,2024-12-21,02,quantile,0.975,24.055493354797363
2024-12-21,0,wk inc flu hosp,2024-12-21,02,quantile,0.99,24.055493354797363
2024-12-21,0,wk flu hosp rate change,2024-12-21,02,pmf,decrease,0.2419761340494217
2024-12-21,0,wk flu hosp rate change,2024-12-21,02,pmf,increase,0.3048849317123091
2024-12-21,0,wk flu hosp rate change,2024-12-21,02,pmf,large_decrease,9.831799824837776e-05
2024-12-21,0,wk flu hosp rate change,2024-12-21,02,pmf,large_increase,0.0002050706467917
2024-12-21,0,wk flu hosp rate change,2024-12-21,02,pmf,stable,0.4528355455932289
2024-12-21,0,wk inc flu hosp,2024-12-21,04,quantile,0.01,432.2575988769531
2024-12-21,0,wk inc flu hosp,2024-12-21,04,quantile,0.025,432.2575988769531
2024-12-21,0,wk inc flu hosp,2024-12-21,04,quantile,0.05,432.2575988769531
2024-12-21,0,wk inc flu hosp,2024-12-21,04,quantile,0.1,432.2575988769531
2024-12-21,0,wk inc flu hosp,2024-12-21,04,quantile,0.15,432.2575988769531
2024-12-21,0,wk inc flu hosp,2024-12-21,04,quantile,0.2,432.2575988769531
2024-12-21,0,wk inc flu hosp,2024-12-21,04,quantile,0.25,432.2575988769531
2024-12-21,0,wk inc flu hosp,2024-12-21,04,quantile,0.3,626.596513906859
2024-12-21,0,wk inc flu hosp,2024-12-21,04,quantile,0.35,858.1778601068497
2024-12-21,0,wk inc flu hosp,2024-12-21,04,quantile,0.4,860.6923448177815
2024-12-21,0,wk inc flu hosp,2024-12-21,04,quantile,0.45,863.9887360608578
2024-12-21,0,wk inc flu hosp,2024-12-21,04,quantile,0.5,870.1312599182129
2024-12-21,0,wk inc flu hosp,2024-12-21,04,quantile,0.55,874.2242766344547
2024-12-21,0,wk inc flu hosp,2024-12-21,04,quantile,0.6,877.520667877531
2024-12-21,0,wk inc flu hosp,2024-12-21,04,quantile,0.65,880.0351525884628
2024-12-21,0,wk inc flu hosp,2024-12-21,04,quantile,0.7,1111.6164987884536
2024-12-21,0,wk inc flu hosp,2024-12-21,04,quantile,0.75,1305.9554138183594
2024-12-21,0,wk inc flu hosp,2024-12-21,04,quantile,0.8,1305.9554138183594
2024-12-21,0,wk inc flu hosp,2024-12-21,04,quantile,0.85,1305.9554138183594
2024-12-21,0,wk inc flu hosp,2024-12-21,04,quantile,0.9,1305.9554138183594
2024-12-21,0,wk inc flu hosp,2024-12-21,04,quantile,0.95,1305.9554138183594
2024-12-21,0,wk inc flu hosp,2024-12-21,04,quantile,0.975,1305.9554138183594
2024-12-21,0,wk inc flu hosp,2024-12-21,04,quantile,0.99,1305.9554138183594
2024-12-21,0,wk flu hosp rate change,2024-12-21,04,pmf,decrease,0.2160145984128181
2024-12-21,0,wk flu hosp rate change,2024-12-21,04,pmf,increase,0.2514511567386214
2024-12-21,0,wk flu hosp rate change,2024-12-21,04,pmf,large_decrease,0.1633781257728943
2024-12-21,0,wk flu hosp rate change,2024-12-21,04,pmf,large_increase,0.2573626396192898
2024-12-21,0,wk flu hosp rate change,2024-12-21,04,pmf,stable,0.1117934794563761
2024-12-21,0,wk inc flu hosp,2024-12-21,05,quantile,0.01,0.4103240966796875
2024-12-21,0,wk inc flu hosp,2024-12-21,05,quantile,0.025,0.4103240966796875
2024-12-21,0,wk inc flu hosp,2024-12-21,05,quantile,0.05,1.1091737966537458
2024-12-21,0,wk inc flu hosp,2024-12-21,05,quantile,0.1,7.937500115394613
2024-12-21,0,wk inc flu hosp,2024-12-21,05,quantile,0.15,9.65002148554325
2024-12-21,0,wk inc flu hosp,2024-12-21,05,quantile,0.2,11.006936610412618
2024-12-21,0,wk inc flu hosp,2024-12-21,05,quantile,0.25,13.08572711610794
2024-12-21,0,wk inc flu hosp,2024-12-21,05,quantile,0.3,13.12750732002258
2024-12-21,0,wk inc flu hosp,2024-12-21,05,quantile,0.35,14.943617544931184
2024-12-21,0,wk inc flu hosp,2024-12-21,05,quantile,0.4,15.769740601778055
2024-12-21,0,wk inc flu hosp,2024-12-21,05,quantile,0.45,17.177226437819048
2024-12-21,0,wk inc flu hosp,2024-12-21,05,quantile,0.5,18.648825645446777
2024-12-21,0,wk inc flu hosp,2024-12-21,05,quantile,0.55,19.35154782365556
2024-12-21,0,wk inc flu hosp,2024-12-21,05,quantile,0.6,20.759033659696552
2024-12-21,0,wk inc flu hosp,2024-12-21,05,quantile,0.65,21.585156716543427
2024-12-21,0,wk inc flu hosp,2024-12-21,05,quantile,0.7,23.40126694145203
2024-12-21,0,wk inc flu hosp,2024-12-21,05,quantile,0.75,23.44304714536667
2024-12-21,0,wk inc flu hosp,2024-12-21,05,quantile,0.8,25.521837651061993
2024-12-21,0,wk inc flu hosp,2024-12-21,05,quantile,0.85,26.87875277593136
2024-12-21,0,wk inc flu hosp,2024-12-21,05,quantile,0.9,28.591274146079996
2024-12-21,0,wk inc flu hosp,2024-12-21,05,quantile,0.95,35.41960046482086
2024-12-21,0,wk inc flu hosp,2024-12-21,05,quantile,0.975,36.11845016479492
2024-12-21,0,wk inc flu hosp,2024-12-21,05,quantile,0.99,36.11845016479492
2024-12-21,0,wk flu hosp rate change,2024-12-21,05,pmf,decrease,0.1414601339351752
2024-12-21,0,wk flu hosp rate change,2024-12-21,05,pmf,increase,0.156550193894232
2024-12-21,0,wk flu hosp rate change,2024-12-21,05,pmf,large_decrease,7.301351739511532e-10
