target_end_date,output_type_id,value,reference_date,horizon,target,output_type,location
2026-05-30,0.01,6.219507079643375,2026-05-30,0,wk inc flu hosp,quantile,01
2026-05-30,0.025,7.030075489425571,2026-05-30,0,wk inc flu hosp,quantile,01
2026-05-30,0.05,7.817909680140614,2026-05-30,0,wk inc flu hosp,quantile,01
2026-05-30,0.1,8.851520325654064,2026-05-30,0,wk inc flu hosp,quantile,01
2026-05-30,0.15,9.622251247852867,2026-05-30,0,wk inc flu hosp,quantile,01
2026-05-30,0.2,10.281044255341138,2026-05-30,0,wk inc flu hosp,quantile,01
2026-05-30,0.25,10.885964461190403,2026-05-30,0,wk inc flu hosp,quantile,01
2026-05-30,0.3,11.453780341758351,2026-05-30,0,wk inc flu hosp,quantile,01
2026-05-30,0.35,12.010157390878057,2026-05-30,0,wk inc flu hosp,quantile,01
2026-05-30,0.4,12.56103833635392,2026-05-30,0,wk inc flu hosp,quantile,01
2026-05-30,0.45,13.118466078538496,2026-05-30,0,wk inc flu hosp,quantile,01
2026-05-30,0.5,13.692734188206641,2026-05-30,0,wk inc flu hosp,quantile,01
2026-05-30,0.55,14.287754869876006,2026-05-30,0,wk inc flu hosp,quantile,01
2026-05-30,0.6,14.924646011807372,2026-05-30,0,wk inc flu hosp,quantile,01
2026-05-30,0.65,15.607167854346526,2026-05-30,0,wk inc flu hosp,quantile,01
2026-05-30,0.7,16.361605963472048,2026-05-30,0,wk inc flu hosp,quantile,01
2026-05-30,0.75,17.223602973686198,2026-05-30,0,wk inc flu hosp,quantile,01
2026-05-30,0.8,18.229301032713007,2026-05-30,0,wk inc flu hosp,quantile,01
2026-05-30,0.85,19.47927880338678,2026-05-30,0,wk inc flu hosp,quantile,01
2026-05-30,0.9,21.164979375172262,2026-05-30,0,wk inc flu hosp,quantile,01
2026-05-30,0.95,23.959912996065697,2026-05-30,0,wk inc flu hosp,quantile,01
2026-05-30,0.975,26.70009503461181,2026-05-30,0,wk inc flu hosp,quantile,01
2026-05-30,0.99,30.18312401041915,2026-05-30,0,wk inc flu hosp,quantile,01
2026-05-30,0.01,0.3936290440879924,2026-05-30,0,wk inc flu hosp,quantile,02
2026-05-30,0.025,0.4734914925470976,2026-05-30,0,wk inc flu hosp,quantile,02
2026-05-30,0.05,0.5557397680866509,2026-05-30,0,wk inc flu hosp,quantile,02
2026-05-30,0.1,0.6701731375564007,2026-05-30,0,wk inc flu hosp,quantile,02
2026-05-30,0.15,0.7600826290279148,2026-05-30,0,wk inc flu hosp,quantile,02
2026-05-30,0.2,0.8399010353760875,2026-05-30,0,wk inc flu hosp,quantile,02
2026-05-30,0.25,0.9155207454270646,2026-05-30,0,wk inc flu hosp,quantile,02
2026-05-30,0.3,0.9884734395950079,2026-05-30,0,wk inc flu hosp,quantile,02
2026-05-30,0.35,1.0617615959170235,2026-05-30,0,wk inc flu hosp,quantile,02
2026-05-30,0.4,1.1360453472226393,2026-05-30,0,wk inc flu hosp,quantile,02
2026-05-30,0.45,1.2129152437560615,2026-05-30,0,wk inc flu hosp,quantile,02
2026-05-30,0.5,1.29386116266793,2026-05-30,0,wk inc flu hosp,quantile,02
2026-05-30,0.55,1.3795704660347936,2026-05-30,0,wk inc flu hosp,quantile,02
2026-05-30,0.6,1.4733404921904112,2026-05-30,0,wk inc flu hosp,quantile,02
2026-05-30,0.65,1.576108683776824,2026-05-30,0,wk inc flu hosp,quantile,02
2026-05-30,0.7,1.6923896764500515,2026-05-30,0,wk inc flu hosp,quantile,02
2026-05-30,0.75,1.8286184285586917,2026-05-30,0,wk inc flu hosp,quantile,02
2026-05-30,0.8,1.9919856697454343,2026-05-30,0,wk inc flu hosp,quantile,02
2026-05-30,0.85,2.2014931261150976,2026-05-30,0,wk inc flu hosp,quantile,02
2026-05-30,0.9,2.494989212640847,2026-05-30,0,wk inc flu hosp,quantile,02
2026-05-30,0.95,3.0081119083205508,2026-05-30,0,wk inc flu hosp,quantile,02
2026-05-30,0.975,3.5416505952120763,2026-05-30,0,wk inc flu hosp,quantile,02
2026-05-30,0.99,4.260908118316766,2026-05-30,0,wk inc flu hosp,quantile,02
2026-05-30,0.01,15.116972963307393,2026-05-30,0,wk inc flu hosp,quantile,04
2026-05-30,0.025,17.922023111735122,2026-05-30,0,wk inc flu hosp,quantile,04
2026-05-30,0.05,20.77214906879061,2026-05-30,0,wk inc flu hosp,quantile,04
2026-05-30,0.1,24.68359709111566,2026-05-30,0,wk inc flu hosp,quantile,04
2026-05-30,0.15,27.7195908621467,2026-05-30,0,wk inc flu hosp,quantile,04
2026-05-30,0.2,30.39113993302569,2026-05-30,0,wk inc flu hosp,quantile,04
2026-05-30,0.25,32.903765337439154,2026-05-30,0,wk inc flu hosp,quantile,04
2026-05-30,0.3,35.31233720959795,2026-05-30,0,wk inc flu hosp,quantile,04
2026-05-30,0.35,37.71795148293317,2026-05-30,0,wk inc flu hosp,quantile,04
2026-05-30,0.4,40.142962128198334,2026-05-30,0,wk inc flu hosp,quantile,04
2026-05-30,0.45,42.63931657099407,2026-05-30,0,wk inc flu hosp,quantile,04
2026-05-30,0.5,45.2546440831712,2026-05-30,0,wk inc flu hosp,quantile,04
2026-05-30,0.55,48.00990571619794,2026-05-30,0,wk inc flu hosp,quantile,04
2026-05-30,0.6,51.00894541020377,2026-05-30,0,wk inc flu hosp,quantile,04
2026-05-30,0.65,54.27861680247754,2026-05-30,0,wk inc flu hosp,quantile,04
2026-05-30,0.7,57.95811009842973,2026-05-30,0,wk inc flu hosp,quantile,04
2026-05-30,0.75,62.24369766841288,2026-05-30,0,wk inc flu hosp,quantile,04
2026-05-30,0.8,67.35018561545625,2026-05-30,0,wk inc flu hosp,quantile,04
2026-05-30,0.85,73.85123670413525,2026-05-30,0,wk inc flu hosp,quantile,04
2026-05-30,0.9,82.87795378951188,2026-05-30,0,wk inc flu hosp,quantile,04
