target_end_date,output_type_id,value,reference_date,horizon,target,output_type,location
2026-04-11,0.01,8.998229180913915,2026-04-11,0,wk inc flu hosp,quantile,01
2026-04-11,0.025,10.503992475228067,2026-04-11,0,wk inc flu hosp,quantile,01
2026-04-11,0.05,12.012074259968925,2026-04-11,0,wk inc flu hosp,quantile,01
2026-04-11,0.1,14.05169682703017,2026-04-11,0,wk inc flu hosp,quantile,01
2026-04-11,0.15,15.614357578551552,2026-04-11,0,wk inc flu hosp,quantile,01
2026-04-11,0.2,16.97653452010072,2026-04-11,0,wk inc flu hosp,quantile,01
2026-04-11,0.25,18.247746742279087,2026-04-11,0,wk inc flu hosp,quantile,01
2026-04-11,0.3,19.458036387663615,2026-04-11,0,wk inc flu hosp,quantile,01
2026-04-11,0.35,20.65936079955696,2026-04-11,0,wk inc flu hosp,quantile,01
2026-04-11,0.4,21.863333430288073,2026-04-11,0,wk inc flu hosp,quantile,01
2026-04-11,0.45,23.095834478130516,2026-04-11,0,wk inc flu hosp,quantile,01
2026-04-11,0.5,24.38005533349466,2026-04-11,0,wk inc flu hosp,quantile,01
2026-04-11,0.55,25.72570861453933,2026-04-11,0,wk inc flu hosp,quantile,01
2026-04-11,0.6,27.182466834106584,2026-04-11,0,wk inc flu hosp,quantile,01
2026-04-11,0.65,28.76183896848248,2026-04-11,0,wk inc flu hosp,quantile,01
2026-04-11,0.7,30.528869205764835,2026-04-11,0,wk inc flu hosp,quantile,01
2026-04-11,0.75,32.574178397770766,2026-04-11,0,wk inc flu hosp,quantile,01
2026-04-11,0.8,34.99465316638285,2026-04-11,0,wk inc flu hosp,quantile,01
2026-04-11,0.85,38.05222582670667,2026-04-11,0,wk inc flu hosp,quantile,01
2026-04-11,0.9,42.25764840453438,2026-04-11,0,wk inc flu hosp,quantile,01
2026-04-11,0.95,49.42429868400914,2026-04-11,0,wk inc flu hosp,quantile,01
2026-04-11,0.975,56.66787547912974,2026-04-11,0,wk inc flu hosp,quantile,01
2026-04-11,0.99,66.15978687060198,2026-04-11,0,wk inc flu hosp,quantile,01
2026-04-11,0.01,1.939297083869109,2026-04-11,0,wk inc flu hosp,quantile,02
2026-04-11,0.025,2.3393588653345585,2026-04-11,0,wk inc flu hosp,quantile,02
2026-04-11,0.05,2.7524561966623775,2026-04-11,0,wk inc flu hosp,quantile,02
2026-04-11,0.1,3.3287417390238825,2026-04-11,0,wk inc flu hosp,quantile,02
2026-04-11,0.15,3.7825999571715174,2026-04-11,0,wk inc flu hosp,quantile,02
2026-04-11,0.2,4.186212321252962,2026-04-11,0,wk inc flu hosp,quantile,02
2026-04-11,0.25,4.569136849155513,2026-04-11,0,wk inc flu hosp,quantile,02
2026-04-11,0.3,4.939015947901787,2026-04-11,0,wk inc flu hosp,quantile,02
2026-04-11,0.35,5.311017008767953,2026-04-11,0,wk inc flu hosp,quantile,02
2026-04-11,0.4,5.68847289948297,2026-04-11,0,wk inc flu hosp,quantile,02
2026-04-11,0.45,6.079467463453431,2026-04-11,0,wk inc flu hosp,quantile,02
2026-04-11,0.5,6.491604351227672,2026-04-11,0,wk inc flu hosp,quantile,02
2026-04-11,0.55,6.928424040150466,2026-04-11,0,wk inc flu hosp,quantile,02
2026-04-11,0.6,7.406800696077314,2026-04-11,0,wk inc flu hosp,quantile,02
2026-04-11,0.65,7.931616952480196,2026-04-11,0,wk inc flu hosp,quantile,02
2026-04-11,0.7,8.526070743458844,2026-04-11,0,wk inc flu hosp,quantile,02
2026-04-11,0.75,9.223294826935437,2026-04-11,0,wk inc flu hosp,quantile,02
2026-04-11,0.8,10.0604593912046,2026-04-11,0,wk inc flu hosp,quantile,02
2026-04-11,0.85,11.135595367592776,2026-04-11,0,wk inc flu hosp,quantile,02
2026-04-11,0.9,12.644345873687971,2026-04-11,0,wk inc flu hosp,quantile,02
2026-04-11,0.95,15.288484881169467,2026-04-11,0,wk inc flu hosp,quantile,02
2026-04-11,0.975,18.04517660201192,2026-04-11,0,wk inc flu hosp,quantile,02
2026-04-11,0.99,21.771389386472286,2026-04-11,0,wk inc flu hosp,quantile,02
2026-04-11,0.01,21.23103991716378,2026-04-11,0,wk inc flu hosp,quantile,04
2026-04-11,0.025,25.32709867580659,2026-04-11,0,wk inc flu hosp,quantile,04
2026-04-11,0.05,29.513038606142363,2026-04-11,0,wk inc flu hosp,quantile,04
2026-04-11,0.1,35.291451027648755,2026-04-11,0,wk inc flu hosp,quantile,04
2026-04-11,0.15,39.79994572120384,2026-04-11,0,wk inc flu hosp,quantile,04
2026-04-11,0.2,43.78222808075034,2026-04-11,0,wk inc flu hosp,quantile,04
2026-04-11,0.25,47.53929999382525,2026-04-11,0,wk inc flu hosp,quantile,04
2026-04-11,0.3,51.15062355848975,2026-04-11,0,wk inc flu hosp,quantile,04
