target_end_date,output_type_id,value,reference_date,horizon,target,output_type,location
2026-05-16,0.01,7.135678517319276,2026-05-16,0,wk inc flu hosp,quantile,01
2026-05-16,0.025,8.095229365282,2026-05-16,0,wk inc flu hosp,quantile,01
2026-05-16,0.05,9.031051327865706,2026-05-16,0,wk inc flu hosp,quantile,01
2026-05-16,0.1,10.263063225983512,2026-05-16,0,wk inc flu hosp,quantile,01
2026-05-16,0.15,11.18457083872563,2026-05-16,0,wk inc flu hosp,quantile,01
2026-05-16,0.2,11.974001069301739,2026-05-16,0,wk inc flu hosp,quantile,01
2026-05-16,0.25,12.700211259340588,2026-05-16,0,wk inc flu hosp,quantile,01
2026-05-16,0.3,13.382977353858655,2026-05-16,0,wk inc flu hosp,quantile,01
2026-05-16,0.35,14.052971435247368,2026-05-16,0,wk inc flu hosp,quantile,01
2026-05-16,0.4,14.717261934166388,2026-05-16,0,wk inc flu hosp,quantile,01
2026-05-16,0.45,15.390333883078537,2026-05-16,0,wk inc flu hosp,quantile,01
2026-05-16,0.5,16.08463413489977,2026-05-16,0,wk inc flu hosp,quantile,01
2026-05-16,0.55,16.804942880951067,2026-05-16,0,wk inc flu hosp,quantile,01
2026-05-16,0.6,17.57693158187009,2026-05-16,0,wk inc flu hosp,quantile,01
2026-05-16,0.65,18.405322906144722,2026-05-16,0,wk inc flu hosp,quantile,01
2026-05-16,0.7,19.322259565599985,2026-05-16,0,wk inc flu hosp,quantile,01
2026-05-16,0.75,20.371467112851736,2026-05-16,0,wk inc flu hosp,quantile,01
2026-05-16,0.8,21.597565438473403,2026-05-16,0,wk inc flu hosp,quantile,01
2026-05-16,0.85,23.1242870683423,2026-05-16,0,wk inc flu hosp,quantile,01
2026-05-16,0.9,25.1878116083704,2026-05-16,0,wk inc flu hosp,quantile,01
2026-05-16,0.95,28.619860134264993,2026-05-16,0,wk inc flu hosp,quantile,01
2026-05-16,0.975,31.99634503194973,2026-05-16,0,wk inc flu hosp,quantile,01
2026-05-16,0.99,36.30304283696024,2026-05-16,0,wk inc flu hosp,quantile,01
2026-05-16,0.01,1.3301123726034274,2026-05-16,0,wk inc flu hosp,quantile,02
2026-05-16,0.025,1.596426970862144,2026-05-16,0,wk inc flu hosp,quantile,02
2026-05-16,0.05,1.8701318839361776,2026-05-16,0,wk inc flu hosp,quantile,02
2026-05-16,0.1,2.250144173840203,2026-05-16,0,wk inc flu hosp,quantile,02
2026-05-16,0.15,2.548161481535021,2026-05-16,0,wk inc flu hosp,quantile,02
2026-05-16,0.2,2.812373337161218,2026-05-16,0,wk inc flu hosp,quantile,02
2026-05-16,0.25,3.06240769697872,2026-05-16,0,wk inc flu hosp,quantile,02
2026-05-16,0.3,3.3033880059289635,2026-05-16,0,wk inc flu hosp,quantile,02
2026-05-16,0.35,3.5452610913535887,2026-05-16,0,wk inc flu hosp,quantile,02
2026-05-16,0.4,3.790215136417524,2026-05-16,0,wk inc flu hosp,quantile,02
