target_end_date,output_type_id,value,reference_date,horizon,target,output_type,location
2026-01-10,0.01,225.84556919164496,2026-01-10,0,wk inc flu hosp,quantile,01
2026-01-10,0.025,262.0295762488822,2026-01-10,0,wk inc flu hosp,quantile,01
2026-01-10,0.05,298.0634787597702,2026-01-10,0,wk inc flu hosp,quantile,01
2026-01-10,0.1,346.5171855153869,2026-01-10,0,wk inc flu hosp,quantile,01
2026-01-10,0.15,383.4495831484596,2026-01-10,0,wk inc flu hosp,quantile,01
2026-01-10,0.2,415.5239133304658,2026-01-10,0,wk inc flu hosp,quantile,01
2026-01-10,0.25,445.3643844881448,2026-01-10,0,wk inc flu hosp,quantile,01
2026-01-10,0.3,473.6982856084163,2026-01-10,0,wk inc flu hosp,quantile,01
2026-01-10,0.35,501.7533779357184,2026-01-10,0,wk inc flu hosp,quantile,01
2026-01-10,0.4,529.8055975236585,2026-01-10,0,wk inc flu hosp,quantile,01
2026-01-10,0.45,558.4592776223084,2026-01-10,0,wk inc flu hosp,quantile,01
2026-01-10,0.5,588.2510872549179,2026-01-10,0,wk inc flu hosp,quantile,01
2026-01-10,0.55,619.401508899935,2026-01-10,0,wk inc flu hosp,quantile,01
2026-01-10,0.6,653.0513670113606,2026-01-10,0,wk inc flu hosp,quantile,01
2026-01-10,0.65,689.4530600384118,2026-01-10,0,wk inc flu hosp,quantile,01
2026-01-10,0.7,730.0864568417667,2026-01-10,0,wk inc flu hosp,quantile,01
2026-01-10,0.75,777.0031989743433,2026-01-10,0,wk inc flu hosp,quantile,01
2026-01-10,0.8,832.3758387118115,2026-01-10,0,wk inc flu hosp,quantile,01
2026-01-10,0.85,902.1080430415267,2026-01-10,0,wk inc flu hosp,quantile,01
2026-01-10,0.9,997.6601898661678,2026-01-10,0,wk inc flu hosp,quantile,01
2026-01-10,0.95,1159.6477043108664,2026-01-10,0,wk inc flu hosp,quantile,01
2026-01-10,0.975,1322.4294559731404,2026-01-10,0,wk inc flu hosp,quantile,01
2026-01-10,0.99,1534.5063939841016,2026-01-10,0,wk inc flu hosp,quantile,01
2026-01-10,0.01,19.885405948935123,2026-01-10,0,wk inc flu hosp,quantile,02
2026-01-10,0.025,24.067359653717872,2026-01-10,0,wk inc flu hosp,quantile,02
2026-01-10,0.05,28.398922009668585,2026-01-10,0,wk inc flu hosp,quantile,02
2026-01-10,0.1,34.460582677040016,2026-01-10,0,wk inc flu hosp,quantile,02
2026-01-10,0.15,39.24779890436863,2026-01-10,0,wk inc flu hosp,quantile,02
2026-01-10,0.2,43.51363524210925,2026-01-10,0,wk inc flu hosp,quantile,02
2026-01-10,0.25,47.567574106315014,2026-01-10,0,wk inc flu hosp,quantile,02
2026-01-10,0.3,51.48912869508473,2026-01-10,0,wk inc flu hosp,quantile,02
2026-01-10,0.35,55.4384306815479,2026-01-10,0,wk inc flu hosp,quantile,02
2026-01-10,0.4,59.45065235824803,2026-01-10,0,wk inc flu hosp,quantile,02
2026-01-10,0.45,63.61175613155167,2026-01-10,0,wk inc flu hosp,quantile,02
2026-01-10,0.5,68.0029919767887,2026-01-10,0,wk inc flu hosp,quantile,02
2026-01-10,0.55,72.66260410445972,2026-01-10,0,wk inc flu hosp,quantile,02
2026-01-10,0.6,77.77147015573078,2026-01-10,0,wk inc flu hosp,quantile,02
2026-01-10,0.65,83.3830044162972,2026-01-10,0,wk inc flu hosp,quantile,02
2026-01-10,0.7,89.74705464786096,2026-01-10,0,wk inc flu hosp,quantile,02
2026-01-10,0.75,97.22131624988332,2026-01-10,0,wk inc flu hosp,quantile,02
2026-01-10,0.8,106.20891293508222,2026-01-10,0,wk inc flu hosp,quantile,02
2026-01-10,0.85,117.7706203322122,2026-01-10,0,wk inc flu hosp,quantile,02
2026-01-10,0.9,134.02828846948694,2026-01-10,0,wk inc flu hosp,quantile,02
2026-01-10,0.95,162.6012978144093,2026-01-10,0,wk inc flu hosp,quantile,02
2026-01-10,0.975,192.48408930409317,2026-01-10,0,wk inc flu hosp,quantile,02
2026-01-10,0.99,233.0035888556029,2026-01-10,0,wk inc flu hosp,quantile,02
2026-01-10,0.01,134.026742447122,2026-01-10,0,wk inc flu hosp,quantile,04
2026-01-10,0.025,158.99534368442573,2026-01-10,0,wk inc flu hosp,quantile,04
2026-01-10,0.05,184.3798915365805,2026-01-10,0,wk inc flu hosp,quantile,04
2026-01-10,0.1,219.23758056352983,2026-01-10,0,wk inc flu hosp,quantile,04
2026-01-10,0.15,246.3076401078236,2026-01-10,0,wk inc flu hosp,quantile,04
2026-01-10,0.2,270.13721335799295,2026-01-10,0,wk inc flu hosp,quantile,04
2026-01-10,0.25,292.55624890593185,2026-01-10,0,wk inc flu hosp,quantile,04
2026-01-10,0.3,314.05275990130866,2026-01-10,0,wk inc flu hosp,quantile,04
2026-01-10,0.35,335.5282395965011,2026-01-10,0,wk inc flu hosp,quantile,04
2026-01-10,0.4,357.18195585947717,2026-01-10,0,wk inc flu hosp,quantile,04
2026-01-10,0.45,379.4777295358986,2026-01-10,0,wk inc flu hosp,quantile,04
2026-01-10,0.5,402.8412182961149,2026-01-10,0,wk inc flu hosp,quantile,04
2026-01-10,0.55,427.46012709976407,2026-01-10,0,wk inc flu hosp,quantile,04
2026-01-10,0.6,454.26312603914073,2026-01-10,0,wk inc flu hosp,quantile,04
2026-01-10,0.65,483.49138268331984,2026-01-10,0,wk inc flu hosp,quantile,04
2026-01-10,0.7,516.3908190309328,2026-01-10,0,wk inc flu hosp,quantile,04
2026-01-10,0.75,554.7191422915874,2026-01-10,0,wk inc flu hosp,quantile,04
2026-01-10,0.8,600.4017990879228,2026-01-10,0,wk inc flu hosp,quantile,04
2026-01-10,0.85,658.5784772439022,2026-01-10,0,wk inc flu hosp,quantile,04
2026-01-10,0.9,739.3876777776571,2026-01-10,0,wk inc flu hosp,quantile,04
2026-01-10,0.95,879.0027101926677,2026-01-10,0,wk inc flu hosp,quantile,04
2026-01-10,0.975,1022.2805635691386,2026-01-10,0,wk inc flu hosp,quantile,04
2026-01-10,0.99,1212.9114318355591,2026-01-10,0,wk inc flu hosp,quantile,04
2026-01-10,0.01,119.92480556056178,2026-01-10,0,wk inc flu hosp,quantile,05
2026-01-10,0.025,144.19866997568602,2026-01-10,0,wk inc flu hosp,quantile,05
2026-01-10,0.05,169.18845013285943,2026-01-10,0,wk inc flu hosp,quantile,05
2026-01-10,0.1,203.94407401322124,2026-01-10,0,wk inc flu hosp,quantile,05
2026-01-10,0.15,231.24220864109276,2026-01-10,0,wk inc flu hosp,quantile,05
2026-01-10,0.2,255.47064264442002,2026-01-10,0,wk inc flu hosp,quantile,05
2026-01-10,0.25,278.41999658231845,2026-01-10,0,wk inc flu hosp,quantile,05
2026-01-10,0.3,300.556077057705,2026-01-10,0,wk inc flu hosp,quantile,05
2026-01-10,0.35,322.7904009542389,2026-01-10,0,wk inc flu hosp,quantile,05
2026-01-10,0.4,345.3233956310004,2026-01-10,0,wk inc flu hosp,quantile,05
2026-01-10,0.45,368.63752211384036,2026-01-10,0,wk inc flu hosp,quantile,05
2026-01-10,0.5,393.1844402002499,2026-01-10,0,wk inc flu hosp,quantile,05
2026-01-10,0.55,419.1722550497193,2026-01-10,0,wk inc flu hosp,quantile,05
2026-01-10,0.6,447.6001732532337,2026-01-10,0,wk inc flu hosp,quantile,05
2026-01-10,0.65,478.7515623878367,2026-01-10,0,wk inc flu hosp,quantile,05
2026-01-10,0.7,513.9937256022107,2026-01-10,0,wk inc flu hosp,quantile,05
2026-01-10,0.75,555.2749931763074,2026-01-10,0,wk inc flu hosp,quantile,05
2026-01-10,0.8,604.7713093752736,2026-01-10,0,wk inc flu hosp,quantile,05
2026-01-10,0.85,668.2342766026862,2026-01-10,0,wk inc flu hosp,quantile,05
2026-01-10,0.9,757.1170192172449,2026-01-10,0,wk inc flu hosp,quantile,05
2026-01-10,0.95,912.4589970126702,2026-01-10,0,wk inc flu hosp,quantile,05
2026-01-10,0.975,1073.9209902232092,2026-01-10,0,wk inc flu hosp,quantile,05
2026-01-10,0.99,1291.5041917222682,2026-01-10,0,wk inc flu hosp,quantile,05
2026-01-10,0.01,809.3552691199818,2026-01-10,0,wk inc flu hosp,quantile,06
2026-01-10,0.025,887.4756196920209,2026-01-10,0,wk inc flu hosp,quantile,06
2026-01-10,0.05,961.2878600946885,2026-01-10,0,wk inc flu hosp,quantile,06
2026-01-10,0.1,1055.3940541736663,2026-01-10,0,wk inc flu hosp,quantile,06
2026-01-10,0.15,1123.7937135605712,2026-01-10,0,wk inc flu hosp,quantile,06
2026-01-10,0.2,1181.1872277312134,2026-01-10,0,wk inc flu hosp,quantile,06
2026-01-10,0.25,1233.0886726700835,2026-01-10,0,wk inc flu hosp,quantile,06
2026-01-10,0.3,1281.159396728618,2026-01-10,0,wk inc flu hosp,quantile,06
2026-01-10,0.35,1327.691808411467,2026-01-10,0,wk inc flu hosp,quantile,06
2026-01-10,0.4,1373.2408676839332,2026-01-10,0,wk inc flu hosp,quantile,06
2026-01-10,0.45,1418.8299218327563,2026-01-10,0,wk inc flu hosp,quantile,06
2026-01-10,0.5,1465.2968782964629,2026-01-10,0,wk inc flu hosp,quantile,06
2026-01-10,0.55,1512.9362999207187,2026-01-10,0,wk inc flu hosp,quantile,06
2026-01-10,0.6,1563.3864343143268,2026-01-10,0,wk inc flu hosp,quantile,06
2026-01-10,0.65,1616.8624531218418,2026-01-10,0,wk inc flu hosp,quantile,06
2026-01-10,0.7,1675.303359989921,2026-01-10,0,wk inc flu hosp,quantile,06
2026-01-10,0.75,1741.2650596357173,2026-01-10,0,wk inc flu hosp,quantile,06
2026-01-10,0.8,1817.1982200413204,2026-01-10,0,wk inc flu hosp,quantile,06
2026-01-10,0.85,1910.1447456054468,2026-01-10,0,wk inc flu hosp,quantile,06
2026-01-10,0.9,2033.1873081303297,2026-01-10,0,wk inc flu hosp,quantile,06
2026-01-10,0.95,2231.996815519181,2026-01-10,0,wk inc flu hosp,quantile,06
2026-01-10,0.975,2421.392569434325,2026-01-10,0,wk inc flu hosp,quantile,06
2026-01-10,0.99,2655.327289838545,2026-01-10,0,wk inc flu hosp,quantile,06
2026-01-10,0.01,310.7684136331176,2026-01-10,0,wk inc flu hosp,quantile,08
2026-01-10,0.025,367.0245624963384,2026-01-10,0,wk inc flu hosp,quantile,08
2026-01-10,0.05,423.98140167297237,2026-01-10,0,wk inc flu hosp,quantile,08
2026-01-10,0.1,501.86541562781815,2026-01-10,0,wk inc flu hosp,quantile,08
2026-01-10,0.15,562.1233856118962,2026-01-10,0,wk inc flu hosp,quantile,08
2026-01-10,0.2,615.0244079167179,2026-01-10,0,wk inc flu hosp,quantile,08
2026-01-10,0.25,664.6827691941079,2026-01-10,0,wk inc flu hosp,quantile,08
2026-01-10,0.3,712.2044439271724,2026-01-10,0,wk inc flu hosp,quantile,08
2026-01-10,0.35,759.5949352432627,2026-01-10,0,wk inc flu hosp,quantile,08
2026-01-10,0.4,807.2986881893082,2026-01-10,0,wk inc flu hosp,quantile,08
2026-01-10,0.45,856.3381725146614,2026-01-10,0,wk inc flu hosp,quantile,08
2026-01-10,0.5,907.6455668225618,2026-01-10,0,wk inc flu hosp,quantile,08
2026-01-10,0.55,961.6260683625095,2026-01-10,0,wk inc flu hosp,quantile,08
2026-01-10,0.6,1020.3034988709834,2026-01-10,0,wk inc flu hosp,quantile,08
2026-01-10,0.65,1084.187628135247,2026-01-10,0,wk inc flu hosp,quantile,08
2026-01-10,0.7,1155.9756952916603,2026-01-10,0,wk inc flu hosp,quantile,08
2026-01-10,0.75,1239.4599757035937,2026-01-10,0,wk inc flu hosp,quantile,08
2026-01-10,0.8,1338.767386029348,2026-01-10,0,wk inc flu hosp,quantile,08
2026-01-10,0.85,1464.9516781365985,2026-01-10,0,wk inc flu hosp,quantile,08
2026-01-10,0.9,1639.7485395411204,2026-01-10,0,wk inc flu hosp,quantile,08
2026-01-10,0.95,1940.6018946523352,2026-01-10,0,wk inc flu hosp,quantile,08
2026-01-10,0.975,2248.051484485701,2026-01-10,0,wk inc flu hosp,quantile,08
2026-01-10,0.99,2655.3931567420136,2026-01-10,0,wk inc flu hosp,quantile,08
2026-01-10,0.01,236.19912352316703,2026-01-10,0,wk inc flu hosp,quantile,09
2026-01-10,0.025,283.30220099121783,2026-01-10,0,wk inc flu hosp,quantile,09
2026-01-10,0.05,331.68245554575935,2026-01-10,0,wk inc flu hosp,quantile,09
2026-01-10,0.1,398.8114565124621,2026-01-10,0,wk inc flu hosp,quantile,09
2026-01-10,0.15,451.4266906563809,2026-01-10,0,wk inc flu hosp,quantile,09
2026-01-10,0.2,498.05465468902423,2026-01-10,0,wk inc flu hosp,quantile,09
2026-01-10,0.25,542.16582645495,2026-01-10,0,wk inc flu hosp,quantile,09
2026-01-10,0.3,584.6672251390429,2026-01-10,0,wk inc flu hosp,quantile,09
2026-01-10,0.35,627.314704120316,2026-01-10,0,wk inc flu hosp,quantile,09
2026-01-10,0.4,670.4946045603787,2026-01-10,0,wk inc flu hosp,quantile,09
2026-01-10,0.45,715.1313710810874,2026-01-10,0,wk inc flu hosp,quantile,09
2026-01-10,0.5,762.0872697062132,2026-01-10,0,wk inc flu hosp,quantile,09
2026-01-10,0.55,811.7563847177103,2026-01-10,0,wk inc flu hosp,quantile,09
2026-01-10,0.6,866.0416143051937,2026-01-10,0,wk inc flu hosp,quantile,09
2026-01-10,0.65,925.4741676364512,2026-01-10,0,wk inc flu hosp,quantile,09
2026-01-10,0.7,992.6485797063935,2026-01-10,0,wk inc flu hosp,quantile,09
2026-01-10,0.75,1071.2552251272461,2026-01-10,0,wk inc flu hosp,quantile,09
2026-01-10,0.8,1165.4012009160401,2026-01-10,0,wk inc flu hosp,quantile,09
2026-01-10,0.85,1285.9617438294185,2026-01-10,0,wk inc flu hosp,quantile,09
2026-01-10,0.9,1454.5553149250236,2026-01-10,0,wk inc flu hosp,quantile,09
2026-01-10,0.95,1748.5842124141432,2026-01-10,0,wk inc flu hosp,quantile,09
2026-01-10,0.975,2053.4796530102585,2026-01-10,0,wk inc flu hosp,quantile,09
2026-01-10,0.99,2463.3854190754623,2026-01-10,0,wk inc flu hosp,quantile,09
2026-01-10,0.01,67.45046515713759,2026-01-10,0,wk inc flu hosp,quantile,10
2026-01-10,0.025,80.052950649978,2026-01-10,0,wk inc flu hosp,quantile,10
2026-01-10,0.05,92.8708516436333,2026-01-10,0,wk inc flu hosp,quantile,10
2026-01-10,0.1,110.47983987397387,2026-01-10,0,wk inc flu hosp,quantile,10
2026-01-10,0.15,124.16004056209216,2026-01-10,0,wk inc flu hosp,quantile,10
2026-01-10,0.2,136.20598637330713,2026-01-10,0,wk inc flu hosp,quantile,10
2026-01-10,0.25,147.54151567448773,2026-01-10,0,wk inc flu hosp,quantile,10
2026-01-10,0.3,158.41279506530304,2026-01-10,0,wk inc flu hosp,quantile,10
2026-01-10,0.35,169.2754377136525,2026-01-10,0,wk inc flu hosp,quantile,10
2026-01-10,0.4,180.23012880721296,2026-01-10,0,wk inc flu hosp,quantile,10
2026-01-10,0.45,191.51150472893713,2026-01-10,0,wk inc flu hosp,quantile,10
2026-01-10,0.5,203.33504221750096,2026-01-10,0,wk inc flu hosp,quantile,10
2026-01-10,0.55,215.795902812541,2026-01-10,0,wk inc flu hosp,quantile,10
2026-01-10,0.6,229.36443199712141,2026-01-10,0,wk inc flu hosp,quantile,10
2026-01-10,0.65,244.16315416351074,2026-01-10,0,wk inc flu hosp,quantile,10
2026-01-10,0.7,260.823523891632,2026-01-10,0,wk inc flu hosp,quantile,10
2026-01-10,0.75,280.23668683259626,2026-01-10,0,wk inc flu hosp,quantile,10
2026-01-10,0.8,303.3794885956611,2026-01-10,0,wk inc flu hosp,quantile,10
2026-01-10,0.85,332.8585674769556,2026-01-10,0,wk inc flu hosp,quantile,10
2026-01-10,0.9,373.81742385102325,2026-01-10,0,wk inc flu hosp,quantile,10
2026-01-10,0.95,444.610263571421,2026-01-10,0,wk inc flu hosp,quantile,10
2026-01-10,0.975,517.2918910299509,2026-01-10,0,wk inc flu hosp,quantile,10
2026-01-10,0.99,614.0366378409594,2026-01-10,0,wk inc flu hosp,quantile,10
2026-01-10,0.01,25.042794971235292,2026-01-10,0,wk inc flu hosp,quantile,11
2026-01-10,0.025,30.36433253305375,2026-01-10,0,wk inc flu hosp,quantile,11
2026-01-10,0.05,35.88553922783844,2026-01-10,0,wk inc flu hosp,quantile,11
2026-01-10,0.1,43.62524603419209,2026-01-10,0,wk inc flu hosp,quantile,11
2026-01-10,0.15,49.746999582063246,2026-01-10,0,wk inc flu hosp,quantile,11
2026-01-10,0.2,55.20804364761906,2026-01-10,0,wk inc flu hosp,quantile,11
2026-01-10,0.25,60.40254763799377,2026-01-10,0,wk inc flu hosp,quantile,11
2026-01-10,0.3,65.43143053176287,2026-01-10,0,wk inc flu hosp,quantile,11
2026-01-10,0.35,70.4995749169643,2026-01-10,0,wk inc flu hosp,quantile,11
2026-01-10,0.4,75.651977005004,2026-01-10,0,wk inc flu hosp,quantile,11
2026-01-10,0.45,80.99905815931669,2026-01-10,0,wk inc flu hosp,quantile,11
2026-01-10,0.5,86.64546314608086,2026-01-10,0,wk inc flu hosp,quantile,11
2026-01-10,0.55,92.64074000602608,2026-01-10,0,wk inc flu hosp,quantile,11
2026-01-10,0.6,99.21823867939506,2026-01-10,0,wk inc flu hosp,quantile,11
2026-01-10,0.65,106.44762862508539,2026-01-10,0,wk inc flu hosp,quantile,11
2026-01-10,0.7,114.65207102140403,2026-01-10,0,wk inc flu hosp,quantile,11
2026-01-10,0.75,124.29481506954914,2026-01-10,0,wk inc flu hosp,quantile,11
2026-01-10,0.8,135.8992391341911,2026-01-10,0,wk inc flu hosp,quantile,11
2026-01-10,0.85,150.84087899892808,2026-01-10,0,wk inc flu hosp,quantile,11
2026-01-10,0.9,171.87460541056214,2026-01-10,0,wk inc flu hosp,quantile,11
2026-01-10,0.95,208.89883423387178,2026-01-10,0,wk inc flu hosp,quantile,11
2026-01-10,0.975,247.68656045617055,2026-01-10,0,wk inc flu hosp,quantile,11
2026-01-10,0.99,300.37091038488825,2026-01-10,0,wk inc flu hosp,quantile,11
2026-01-10,0.01,1724.314355236356,2026-01-10,0,wk inc flu hosp,quantile,12
2026-01-10,0.025,1892.8248852990882,2026-01-10,0,wk inc flu hosp,quantile,12
2026-01-10,0.05,2052.205465402573,2026-01-10,0,wk inc flu hosp,quantile,12
2026-01-10,0.1,2255.616518704466,2026-01-10,0,wk inc flu hosp,quantile,12
2026-01-10,0.15,2403.599674108275,2026-01-10,0,wk inc flu hosp,quantile,12
2026-01-10,0.2,2527.854094008806,2026-01-10,0,wk inc flu hosp,quantile,12
2026-01-10,0.25,2640.2804965974665,2026-01-10,0,wk inc flu hosp,quantile,12
2026-01-10,0.3,2744.45934412593,2026-01-10,0,wk inc flu hosp,quantile,12
2026-01-10,0.35,2845.3487582403654,2026-01-10,0,wk inc flu hosp,quantile,12
2026-01-10,0.4,2944.1469406527576,2026-01-10,0,wk inc flu hosp,quantile,12
2026-01-10,0.45,3043.0709821286455,2026-01-10,0,wk inc flu hosp,quantile,12
2026-01-10,0.5,3143.9389669595394,2026-01-10,0,wk inc flu hosp,quantile,12
2026-01-10,0.55,3247.3916435626247,2026-01-10,0,wk inc flu hosp,quantile,12
2026-01-10,0.6,3356.9903009778136,2026-01-10,0,wk inc flu hosp,quantile,12
2026-01-10,0.65,3473.208427484575,2026-01-10,0,wk inc flu hosp,quantile,12
2026-01-10,0.7,3600.2689612074532,2026-01-10,0,wk inc flu hosp,quantile,12
2026-01-10,0.75,3743.744356868541,2026-01-10,0,wk inc flu hosp,quantile,12
2026-01-10,0.8,3908.989059336775,2026-01-10,0,wk inc flu hosp,quantile,12
2026-01-10,0.85,4111.369713730711,2026-01-10,0,wk inc flu hosp,quantile,12
2026-01-10,0.9,4379.460793782917,2026-01-10,0,wk inc flu hosp,quantile,12
2026-01-10,0.95,4813.040635337708,2026-01-10,0,wk inc flu hosp,quantile,12
2026-01-10,0.975,5226.51951704189,2026-01-10,0,wk inc flu hosp,quantile,12
2026-01-10,0.99,5737.763123601789,2026-01-10,0,wk inc flu hosp,quantile,12
2026-01-10,0.01,595.2075440601183,2026-01-10,0,wk inc flu hosp,quantile,13
2026-01-10,0.025,689.926444221925,2026-01-10,0,wk inc flu hosp,quantile,13
2026-01-10,0.05,784.1707304324079,2026-01-10,0,wk inc flu hosp,quantile,13
2026-01-10,0.1,910.786884710489,2026-01-10,0,wk inc flu hosp,quantile,13
2026-01-10,0.15,1007.2207767449248,2026-01-10,0,wk inc flu hosp,quantile,13
2026-01-10,0.2,1090.9223379708587,2026-01-10,0,wk inc flu hosp,quantile,13
2026-01-10,0.25,1168.7579518581413,2026-01-10,0,wk inc flu hosp,quantile,13
2026-01-10,0.3,1242.633549124457,2026-01-10,0,wk inc flu hosp,quantile,13
2026-01-10,0.35,1315.7549063887095,2026-01-10,0,wk inc flu hosp,quantile,13
2026-01-10,0.4,1388.8431541563868,2026-01-10,0,wk inc flu hosp,quantile,13
2026-01-10,0.45,1463.473437512165,2026-01-10,0,wk inc flu hosp,quantile,13
2026-01-10,0.5,1541.0426190249862,2026-01-10,0,wk inc flu hosp,quantile,13
2026-01-10,0.55,1622.1229189839337,2026-01-10,0,wk inc flu hosp,quantile,13
2026-01-10,0.6,1709.6802354049964,2026-01-10,0,wk inc flu hosp,quantile,13
2026-01-10,0.65,1804.3660626795695,2026-01-10,0,wk inc flu hosp,quantile,13
2026-01-10,0.7,1910.0222015263178,2026-01-10,0,wk inc flu hosp,quantile,13
2026-01-10,0.75,2031.9707592689429,2026-01-10,0,wk inc flu hosp,quantile,13
2026-01-10,0.8,2175.8391732317123,2026-01-10,0,wk inc flu hosp,quantile,13
2026-01-10,0.85,2356.9315263982057,2026-01-10,0,wk inc flu hosp,quantile,13
2026-01-10,0.9,2604.9362211147495,2026-01-10,0,wk inc flu hosp,quantile,13
2026-01-10,0.95,3025.0398973983847,2026-01-10,0,wk inc flu hosp,quantile,13
2026-01-10,0.975,3446.8320054451915,2026-01-10,0,wk inc flu hosp,quantile,13
2026-01-10,0.99,3995.872014316318,2026-01-10,0,wk inc flu hosp,quantile,13
2026-01-10,0.01,48.88370367542652,2026-01-10,0,wk inc flu hosp,quantile,15
2026-01-10,0.025,57.79438368789723,2026-01-10,0,wk inc flu hosp,quantile,15
2026-01-10,0.05,66.825004589167,2026-01-10,0,wk inc flu hosp,quantile,15
2026-01-10,0.1,79.18611426244179,2026-01-10,0,wk inc flu hosp,quantile,15
2026-01-10,0.15,88.75833387900161,2026-01-10,0,wk inc flu hosp,quantile,15
2026-01-10,0.2,97.16733076168569,2026-01-10,0,wk inc flu hosp,quantile,15
2026-01-10,0.25,105.06511654738951,2026-01-10,0,wk inc flu hosp,quantile,15
2026-01-10,0.3,112.62662866231085,2026-01-10,0,wk inc flu hosp,quantile,15
2026-01-10,0.35,120.1704919340556,2026-01-10,0,wk inc flu hosp,quantile,15
2026-01-10,0.4,127.76727152706076,2026-01-10,0,wk inc flu hosp,quantile,15
2026-01-10,0.45,135.57976591646292,2026-01-10,0,wk inc flu hosp,quantile,15
2026-01-10,0.5,143.75663178355381,2026-01-10,0,wk inc flu hosp,quantile,15
2026-01-10,0.55,152.3627094301667,2026-01-10,0,wk inc flu hosp,quantile,15
2026-01-10,0.6,161.7211257912856,2026-01-10,0,wk inc flu hosp,quantile,15
2026-01-10,0.65,171.91387428122903,2026-01-10,0,wk inc flu hosp,quantile,15
2026-01-10,0.7,183.37228795793487,2026-01-10,0,wk inc flu hosp,quantile,15
2026-01-10,0.75,196.70331043192664,2026-01-10,0,wk inc flu hosp,quantile,15
2026-01-10,0.8,212.56849188051535,2026-01-10,0,wk inc flu hosp,quantile,15
2026-01-10,0.85,232.73830580238499,2026-01-10,0,wk inc flu hosp,quantile,15
2026-01-10,0.9,260.6967903265447,2026-01-10,0,wk inc flu hosp,quantile,15
2026-01-10,0.95,308.8616121662739,2026-01-10,0,wk inc flu hosp,quantile,15
2026-01-10,0.975,358.13208385181565,2026-01-10,0,wk inc flu hosp,quantile,15
2026-01-10,0.99,423.4766763830372,2026-01-10,0,wk inc flu hosp,quantile,15
2026-01-10,0.01,88.58064578258215,2026-01-10,0,wk inc flu hosp,quantile,16
2026-01-10,0.025,105.09065183839142,2026-01-10,0,wk inc flu hosp,quantile,16
2026-01-10,0.05,121.87685558101415,2026-01-10,0,wk inc flu hosp,quantile,16
2026-01-10,0.1,144.92904333046988,2026-01-10,0,wk inc flu hosp,quantile,16
2026-01-10,0.15,162.83221124942202,2026-01-10,0,wk inc flu hosp,quantile,16
2026-01-10,0.2,178.59295094216483,2026-01-10,0,wk inc flu hosp,quantile,16
2026-01-10,0.25,193.42132353120917,2026-01-10,0,wk inc flu hosp,quantile,16
