target_end_date,output_type_id,value,reference_date,horizon,target,output_type,location
2026-04-25,0.01,7.522480332834761,2026-04-25,0,wk inc flu hosp,quantile,01
2026-04-25,0.025,8.78359519023232,2026-04-25,0,wk inc flu hosp,quantile,01
2026-04-25,0.05,10.046960053082845,2026-04-25,0,wk inc flu hosp,quantile,01
2026-04-25,0.1,11.756035422000421,2026-04-25,0,wk inc flu hosp,quantile,01
2026-04-25,0.15,13.065735398113448,2026-04-25,0,wk inc flu hosp,quantile,01
2026-04-25,0.2,14.207587836184429,2026-04-25,0,wk inc flu hosp,quantile,01
2026-04-25,0.25,15.273329078864732,2026-04-25,0,wk inc flu hosp,quantile,01
2026-04-25,0.3,16.288112066935458,2026-04-25,0,wk inc flu hosp,quantile,01
2026-04-25,0.35,17.29548393052197,2026-04-25,0,wk inc flu hosp,quantile,01
2026-04-25,0.4,18.30517613578126,2026-04-25,0,wk inc flu hosp,quantile,01
2026-04-25,0.45,19.338890871392117,2026-04-25,0,wk inc flu hosp,quantile,01
2026-04-25,0.5,20.4160831355553,2026-04-25,0,wk inc flu hosp,quantile,01
2026-04-25,0.55,21.544907490775582,2026-04-25,0,wk inc flu hosp,quantile,01
2026-04-25,0.6,22.76704684934416,2026-04-25,0,wk inc flu hosp,quantile,01
2026-04-25,0.65,24.092177791673908,2026-04-25,0,wk inc flu hosp,quantile,01
2026-04-25,0.7,25.57490432703354,2026-04-25,0,wk inc flu hosp,quantile,01
2026-04-25,0.75,27.291317749027684,2026-04-25,0,wk inc flu hosp,quantile,01
2026-04-25,0.8,29.322803581904264,2026-04-25,0,wk inc flu hosp,quantile,01
2026-04-25,0.85,31.88933953126447,2026-04-25,0,wk inc flu hosp,quantile,01
2026-04-25,0.9,35.419950486699825,2026-04-25,0,wk inc flu hosp,quantile,01
2026-04-25,0.95,41.43796885208903,2026-04-25,0,wk inc flu hosp,quantile,01
2026-04-25,0.975,47.5220921355642,2026-04-25,0,wk inc flu hosp,quantile,01
2026-04-25,0.99,55.4966437809417,2026-04-25,0,wk inc flu hosp,quantile,01
2026-04-25,0.01,0.8306732010016106,2026-04-25,0,wk inc flu hosp,quantile,02
2026-04-25,0.025,1.007585861409822,2026-04-25,0,wk inc flu hosp,quantile,02
2026-04-25,0.05,1.191203614385552,2026-04-25,0,wk inc flu hosp,quantile,02
2026-04-25,0.1,1.4486973404790608,2026-04-25,0,wk inc flu hosp,quantile,02
2026-04-25,0.15,1.6524303055305944,2026-04-25,0,wk inc flu hosp,quantile,02
2026-04-25,0.2,1.8342182643673746,2026-04-25,0,wk inc flu hosp,quantile,02
2026-04-25,0.25,2.007167797769079,2026-04-25,0,wk inc flu hosp,quantile,02
2026-04-25,0.3,2.1746320298720088,2026-04-25,0,wk inc flu hosp,quantile,02
2026-04-25,0.35,2.343430310097342,2026-04-25,0,wk inc flu hosp,quantile,02
2026-04-25,0.4,2.5150602767465933,2026-04-25,0,wk inc flu hosp,quantile,02
2026-04-25,0.45,2.69320038007383,2026-04-25,0,wk inc flu hosp,quantile,02
2026-04-25,0.5,2.88133863852744,2026-04-25,0,wk inc flu hosp,quantile,02
2026-04-25,0.55,3.0811287076280185,2026-04-25,0,wk inc flu hosp,quantile,02
2026-04-25,0.6,3.3003514155023836,2026-04-25,0,wk inc flu hosp,quantile,02
2026-04-25,0.65,3.5413353304865356,2026-04-25,0,wk inc flu hosp,quantile,02
2026-04-25,0.7,3.8148619787520905,2026-04-25,0,wk inc flu hosp,quantile,02
2026-04-25,0.75,4.136390895458879,2026-04-25,0,wk inc flu hosp,quantile,02
2026-04-25,0.8,4.5233976123592186,2026-04-25,0,wk inc flu hosp,quantile,02
2026-04-25,0.85,5.021799004988799,2026-04-25,0,wk inc flu hosp,quantile,02
2026-04-25,0.9,5.723580358288208,2026-04-25,0,wk inc flu hosp,quantile,02
2026-04-25,0.95,6.959293331411826,2026-04-25,0,wk inc flu hosp,quantile,02
2026-04-25,0.975,8.25434562605041,2026-04-25,0,wk inc flu hosp,quantile,02
2026-04-25,0.99,10.014036144098473,2026-04-25,0,wk inc flu hosp,quantile,02
2026-04-25,0.01,16.909304201845824,2026-04-25,0,wk inc flu hosp,quantile,04
2026-04-25,0.025,20.0723157725409,2026-04-25,0,wk inc flu hosp,quantile,04
2026-04-25,0.05,23.28993967740145,2026-04-25,0,wk inc flu hosp,quantile,04
2026-04-25,0.1,27.711012771765013,2026-04-25,0,wk inc flu hosp,quantile,04
2026-04-25,0.15,31.14621552081776,2026-04-25,0,wk inc flu hosp,quantile,04
2026-04-25,0.2,34.17138075652952,2026-04-25,0,wk inc flu hosp,quantile,04
2026-04-25,0.25,37.018396557487094,2026-04-25,0,wk inc flu hosp,quantile,04
2026-04-25,0.3,39.74903161165307,2026-04-25,0,wk inc flu hosp,quantile,04
