target_end_date,output_type_id,value,reference_date,horizon,target,output_type,location
2026-01-17,0.01,95.88695085084855,2026-01-17,0,wk inc flu hosp,quantile,01
2026-01-17,0.025,111.46585182895706,2026-01-17,0,wk inc flu hosp,quantile,01
2026-01-17,0.05,127.0081902953915,2026-01-17,0,wk inc flu hosp,quantile,01
2026-01-17,0.1,147.94585367498996,2026-01-17,0,wk inc flu hosp,quantile,01
2026-01-17,0.15,163.931042774622,2026-01-17,0,wk inc flu hosp,quantile,01
2026-01-17,0.2,177.82997786211803,2026-01-17,0,wk inc flu hosp,quantile,01
2026-01-17,0.25,190.77353609156538,2026-01-17,0,wk inc flu hosp,quantile,01
2026-01-17,0.3,203.0741223545468,2026-01-17,0,wk inc flu hosp,quantile,01
2026-01-17,0.35,215.26315613702974,2026-01-17,0,wk inc flu hosp,quantile,01
2026-01-17,0.4,227.4598567791988,2026-01-17,0,wk inc flu hosp,quantile,01
2026-01-17,0.45,239.92678229930885,2026-01-17,0,wk inc flu hosp,quantile,01
2026-01-17,0.5,252.89776325598783,2026-01-17,0,wk inc flu hosp,quantile,01
2026-01-17,0.55,266.4694498518294,2026-01-17,0,wk inc flu hosp,quantile,01
2026-01-17,0.6,281.1401150991036,2026-01-17,0,wk inc flu hosp,quantile,01
2026-01-17,0.65,297.0216449855466,2026-01-17,0,wk inc flu hosp,quantile,01
2026-01-17,0.7,314.7623362933459,2026-01-17,0,wk inc flu hosp,quantile,01
2026-01-17,0.75,335.2623832372188,2026-01-17,0,wk inc flu hosp,quantile,01
2026-01-17,0.8,359.4779597382942,2026-01-17,0,wk inc flu hosp,quantile,01
2026-01-17,0.85,390.00309104434365,2026-01-17,0,wk inc flu hosp,quantile,01
2026-01-17,0.9,431.88056199971817,2026-01-17,0,wk inc flu hosp,quantile,01
2026-01-17,0.95,502.9921378870905,2026-01-17,0,wk inc flu hosp,quantile,01
2026-01-17,0.975,574.583693767404,2026-01-17,0,wk inc flu hosp,quantile,01
2026-01-17,0.99,668.0267092020031,2026-01-17,0,wk inc flu hosp,quantile,01
2026-01-17,0.01,12.146158504300184,2026-01-17,0,wk inc flu hosp,quantile,02
2026-01-17,0.025,14.706336222247787,2026-01-17,0,wk inc flu hosp,quantile,02
2026-01-17,0.05,17.35907778379377,2026-01-17,0,wk inc flu hosp,quantile,02
2026-01-17,0.1,21.072754248772217,2026-01-17,0,wk inc flu hosp,quantile,02
2026-01-17,0.15,24.006614056736723,2026-01-17,0,wk inc flu hosp,quantile,02
2026-01-17,0.2,26.621572926475007,2026-01-17,0,wk inc flu hosp,quantile,02
2026-01-17,0.25,29.107131873739906,2026-01-17,0,wk inc flu hosp,quantile,02
2026-01-17,0.3,31.511941200308677,2026-01-17,0,wk inc flu hosp,quantile,02
2026-01-17,0.35,33.93414945849503,2026-01-17,0,wk inc flu hosp,quantile,02
2026-01-17,0.4,36.395313879654836,2026-01-17,0,wk inc flu hosp,quantile,02
2026-01-17,0.45,38.94816823324772,2026-01-17,0,wk inc flu hosp,quantile,02
2026-01-17,0.5,41.64258423258801,2026-01-17,0,wk inc flu hosp,quantile,02
2026-01-17,0.55,44.502066665846094,2026-01-17,0,wk inc flu hosp,quantile,02
2026-01-17,0.6,47.63768012989725,2026-01-17,0,wk inc flu hosp,quantile,02
2026-01-17,0.65,51.08230147465018,2026-01-17,0,wk inc flu hosp,quantile,02
