target_end_date,output_type_id,value,reference_date,horizon,target,output_type,location
2025-12-20,0.01,47.09553249114105,2025-12-20,0,wk inc flu hosp,quantile,01
2025-12-20,0.025,54.54669644670231,2025-12-20,0,wk inc flu hosp,quantile,01
2025-12-20,0.05,61.95503647066389,2025-12-20,0,wk inc flu hosp,quantile,01
2025-12-20,0.1,71.90058706568907,2025-12-20,0,wk inc flu hosp,quantile,01
2025-12-20,0.15,79.47029044595907,2025-12-20,0,wk inc flu hosp,quantile,01
2025-12-20,0.2,86.03736984776799,2025-12-20,0,wk inc flu hosp,quantile,01
2025-12-20,0.25,92.14177448461338,2025-12-20,0,wk inc flu hosp,quantile,01
2025-12-20,0.3,97.93357751306594,2025-12-20,0,wk inc flu hosp,quantile,01
2025-12-20,0.35,103.66442014898121,2025-12-20,0,wk inc flu hosp,quantile,01
2025-12-20,0.4,109.3909520464585,2025-12-20,0,wk inc flu hosp,quantile,01
2025-12-20,0.45,115.2366281282918,2025-12-20,0,wk inc flu hosp,quantile,01
2025-12-20,0.5,121.31080160001437,2025-12-20,0,wk inc flu hosp,quantile,01
2025-12-20,0.55,127.6581581378908,2025-12-20,0,wk inc flu hosp,quantile,01
2025-12-20,0.6,134.51064859902664,2025-12-20,0,wk inc flu hosp,quantile,01
2025-12-20,0.65,141.91891089970844,2025-12-20,0,wk inc flu hosp,quantile,01
2025-12-20,0.7,150.1830263151947,2025-12-20,0,wk inc flu hosp,quantile,01
2025-12-20,0.75,159.71843197242939,2025-12-20,0,wk inc flu hosp,quantile,01
2025-12-20,0.8,170.96384257565126,2025-12-20,0,wk inc flu hosp,quantile,01
2025-12-20,0.85,185.1131777416924,2025-12-20,0,wk inc flu hosp,quantile,01
2025-12-20,0.9,204.48116492706177,2025-12-20,0,wk inc flu hosp,quantile,01
2025-12-20,0.95,237.26702837398733,2025-12-20,0,wk inc flu hosp,quantile,01
2025-12-20,0.975,270.1599091623765,2025-12-20,0,wk inc flu hosp,quantile,01
2025-12-20,0.99,312.9438519504081,2025-12-20,0,wk inc flu hosp,quantile,01
2025-12-20,0.01,3.8689982618184446,2025-12-20,0,wk inc flu hosp,quantile,02
2025-12-20,0.025,4.6651336548154045,2025-12-20,0,wk inc flu hosp,quantile,02
2025-12-20,0.05,5.486881281515278,2025-12-20,0,wk inc flu hosp,quantile,02
2025-12-20,0.1,6.6327825439321115,2025-12-20,0,wk inc flu hosp,quantile,02
2025-12-20,0.15,7.534920323774979,2025-12-20,0,wk inc flu hosp,quantile,02
2025-12-20,0.2,8.336973934628686,2025-12-20,0,wk inc flu hosp,quantile,02
2025-12-20,0.25,9.097752357180317,2025-12-20,0,wk inc flu hosp,quantile,02
2025-12-20,0.3,9.832473445475616,2025-12-20,0,wk inc flu hosp,quantile,02
2025-12-20,0.35,10.571282093588204,2025-12-20,0,wk inc flu hosp,quantile,02
2025-12-20,0.4,11.320802799679168,2025-12-20,0,wk inc flu hosp,quantile,02
2025-12-20,0.45,12.097087133339723,2025-12-20,0,wk inc flu hosp,quantile,02
2025-12-20,0.5,12.915223650094788,2025-12-20,0,wk inc flu hosp,quantile,02
2025-12-20,0.55,13.782228152736351,2025-12-20,0,wk inc flu hosp,quantile,02
2025-12-20,0.6,14.731571640776627,2025-12-20,0,wk inc flu hosp,quantile,02
2025-12-20,0.65,15.772913346429172,2025-12-20,0,wk inc flu hosp,quantile,02
2025-12-20,0.7,16.95223942093568,2025-12-20,0,wk inc flu hosp,quantile,02
2025-12-20,0.75,18.335209885787446,2025-12-20,0,wk inc flu hosp,quantile,02
2025-12-20,0.8,19.99544185562851,2025-12-20,0,wk inc flu hosp,quantile,02
2025-12-20,0.85,22.127147309929985,2025-12-20,0,wk inc flu hosp,quantile,02
2025-12-20,0.9,25.117805748172696,2025-12-20,0,wk inc flu hosp,quantile,02
2025-12-20,0.95,30.357115216679222,2025-12-20,0,wk inc flu hosp,quantile,02
2025-12-20,0.975,35.81722554732002,2025-12-20,0,wk inc flu hosp,quantile,02
2025-12-20,0.99,43.194637666369275,2025-12-20,0,wk inc flu hosp,quantile,02
2025-12-20,0.01,29.128596601022554,2025-12-20,0,wk inc flu hosp,quantile,04
2025-12-20,0.025,34.70941283884194,2025-12-20,0,wk inc flu hosp,quantile,04
2025-12-20,0.05,40.40675329158085,2025-12-20,0,wk inc flu hosp,quantile,04
2025-12-20,0.1,48.263238814648304,2025-12-20,0,wk inc flu hosp,quantile,04
2025-12-20,0.15,54.38734969151633,2025-12-20,0,wk inc flu hosp,quantile,04
