target_end_date,output_type_id,value,reference_date,horizon,target,output_type,location
2026-01-03,0.01,303.1106471004489,2026-01-03,0,wk inc flu hosp,quantile,01
2026-01-03,0.025,351.390993036465,2026-01-03,0,wk inc flu hosp,quantile,01
2026-01-03,0.05,399.43508578422274,2026-01-03,0,wk inc flu hosp,quantile,01
2026-01-03,0.1,463.9895164736256,2026-01-03,0,wk inc flu hosp,quantile,01
2026-01-03,0.15,513.1609561992989,2026-01-03,0,wk inc flu hosp,quantile,01
2026-01-03,0.2,555.8435025694627,2026-01-03,0,wk inc flu hosp,quantile,01
2026-01-03,0.25,595.537313917579,2026-01-03,0,wk inc flu hosp,quantile,01
2026-01-03,0.3,633.2137399097293,2026-01-03,0,wk inc flu hosp,quantile,01
2026-01-03,0.35,670.5074002971273,2026-01-03,0,wk inc flu hosp,quantile,01
2026-01-03,0.4,707.7859534100442,2026-01-03,0,wk inc flu hosp,quantile,01
2026-01-03,0.45,745.8527579105415,2026-01-03,0,wk inc flu hosp,quantile,01
2026-01-03,0.5,785.420377796843,2026-01-03,0,wk inc flu hosp,quantile,01
2026-01-03,0.55,826.7808276819972,2026-01-03,0,wk inc flu hosp,quantile,01
2026-01-03,0.6,871.4473064311497,2026-01-03,0,wk inc flu hosp,quantile,01
2026-01-03,0.65,919.7525314133826,2026-01-03,0,wk inc flu hosp,quantile,01
2026-01-03,0.7,973.6569713220142,2026-01-03,0,wk inc flu hosp,quantile,01
2026-01-03,0.75,1035.8767754174614,2026-01-03,0,wk inc flu hosp,quantile,01
2026-01-03,0.8,1109.2844975938228,2026-01-03,0,wk inc flu hosp,quantile,01
2026-01-03,0.85,1201.6913375885283,2026-01-03,0,wk inc flu hosp,quantile,01
2026-01-03,0.9,1328.2516628219255,2026-01-03,0,wk inc flu hosp,quantile,01
2026-01-03,0.95,1542.6597084244079,2026-01-03,0,wk inc flu hosp,quantile,01
2026-01-03,0.975,1757.9552798976545,2026-01-03,0,wk inc flu hosp,quantile,01
2026-01-03,0.99,2038.235652876942,2026-01-03,0,wk inc flu hosp,quantile,01
2026-01-03,0.01,20.462307943264953,2026-01-03,0,wk inc flu hosp,quantile,02
2026-01-03,0.025,24.782664551041922,2026-01-03,0,wk inc flu hosp,quantile,02
2026-01-03,0.05,29.260449746887787,2026-01-03,0,wk inc flu hosp,quantile,02
2026-01-03,0.1,35.53081945436485,2026-01-03,0,wk inc flu hosp,quantile,02
2026-01-03,0.15,40.48572797213919,2026-01-03,0,wk inc flu hosp,quantile,02
2026-01-03,0.2,44.90284501042587,2026-01-03,0,wk inc flu hosp,quantile,02
2026-01-03,0.25,49.102004227349816,2026-01-03,0,wk inc flu hosp,quantile,02
2026-01-03,0.3,53.16526960495482,2026-01-03,0,wk inc flu hosp,quantile,02
2026-01-03,0.35,57.25841575371484,2026-01-03,0,wk inc flu hosp,quantile,02
2026-01-03,0.4,61.417852403372876,2026-01-03,0,wk inc flu hosp,quantile,02
2026-01-03,0.45,65.73270496667712,2026-01-03,0,wk inc flu hosp,quantile,02
2026-01-03,0.5,70.28729795858175,2026-01-03,0,wk inc flu hosp,quantile,02
2026-01-03,0.55,75.12141211852806,2026-01-03,0,wk inc flu hosp,quantile,02
2026-01-03,0.6,80.422889960375,2026-01-03,0,wk inc flu hosp,quantile,02
2026-01-03,0.65,86.24743511420974,2026-01-03,0,wk inc flu hosp,quantile,02
2026-01-03,0.7,92.85477116539096,2026-01-03,0,wk inc flu hosp,quantile,02
2026-01-03,0.75,100.61691426295697,2026-01-03,0,wk inc flu hosp,quantile,02
2026-01-03,0.8,109.953523788799,2026-01-03,0,wk inc flu hosp,quantile,02
2026-01-03,0.85,121.96837386437728,2026-01-03,0,wk inc flu hosp,quantile,02
2026-01-03,0.9,138.87036566408082,2026-01-03,0,wk inc flu hosp,quantile,02
2026-01-03,0.95,168.59327360949825,2026-01-03,0,wk inc flu hosp,quantile,02
2026-01-03,0.975,199.69891777562438,2026-01-03,0,wk inc flu hosp,quantile,02
2026-01-03,0.99,241.90405426362454,2026-01-03,0,wk inc flu hosp,quantile,02
2026-01-03,0.01,127.79532252030099,2026-01-03,0,wk inc flu hosp,quantile,04
2026-01-03,0.025,152.22679081798472,2026-01-03,0,wk inc flu hosp,quantile,04
2026-01-03,0.05,177.16028068020853,2026-01-03,0,wk inc flu hosp,quantile,04
2026-01-03,0.1,211.53158998889342,2026-01-03,0,wk inc flu hosp,quantile,04
2026-01-03,0.15,238.31609257847492,2026-01-03,0,wk inc flu hosp,quantile,04
2026-01-03,0.2,261.9532807700665,2026-01-03,0,wk inc flu hosp,quantile,04
2026-01-03,0.25,284.23725404868907,2026-01-03,0,wk inc flu hosp,quantile,04
2026-01-03,0.3,305.6429157532428,2026-01-03,0,wk inc flu hosp,quantile,04
2026-01-03,0.35,327.06285538898516,2026-01-03,0,wk inc flu hosp,quantile,04
2026-01-03,0.4,348.69397551579436,2026-01-03,0,wk inc flu hosp,quantile,04
2026-01-03,0.45,370.9994418675623,2026-01-03,0,wk inc flu hosp,quantile,04
2026-01-03,0.5,394.40689720928253,2026-01-03,0,wk inc flu hosp,quantile,04
2026-01-03,0.55,419.10744969344546,2026-01-03,0,wk inc flu hosp,quantile,04
2026-01-03,0.6,446.03819657715366,2026-01-03,0,wk inc flu hosp,quantile,04
2026-01-03,0.65,475.44927357883256,2026-01-03,0,wk inc flu hosp,quantile,04
2026-01-03,0.7,508.6055596360811,2026-01-03,0,wk inc flu hosp,quantile,04
2026-01-03,0.75,547.2970252688574,2026-01-03,0,wk inc flu hosp,quantile,04
2026-01-03,0.8,593.4962199016373,2026-01-03,0,wk inc flu hosp,quantile,04
2026-01-03,0.85,652.4524472601677,2026-01-03,0,wk inc flu hosp,quantile,04
2026-01-03,0.9,734.5504437073345,2026-01-03,0,wk inc flu hosp,quantile,04
2026-01-03,0.95,876.8898721203992,2026-01-03,0,wk inc flu hosp,quantile,04
2026-01-03,0.975,1023.5312881668536,2026-01-03,0,wk inc flu hosp,quantile,04
2026-01-03,0.99,1219.3963361085716,2026-01-03,0,wk inc flu hosp,quantile,04
2026-01-03,0.01,150.40175058094601,2026-01-03,0,wk inc flu hosp,quantile,05
2026-01-03,0.025,180.53469917985015,2026-01-03,0,wk inc flu hosp,quantile,05
2026-01-03,0.05,211.5069677352862,2026-01-03,0,wk inc flu hosp,quantile,05
2026-01-03,0.1,254.51331186466118,2026-01-03,0,wk inc flu hosp,quantile,05
2026-01-03,0.15,288.24327478423254,2026-01-03,0,wk inc flu hosp,quantile,05
2026-01-03,0.2,318.14906742733814,2026-01-03,0,wk inc flu hosp,quantile,05
2026-01-03,0.25,346.45166940741507,2026-01-03,0,wk inc flu hosp,quantile,05
2026-01-03,0.3,373.73070089026675,2026-01-03,0,wk inc flu hosp,quantile,05
2026-01-03,0.35,401.11198428825566,2026-01-03,0,wk inc flu hosp,quantile,05
2026-01-03,0.4,428.8431795462244,2026-01-03,0,wk inc flu hosp,quantile,05
2026-01-03,0.45,457.51800144810574,2026-01-03,0,wk inc flu hosp,quantile,05
2026-01-03,0.5,487.6908621288227,2026-01-03,0,wk inc flu hosp,quantile,05
2026-01-03,0.55,519.6157865511816,2026-01-03,0,wk inc flu hosp,quantile,05
2026-01-03,0.6,554.5172270050864,2026-01-03,0,wk inc flu hosp,quantile,05
2026-01-03,0.65,592.7386867019547,2026-01-03,0,wk inc flu hosp,quantile,05
2026-01-03,0.7,635.951539672845,2026-01-03,0,wk inc flu hosp,quantile,05
2026-01-03,0.75,686.5344329191271,2026-01-03,0,wk inc flu hosp,quantile,05
2026-01-03,0.8,747.1375068874153,2026-01-03,0,wk inc flu hosp,quantile,05
2026-01-03,0.85,824.7742530969982,2026-01-03,0,wk inc flu hosp,quantile,05
2026-01-03,0.9,933.3940114880055,2026-01-03,0,wk inc flu hosp,quantile,05
2026-01-03,0.95,1122.9531586851813,2026-01-03,0,wk inc flu hosp,quantile,05
2026-01-03,0.975,1319.6616606610323,2026-01-03,0,wk inc flu hosp,quantile,05
2026-01-03,0.99,1584.3130147986144,2026-01-03,0,wk inc flu hosp,quantile,05
2026-01-03,0.01,841.380268446498,2026-01-03,0,wk inc flu hosp,quantile,06
2026-01-03,0.025,918.748515920994,2026-01-03,0,wk inc flu hosp,quantile,06
2026-01-03,0.05,991.5663816170129,2026-01-03,0,wk inc flu hosp,quantile,06
