target_end_date,output_type_id,value,reference_date,horizon,target,output_type,location
2026-03-07,0.01,49.690369091275215,2026-03-07,0,wk inc flu hosp,quantile,01
2026-03-07,0.025,58.09997702642751,2026-03-07,0,wk inc flu hosp,quantile,01
2026-03-07,0.05,66.53528796746824,2026-03-07,0,wk inc flu hosp,quantile,01
2026-03-07,0.1,77.96124963493094,2026-03-07,0,wk inc flu hosp,quantile,01
2026-03-07,0.15,86.72724435424149,2026-03-07,0,wk inc flu hosp,quantile,01
2026-03-07,0.2,94.37616362350144,2026-03-07,0,wk inc flu hosp,quantile,01
2026-03-07,0.25,101.52013471059233,2026-03-07,0,wk inc flu hosp,quantile,01
2026-03-07,0.3,108.32660495922781,2026-03-07,0,wk inc flu hosp,quantile,01
2026-03-07,0.35,115.08706223139203,2026-03-07,0,wk inc flu hosp,quantile,01
2026-03-07,0.4,121.86657193369851,2026-03-07,0,wk inc flu hosp,quantile,01
2026-03-07,0.45,128.81079037705703,2026-03-07,0,wk inc flu hosp,quantile,01
2026-03-07,0.5,136.0505554310292,2026-03-07,0,wk inc flu hosp,quantile,01
2026-03-07,0.55,143.64094512639616,2026-03-07,0,wk inc flu hosp,quantile,01
2026-03-07,0.6,151.86274313850367,2026-03-07,0,wk inc flu hosp,quantile,01
2026-03-07,0.65,160.78179130018358,2026-03-07,0,wk inc flu hosp,quantile,01
2026-03-07,0.7,170.7666788641991,2026-03-07,0,wk inc flu hosp,quantile,01
2026-03-07,0.75,182.33159644897634,2026-03-07,0,wk inc flu hosp,quantile,01
2026-03-07,0.8,196.02767143655927,2026-03-07,0,wk inc flu hosp,quantile,01
2026-03-07,0.85,213.34288644960603,2026-03-07,0,wk inc flu hosp,quantile,01
2026-03-07,0.9,237.18214551425774,2026-03-07,0,wk inc flu hosp,quantile,01
2026-03-07,0.95,277.8640601155352,2026-03-07,0,wk inc flu hosp,quantile,01
2026-03-07,0.975,319.0459049368252,2026-03-07,0,wk inc flu hosp,quantile,01
2026-03-07,0.99,373.0932195091469,2026-03-07,0,wk inc flu hosp,quantile,01
2026-03-07,0.01,2.4906864871424252,2026-03-07,0,wk inc flu hosp,quantile,02
2026-03-07,0.025,2.983612434276501,2026-03-07,0,wk inc flu hosp,quantile,02
2026-03-07,0.05,3.4893098398970657,2026-03-07,0,wk inc flu hosp,quantile,02
2026-03-07,0.1,4.190143383818048,2026-03-07,0,wk inc flu hosp,quantile,02
