forecast_date,target,target_end_date,location,type,quantile,value
2023-10-09,1 wk ahead inc flu hosp,2023-10-14,US,point,NA,552.29
2023-10-09,1 wk ahead inc flu hosp,2023-10-14,US,quantile,0.0100,0.0000
2023-10-09,1 wk ahead inc flu hosp,2023-10-14,US,quantile,0.0250,0.0000
2023-10-09,1 wk ahead inc flu hosp,2023-10-14,US,quantile,0.0500,0.0000
2023-10-09,1 wk ahead inc flu hosp,2023-10-14,US,quantile,0.1000,0.0000
2023-10-09,1 wk ahead inc flu hosp,2023-10-14,US,quantile,0.1500,0.0000
2023-10-09,1 wk ahead inc flu hosp,2023-10-14,US,quantile,0.2000,0.0000
2023-10-09,1 wk ahead inc flu hosp,2023-10-14,US,quantile,0.2500,37.9040
2023-10-09,1 wk ahead inc flu hosp,2023-10-14,US,quantile,0.3000,148.0229
2023-10-09,1 wk ahead inc flu hosp,2023-10-14,US,quantile,0.3500,238.5850
2023-10-09,1 wk ahead inc flu hosp,2023-10-14,US,quantile,0.4000,311.9130
2023-10-09,1 wk ahead inc flu hosp,2023-10-14,US,quantile,0.4500,384.5744
2023-10-09,1 wk ahead inc flu hosp,2023-10-14,US,quantile,0.5000,473.8753
2023-10-09,1 wk ahead inc flu hosp,2023-10-14,US,quantile,0.5500,549.7123
2023-10-09,1 wk ahead inc flu hosp,2023-10-14,US,quantile,0.6000,621.2467
2023-10-09,1 wk ahead inc flu hosp,2023-10-14,US,quantile,0.6500,689.6646
2023-10-09,1 wk ahead inc flu hosp,2023-10-14,US,quantile,0.7000,778.4128
2023-10-09,1 wk ahead inc flu hosp,2023-10-14,US,quantile,0.7500,896.7320
2023-10-09,1 wk ahead inc flu hosp,2023-10-14,US,quantile,0.8000,991.9135
2023-10-09,1 wk ahead inc flu hosp,2023-10-14,US,quantile,0.8500,1121.2286
2023-10-09,1 wk ahead inc flu hosp,2023-10-14,US,quantile,0.9000,1292.1848
2023-10-09,1 wk ahead inc flu hosp,2023-10-14,US,quantile,0.9500,1524.1913
2023-10-09,1 wk ahead inc flu hosp,2023-10-14,US,quantile,0.9750,1731.3147
2023-10-09,1 wk ahead inc flu hosp,2023-10-14,US,quantile,0.9900,1943.1962
2023-10-09,2 wk ahead inc flu hosp,2023-10-21,US,point,NA,471.18
2023-10-09,2 wk ahead inc flu hosp,2023-10-21,US,quantile,0.0100,0.0000
2023-10-09,2 wk ahead inc flu hosp,2023-10-21,US,quantile,0.0250,0.0000
2023-10-09,2 wk ahead inc flu hosp,2023-10-21,US,quantile,0.0500,0.0000
2023-10-09,2 wk ahead inc flu hosp,2023-10-21,US,quantile,0.1000,0.0000
2023-10-09,2 wk ahead inc flu hosp,2023-10-21,US,quantile,0.1500,0.0000
2023-10-09,2 wk ahead inc flu hosp,2023-10-21,US,quantile,0.2000,0.0000
2023-10-09,2 wk ahead inc flu hosp,2023-10-21,US,quantile,0.2500,0.0000
2023-10-09,2 wk ahead inc flu hosp,2023-10-21,US,quantile,0.3000,0.0000
2023-10-09,2 wk ahead inc flu hosp,2023-10-21,US,quantile,0.3500,20.2717
2023-10-09,2 wk ahead inc flu hosp,2023-10-21,US,quantile,0.4000,122.1778
2023-10-09,2 wk ahead inc flu hosp,2023-10-21,US,quantile,0.4500,214.0434
2023-10-09,2 wk ahead inc flu hosp,2023-10-21,US,quantile,0.5000,306.1064
2023-10-09,2 wk ahead inc flu hosp,2023-10-21,US,quantile,0.5500,398.0930
2023-10-09,2 wk ahead inc flu hosp,2023-10-21,US,quantile,0.6000,495.6410
2023-10-09,2 wk ahead inc flu hosp,2023-10-21,US,quantile,0.6500,606.4582
