reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2023-10-07,wk inc flu hosp,1,2023-10-14,US,quantile,0.0100,0.0000
2023-10-07,wk inc flu hosp,1,2023-10-14,US,quantile,0.0250,0.0000
2023-10-07,wk inc flu hosp,1,2023-10-14,US,quantile,0.0500,0.0000
2023-10-07,wk inc flu hosp,1,2023-10-14,US,quantile,0.1000,0.0000
2023-10-07,wk inc flu hosp,1,2023-10-14,US,quantile,0.1500,0.0000
2023-10-07,wk inc flu hosp,1,2023-10-14,US,quantile,0.2000,0.0000
2023-10-07,wk inc flu hosp,1,2023-10-14,US,quantile,0.2500,73.8383
2023-10-07,wk inc flu hosp,1,2023-10-14,US,quantile,0.3000,179.8227
2023-10-07,wk inc flu hosp,1,2023-10-14,US,quantile,0.3500,255.8385
2023-10-07,wk inc flu hosp,1,2023-10-14,US,quantile,0.4000,341.2980
2023-10-07,wk inc flu hosp,1,2023-10-14,US,quantile,0.4500,416.2425
2023-10-07,wk inc flu hosp,1,2023-10-14,US,quantile,0.5000,479.7769
2023-10-07,wk inc flu hosp,1,2023-10-14,US,quantile,0.5500,557.5105
2023-10-07,wk inc flu hosp,1,2023-10-14,US,quantile,0.6000,632.3249
2023-10-07,wk inc flu hosp,1,2023-10-14,US,quantile,0.6500,736.2821
2023-10-07,wk inc flu hosp,1,2023-10-14,US,quantile,0.7000,817.0351
2023-10-07,wk inc flu hosp,1,2023-10-14,US,quantile,0.7500,905.1098
2023-10-07,wk inc flu hosp,1,2023-10-14,US,quantile,0.8000,1015.9502
2023-10-07,wk inc flu hosp,1,2023-10-14,US,quantile,0.8500,1141.9200
2023-10-07,wk inc flu hosp,1,2023-10-14,US,quantile,0.9000,1277.3832
2023-10-07,wk inc flu hosp,1,2023-10-14,US,quantile,0.9500,1504.2086
2023-10-07,wk inc flu hosp,1,2023-10-14,US,quantile,0.9750,1677.5432
2023-10-07,wk inc flu hosp,1,2023-10-14,US,quantile,0.9900,1911.2582
2023-10-07,wk inc flu hosp,2,2023-10-21,US,quantile,0.0100,0.0000
2023-10-07,wk inc flu hosp,2,2023-10-21,US,quantile,0.0250,0.0000
2023-10-07,wk inc flu hosp,2,2023-10-21,US,quantile,0.0500,0.0000
2023-10-07,wk inc flu hosp,2,2023-10-21,US,quantile,0.1000,0.0000
2023-10-07,wk inc flu hosp,2,2023-10-21,US,quantile,0.1500,0.0000
2023-10-07,wk inc flu hosp,2,2023-10-21,US,quantile,0.2000,0.0000
2023-10-07,wk inc flu hosp,2,2023-10-21,US,quantile,0.2500,0.0000
2023-10-07,wk inc flu hosp,2,2023-10-21,US,quantile,0.3000,0.0000
2023-10-07,wk inc flu hosp,2,2023-10-21,US,quantile,0.3500,24.1569
2023-10-07,wk inc flu hosp,2,2023-10-21,US,quantile,0.4000,125.2883
2023-10-07,wk inc flu hosp,2,2023-10-21,US,quantile,0.4500,227.9347
2023-10-07,wk inc flu hosp,2,2023-10-21,US,quantile,0.5000,325.7502
2023-10-07,wk inc flu hosp,2,2023-10-21,US,quantile,0.5500,416.8970
2023-10-07,wk inc flu hosp,2,2023-10-21,US,quantile,0.6000,513.2719
2023-10-07,wk inc flu hosp,2,2023-10-21,US,quantile,0.6500,598.8220
2023-10-07,wk inc flu hosp,2,2023-10-21,US,quantile,0.7000,693.8514
2023-10-07,wk inc flu hosp,2,2023-10-21,US,quantile,0.7500,821.4570
2023-10-07,wk inc flu hosp,2,2023-10-21,US,quantile,0.8000,950.9364
2023-10-07,wk inc flu hosp,2,2023-10-21,US,quantile,0.8500,1110.7803
2023-10-07,wk inc flu hosp,2,2023-10-21,US,quantile,0.9000,1292.1395
2023-10-07,wk inc flu hosp,2,2023-10-21,US,quantile,0.9500,1558.8224
2023-10-07,wk inc flu hosp,2,2023-10-21,US,quantile,0.9750,1799.3791
2023-10-07,wk inc flu hosp,2,2023-10-21,US,quantile,0.9900,1953.2139
2023-10-07,wk inc flu hosp,3,2023-10-28,US,quantile,0.0100,0.0000
