reference_date,location,horizon,target,target_end_date,output_type,output_type_id,value
2026-03-21,01,0,wk inc flu hosp,2026-03-21,quantile,0.01,37.5
2026-03-21,01,0,wk inc flu hosp,2026-03-21,quantile,0.025,39.5
2026-03-21,01,0,wk inc flu hosp,2026-03-21,quantile,0.05,43.0
2026-03-21,01,0,wk inc flu hosp,2026-03-21,quantile,0.1,47.5
2026-03-21,01,0,wk inc flu hosp,2026-03-21,quantile,0.15,53.5
2026-03-21,01,0,wk inc flu hosp,2026-03-21,quantile,0.2,56.87001782600356
2026-03-21,01,0,wk inc flu hosp,2026-03-21,quantile,0.25,60.45125792527208
2026-03-21,01,0,wk inc flu hosp,2026-03-21,quantile,0.3,63.38929625383361
2026-03-21,01,0,wk inc flu hosp,2026-03-21,quantile,0.35,66.5
2026-03-21,01,0,wk inc flu hosp,2026-03-21,quantile,0.4,69.0
2026-03-21,01,0,wk inc flu hosp,2026-03-21,quantile,0.45,71.0
2026-03-21,01,0,wk inc flu hosp,2026-03-21,quantile,0.5,73.5
2026-03-21,01,0,wk inc flu hosp,2026-03-21,quantile,0.55,75.5
2026-03-21,01,0,wk inc flu hosp,2026-03-21,quantile,0.6,77.45698547363281
2026-03-21,01,0,wk inc flu hosp,2026-03-21,quantile,0.65,79.94559097290039
2026-03-21,01,0,wk inc flu hosp,2026-03-21,quantile,0.7,81.9908218383789
2026-03-21,01,0,wk inc flu hosp,2026-03-21,quantile,0.75,84.66130447387695
2026-03-21,01,0,wk inc flu hosp,2026-03-21,quantile,0.8,87.42180633544922
2026-03-21,01,0,wk inc flu hosp,2026-03-21,quantile,0.85,92.93994903564453
2026-03-21,01,0,wk inc flu hosp,2026-03-21,quantile,0.9,98.43750381469727
2026-03-21,01,0,wk inc flu hosp,2026-03-21,quantile,0.95,109.32513809204102
2026-03-21,01,0,wk inc flu hosp,2026-03-21,quantile,0.975,118.0
2026-03-21,01,0,wk inc flu hosp,2026-03-21,quantile,0.99,131.0
2026-03-21,01,1,wk inc flu hosp,2026-03-28,quantile,0.01,25.442047772803292
2026-03-21,01,1,wk inc flu hosp,2026-03-28,quantile,0.025,28.027974201528654
2026-03-21,01,1,wk inc flu hosp,2026-03-28,quantile,0.05,30.411214868745084
2026-03-21,01,1,wk inc flu hosp,2026-03-28,quantile,0.1,33.895160376568626
2026-03-21,01,1,wk inc flu hosp,2026-03-28,quantile,0.15,38.44830469702158
2026-03-21,01,1,wk inc flu hosp,2026-03-28,quantile,0.2,41.0
2026-03-21,01,1,wk inc flu hosp,2026-03-28,quantile,0.25,43.0
2026-03-21,01,1,wk inc flu hosp,2026-03-28,quantile,0.3,45.0
2026-03-21,01,1,wk inc flu hosp,2026-03-28,quantile,0.35,48.0
2026-03-21,01,1,wk inc flu hosp,2026-03-28,quantile,0.4,50.5
2026-03-21,01,1,wk inc flu hosp,2026-03-28,quantile,0.45,52.5
2026-03-21,01,1,wk inc flu hosp,2026-03-28,quantile,0.5,54.5
2026-03-21,01,1,wk inc flu hosp,2026-03-28,quantile,0.55,57.0
2026-03-21,01,1,wk inc flu hosp,2026-03-28,quantile,0.6,59.5
2026-03-21,01,1,wk inc flu hosp,2026-03-28,quantile,0.65,62.0
2026-03-21,01,1,wk inc flu hosp,2026-03-28,quantile,0.7,65.0
2026-03-21,01,1,wk inc flu hosp,2026-03-28,quantile,0.75,69.0
2026-03-21,01,1,wk inc flu hosp,2026-03-28,quantile,0.8,73.0
2026-03-21,01,1,wk inc flu hosp,2026-03-28,quantile,0.85,80.5
2026-03-21,01,1,wk inc flu hosp,2026-03-28,quantile,0.9,90.13840103149414
2026-03-21,01,1,wk inc flu hosp,2026-03-28,quantile,0.95,99.52324676513672
2026-03-21,01,1,wk inc flu hosp,2026-03-28,quantile,0.975,114.5
2026-03-21,01,1,wk inc flu hosp,2026-03-28,quantile,0.99,127.5
2026-03-21,01,2,wk inc flu hosp,2026-04-04,quantile,0.01,14.461169317890622
2026-03-21,01,2,wk inc flu hosp,2026-04-04,quantile,0.025,16.555177407241104
2026-03-21,01,2,wk inc flu hosp,2026-04-04,quantile,0.05,18.59519155085841
2026-03-21,01,2,wk inc flu hosp,2026-04-04,quantile,0.1,21.6740127124111
2026-03-21,01,2,wk inc flu hosp,2026-04-04,quantile,0.15,24.64939738131492
2026-03-21,01,2,wk inc flu hosp,2026-04-04,quantile,0.2,27.574361140270565
2026-03-21,01,2,wk inc flu hosp,2026-04-04,quantile,0.25,30.765191422811053
2026-03-21,01,2,wk inc flu hosp,2026-04-04,quantile,0.3,32.5
2026-03-21,01,2,wk inc flu hosp,2026-04-04,quantile,0.35,35.5
2026-03-21,01,2,wk inc flu hosp,2026-04-04,quantile,0.4,37.0
2026-03-21,01,2,wk inc flu hosp,2026-04-04,quantile,0.45,39.5
2026-03-21,01,2,wk inc flu hosp,2026-04-04,quantile,0.5,41.5
2026-03-21,01,2,wk inc flu hosp,2026-04-04,quantile,0.55,43.5
2026-03-21,01,2,wk inc flu hosp,2026-04-04,quantile,0.6,45.5
2026-03-21,01,2,wk inc flu hosp,2026-04-04,quantile,0.65,48.0
2026-03-21,01,2,wk inc flu hosp,2026-04-04,quantile,0.7,51.0
