reference_date,location,horizon,target,target_end_date,output_type,output_type_id,value
2026-05-02,01,0,wk inc flu hosp,2026-05-02,quantile,0.01,6.618289667844529
2026-05-02,01,0,wk inc flu hosp,2026-05-02,quantile,0.025,7.585138576166252
2026-05-02,01,0,wk inc flu hosp,2026-05-02,quantile,0.05,8.596903507010722
2026-05-02,01,0,wk inc flu hosp,2026-05-02,quantile,0.1,10.51326768475597
2026-05-02,01,0,wk inc flu hosp,2026-05-02,quantile,0.15,12.287598613536797
2026-05-02,01,0,wk inc flu hosp,2026-05-02,quantile,0.2,13.92551238167551
2026-05-02,01,0,wk inc flu hosp,2026-05-02,quantile,0.25,15.490051485075464
2026-05-02,01,0,wk inc flu hosp,2026-05-02,quantile,0.3,17.01554674058528
2026-05-02,01,0,wk inc flu hosp,2026-05-02,quantile,0.35,18.524533303502505
2026-05-02,01,0,wk inc flu hosp,2026-05-02,quantile,0.4,20.0
2026-05-02,01,0,wk inc flu hosp,2026-05-02,quantile,0.45,21.0
2026-05-02,01,0,wk inc flu hosp,2026-05-02,quantile,0.5,22.5
2026-05-02,01,0,wk inc flu hosp,2026-05-02,quantile,0.55,23.5
2026-05-02,01,0,wk inc flu hosp,2026-05-02,quantile,0.6,25.0
2026-05-02,01,0,wk inc flu hosp,2026-05-02,quantile,0.65,27.22991537873316
2026-05-02,01,0,wk inc flu hosp,2026-05-02,quantile,0.7,29.379023083960842
2026-05-02,01,0,wk inc flu hosp,2026-05-02,quantile,0.75,31.033085462164443
2026-05-02,01,0,wk inc flu hosp,2026-05-02,quantile,0.8,33.591389158908044
2026-05-02,01,0,wk inc flu hosp,2026-05-02,quantile,0.85,36.255837255414775
2026-05-02,01,0,wk inc flu hosp,2026-05-02,quantile,0.9,39.44211769104004
2026-05-02,01,0,wk inc flu hosp,2026-05-02,quantile,0.95,43.70213555919159
2026-05-02,01,0,wk inc flu hosp,2026-05-02,quantile,0.975,50.13620437245292
2026-05-02,01,0,wk inc flu hosp,2026-05-02,quantile,0.99,58.27539883988509
2026-05-02,01,1,wk inc flu hosp,2026-05-09,quantile,0.01,2.9257304621577767
2026-05-02,01,1,wk inc flu hosp,2026-05-09,quantile,0.025,3.7565022073640346
2026-05-02,01,1,wk inc flu hosp,2026-05-09,quantile,0.05,4.743263111708858
2026-05-02,01,1,wk inc flu hosp,2026-05-09,quantile,0.1,5.8567502428594995
2026-05-02,01,1,wk inc flu hosp,2026-05-09,quantile,0.15,7.231049534279716
2026-05-02,01,1,wk inc flu hosp,2026-05-09,quantile,0.2,8.850261568969229
2026-05-02,01,1,wk inc flu hosp,2026-05-09,quantile,0.25,10.307871022492206
2026-05-02,01,1,wk inc flu hosp,2026-05-09,quantile,0.3,11.918761377689385
2026-05-02,01,1,wk inc flu hosp,2026-05-09,quantile,0.35,14.152953041147171
2026-05-02,01,1,wk inc flu hosp,2026-05-09,quantile,0.4,15.439051640039425
2026-05-02,01,1,wk inc flu hosp,2026-05-09,quantile,0.45,16.840695700743442
2026-05-02,01,1,wk inc flu hosp,2026-05-09,quantile,0.5,17.791334263094527
2026-05-02,01,1,wk inc flu hosp,2026-05-09,quantile,0.55,19.45751485469891
2026-05-02,01,1,wk inc flu hosp,2026-05-09,quantile,0.6,22.432255358013364
2026-05-02,01,1,wk inc flu hosp,2026-05-09,quantile,0.65,25.942865248419803
2026-05-02,01,1,wk inc flu hosp,2026-05-09,quantile,0.7,29.291704343520188
2026-05-02,01,1,wk inc flu hosp,2026-05-09,quantile,0.75,32.405767043094215
2026-05-02,01,1,wk inc flu hosp,2026-05-09,quantile,0.8,34.7253303527832
2026-05-02,01,1,wk inc flu hosp,2026-05-09,quantile,0.85,37.142784118652344
2026-05-02,01,1,wk inc flu hosp,2026-05-09,quantile,0.9,38.9004020690918
2026-05-02,01,1,wk inc flu hosp,2026-05-09,quantile,0.95,42.994624139447595
2026-05-02,01,1,wk inc flu hosp,2026-05-09,quantile,0.975,50.15886587978484
2026-05-02,01,1,wk inc flu hosp,2026-05-09,quantile,0.99,61.42775326923998
2026-05-02,01,2,wk inc flu hosp,2026-05-16,quantile,0.01,1.3752588141343711
2026-05-02,01,2,wk inc flu hosp,2026-05-16,quantile,0.025,1.7791749381302902
2026-05-02,01,2,wk inc flu hosp,2026-05-16,quantile,0.05,2.584451388953556
2026-05-02,01,2,wk inc flu hosp,2026-05-16,quantile,0.1,4.439857487883691
2026-05-02,01,2,wk inc flu hosp,2026-05-16,quantile,0.15,5.870701867910341
2026-05-02,01,2,wk inc flu hosp,2026-05-16,quantile,0.2,7.279465277939652
2026-05-02,01,2,wk inc flu hosp,2026-05-16,quantile,0.25,9.253053129408435
2026-05-02,01,2,wk inc flu hosp,2026-05-16,quantile,0.3,10.69707844417642
2026-05-02,01,2,wk inc flu hosp,2026-05-16,quantile,0.35,12.324884098178805
2026-05-02,01,2,wk inc flu hosp,2026-05-16,quantile,0.4,13.537728422583339
2026-05-02,01,2,wk inc flu hosp,2026-05-16,quantile,0.45,14.264884724247839
2026-05-02,01,2,wk inc flu hosp,2026-05-16,quantile,0.5,15.610025076187522
2026-05-02,01,2,wk inc flu hosp,2026-05-16,quantile,0.55,16.50318635782322
2026-05-02,01,2,wk inc flu hosp,2026-05-16,quantile,0.6,19.079227057671723
2026-05-02,01,2,wk inc flu hosp,2026-05-16,quantile,0.65,22.553709231800227
2026-05-02,01,2,wk inc flu hosp,2026-05-16,quantile,0.7,27.012463776719574
2026-05-02,01,2,wk inc flu hosp,2026-05-16,quantile,0.75,31.147030058292263
2026-05-02,01,2,wk inc flu hosp,2026-05-16,quantile,0.8,34.79401969909668
2026-05-02,01,2,wk inc flu hosp,2026-05-16,quantile,0.85,36.21426963806152
2026-05-02,01,2,wk inc flu hosp,2026-05-16,quantile,0.9,38.59053421020508
2026-05-02,01,2,wk inc flu hosp,2026-05-16,quantile,0.95,43.03204917907715
2026-05-02,01,2,wk inc flu hosp,2026-05-16,quantile,0.975,49.5
2026-05-02,01,2,wk inc flu hosp,2026-05-16,quantile,0.99,59.13479293407485
