location,target,reference_date,target_end_date,horizon,output_type,output_type_id,value
01,wk inc flu hosp,2026-01-24,2026-01-24,0,quantile,0.01,0
01,wk inc flu hosp,2026-01-24,2026-01-24,0,quantile,0.025,0
01,wk inc flu hosp,2026-01-24,2026-01-24,0,quantile,0.05,38
01,wk inc flu hosp,2026-01-24,2026-01-24,0,quantile,0.1,104
01,wk inc flu hosp,2026-01-24,2026-01-24,0,quantile,0.15,152
01,wk inc flu hosp,2026-01-24,2026-01-24,0,quantile,0.2,188
01,wk inc flu hosp,2026-01-24,2026-01-24,0,quantile,0.25,222
01,wk inc flu hosp,2026-01-24,2026-01-24,0,quantile,0.3,246
01,wk inc flu hosp,2026-01-24,2026-01-24,0,quantile,0.35,269
01,wk inc flu hosp,2026-01-24,2026-01-24,0,quantile,0.4,291
01,wk inc flu hosp,2026-01-24,2026-01-24,0,quantile,0.45,312
01,wk inc flu hosp,2026-01-24,2026-01-24,0,quantile,0.5,330
01,wk inc flu hosp,2026-01-24,2026-01-24,0,quantile,0.55,350
01,wk inc flu hosp,2026-01-24,2026-01-24,0,quantile,0.6,370
01,wk inc flu hosp,2026-01-24,2026-01-24,0,quantile,0.65,389
01,wk inc flu hosp,2026-01-24,2026-01-24,0,quantile,0.7,409
01,wk inc flu hosp,2026-01-24,2026-01-24,0,quantile,0.75,428
01,wk inc flu hosp,2026-01-24,2026-01-24,0,quantile,0.8,453
01,wk inc flu hosp,2026-01-24,2026-01-24,0,quantile,0.85,481
01,wk inc flu hosp,2026-01-24,2026-01-24,0,quantile,0.9,520
01,wk inc flu hosp,2026-01-24,2026-01-24,0,quantile,0.95,577
01,wk inc flu hosp,2026-01-24,2026-01-24,0,quantile,0.975,641
01,wk inc flu hosp,2026-01-24,2026-01-24,0,quantile,0.99,721
01,wk inc flu hosp,2026-01-24,2026-01-31,1,quantile,0.01,0
01,wk inc flu hosp,2026-01-24,2026-01-31,1,quantile,0.025,0
01,wk inc flu hosp,2026-01-24,2026-01-31,1,quantile,0.05,44
01,wk inc flu hosp,2026-01-24,2026-01-31,1,quantile,0.1,114
01,wk inc flu hosp,2026-01-24,2026-01-31,1,quantile,0.15,157
01,wk inc flu hosp,2026-01-24,2026-01-31,1,quantile,0.2,186
01,wk inc flu hosp,2026-01-24,2026-01-31,1,quantile,0.25,214
01,wk inc flu hosp,2026-01-24,2026-01-31,1,quantile,0.3,237
01,wk inc flu hosp,2026-01-24,2026-01-31,1,quantile,0.35,262
01,wk inc flu hosp,2026-01-24,2026-01-31,1,quantile,0.4,283
01,wk inc flu hosp,2026-01-24,2026-01-31,1,quantile,0.45,301
01,wk inc flu hosp,2026-01-24,2026-01-31,1,quantile,0.5,321
01,wk inc flu hosp,2026-01-24,2026-01-31,1,quantile,0.55,339
01,wk inc flu hosp,2026-01-24,2026-01-31,1,quantile,0.6,358
01,wk inc flu hosp,2026-01-24,2026-01-31,1,quantile,0.65,378
01,wk inc flu hosp,2026-01-24,2026-01-31,1,quantile,0.7,401
01,wk inc flu hosp,2026-01-24,2026-01-31,1,quantile,0.75,420
01,wk inc flu hosp,2026-01-24,2026-01-31,1,quantile,0.8,445
01,wk inc flu hosp,2026-01-24,2026-01-31,1,quantile,0.85,471
