location,target,reference_date,target_end_date,horizon,output_type,output_type_id,value
01,wk inc flu hosp,2026-03-21,2026-03-21,0,quantile,0.01,0
01,wk inc flu hosp,2026-03-21,2026-03-21,0,quantile,0.025,0
01,wk inc flu hosp,2026-03-21,2026-03-21,0,quantile,0.05,0
01,wk inc flu hosp,2026-03-21,2026-03-21,0,quantile,0.1,13
01,wk inc flu hosp,2026-03-21,2026-03-21,0,quantile,0.15,22
01,wk inc flu hosp,2026-03-21,2026-03-21,0,quantile,0.2,29
01,wk inc flu hosp,2026-03-21,2026-03-21,0,quantile,0.25,35
01,wk inc flu hosp,2026-03-21,2026-03-21,0,quantile,0.3,39
01,wk inc flu hosp,2026-03-21,2026-03-21,0,quantile,0.35,43
01,wk inc flu hosp,2026-03-21,2026-03-21,0,quantile,0.4,48
01,wk inc flu hosp,2026-03-21,2026-03-21,0,quantile,0.45,52
01,wk inc flu hosp,2026-03-21,2026-03-21,0,quantile,0.5,56
01,wk inc flu hosp,2026-03-21,2026-03-21,0,quantile,0.55,60
01,wk inc flu hosp,2026-03-21,2026-03-21,0,quantile,0.6,64
01,wk inc flu hosp,2026-03-21,2026-03-21,0,quantile,0.65,68
01,wk inc flu hosp,2026-03-21,2026-03-21,0,quantile,0.7,72
01,wk inc flu hosp,2026-03-21,2026-03-21,0,quantile,0.75,77
01,wk inc flu hosp,2026-03-21,2026-03-21,0,quantile,0.8,81
01,wk inc flu hosp,2026-03-21,2026-03-21,0,quantile,0.85,89
01,wk inc flu hosp,2026-03-21,2026-03-21,0,quantile,0.9,98
01,wk inc flu hosp,2026-03-21,2026-03-21,0,quantile,0.95,108
01,wk inc flu hosp,2026-03-21,2026-03-21,0,quantile,0.975,120
01,wk inc flu hosp,2026-03-21,2026-03-21,0,quantile,0.99,131
01,wk inc flu hosp,2026-03-21,2026-03-28,1,quantile,0.01,0
01,wk inc flu hosp,2026-03-21,2026-03-28,1,quantile,0.025,0
01,wk inc flu hosp,2026-03-21,2026-03-28,1,quantile,0.05,0
01,wk inc flu hosp,2026-03-21,2026-03-28,1,quantile,0.1,0
01,wk inc flu hosp,2026-03-21,2026-03-28,1,quantile,0.15,0
01,wk inc flu hosp,2026-03-21,2026-03-28,1,quantile,0.2,2
01,wk inc flu hosp,2026-03-21,2026-03-28,1,quantile,0.25,11
01,wk inc flu hosp,2026-03-21,2026-03-28,1,quantile,0.3,18
01,wk inc flu hosp,2026-03-21,2026-03-28,1,quantile,0.35,24
01,wk inc flu hosp,2026-03-21,2026-03-28,1,quantile,0.4,29
01,wk inc flu hosp,2026-03-21,2026-03-28,1,quantile,0.45,34
01,wk inc flu hosp,2026-03-21,2026-03-28,1,quantile,0.5,40
01,wk inc flu hosp,2026-03-21,2026-03-28,1,quantile,0.55,45
