location,target,reference_date,target_end_date,horizon,output_type,output_type_id,value
01,wk inc flu hosp,2026-04-18,2026-04-18,0,quantile,0.01,0
01,wk inc flu hosp,2026-04-18,2026-04-18,0,quantile,0.025,0
01,wk inc flu hosp,2026-04-18,2026-04-18,0,quantile,0.05,0
01,wk inc flu hosp,2026-04-18,2026-04-18,0,quantile,0.1,0
01,wk inc flu hosp,2026-04-18,2026-04-18,0,quantile,0.15,0
01,wk inc flu hosp,2026-04-18,2026-04-18,0,quantile,0.2,0
01,wk inc flu hosp,2026-04-18,2026-04-18,0,quantile,0.25,4
01,wk inc flu hosp,2026-04-18,2026-04-18,0,quantile,0.3,7
01,wk inc flu hosp,2026-04-18,2026-04-18,0,quantile,0.35,10
01,wk inc flu hosp,2026-04-18,2026-04-18,0,quantile,0.4,13
01,wk inc flu hosp,2026-04-18,2026-04-18,0,quantile,0.45,17
01,wk inc flu hosp,2026-04-18,2026-04-18,0,quantile,0.5,19
01,wk inc flu hosp,2026-04-18,2026-04-18,0,quantile,0.55,22
01,wk inc flu hosp,2026-04-18,2026-04-18,0,quantile,0.6,26
01,wk inc flu hosp,2026-04-18,2026-04-18,0,quantile,0.65,29
01,wk inc flu hosp,2026-04-18,2026-04-18,0,quantile,0.7,32
01,wk inc flu hosp,2026-04-18,2026-04-18,0,quantile,0.75,36
01,wk inc flu hosp,2026-04-18,2026-04-18,0,quantile,0.8,40
01,wk inc flu hosp,2026-04-18,2026-04-18,0,quantile,0.85,46
01,wk inc flu hosp,2026-04-18,2026-04-18,0,quantile,0.9,52
01,wk inc flu hosp,2026-04-18,2026-04-18,0,quantile,0.95,61
01,wk inc flu hosp,2026-04-18,2026-04-18,0,quantile,0.975,71
01,wk inc flu hosp,2026-04-18,2026-04-18,0,quantile,0.99,81
01,wk inc flu hosp,2026-04-18,2026-04-25,1,quantile,0.01,0
01,wk inc flu hosp,2026-04-18,2026-04-25,1,quantile,0.025,0
01,wk inc flu hosp,2026-04-18,2026-04-25,1,quantile,0.05,0
01,wk inc flu hosp,2026-04-18,2026-04-25,1,quantile,0.1,0
01,wk inc flu hosp,2026-04-18,2026-04-25,1,quantile,0.15,0
01,wk inc flu hosp,2026-04-18,2026-04-25,1,quantile,0.2,0
01,wk inc flu hosp,2026-04-18,2026-04-25,1,quantile,0.25,0
01,wk inc flu hosp,2026-04-18,2026-04-25,1,quantile,0.3,4
01,wk inc flu hosp,2026-04-18,2026-04-25,1,quantile,0.35,7
01,wk inc flu hosp,2026-04-18,2026-04-25,1,quantile,0.4,11
01,wk inc flu hosp,2026-04-18,2026-04-25,1,quantile,0.45,14
01,wk inc flu hosp,2026-04-18,2026-04-25,1,quantile,0.5,16
01,wk inc flu hosp,2026-04-18,2026-04-25,1,quantile,0.55,19
01,wk inc flu hosp,2026-04-18,2026-04-25,1,quantile,0.6,23
01,wk inc flu hosp,2026-04-18,2026-04-25,1,quantile,0.65,26
01,wk inc flu hosp,2026-04-18,2026-04-25,1,quantile,0.7,30
01,wk inc flu hosp,2026-04-18,2026-04-25,1,quantile,0.75,33
01,wk inc flu hosp,2026-04-18,2026-04-25,1,quantile,0.8,37
01,wk inc flu hosp,2026-04-18,2026-04-25,1,quantile,0.85,41
01,wk inc flu hosp,2026-04-18,2026-04-25,1,quantile,0.9,49
01,wk inc flu hosp,2026-04-18,2026-04-25,1,quantile,0.95,59
01,wk inc flu hosp,2026-04-18,2026-04-25,1,quantile,0.975,66
01,wk inc flu hosp,2026-04-18,2026-04-25,1,quantile,0.99,81
01,wk inc flu hosp,2026-04-18,2026-05-02,2,quantile,0.01,0
01,wk inc flu hosp,2026-04-18,2026-05-02,2,quantile,0.025,0
01,wk inc flu hosp,2026-04-18,2026-05-02,2,quantile,0.05,0
01,wk inc flu hosp,2026-04-18,2026-05-02,2,quantile,0.1,0
01,wk inc flu hosp,2026-04-18,2026-05-02,2,quantile,0.15,0
01,wk inc flu hosp,2026-04-18,2026-05-02,2,quantile,0.2,0
01,wk inc flu hosp,2026-04-18,2026-05-02,2,quantile,0.25,0
01,wk inc flu hosp,2026-04-18,2026-05-02,2,quantile,0.3,0
01,wk inc flu hosp,2026-04-18,2026-05-02,2,quantile,0.35,3
01,wk inc flu hosp,2026-04-18,2026-05-02,2,quantile,0.4,6
01,wk inc flu hosp,2026-04-18,2026-05-02,2,quantile,0.45,10
01,wk inc flu hosp,2026-04-18,2026-05-02,2,quantile,0.5,12
01,wk inc flu hosp,2026-04-18,2026-05-02,2,quantile,0.55,16
01,wk inc flu hosp,2026-04-18,2026-05-02,2,quantile,0.6,20
01,wk inc flu hosp,2026-04-18,2026-05-02,2,quantile,0.65,23
01,wk inc flu hosp,2026-04-18,2026-05-02,2,quantile,0.7,27
01,wk inc flu hosp,2026-04-18,2026-05-02,2,quantile,0.75,30
01,wk inc flu hosp,2026-04-18,2026-05-02,2,quantile,0.8,35
01,wk inc flu hosp,2026-04-18,2026-05-02,2,quantile,0.85,40
01,wk inc flu hosp,2026-04-18,2026-05-02,2,quantile,0.9,46
01,wk inc flu hosp,2026-04-18,2026-05-02,2,quantile,0.95,54
01,wk inc flu hosp,2026-04-18,2026-05-02,2,quantile,0.975,64
01,wk inc flu hosp,2026-04-18,2026-05-02,2,quantile,0.99,74
01,wk inc flu hosp,2026-04-18,2026-05-09,3,quantile,0.01,0
01,wk inc flu hosp,2026-04-18,2026-05-09,3,quantile,0.025,0
01,wk inc flu hosp,2026-04-18,2026-05-09,3,quantile,0.05,0
01,wk inc flu hosp,2026-04-18,2026-05-09,3,quantile,0.1,0
01,wk inc flu hosp,2026-04-18,2026-05-09,3,quantile,0.15,0
01,wk inc flu hosp,2026-04-18,2026-05-09,3,quantile,0.2,0
01,wk inc flu hosp,2026-04-18,2026-05-09,3,quantile,0.25,0
01,wk inc flu hosp,2026-04-18,2026-05-09,3,quantile,0.3,2
01,wk inc flu hosp,2026-04-18,2026-05-09,3,quantile,0.35,5
01,wk inc flu hosp,2026-04-18,2026-05-09,3,quantile,0.4,8
01,wk inc flu hosp,2026-04-18,2026-05-09,3,quantile,0.45,11
01,wk inc flu hosp,2026-04-18,2026-05-09,3,quantile,0.5,14
01,wk inc flu hosp,2026-04-18,2026-05-09,3,quantile,0.55,17
01,wk inc flu hosp,2026-04-18,2026-05-09,3,quantile,0.6,21
01,wk inc flu hosp,2026-04-18,2026-05-09,3,quantile,0.65,24
01,wk inc flu hosp,2026-04-18,2026-05-09,3,quantile,0.7,27
01,wk inc flu hosp,2026-04-18,2026-05-09,3,quantile,0.75,31
01,wk inc flu hosp,2026-04-18,2026-05-09,3,quantile,0.8,36
01,wk inc flu hosp,2026-04-18,2026-05-09,3,quantile,0.85,40
01,wk inc flu hosp,2026-04-18,2026-05-09,3,quantile,0.9,46
01,wk inc flu hosp,2026-04-18,2026-05-09,3,quantile,0.95,54
01,wk inc flu hosp,2026-04-18,2026-05-09,3,quantile,0.975,61
01,wk inc flu hosp,2026-04-18,2026-05-09,3,quantile,0.99,70
02,wk inc flu hosp,2026-04-18,2026-04-18,0,quantile,0.01,0
02,wk inc flu hosp,2026-04-18,2026-04-18,0,quantile,0.025,0
02,wk inc flu hosp,2026-04-18,2026-04-18,0,quantile,0.05,0
02,wk inc flu hosp,2026-04-18,2026-04-18,0,quantile,0.1,0
02,wk inc flu hosp,2026-04-18,2026-04-18,0,quantile,0.15,0
02,wk inc flu hosp,2026-04-18,2026-04-18,0,quantile,0.2,0
02,wk inc flu hosp,2026-04-18,2026-04-18,0,quantile,0.25,0
02,wk inc flu hosp,2026-04-18,2026-04-18,0,quantile,0.3,0
02,wk inc flu hosp,2026-04-18,2026-04-18,0,quantile,0.35,1
02,wk inc flu hosp,2026-04-18,2026-04-18,0,quantile,0.4,1
02,wk inc flu hosp,2026-04-18,2026-04-18,0,quantile,0.45,2
02,wk inc flu hosp,2026-04-18,2026-04-18,0,quantile,0.5,2
02,wk inc flu hosp,2026-04-18,2026-04-18,0,quantile,0.55,3
02,wk inc flu hosp,2026-04-18,2026-04-18,0,quantile,0.6,3
02,wk inc flu hosp,2026-04-18,2026-04-18,0,quantile,0.65,4
02,wk inc flu hosp,2026-04-18,2026-04-18,0,quantile,0.7,4
02,wk inc flu hosp,2026-04-18,2026-04-18,0,quantile,0.75,5
02,wk inc flu hosp,2026-04-18,2026-04-18,0,quantile,0.8,6
02,wk inc flu hosp,2026-04-18,2026-04-18,0,quantile,0.85,7
02,wk inc flu hosp,2026-04-18,2026-04-18,0,quantile,0.9,8
02,wk inc flu hosp,2026-04-18,2026-04-18,0,quantile,0.95,9
02,wk inc flu hosp,2026-04-18,2026-04-18,0,quantile,0.975,10
02,wk inc flu hosp,2026-04-18,2026-04-18,0,quantile,0.99,12
02,wk inc flu hosp,2026-04-18,2026-04-25,1,quantile,0.01,0
02,wk inc flu hosp,2026-04-18,2026-04-25,1,quantile,0.025,0
02,wk inc flu hosp,2026-04-18,2026-04-25,1,quantile,0.05,0
02,wk inc flu hosp,2026-04-18,2026-04-25,1,quantile,0.1,0
02,wk inc flu hosp,2026-04-18,2026-04-25,1,quantile,0.15,0
02,wk inc flu hosp,2026-04-18,2026-04-25,1,quantile,0.2,0
02,wk inc flu hosp,2026-04-18,2026-04-25,1,quantile,0.25,0
02,wk inc flu hosp,2026-04-18,2026-04-25,1,quantile,0.3,0
02,wk inc flu hosp,2026-04-18,2026-04-25,1,quantile,0.35,1
02,wk inc flu hosp,2026-04-18,2026-04-25,1,quantile,0.4,1
02,wk inc flu hosp,2026-04-18,2026-04-25,1,quantile,0.45,2
